,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,17,154,152.6,7/16/2020 16:52,7/16/2020 17:15,1380,0.11057971,791.6,1274.3,2,162214,105934,1259.217391,482.7,0.383333333,ALLOY,1,0,0,540,1,56280,56280,1,105934,105934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56280,56280,1,105934,105934,0,누락없음,1320,7/16/2020,야간,목,겹침,이상없음,4,1,AC,평일,0
1,17,63,2491.7,3/22/2020 17:44,3/22/2020 23:59,22500,0.110742222,667.8,1239.4,3,143500,60500,91.456,571.6,6.25,ALLOY,1,0,0,20220,2,83000,41500,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,143500,60500,0,누락없음,21420,3/23/2020,주간,일,겹침,초민감,3,3,AC,주말,0
2,17,155,179.5,7/17/2020 1:53,7/17/2020 2:20,1620,0.110802469,854.5,1262.7,2,162214,105934,907.1111111,408.2,0.45,CARBON,0,1,0,660,1,56280,56280,1,105934,105934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56280,56280,1,105934,105934,1,누락없음,1380,7/17/2020,주간,금,겹침,이상없음,2,2,AC,평일,0
3,17,29,113.9,2/10/2020 19:15,2/10/2020 19:32,1020,0.111666667,737.4,1245,2,103600,78000,1791.529412,507.6,0.283333333,CARBON,0,1,0,420,0,0,0,2,103600,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103600,78000,0,누락없음,960,2/11/2020,주간,월,겹침,이상없음,2,1,C,평일,0
4,17,58,3070.8,3/15/2020 5:23,3/15/2020 13:01,27480,0.111746725,519,1255.1,9,121375,26500,96.43231441,736.1,7.633333333,CARBON,0,1,0,102420,0,0,0,7,100375,26500,2,21000,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,121375,26500,0,누락없음,26940,3/16/2020,주간,일,겹침,이상없음,8,2,CS,주말,0
5,17,44,276.4,2/27/2020 16:16,2/27/2020 16:57,2460,0.112357724,842.6,1240.5,4,106750,31850,582.2926829,397.9,0.683333333,ALLOY,1,0,0,420,3,92050,31850,1,14700,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63700,31850,2,43050,28350,0,누락없음,2400,2/27/2020,야간,목,겹침,이상없음,4,3,AC,평일,0
6,17,136,273.9,6/23/2020 18:05,6/23/2020 18:45,2400,0.114125,915.2,1262,3,97700,38600,520.2,346.8,0.666666667,CARBON,0,1,0,660,0,0,0,2,77200,38600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97700,38600,0,0,0,1,강종누락,2160,6/23/2020,야간,화,겹침,이상없음,5,2,C,평일,0
7,17,48,212.3,3/2/2020 14:24,3/2/2020 14:55,1860,0.114139785,663.8,1251.6,3,140500,67500,1137.677419,587.8,0.516666667,CARBON,0,1,0,900,0,0,0,3,140500,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140500,67500,0,누락없음,1800,3/2/2020,야간,월,겹침,이상없음,5,3,C,평일,0
8,17,17,3771.6,1/28/2020 3:32,1/28/2020 12:42,33000,0.114290909,367.4,1248.4,4,146830,59100,96.10909091,881,9.166666667,ALLOY,1,0,0,68520,2,94930,59100,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35830,35830,3,111000,59100,1,누락없음,5880,1/29/2020,주간,화,겹침,이상없음,4,4,AC,평일,0
9,17,69,412.2,3/30/2020 5:46,3/30/2020 6:46,3600,0.1145,1074.3,1234,6,88233,16300,159.7,159.7,1,SUS,0,0,1,45720,5,76400,16300,0,0,0,1,11833,11833,0,0,0,0,0,0,0,0,0,0,0,0,2,32600,16300,4,55633,14600,1,누락없음,1320,3/30/2020,주간,월,겹침,초민감,6,6,AS,평일,0
10,17,39,4342.7,2/23/2020 8:20,2/23/2020 18:47,37620,0.115435938,392.2,1254.3,7,144332,26500,82.49760766,862.1,10.45,ALLOY,1,0,0,137340,7,144332,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,144332,26500,0,0,0,0,누락없음,36900,2/24/2020,주간,일,안겹침,이상없음,7,0,A,주말,0
11,17,100,110.9,5/6/2020 18:18,5/6/2020 18:34,960,0.115520833,967.9,1235.6,6,126000,25100,1003.875,267.7,0.266666667,SUS,0,0,1,420,0,0,0,0,0,0,6,126000,25100,0,0,0,0,0,0,0,0,0,0,0,0,3,72300,24100,3,53700,25100,0,누락없음,900,5/6/2020,야간,수,겹침,이상없음,5,4,S,평일,0
12,17,73,90.8,4/2/2020 5:15,4/2/2020 5:28,780,0.116410256,923,1253.9,4,139900,36100,1527.230769,330.9,0.216666667,CARBON,0,1,0,840,0,0,0,4,139900,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139900,36100,0,0,0,0,누락없음,720,4/3/2020,주간,목,안겹침,이상없음,7,0,C,평일,0
