,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,13,103,226.9,5/13/2020 9:21,5/13/2020 9:50,1740,0.130402299,828.1,1252.9,1,88000,88000,878.8965517,424.8,0.483333333,CARBON,0,1,0,600,0,0,0,1,88000,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88000,88000,0,누락없음,1680,5/14/2020,주간,수,겹침,이상없음,1,1,C,평일,0
1,13,121,4432.6,6/23/2020 14:20,6/23/2020 23:45,33900,0.130755162,749.3,1250.9,1,56280,56280,53.26725664,501.6,9.416666667,ALLOY,1,0,0,1980,1,56280,56280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56280,56280,0,0,0,0,누락없음,33000,6/25/2020,주간,화,겹침,이상없음,1,1,A,평일,0
2,13,147,2213.4,8/31/2020 13:09,8/31/2020 17:50,16860,0.131281139,46.8,1257.7,3,112800,49100,258.5551601,1210.9,4.683333333,ALLOY,1,0,0,326880,3,112800,49100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112800,49100,0,0,0,0,누락없음,14160,9/1/2020,주간,월,안겹침,이상없음,6,0,A,주말,0
3,13,31,5124.9,2/11/2020 0:57,2/11/2020 11:42,38700,0.132426357,359.7,1242.4,3,219200,120000,82.11162791,882.7,10.75,CARBON,0,1,0,19800,0,0,0,2,99200,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120000,120000,2,99200,49600,1,강종누락,36600,2/11/2020,주간,화,겹침,이상없음,3,3,C,평일,0
4,13,11,177.2,1/13/2020 13:20,1/13/2020 13:42,1320,0.134242424,871.1,1258,2,93780,50445,1055.181818,386.9,0.366666667,CARBON,0,1,0,480,0,0,0,2,93780,50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93780,50445,0,0,0,0,누락없음,1260,1/13/2020,주간,월,겹침,이상없음,2,2,C,평일,0
5,13,26,739.8,2/3/2020 10:21,2/3/2020 11:52,5460,0.135494505,1000.8,1254.6,7,217600,44600,167.3406593,253.8,1.516666667,CARBON,0,1,0,420,0,0,0,4,142600,44600,2,50000,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,44600,44600,6,173000,36000,3,강종누락,4920,2/3/2020,야간,월,겹침,이상없음,6,4,CS,평일,0
6,13,50,2366.7,3/6/2020 5:09,3/6/2020 9:59,17400,0.136017241,480.5,1258.6,6,111850,19920,160.9862069,778.1,4.833333333,CARBON,0,1,0,2580,0,0,0,6,111850,19920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111850,19920,1,누락없음,12360,3/6/2020,야간,금,안겹침,이상없음,1,0,C,평일,0
7,13,144,1751.5,8/17/2020 9:15,8/17/2020 12:48,12780,0.137050078,358.8,1254.9,1,56280,56280,252.4225352,896.1,3.55,ALLOY,1,0,0,30420,1,56280,56280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56280,56280,0,0,0,1,누락없음,9420,8/17/2020,야간,월,겹침,이상없음,1,1,A,평일,0
8,13,43,242.5,2/28/2020 14:20,2/28/2020 14:49,1740,0.139367816,985.4,1252.7,2,51900,25950,553.0344828,267.3,0.483333333,CARBON,0,1,0,2880,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,누락없음,1620,2/28/2020,주간,금,겹침,이상없음,2,2,C,평일,0
9,13,95,1680.1,4/27/2020 11:56,4/27/2020 15:16,12000,0.140008333,1002.9,1258.4,1,50000,50000,76.65,255.5,3.333333333,CARBON,0,1,0,44280,0,0,0,1,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000,50000,3,누락없음,-8280,4/28/2020,야간,월,겹침,이상없음,1,1,C,평일,0
