,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,2,45,122.9,3/9/2020 18:01,3/9/2020 18:19,1080,0.113796296,1011.9,1264.1,4,36300,11000,840.6666667,252.2,0.3,ALLOY,1,0,0,3480,4,36300,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3300,3300,3,33000,11000,0,누락없음,1020,3/10/2020,주간,월,안겹침,이상없음,11,0,A,평일,0
1,2,2,117.1,1/6/2020 13:28,1/6/2020 13:45,1020,0.114803922,838.6,1265.5,7,94100,14850,1506.705882,426.9,0.283333333,ALLOY,1,0,0,420,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,5000,6,89100,14850,0,강종누락,960,1/6/2020,야간,월,안겹침,이상없음,8,0,A,주말,0
2,2,153,912.2,9/9/2020 2:11,9/9/2020 4:23,7920,0.115176768,604.5,1264.1,7,100450,14350,299.8181818,659.6,2.2,ALLOY,1,0,0,2880,7,100450,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100450,14350,2,누락없음,6060,9/9/2020,야간,수,안겹침,이상없음,8,0,A,평일,0
3,2,136,996.6,8/14/2020 2:09,8/14/2020 4:32,8580,0.116153846,623.6,1266.3,7,102200,14600,269.6643357,642.7,2.383333333,ALLOY,1,0,0,15900,7,102200,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102200,14600,2,누락없음,6720,8/14/2020,야간,금,안겹침,이상없음,6,0,A,평일,0
4,2,140,789.5,8/19/2020 14:15,8/19/2020 16:07,6720,0.117485119,609.6,1258.5,8,88800,11100,347.625,648.9,1.866666667,ALLOY,1,0,0,10260,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,5160,8/20/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
5,2,13,951.9,1/21/2020 2:59,1/21/2020 5:13,8040,0.118395522,574.1,1252.8,8,116880,14850,303.8955224,678.7,2.233333333,ALLOY,1,0,0,7380,7,103950,14850,1,12930,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,116880,14850,2,누락없음,6000,1/21/2020,야간,화,안겹침,이상없음,9,0,AC,평일,0
6,2,66,1065.8,4/14/2020 2:56,4/14/2020 5:24,8880,0.120022523,653.2,1255.3,8,111470,14600,244.0945946,602.1,2.466666667,ALLOY,1,0,0,3120,8,111470,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9270,9270,7,102200,14600,2,누락없음,6660,4/14/2020,야간,화,안겹침,이상없음,7,0,A,평일,0
7,2,132,1564.5,7/27/2020 15:40,7/27/2020 19:12,12720,0.122995283,620.5,1265.8,9,119420,14600,182.6320755,645.3,3.533333333,CARBON,0,1,0,10020,7,102200,14600,2,17220,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,119420,14600,3,누락없음,10260,7/28/2020,주간,월,안겹침,이상없음,2,0,AC,평일,0
8,2,128,1006.3,7/22/2020 6:49,7/22/2020 9:05,8160,0.123321078,557.2,1263,8,78696,9837,311.3823529,705.8,2.266666667,ALLOY,1,0,0,21360,8,78696,9837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,78696,9837,0,누락없음,6240,7/22/2020,야간,수,겹침,이상없음,8,8,A,평일,0
9,2,58,1164.1,4/1/2020 2:52,4/1/2020 5:28,9360,0.124369658,590.4,1250.4,8,118300,15100,253.8461538,660,2.6,ALLOY,1,0,0,5040,1,14100,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14100,14100,7,104200,15100,2,강종누락,7500,4/1/2020,야간,수,안겹침,이상없음,7,0,A,평일,0
