,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1,4,1393.5,1/19/2020 23:19,1/20/2020 7:37,29880,0.046636546,661.4,1256.1,6,41220,6870,71.65060241,594.7,8.3,CARBON,0,1,0,127080,0,0,0,6,41220,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41220,6870,0,누락없음,-22680,1/20/2020,야간,일,겹침,이상없음,6,6,C,주말,0
1,1,85,3181.1,7/19/2020 17:17,7/20/2020 11:49,66720,0.047678357,361.3,1256.7,7,44940,6420,48.31294964,895.4,18.53333333,ALLOY,1,0,0,121260,7,44940,6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44940,6420,1,누락없음,-30120,7/20/2020,야간,일,겹침,이상없음,7,7,A,주말,0
2,1,76,1782.3,6/28/2020 7:45,6/28/2020 17:57,36720,0.048537582,707,1205,4,28320,8520,48.82352941,498,10.2,ALLOY,1,0,0,9060,1,8520,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28320,8520,0,0,0,0,강종누락,31140,6/29/2020,주간,일,겹침,이상없음,4,4,A,주말,0
3,1,90,1895.2,7/26/2020 8:40,7/26/2020 19:30,39000,0.048594872,568.5,1252.8,4,33960,8490,63.16615385,684.3,10.83333333,CARBON,0,1,0,106860,0,0,0,4,33960,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33960,8490,0,누락없음,37620,7/27/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
4,1,21,2194.8,3/8/2020 17:46,3/9/2020 6:10,44640,0.049166667,516.2,1252.4,7,57050,8250,59.37096774,736.2,12.4,CARBON,0,1,0,129600,0,0,0,5,41250,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15800,7900,5,41250,8250,0,강종누락,41880,3/9/2020,야간,일,안겹침,이상없음,1,0,C,주말,0
5,1,61,2518.7,5/31/2020 7:08,5/31/2020 21:15,50820,0.049561196,468.4,1240.3,5,69060,15660,54.68004723,771.9,14.11666667,CARBON,0,1,0,86760,0,0,0,5,69060,15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69060,15660,1,누락없음,48240,6/1/2020,주간,일,겹침,이상없음,5,1,C,주말,0
6,1,4,834.7,1/18/2020 7:29,1/18/2020 12:01,16320,0.051145833,65.3,651.2,6,41220,6870,129.2426471,585.9,4.533333333,CARBON,0,1,0,649860,0,0,0,6,41220,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41220,6870,0,누락없음,-36240,1/20/2020,야간,토,안겹침,이상없음,6,0,C,주말,0
7,1,116,1714.9,9/20/2020 22:01,9/21/2020 7:11,33000,0.051966667,509.5,1255.1,4,28320,7710,81.33818182,745.6,9.166666667,CARBON,0,1,0,182640,1,5190,5190,3,23130,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5190,5190,3,23130,7710,0,누락없음,31740,9/21/2020,야간,일,안겹침,이상없음,8,0,AC,주말,0
8,1,23,2225.9,3/15/2020 14:52,3/16/2020 2:35,42180,0.052771456,486.4,1261.5,9,50130,5570,66.15362731,775.1,11.71666667,CARBON,0,1,0,161580,0,0,0,9,50130,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50130,5570,2,누락없음,39780,3/16/2020,야간,일,안겹침,이상없음,6,0,C,주말,0
9,1,15,2627.5,2/23/2020 13:11,2/24/2020 2:50,49140,0.053469679,365.3,1164.3,10,77900,8030,58.53479853,799,13.65,CARBON,0,1,0,100380,0,0,0,10,77900,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77900,8030,4,누락없음,-30780,2/24/2020,야간,일,겹침,이상없음,10,10,C,주말,0
10,1,31,1658.5,3/27/2020 2:44,3/27/2020 11:20,30960,0.053569121,639.3,1147.2,10,80700,8070,59.05813953,507.9,8.6,CARBON,0,1,0,7800,0,0,0,10,80700,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80700,8070,4,누락없음,29820,3/27/2020,야간,금,안겹침,이상없음,4,0,C,평일,0
11,1,83,2226.3,7/12/2020 5:37,7/12/2020 17:00,40980,0.054326501,537.3,1254.7,4,49640,12410,63.02196193,717.4,11.38333333,ALLOY,1,0,0,102540,4,49640,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49640,12410,0,0,0,0,누락없음,38160,7/13/2020,주간,일,안겹침,이상없음,4,0,A,주말,0
12,1,105,2294.5,8/30/2020 16:45,8/31/2020 4:26,42060,0.05455302,519.2,1253.7,8,62400,8870,62.86733238,734.5,11.68333333,CARBON,0,1,0,141240,0,0,0,8,62400,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62400,8870,0,누락없음,39900,8/31/2020,야간,일,안겹침,이상없음,10,0,C,주말,0
13,1,112,2902.1,9/13/2020 9:35,9/14/2020 0:15,52800,0.054964015,361.5,1255.2,8,64280,8870,60.93409091,893.7,14.66666667,CARBON,0,1,0,166020,4,28800,7230,4,35480,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28800,7230,4,35480,8870,0,누락없음,-27360,9/14/2020,야간,일,겹침,이상없음,8,8,AC,주말,0
14,1,17,2197.8,3/1/2020 19:12,3/2/2020 6:12,39600,0.0555,366.8,1166,7,60550,8650,72.65454545,799.2,11,CARBON,0,1,0,124020,0,0,0,7,60550,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60550,8650,8,누락없음,-43560,3/2/2020,야간,일,겹침,이상없음,7,7,C,주말,0
15,1,100,2862.8,8/23/2020 18:29,8/24/2020 8:37,50880,0.056265723,362.4,1256.5,9,73350,8490,63.26179245,894.1,14.13333333,CARBON,0,1,0,22740,0,0,0,9,73350,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73350,8490,0,누락없음,-80880,8/24/2020,야간,일,겹침,이상없음,9,9,C,주말,0
16,1,62,1796.8,6/3/2020 13:03,6/3/2020 21:47,31440,0.057150127,315.3,1260,5,37780,12000,108.1717557,944.7,8.733333333,CARBON,0,1,0,125100,0,0,0,5,37780,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21130,12000,3,16650,5550,1,누락없음,31020,6/4/2020,주간,수,안겹침,이상없음,5,0,C,평일,0
17,1,75,1109.3,6/25/2020 20:01,6/26/2020 1:19,19080,0.058139413,535.2,1254.8,1,11300,11300,135.7735849,719.6,5.3,ALLOY,1,0,0,61800,1,11300,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11300,11300,0,0,0,1,누락없음,18540,6/26/2020,주간,목,안겹침,이상없음,8,0,A,평일,0
18,1,35,83.8,4/6/2020 13:37,4/6/2020 14:01,1440,0.058194444,1116.2,1192.5,4,41200,10300,190.75,76.3,0.4,SUS,0,0,1,5640,0,0,0,0,0,0,4,41200,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41200,10300,19,누락없음,-2820,4/6/2020,주간,월,겹침,초민감,4,4,S,주말,0
