,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,4,58,258.6,3/31/2020 19:26,3/31/2020 20:04,2280,0.113421053,991.9,1258.5,3,59560,22930,420.9473684,266.6,0.633333333,CARBON,0,1,0,3480,0,0,0,3,59560,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59560,22930,0,누락없음,2280,4/1/2020,주간,화,겹침,이상없음,10,1,C,평일,0
1,4,42,129.9,3/9/2020 22:57,3/9/2020 23:16,1140,0.113947368,1035,1256.1,8,111850,14850,698.2105263,221.1,0.316666667,ALLOY,1,0,0,5040,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7900,7900,7,103950,14850,0,강종누락,960,3/10/2020,야간,월,안겹침,이상없음,6,0,A,주말,0
2,4,44,888.7,3/12/2020 2:19,3/12/2020 4:26,7620,0.116627297,1072.5,1250,8,88800,11100,83.85826772,177.5,2.116666667,ALLOY,1,0,0,300,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,5,누락없음,5940,3/12/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
3,4,12,516.1,1/20/2020 16:04,1/20/2020 17:16,4320,0.119467593,993.9,1247.9,3,36420,14150,211.6666667,254,1.2,CARBON,0,1,0,3180,0,0,0,3,36420,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36420,14150,2,누락없음,3780,1/21/2020,주간,월,겹침,이상없음,5,1,C,평일,0
4,4,47,129.1,3/16/2020 12:58,3/16/2020 13:16,1080,0.119537037,1005.3,1260.9,7,103950,14850,852,255.6,0.3,ALLOY,1,0,0,8160,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1020,3/17/2020,주간,월,안겹침,이상없음,6,0,A,평일,0
5,4,100,4941.6,6/1/2020 10:07,6/1/2020 21:27,40800,0.121117647,87.2,1256.7,9,124780,21600,103.1911765,1169.5,11.33333333,ALLOY,1,0,0,231300,3,24380,8950,5,78800,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45980,21600,5,78800,15760,4,강종누락,37920,6/2/2020,주간,월,안겹침,이상없음,4,0,AC,주말,0
6,4,107,1376.2,7/2/2020 13:25,7/2/2020 16:34,11340,0.121358025,477.7,1254.9,6,70630,16100,246.7301587,777.2,3.15,ALLOY,1,0,0,60240,3,44800,16100,3,25830,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44800,16100,3,25830,8610,1,누락없음,10020,7/3/2020,주간,목,안겹침,이상없음,6,0,AC,평일,0
7,4,69,190.8,4/15/2020 19:47,4/15/2020 20:13,1560,0.122307692,936.2,1256,4,62470,22930,738,319.8,0.433333333,CARBON,0,1,0,19440,2,16610,8630,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62470,22930,0,누락없음,1500,4/16/2020,주간,수,안겹침,이상없음,8,0,AC,평일,0
8,4,78,170.6,4/28/2020 7:38,4/28/2020 8:01,1380,0.123623188,892.8,1257.4,9,45300,5430,951.1304348,364.6,0.383333333,CARBON,0,1,0,780,3,12720,4240,6,32580,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12720,4240,6,32580,5430,0,누락없음,1320,4/28/2020,야간,화,안겹침,이상없음,2,0,AC,평일,0
9,4,144,1158.8,9/15/2020 1:52,9/15/2020 4:28,9360,0.123803419,1091.1,1252.5,6,101520,19350,62.07692308,161.4,2.6,ALLOY,1,0,0,480,6,101520,19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,101520,19350,3,누락없음,7560,9/15/2020,야간,화,안겹침,이상없음,4,0,A,평일,0
