,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,5,116,1754.7,7/30/2020 7:31,7/30/2020 13:20,20940,0.083796562,706.4,1220.3,7,94360,13480,88.3495702,513.9,5.816666667,ALLOY,1,0,0,5820,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,20880,7/30/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
1,5,41,4556.1,3/1/2020 7:50,3/1/2020 22:56,54360,0.083813466,390.1,1252.9,8,76432,9554,57.13907285,862.8,15.1,ALLOY,1,0,0,120300,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,51120,3/2/2020,주간,일,안겹침,이상없음,8,0,A,주말,0
2,5,23,685.2,2/6/2020 1:24,2/6/2020 3:40,8160,0.083970588,905.4,1264,7,88880,13480,158.2058824,358.6,2.266666667,ALLOY,1,0,0,1320,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,6,80880,13480,0,강종누락,7980,2/6/2020,야간,목,겹침,이상없음,7,7,A,평일,0
3,5,122,1175.1,8/11/2020 20:01,8/11/2020 23:53,13920,0.084418103,774.4,1187.3,7,94360,13480,106.7844828,412.9,3.866666667,ALLOY,1,0,0,1200,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,13740,8/12/2020,주간,화,안겹침,이상없음,8,0,A,평일,0
4,5,31,3340.7,2/16/2020 9:31,2/16/2020 20:19,38880,0.085923354,667.8,1256.4,7,65100,14500,54.5,588.6,10.8,CARBON,0,1,0,92580,0,0,0,7,65100,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65100,14500,1,누락없음,-600,2/17/2020,주간,일,겹침,이상없음,7,7,C,주말,0
5,5,96,4273.4,6/21/2020 9:19,6/21/2020 23:05,49560,0.086226796,365.5,1243.6,7,58590,11920,63.78450363,878.1,13.76666667,CARBON,0,1,0,94800,0,0,0,7,58590,11920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58590,11920,0,누락없음,-21300,6/22/2020,주간,일,겹침,이상없음,7,7,C,주말,0
6,5,48,5115.8,3/15/2020 7:04,3/15/2020 23:24,58800,0.087003401,365.6,1250.8,10,83720,9580,54.19591837,885.2,16.33333333,CARBON,0,1,0,117720,0,0,0,10,83720,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83720,9580,0,누락없음,56220,3/16/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
7,5,20,4227.4,2/2/2020 22:28,2/3/2020 11:32,47040,0.089868197,651.2,1256.2,12,93600,7890,46.30102041,605,13.06666667,CARBON,0,1,0,52020,0,0,0,12,93600,7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93600,7890,0,누락없음,29820,2/3/2020,야간,일,겹침,이상없음,12,12,C,주말,0
8,5,132,4388.7,9/1/2020 13:46,9/2/2020 3:10,48240,0.090976368,542.7,1256,12,91370,7660,53.23134328,713.3,13.4,CARBON,0,1,0,8280,0,0,0,12,91370,7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91370,7660,2,누락없음,46020,9/2/2020,주간,화,안겹침,이상없음,4,0,C,평일,0
9,5,73,2940.1,5/10/2020 12:36,5/10/2020 21:34,32280,0.091081165,535.8,1252.5,10,57360,7980,79.92936803,716.7,8.966666667,CARBON,0,1,0,31980,6,25440,4240,4,31920,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25440,4240,4,31920,7980,0,누락없음,29880,5/11/2020,주간,일,안겹침,이상없음,5,0,AC,주말,0
10,5,86,4333.2,6/7/2020 21:06,6/8/2020 10:17,47460,0.091302149,374.5,1250,4,66500,18000,66.40960809,875.5,13.18333333,CARBON,0,1,0,165060,2,30500,15250,2,36000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66500,18000,0,0,0,0,누락없음,2400,6/8/2020,야간,일,겹침,이상없음,4,4,AC,주말,0
11,5,100,2067.8,6/25/2020 18:15,6/26/2020 0:32,22620,0.091414677,681.5,1246.5,4,41080,11300,89.9204244,565,6.283333333,ALLOY,1,0,0,1020,2,22600,11300,2,18480,10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22600,11300,2,18480,10770,2,누락없음,21060,6/26/2020,주간,목,안겹침,이상없음,7,0,AC,평일,0
12,5,83,164.6,6/3/2020 1:55,6/3/2020 2:25,1800,0.091444444,786.8,1254.7,7,104860,15760,935.8,467.9,0.5,CARBON,0,1,0,1020,6,89100,14850,1,15760,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,104860,15760,0,누락없음,1740,6/3/2020,야간,수,안겹침,이상없음,7,0,AC,평일,0
13,5,21,3471.3,2/4/2020 2:56,2/4/2020 13:27,37860,0.091687797,657.3,1256.3,8,111950,14850,56.95721078,599,10.51666667,ALLOY,1,0,0,1560,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,7,103950,14850,1,강종누락,34920,2/4/2020,야간,화,안겹침,이상없음,12,0,A,평일,0
14,5,98,1127.1,6/23/2020 19:53,6/23/2020 23:15,12120,0.09299505,842,1257,9,52594,6950,123.2673267,415,3.366666667,CARBON,0,1,0,13260,3,13440,4480,6,39154,6950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13440,4480,6,39154,6950,2,누락없음,11460,6/24/2020,주간,화,겹침,이상없음,8,5,AC,평일,0
15,5,99,1666.4,6/24/2020 15:27,6/24/2020 20:23,17760,0.093828829,736,1223.4,7,98200,14100,98.7972973,487.4,4.933333333,ALLOY,1,0,0,660,7,98200,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98200,14100,2,누락없음,16920,6/25/2020,주간,수,안겹침,이상없음,9,0,A,평일,0
16,5,133,4816.5,9/6/2020 21:34,9/7/2020 11:11,49020,0.098255814,354.5,1251.4,6,64420,15130,65.86780906,896.9,13.61666667,CARBON,0,1,0,137220,0,0,0,6,64420,15130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30260,15130,4,34160,8540,0,누락없음,-44640,9/7/2020,야간,일,겹침,이상없음,6,6,C,주말,0
