,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
67,3369.3,128640,72540,692.9,0,0,0,11,102080,10270,0,0,0,0,0,0,0,0,0,0,0,0,11,102080,10270,0,0,0,0,0,0,11,102080,10270,11700,0,누락없음,2,2019-11-25,주간,2019-11-23 7:26,토,안겹침,0,11,0,C,주말,0
68,1126.8,10980,9420,908.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,240,4,누락없음,2,2019-11-26,주간,2019-11-25 14:29,월,안겹침,0,11,0,A,평일,0
69,61.9,960,900,1048.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,240,0,누락없음,2,2019-11-27,주간,2019-11-26 13:35,화,겹침,0,7,7,A,평일,0
70,893.4,6300,5880,570.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,51720,1,누락없음,2,2019-11-28,야간,2019-11-28 4:10,목,안겹침,0,7,0,A,평일,0
71,2463.9,30960,30060,543.4,0,0,0,9,90910,10230,0,0,0,0,0,0,0,0,0,0,0,0,9,90910,10230,0,0,0,0,0,0,9,90910,10230,2280,0,누락없음,2,2019-11-29,야간,2019-11-29 7:12,금,안겹침,0,7,0,C,평일,0
72,4114.1,37260,36720,68.2,0,0,0,9,82030,9190,0,0,0,0,0,0,0,0,0,0,0,0,9,82030,9190,0,0,0,0,0,0,9,82030,9190,216240,0,누락없음,2,2019-12-03,주간,2019-12-02 17:16,월,안겹침,0,9,0,C,주말,0
73,1055.6,6660,6540,654.5,7,94360,13480,1,9190,9190,0,0,0,0,0,0,0,0,0,0,0,0,8,103550,13480,0,0,0,7,94360,13480,1,9190,9190,1200,1,누락없음,2,2019-12-04,주간,2019-12-03 19:04,화,겹침,0,9,1,AC,평일,0
74,784.4,4740,4620,638.6,0,0,0,6,45740,10530,0,0,0,0,0,0,0,0,0,0,0,0,7,48670,10530,0,0,0,5,30950,10530,2,17720,8860,1740,0,강종누락,2,2019-12-05,주간,2019-12-04 19:01,수,안겹침,0,8,0,C,평일,0
75,1000.5,6840,6480,771.5,2,21100,10550,5,46240,10800,0,0,0,0,0,0,0,0,0,0,0,0,7,67340,10800,0,0,0,3,31900,10800,4,35440,8860,780,1,누락없음,2,2019-12-06,주간,2019-12-05 15:48,목,안겹침,0,7,0,AC,평일,0
76,4383.9,185460,93540,531.3,3,32300,11700,5,32810,6700,0,0,0,0,0,0,0,0,0,0,0,0,10,81110,11700,0,0,0,8,65110,11700,2,16000,8000,57180,3,강종누락,2,2019-12-09,야간,2019-12-07 8:10,토,안겹침,0,7,0,AC,주말,0
77,1570.4,14520,10380,1038.7,7,103950,14850,0,0,0,0,0,0,0,0,0,1,23100,23100,0,0,0,8,127050,23100,1,23100,23100,8,127050,23100,0,0,0,3300,5,누락없음,2,2019-12-10,야간,2019-12-10 2:30,화,안겹침,0,10,0,AC,평일,0
78,735.0,4620,4560,635.8,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,12660,0,누락없음,2,2019-12-11,야간,2019-12-11 6:08,수,겹침,0,8,7,A,평일,0
79,270664596.2,5640,5340,795.0,6,80880,13480,0,0,0,0,0,0,0,0,0,1,18100,18100,0,0,0,7,98980,18100,1,18100,18100,7,98980,18100,0,0,0,1440,0,누락없음,2,2019-12-12,야간,2019-12-12 6:42,목,안겹침,0,7,0,AC,평일,0
80,1167.6,7140,7080,717.5,8,76432,9554,2,13980,6990,0,0,0,0,0,0,0,0,0,0,0,0,10,90412,9554,0,0,0,8,76432,9554,2,13980,6990,2400,0,누락없음,2,2019-12-13,야간,2019-12-13 7:02,금,안겹침,0,7,0,AC,평일,0
81,4578.6,91860,83040,389.6,0,0,0,10,76800,9970,0,0,0,0,0,0,0,0,0,0,0,0,11,81800,9970,0,0,0,0,0,0,11,81800,9970,67500,0,강종누락,2,2019-12-16,주간,2019-12-14 18:01,토,안겹침,0,10,0,C,주말,0
82,954.5,8880,6420,555.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,2160,2,누락없음,2,2019-12-17,주간,2019-12-16 15:02,월,안겹침,0,11,0,A,평일,0
83,1031.4,10860,7500,1121.1,6,89100,14850,1,13700,13700,0,0,0,0,0,0,0,0,0,0,0,0,7,102800,14850,0,0,0,6,89100,14850,1,13700,13700,1320,3,누락없음,2,2019-12-18,주간,2019-12-17 16:04,화,안겹침,1,7,0,AC,평일,0
84,1470.8,10560,9060,394.8,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,5820,1,누락없음,2,2019-12-19,주간,2019-12-18 15:07,수,안겹침,0,7,0,A,평일,0
85,1772.6,12660,11100,678.9,0,0,0,8,53840,6730,0,0,0,1,16850,16850,0,0,0,0,0,0,11,104390,16850,1,16850,16850,0,0,0,11,104390,16850,1020,2,강종누락,2,2019-12-20,주간,2019-12-19 16:29,목,안겹침,1,8,0,AC,평일,0
86,3388.1,53160,49500,329.0,1,14080,14080,8,62380,14350,0,0,0,0,0,0,0,0,0,0,0,0,9,76460,14350,0,0,0,2,20830,14080,7,55630,14350,222300,3,누락없음,2,2019-12-24,야간,2019-12-23 7:42,월,안겹침,0,11,0,AC,주말,0
87,989.8,5580,5460,682.2,7,103950,14850,1,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,8,120950,17000,0,0,0,8,120950,17000,0,0,0,5400,0,누락없음,2,2019-12-25,야간,2019-12-25 3:43,수,안겹침,0,9,0,AC,평일,0
88,963.9,10800,6300,985.6,8,114017,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,114017,15600,0,0,0,8,114017,15600,0,0,0,15060,3,누락없음,2,2019-12-26,야간,2019-12-26 5:10,목,안겹침,0,8,0,A,평일,0
89,488.9,3420,3360,763.4,0,0,0,4,22091,6237,0,0,0,2,17580,8790,0,0,0,0,0,0,6,39671,8790,2,17580,8790,2,17580,8790,4,22091,6237,1980,0,누락없음,2,2019-12-27,야간,2019-12-27 2:15,금,안겹침,0,8,0,AC,평일,0
90,1396.9,7920,7800,728.7,1,6990,6990,11,77720,7960,0,0,0,0,0,0,0,0,0,0,0,0,12,84710,7960,0,0,0,1,6990,6990,11,77720,7960,2340,0,누락없음,2,2019-12-28,야간,2019-12-28 6:59,토,안겹침,0,6,0,AC,주말,0
