,에너지,시간(총),시간(0제외),시작온도,종료온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생,강종,강종_ALLOY,강종_CARBON,강종_SUS
0,384.0,2640.0,2580.0,906.3,1251.7,0,0.0,0,2,30850.0,17100,1,7750.0,7750,0,0.0,0,0,0.0,0,0,0.0,0,3,38600.0,17100,0,0.0,0,1,17100.0,17100,2,21500.0,13750,2640.0,0,누락없음,3,2020-03-03,야간,2020-03-03 05:08:00,화,안겹침,이상없음,2,0,CS,평일,0,CARBON,0,1,0
1,92.7,960.0,900.0,1025.4,1248.6,0,0.0,0,5,52100.0,24000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,52100.0,24000,0,0.0,0,1,24000.0,24000,4,28100.0,7050,540.0,0,누락없음,6,2020-03-09,야간,2020-03-09 15:48:00,월,겹침,이상없음,6,1,C,주말,0,CARBON,0,1,0
2,122.9,1080.0,1020.0,1011.9,1264.1,4,36300.0,11000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,36300.0,11000,0,0.0,0,1,3300.0,3300,3,33000.0,11000,3480.0,0,누락없음,2,2020-03-10,주간,2020-03-09 18:01:00,월,안겹침,이상없음,11,0,A,주말,0,ALLOY,1,0,0
3,129.9,1140.0,960.0,1035.0,1256.1,7,103950.0,14850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,111850.0,14850,0,0.0,0,1,7900.0,7900,7,103950.0,14850,5040.0,0,강종누락,4,2020-03-10,야간,2020-03-09 22:57:00,월,안겹침,이상없음,8,0,A,주말,0,ALLOY,1,0,0
4,43.7,900.0,720.0,1111.0,1251.6,6,89100.0,14850,1,22100.0,22100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,111200.0,22100,0,0.0,0,1,22100.0,22100,6,89100.0,14850,180.0,0,누락없음,4,2020-03-11,야간,2020-03-11 02:06:00,수,안겹침,이상없음,8,0,AC,평일,0,ALLOY,1,0,0
5,139.5,1140.0,1080.0,856.4,1246.9,6,89100.0,14850,1,22100.0,22100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,111200.0,22100,0,0.0,0,1,22100.0,22100,6,89100.0,14850,1020.0,0,누락없음,3,2020-03-18,야간,2020-03-18 01:15:00,수,안겹침,이상없음,7,0,AC,평일,0,ALLOY,1,0,0
6,1542.4,8640.0,8580.0,673.2,1258.4,0,0.0,0,7,67950.0,11000,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,8,72780.0,11000,0,0.0,0,1,4830.0,4830,7,67950.0,11000,6000.0,0,누락없음,4,2020-04-02,주간,2020-04-01 19:45:00,수,안겹침,이상없음,3,0,CS,평일,0,CARBON,0,1,0
7,164.4,1800.0,1320.0,1145.2,1250.2,0,0.0,0,3,48000.0,16000,1,5440.0,5440,0,0.0,0,0,0.0,0,0,0.0,0,4,53440.0,16000,0,0.0,0,3,48000.0,16000,1,5440.0,5440,5640.0,0,누락없음,4,2020-04-03,주간,2020-04-02 19:32:00,목,안겹침,이상없음,8,0,CS,평일,0,CARBON,0,1,0
8,1048.3,6420.0,6360.0,681.4,1248.6,0,0.0,0,6,45020.0,9970,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,7,49850.0,9970,0,0.0,0,1,4830.0,4830,6,45020.0,9970,8520.0,0,누락없음,4,2020-04-04,주간,2020-04-03 16:13:00,금,안겹침,이상없음,4,0,CS,평일,0,CARBON,0,1,0
9,161.8,1140.0,1080.0,958.9,1255.1,0,0.0,0,4,66500.0,22930,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,66500.0,22930,0,0.0,0,2,20640.0,10320,2,45860.0,22930,42060.0,0,누락없음,4,2020-04-07,야간,2020-04-07 06:51:00,화,안겹침,이상없음,9,0,C,평일,0,CARBON,0,1,0
