,에너지,시간(총),시간(0제외),시작온도,종료온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생,강종,강종_ALLOY,강종_CARBON,강종_SUS
0,92.7,960.0,900.0,1025.4,1248.6,0,0.0,0,5,52100.0,24000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,52100.0,24000,0,0.0,0,1,24000.0,24000,4,28100.0,7050,540.0,0,누락없음,6,2020-03-09,야간,2020-03-09 15:48:00,월,겹침,이상없음,6,1,C,주말,0,CARBON,0,1,0
1,129.9,1140.0,960.0,1035.0,1256.1,7,103950.0,14850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,111850.0,14850,0,0.0,0,1,7900.0,7900,7,103950.0,14850,5040.0,0,강종누락,4,2020-03-10,야간,2020-03-09 22:57:00,월,안겹침,이상없음,8,0,A,주말,0,ALLOY,1,0,0
2,43.7,900.0,720.0,1111.0,1251.6,6,89100.0,14850,1,22100.0,22100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,111200.0,22100,0,0.0,0,1,22100.0,22100,6,89100.0,14850,180.0,0,누락없음,4,2020-03-11,야간,2020-03-11 02:06:00,수,안겹침,이상없음,8,0,AC,평일,0,ALLOY,1,0,0
3,1542.4,8640.0,8580.0,673.2,1258.4,0,0.0,0,7,67950.0,11000,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,8,72780.0,11000,0,0.0,0,1,4830.0,4830,7,67950.0,11000,6000.0,0,누락없음,4,2020-04-02,주간,2020-04-01 19:45:00,수,안겹침,이상없음,3,0,CS,평일,0,CARBON,0,1,0
4,164.4,1800.0,1320.0,1145.2,1250.2,0,0.0,0,3,48000.0,16000,1,5440.0,5440,0,0.0,0,0,0.0,0,0,0.0,0,4,53440.0,16000,0,0.0,0,3,48000.0,16000,1,5440.0,5440,5640.0,0,누락없음,4,2020-04-03,주간,2020-04-02 19:32:00,목,안겹침,이상없음,8,0,CS,평일,0,CARBON,0,1,0
5,1048.3,6420.0,6360.0,681.4,1248.6,0,0.0,0,6,45020.0,9970,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,7,49850.0,9970,0,0.0,0,1,4830.0,4830,6,45020.0,9970,8520.0,0,누락없음,4,2020-04-04,주간,2020-04-03 16:13:00,금,안겹침,이상없음,4,0,CS,평일,0,CARBON,0,1,0
6,161.8,1140.0,1080.0,958.9,1255.1,0,0.0,0,4,66500.0,22930,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,66500.0,22930,0,0.0,0,2,20640.0,10320,2,45860.0,22930,42060.0,0,누락없음,4,2020-04-07,야간,2020-04-07 06:51:00,화,안겹침,이상없음,9,0,C,평일,0,CARBON,0,1,0
7,1579.5,8640.0,8520.0,742.6,1251.5,0,0.0,0,1,24000.0,24000,4,30600.0,7650,0,0.0,0,0,0.0,0,0,0.0,0,5,54600.0,24000,0,0.0,0,1,24000.0,24000,4,30600.0,7650,780.0,0,누락없음,6,2020-04-10,야간,2020-04-10 07:26:00,금,안겹침,이상없음,7,0,CS,평일,0,CARBON,0,1,0
8,577.2,3300.0,3240.0,894.1,1257.6,0,0.0,0,4,43920.0,10980,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,43920.0,10980,0,0.0,0,4,43920.0,10980,0,0.0,0,780.0,0,누락없음,4,2020-04-21,야간,2020-04-21 07:20:00,화,안겹침,이상없음,11,0,C,평일,0,CARBON,0,1,0
9,1309.3,9420.0,9000.0,732.6,1257.5,1,8420.0,8420,4,33160.0,9050,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,60780.0,9600,0,0.0,0,3,27620.0,9600,4,33160.0,9050,13320.0,0,강종누락,5,2020-04-24,주간,2020-04-23 17:22:00,목,안겹침,이상없음,7,0,AC,평일,0,CARBON,0,1,0
10,438.2,2640.0,2460.0,874.8,1256.0,0,0.0,0,5,56800.0,11360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,56800.0,11360,0,0.0,0,5,56800.0,11360,0,0.0,0,162000.0,0,누락없음,4,2020-04-24,야간,2020-04-24 03:43:00,금,안겹침,이상없음,4,0,C,평일,0,CARBON,0,1,0
11,1169.6,6660.0,6600.0,727.7,1256.5,0,0.0,0,6,38700.0,6450,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,57900.0,9600,0,0.0,0,2,19200.0,9600,6,38700.0,6450,2400.0,0,강종누락,4,2020-04-25,야간,2020-04-25 03:03:00,토,안겹침,이상없음,5,0,C,주말,0,CARBON,0,1,0
12,1540.7,11880.0,11400.0,721.9,1256.0,0,0.0,0,3,16290.0,5430,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,35490.0,9600,0,0.0,0,2,19200.0,9600,3,16290.0,5430,5820.0,0,강종누락,5,2020-04-25,주간,2020-04-24 16:36:00,금,겹침,이상없음,7,2,C,평일,0,CARBON,0,1,0
13,170.6,1380.0,1320.0,892.8,1257.4,3,12720.0,4240,6,32580.0,5430,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,45300.0,5430,0,0.0,0,3,12720.0,4240,6,32580.0,5430,780.0,0,누락없음,4,2020-04-28,야간,2020-04-28 07:38:00,화,안겹침,이상없음,8,0,AC,평일,0,CARBON,0,1,0
14,2843.5,20580.0,19620.0,122.6,1253.9,0,0.0,0,4,32600.0,8600,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,42200.0,9600,0,0.0,0,1,9600.0,9600,4,32600.0,8600,393780.0,0,강종누락,4,2020-05-06,주간,2020-05-05 07:50:00,화,안겹침,이상없음,4,0,C,평일,0,CARBON,0,1,0
15,1633.5,12000.0,11880.0,637.4,1256.0,0,0.0,0,4,40680.0,14070,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,50280.0,14070,0,0.0,0,1,9600.0,9600,4,40680.0,14070,10080.0,0,강종누락,5,2020-05-08,야간,2020-05-08 04:04:00,금,안겹침,이상없음,2,0,C,평일,0,CARBON,0,1,0
16,1094.3,5760.0,5580.0,512.4,1252.6,2,26400.0,13200,1,24000.0,24000,2,14700.0,7350,0,0.0,0,0,0.0,0,0,0.0,0,5,65100.0,24000,0,0.0,0,1,24000.0,24000,4,41100.0,13200,8220.0,0,누락없음,6,2020-05-08,야간,2020-05-08 04:46:00,금,안겹침,이상없음,5,0,ACS,평일,0,CARBON,0,1,0
17,1295.0,15600.0,15420.0,742.8,1257.5,1,3600.0,3600,5,56800.0,11360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,60400.0,11360,0,0.0,0,5,56800.0,11360,1,3600.0,3600,87840.0,0,누락없음,4,2020-05-11,주간,2020-05-10 15:11:00,일,안겹침,이상없음,4,0,AC,주말,0,ALLOY,1,0,0
18,1407.4,9900.0,9840.0,619.2,1253.5,0,0.0,0,2,17920.0,8960,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,40120.0,8960,0,0.0,0,5,22200.0,6600,2,17920.0,8960,10140.0,0,강종누락,4,2020-05-15,주간,2020-05-14 15:43:00,목,안겹침,이상없음,8,0,C,평일,0,CARBON,0,1,0
19,344.2,1980.0,1920.0,838.8,1258.3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,22200.0,6600,0,0.0,0,2,13200.0,6600,3,9000.0,3000,3960.0,0,강종누락,4,2020-05-21,야간,2020-05-21 07:31:00,목,안겹침,이상없음,2,0,,평일,0,,0,0,0
20,159.1,1320.0,1320.0,1104.1,1257.5,2,38700.0,19350,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,112700.0,19350,0,0.0,0,2,38700.0,19350,5,74000.0,15100,60.0,0,강종누락,4,2020-05-26,주간,2020-05-25 15:14:00,월,안겹침,이상없음,5,0,A,주말,0,ALLOY,1,0,0
21,253.3,1740.0,1680.0,961.6,1254.9,0,0.0,0,4,74150.0,22100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,74150.0,22100,0,0.0,0,1,22100.0,22100,3,52050.0,17350,26460.0,0,누락없음,4,2020-05-29,주간,2020-05-28 18:51:00,목,겹침,이상없음,7,4,C,평일,0,CARBON,0,1,0
22,509.2,2760.0,1740.0,1146.6,1253.3,0,0.0,0,5,54240.0,15760,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,64240.0,15760,0,0.0,0,3,23180.0,10000,3,41060.0,15760,5280.0,0,강종누락,4,2020-06-03,주간,2020-06-02 19:22:00,화,안겹침,이상없음,9,0,C,평일,0,CARBON,0,1,0
23,1829.5,13620.0,13200.0,630.3,1257.9,0,0.0,0,4,32120.0,8030,3,14070.0,4690,0,0.0,0,0,0.0,0,0,0.0,0,7,46190.0,8030,0,0.0,0,3,14070.0,4690,4,32120.0,8030,5460.0,0,누락없음,5,2020-06-04,야간,2020-06-04 02:57:00,목,안겹침,이상없음,7,0,CS,평일,0,CARBON,0,1,0
24,2545.1,19440.0,19380.0,633.1,1256.2,1,8690.0,8690,4,67320.0,18000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,76010.0,18000,0,0.0,0,3,44690.0,18000,2,31320.0,15660,4320.0,0,누락없음,5,2020-06-05,야간,2020-06-04 23:31:00,목,안겹침,이상없음,7,0,AC,평일,0,CARBON,0,1,0
25,2499.8,20760.0,20580.0,719.4,1256.6,0,0.0,0,6,48180.0,8030,3,14070.0,4690,0,0.0,0,0,0.0,0,0,0.0,0,9,62250.0,8030,0,0.0,0,3,14070.0,4690,6,48180.0,8030,2340.0,0,누락없음,5,2020-06-16,주간,2020-06-15 16:50:00,월,겹침,이상없음,7,2,CS,주말,0,CARBON,0,1,0
26,867.8,5580.0,5400.0,648.5,1251.9,3,9300.0,3100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,9300.0,3100,0,0.0,0,3,9300.0,3100,0,0.0,0,33360.0,0,누락없음,6,2020-06-19,주간,2020-06-19 01:23:00,금,안겹침,이상없음,2,0,A,평일,0,ALLOY,1,0,0
27,1299.1,8160.0,8040.0,736.6,1215.9,0,0.0,0,6,57820.0,13800,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,57820.0,13800,0,0.0,0,1,10320.0,10320,5,47500.0,13800,3900.0,0,누락없음,4,2020-06-30,주간,2020-06-29 19:16:00,월,안겹침,이상없음,8,0,C,주말,0,CARBON,0,1,0
28,344.5,3060.0,3060.0,911.4,1257.0,1,6460.0,6460,4,22160.0,5540,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,28620.0,6460,0,0.0,0,1,6460.0,6460,4,22160.0,5540,660.0,0,누락없음,5,2020-06-30,야간,2020-06-30 06:41:00,화,안겹침,이상없음,4,0,AC,평일,0,ALLOY,1,0,0
29,640.1,5940.0,5640.0,776.5,1253.0,3,31820.0,13100,2,17040.0,11360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,48860.0,13100,0,0.0,0,4,43180.0,13100,1,5680.0,5680,2880.0,0,누락없음,4,2020-07-08,야간,2020-07-08 02:52:00,수,안겹침,이상없음,10,0,AC,평일,0,ALLOY,1,0,0
30,1053.1,6120.0,6060.0,745.8,1256.4,8,63250.0,13100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,63250.0,13100,0,0.0,0,2,17870.0,13100,6,45380.0,9110,6660.0,0,누락없음,4,2020-07-09,야간,2020-07-09 06:54:00,목,겹침,이상없음,5,1,A,평일,0,ALLOY,1,0,0
31,2811.5,15420.0,15180.0,709.2,1246.4,3,31650.0,10550,4,56105.0,26000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,87755.0,26000,0,0.0,0,3,31650.0,10550,4,56105.0,26000,3300.0,0,누락없음,6,2020-07-14,야간,2020-07-14 07:10:00,화,안겹침,이상없음,6,0,AC,평일,0,CARBON,0,1,0
