,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,3,0.0,2020-03-01 22:58:00,2020-03-02 10:20:00,2485.300000000745,heat,[],,,,,,NO MATERIAL,1.0,54.29032258064515,increasing 0,617.0999999999998,11.366666666666667,1236.3,0,0.0,37.0,619.2,2020-03-01 00:00:00,684.6,,1236.3,0.0,
1,3,1.0,2020-03-03 05:08:00,2020-03-03 05:52:00,384.0,heat,"['200115-94140-002', '191127-19929-001', '180904-12339-055']",,,,,,OK,0.0,471.00000000000017,increasing 0,345.40000000000015,0.7333333333333333,1251.7,0,0.0,1.0,906.3,2020-03-03 05:08:00,906.3,2020-03-03 04:24:00,1251.7,0.0,
2,3,2.0,2020-03-04 05:28:00,2020-03-04 06:20:00,490.1000000014901,heat,"['200204-19180-573', '200204-19180-572', '200204-19180-571', '200204-19180-570', '200204-19180-569', '200204-19180-568', '200204-19180-567']",,,,,,OK,0.0,462.3461538461537,increasing 0,400.69999999999993,0.8666666666666667,1252.3,0,0.0,1.0,851.6,2020-03-04 05:28:00,851.6,2020-03-04 05:10:00,1252.3,0.0,
3,3,3.0,2020-03-05 05:21:00,2020-03-05 05:41:00,80.79999999888241,heat,"['191210-12321-001', '200305-051', '200305-051', '200305-051', '200305-051', '200305-052', '200305-052']",,,,,,OK,0.0,605.4000000000002,increasing 0,201.80000000000007,0.3333333333333333,855.2,0,0.0,99.0,653.4,2020-03-05 05:21:00,653.4,2020-03-05 03:25:00,855.2,0.0,
4,3,3.0,2020-03-05 05:41:00,2020-03-05 08:22:00,153.0,heat,"['191210-12321-001', '200305-051', '200305-051', '200305-051', '200305-051', '200305-052', '200305-052']",,,,,,OK,0.0,0.2236024844720582,holding 0,0.6000000000000227,2.683333333333333,854.6,0,0.0,99.0,855.2,2020-03-05 05:21:00,653.4,0,854.6,0.0,
5,3,3.0,2020-03-05 08:22:00,2020-03-05 11:42:00,850.3000000007451,heat,"['191210-12321-001', '200305-051', '200305-051', '200305-051', '200305-051', '200305-052', '200305-052']",,,,,,OK,0.0,104.34000000000002,increasing 1,347.80000000000007,3.333333333333333,1202.4,0,0.0,99.0,854.6,2020-03-05 05:21:00,653.4,2020-03-05 05:41:00,1202.4,0.0,
6,3,4.0,2020-03-08 08:28:00,2020-03-08 18:15:00,2504.2999999988824,heat,"['200105-19180-389', '200105-19180-388', '200105-19180-387', '200105-19180-386', '200105-19180-385', '200105-19180-384', '200105-19180-383', '200105-19180-382']",,,,,,OK,0.0,63.67972742759795,increasing 0,623.0,9.783333333333333,1245.5,0,0.0,13.0,622.5,2020-03-07 07:00:00,609.2,2020-03-06 09:55:00,1245.5,0.0,
7,3,5.0,2020-03-09 15:05:00,2020-03-09 17:33:00,1305.6999999992552,heat,"['200204-19180-592', '200204-19180-591', '200204-19180-590', '200204-19180-589', '200204-19180-588', '200204-19180-587', '200204-19180-586']",,,,,,DOOR OPENED WHILE HEATING,0.0,257.6351351351352,increasing 0,635.5000000000001,2.466666666666667,1251.9,2020-03-09 15:25:00,1.0,18.0,616.4,2020-03-09 15:05:00,616.4,2020-03-09 10:59:00,1251.9,607.6,
8,3,6.0,2020-03-10 15:46:00,2020-03-10 17:37:00,982.1999999992547,heat,"['200204-19180-605', '200204-19180-604', '200204-19180-603', '200204-19180-602', '200204-19180-601', '200204-19180-600']",,,,,,DOOR OPENED WHILE HEATING,0.0,331.8918918918919,increasing 0,614.0,1.85,1251.7,2020-03-10 16:19:00,1.0,13.0,637.7,2020-03-10 15:45:00,634.4,2020-03-10 15:07:00,1251.7,773.6,
9,3,7.0,2020-03-11 15:28:00,2020-03-11 17:40:00,865.0,heat,"['200105-19180-398', '200105-19180-399', '200105-19180-400', '200105-19180-401', '200105-19180-402', '200105-19180-403', '200105-19180-404', '200105-19180-405', '191219-15198-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,216.04545454545456,increasing 0,475.30000000000007,2.2,1249.7,2020-03-11 16:04:00,1.0,44.0,774.4,2020-03-11 15:30:00,804.3,2020-03-11 14:24:00,1249.7,591.7,
10,3,8.0,2020-03-12 18:00:00,2020-03-12 19:31:00,840.7999999988824,heat,"['200105-19180-405', '200105-19180-403', '200105-19180-402', '200105-19180-401', '200105-19180-400', '200105-19180-399', '200105-19180-398', '200105-19180-404']",,,,,,OK,0.0,274.0879120879121,increasing 0,415.69999999999993,1.5166666666666666,1198.1,0,0.0,1.0,782.4,2020-03-12 18:00:00,782.4,2020-03-12 14:02:00,1198.1,0.0,
11,3,9.0,2020-03-15 20:26:00,2020-03-16 04:05:00,2229.4000000003725,heat,"['200228-15036-001', '200212-15045-004', '200212-15045-016', '200211-19240-017', '200211-19240-017', '200211-19240-017', '200212-19042-006', '200212-19042-006', '200212-19042-006']",,,,,,OK,0.0,95.20261437908495,increasing 0,728.3,7.65,1244.6,0,0.0,11.0,516.3,2020-03-14 07:00:00,620.9,2020-03-13 13:06:00,1244.6,0.0,
12,3,10.0,2020-03-17 04:54:00,2020-03-17 08:34:00,1278.2999999988824,heat,"['200204-19180-619', '200204-19180-621', '200204-19180-620', '200204-19180-622', '200204-19180-623', '200204-19180-624', '200204-19180-625']",,,,,,DOOR OPENED WHILE HEATING,0.0,74.7818181818182,increasing 0,274.20000000000005,3.6666666666666665,1249.4,2020-03-17 06:22:00,2.0,81.0,975.2,2020-03-17 04:55:00,994.1,2020-03-17 01:38:00,1249.4,525.3,
