,°¡¿­·Î ¹øÈ£,cycle,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,ÆòÀÏ/ÁÖ¸»,in,out,drop_flag,gradient,part_types,temp diff,time diff,°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
10,1,1.0,2020-03-05 04:50:00,2020-03-05 05:07:00,25.40000000037253,hold,"['200204-19411-029', '200204-19411-029', '200204-19411-029', '200204-19411-029']",2020-03-04,¾ß°£,,,,0.0,,,,,,,,,1277.6,,,,1284.6,,1280.7944444444445,80,80.0,°ãÄ§
11,1,1.0,2020-03-05 05:17:00,2020-03-05 05:27:00,16.299999999813735,hold,"['200204-19411-029', '200204-19411-029', '200204-19411-029', '200204-19411-029']",2020-03-04,¾ß°£,,,,0.0,,,,,,,,,1285.1,,,,1285.4,,1279.8818181818178,80,80.0,°ãÄ§
12,1,2.0,2020-03-06 02:39:00,2020-03-06 03:41:00,94.70000000018628,hold,"['200204-19411-034', '200204-19411-034', '200204-19411-034', '200204-19411-034', '200212-19042-008', '200212-19042-008', '200212-19042-008']",2020-03-05,¾ß°£,,,,0.0,,,,,,,,,1282.1,,,,1277.8,,1273.2714285714285,133,80.0,°ãÄ§
13,1,2.0,2020-03-06 04:13:00,2020-03-06 04:21:00,12.699999999254944,hold,"['200204-19411-034', '200204-19411-034', '200204-19411-034', '200204-19411-034', '200212-19042-008', '200212-19042-008', '200212-19042-008']",2020-03-05,¾ß°£,,,,0.0,,,,,,,,,1280.5,,,,1283.3,,1278.1333333333332,140,140.0,°ãÄ§
14,1,2.0,2020-03-06 04:30:00,2020-03-06 04:37:00,12.799999999813735,hold,"['200204-19411-034', '200204-19411-034', '200204-19411-034', '200204-19411-034', '200212-19042-008', '200212-19042-008', '200212-19042-008']",2020-03-05,¾ß°£,,,,0.0,,,,,,,,,1280.5,,,,1282.7,,1279.0375,140,140.0,°ãÄ§
15,1,2.0,2020-03-06 04:53:00,2020-03-06 06:15:00,116.8999999994412,hold,"['200204-19411-034', '200204-19411-034', '200204-19411-034', '200204-19411-034', '200212-19042-008', '200212-19042-008', '200212-19042-008']",2020-03-05,¾ß°£,,,,0.0,,,,,,,,,1283.0,,,,1281.1,,1275.5614457831325,140,140.0,°ãÄ§
16,1,4.0,2020-03-09 08:30:00,2020-03-09 08:43:00,40.700000000186265,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1245.0,,,,1264.2,,1250.5857142857142,108,140.0,°ãÄ§
17,1,4.0,2020-03-09 08:55:00,2020-03-09 11:27:00,373.5,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1259.2,,,,1264.0,,1252.9588235294118,118,118.0,°ãÄ§
18,1,4.0,2020-03-09 11:37:00,2020-03-09 11:45:00,21.0,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1259.4,,,,1263.4,,1253.5,118,118.0,°ãÄ§
19,1,4.0,2020-03-09 12:02:00,2020-03-09 17:53:00,627.3000000007452,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1247.1,,,,1262.4,,1256.3139204545455,118,118.0,°ãÄ§
20,1,4.0,2020-03-09 18:08:00,2020-03-09 22:05:00,370.8999999994412,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1248.8,,,,1261.7,,1257.1613445378146,118,118.0,°ãÄ§
21,1,4.0,2020-03-09 22:18:00,2020-03-09 22:21:00,1.7999999998137357,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1248.5,,,,1264.3,,1255.225,118,118.0,°ãÄ§
22,1,4.0,2020-03-09 22:35:00,2020-03-10 04:11:00,505.9000000003725,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1264.1,,,,1265.4,,1256.1780415430267,118,118.0,°ãÄ§
23,1,4.0,2020-03-10 04:26:00,2020-03-10 04:35:00,14.0,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1247.3,,,,1267.5,,1254.89,118,118.0,°ãÄ§
24,1,4.0,2020-03-10 04:50:00,2020-03-10 05:11:00,33.29999999981373,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1251.7,,,,1266.7,,1256.4545454545455,118,118.0,°ãÄ§
25,1,4.0,2020-03-10 05:29:00,2020-03-10 05:41:00,17.600000000558797,hold,"['°¡¿­·Î´ÙÀÌ', '°¡¿­·Î´ÙÀÌ', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009', '200221-19234-009']",2020-03-09,¾ß°£,,,,0.0,,,,,,,,,1266.7,,,,1265.7,,1257.2923076923078,118,118.0,°ãÄ§
26,1,5.0,2020-03-10 09:08:00,2020-03-11 02:53:00,2020.7000000001865,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1253.6,,,,1262.5,,1255.6554409005628,116,118.0,°ãÄ§
27,1,5.0,2020-03-11 03:05:00,2020-03-11 03:09:00,5.299999999813736,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1261.3,,,,1261.7,,1256.78,120,120.0,°ãÄ§
28,1,5.0,2020-03-11 03:22:00,2020-03-11 03:31:00,17.799999999813735,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1253.6,,,,1263.3,,1258.59,120,120.0,°ãÄ§
29,1,5.0,2020-03-11 03:42:00,2020-03-11 03:47:00,10.700000000186263,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1276.9,,,,1283.4,,1279.8000000000004,120,120.0,°ãÄ§
30,1,5.0,2020-03-11 03:58:00,2020-03-11 04:19:00,40.700000000186265,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1280.1,,,,1282.9,,1279.2181818181818,120,120.0,°ãÄ§
31,1,5.0,2020-03-11 04:44:00,2020-03-11 04:54:00,26.600000000558797,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1257.6,,,,1283.3,,1276.9363636363635,120,120.0,°ãÄ§
32,1,5.0,2020-03-11 05:10:00,2020-03-11 05:17:00,17.700000000186265,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200212-19004-002', '200212-19004-001', '200116-19334-002']",2020-03-10,¾ß°£,,,,0.0,,,,,,,,,1241.4,,,,1279.8,,1264.0124999999996,120,120.0,°ãÄ§
33,1,6.0,2020-03-16 10:39:00,2020-03-16 17:53:00,702.6000000005588,hold,"['200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006']",2020-03-16,¾ß°£,,,,0.0,,,,,,,,,1257.9,,,,1259.4,,1255.8763218390804,180,120.0,°ãÄ§
34,1,6.0,2020-03-16 18:11:00,2020-03-17 01:45:00,656.7000000001863,hold,"['200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006']",2020-03-16,¾ß°£,,,,0.0,,,,,,,,,1262.0,,,,1283.0,,1255.3272527472525,180,180.0,°ãÄ§
35,1,6.0,2020-03-17 02:09:00,2020-03-17 02:39:00,48.400000000372536,hold,"['200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006']",2020-03-16,¾ß°£,,,,0.0,,,,,,,,,1281.5,,,,1283.3,,1276.825806451613,180,180.0,°ãÄ§
36,1,6.0,2020-03-17 02:45:00,2020-03-17 02:51:00,12.5,hold,"['200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006']",2020-03-16,¾ß°£,,,,0.0,,,,,,,,,1276.8,,,,1286.7,,1276.1,180,180.0,°ãÄ§
37,1,6.0,2020-03-17 03:32:00,2020-03-17 06:13:00,290.0,hold,"['200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006', '200212-19042-006']",2020-03-16,¾ß°£,,,,0.0,,,,,,,,,1270.6,,,,1283.8,,1274.424074074074,180,180.0,°ãÄ§
38,1,7.0,2020-03-17 14:37:00,2020-03-17 16:06:00,166.80000000074506,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1263.4,,,,1284.4,,1274.9533333333334,53,180.0,°ãÄ§
39,1,7.0,2020-03-17 16:16:00,2020-03-17 16:28:00,24.39999999944121,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1282.2,,,,1285.0,,1275.0153846153846,60,60.0,°ãÄ§
40,1,7.0,2020-03-17 16:39:00,2020-03-17 19:30:00,253.0,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1267.7,,,,1284.2,,1276.9377906976745,60,60.0,°ãÄ§
41,1,7.0,2020-03-17 19:36:00,2020-03-17 19:38:00,5.2000000001862645,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1282.0,,,,1283.7,,1278.0,60,60.0,°ãÄ§
42,1,7.0,2020-03-17 19:48:00,2020-03-17 20:12:00,36.89999999944121,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1281.2,,,,1284.0,,1276.984,60,60.0,°ãÄ§
43,1,7.0,2020-03-17 20:48:00,2020-03-18 01:46:00,422.2000000001863,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1281.7,,,,1279.5,,1276.4086956521735,60,60.0,°ãÄ§
44,1,7.0,2020-03-18 02:16:00,2020-03-18 03:02:00,76.29999999981374,hold,"['200214-19235-001', '200214-19235-002', '191125-19581-002']",2020-03-17,¾ß°£,,,,0.0,,,,,,,,,1274.1,,,,1285.1,,1277.6468085106385,60,60.0,°ãÄ§
45,1,8.0,2020-03-19 20:29:00,2020-03-19 20:33:00,7.0,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1264.3,,,,1264.7,,1256.16,152,60.0,°ãÄ§
46,1,8.0,2020-03-19 20:49:00,2020-03-19 20:55:00,12.299999999813735,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1265.4,,,,1265.8,,1256.0285714285715,160,160.0,°ãÄ§
47,1,8.0,2020-03-19 21:24:00,2020-03-19 21:33:00,14.099999999627473,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1243.7,,,,1266.8,,1253.4699999999998,160,160.0,°ãÄ§
48,1,8.0,2020-03-19 21:53:00,2020-03-20 03:47:00,552.7999999998137,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1265.6,,,,1259.5,,1254.0712676056335,160,160.0,°ãÄ§
49,1,8.0,2020-03-20 04:14:00,2020-03-20 04:29:00,26.800000000745055,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1269.8,,,,1285.3,,1274.93125,160,160.0,°ãÄ§
50,1,8.0,2020-03-20 04:39:00,2020-03-20 04:51:00,19.599999999627467,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1284.9,,,,1286.1,,1274.7538461538459,160,160.0,°ãÄ§
51,1,8.0,2020-03-20 05:02:00,2020-03-20 05:07:00,7.2000000001862645,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1268.1,,,,1286.8,,1274.3666666666666,160,160.0,°ãÄ§
52,1,8.0,2020-03-20 05:31:00,2020-03-20 06:27:00,102.19999999925493,hold,"['200131-19157-010', '200131-19157-017', '200131-19157-017', '200131-19157-023', '200205-19922-002', '200205-19922-002', '200205-19922-002', '200217-15226-055']",2020-03-19,¾ß°£,,,,0.0,,,,,,,,,1282.7,,,,1285.3,,1273.9421052631578,160,160.0,°ãÄ§
53,1,9.0,2020-03-20 10:50:00,2020-03-20 10:59:00,28.100000000558797,hold,"['200105-19180-396', '200105-19180-397', '°¡¿­·Î´ÙÀÌ']",2020-03-20,¾ß°£,,,,0.0,,,,,,,,,1223.2,,,,1260.3,,1240.9999999999998,42,160.0,°ãÄ§
54,1,9.0,2020-03-20 11:07:00,2020-03-20 11:25:00,56.200000000186265,hold,"['200105-19180-396', '200105-19180-397', '°¡¿­·Î´ÙÀÌ']",2020-03-20,¾ß°£,,,,0.0,,,,,,,,,1256.9,,,,1267.5,,1250.2631578947369,49,49.0,°ãÄ§
55,1,9.0,2020-03-20 11:28:00,2020-03-20 11:31:00,8.799999999813734,hold,"['200105-19180-396', '200105-19180-397', '°¡¿­·Î´ÙÀÌ']",2020-03-20,¾ß°£,,,,0.0,,,,,,,,,1243.5,,,,1265.7,,1251.925,49,49.0,°ãÄ§
56,1,9.0,2020-03-20 11:34:00,2020-03-20 20:21:00,963.5,hold,"['200105-19180-396', '200105-19180-397', '°¡¿­·Î´ÙÀÌ']",2020-03-20,¾ß°£,,,,0.0,,,,,,,,,1245.3,,,,1260.6,,1254.0820075757574,49,49.0,°ãÄ§
57,1,9.0,2020-03-20 20:38:00,2020-03-20 23:49:00,303.0,hold,"['200105-19180-396', '200105-19180-397', '°¡¿­·Î´ÙÀÌ']",2020-03-20,¾ß°£,,,,0.0,,,,,,,,,1246.5,,,,1287.5,,1256.4192708333333,49,49.0,°ãÄ§
58,1,10.0,2020-03-23 06:37:00,2020-03-23 09:50:00,700.6000000005588,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1140.6,,,,1265.6,,1236.792268041237,80,49.0,°ãÄ§
59,1,10.0,2020-03-23 10:50:00,2020-03-23 12:00:00,0.0,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1286.8,,,,1287.6,,1276.7394366197184,80,80.0,°ãÄ§
60,1,10.0,2020-03-23 12:09:00,2020-03-23 15:26:00,833.1999999992549,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1259.7,,,,1286.2,,1274.7964646464648,80,80.0,°ãÄ§
61,1,10.0,2020-03-23 15:42:00,2020-03-23 18:06:00,276.59999999962747,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1286.5,,,,1286.1,,1275.2641379310346,80,80.0,°ãÄ§
62,1,10.0,2020-03-23 18:32:00,2020-03-23 18:44:00,22.700000000186268,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1288.0,,,,1286.4,,1276.9461538461535,80,80.0,°ãÄ§
63,1,10.0,2020-03-23 18:56:00,2020-03-23 20:20:00,148.20000000018626,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1285.9,,,,1285.3,,1274.4329411764704,80,80.0,°ãÄ§
64,1,10.0,2020-03-23 20:34:00,2020-03-23 20:48:00,26.200000000186268,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1285.9,,,,1286.0,,1275.68,80,80.0,°ãÄ§
65,1,10.0,2020-03-23 21:04:00,2020-03-23 21:30:00,54.100000000558786,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1288.6,,,,1286.2,,1274.8444444444447,80,80.0,°ãÄ§
66,1,10.0,2020-03-23 21:46:00,2020-03-23 22:24:00,66.59999999962747,hold,"['200106-99010-001', '191125-19581-002', '200129-15088-001', '200129-15088-001']",2020-03-23,¾ß°£,,,,0.0,,,,,,,,,1286.5,,,,1286.7,,1274.8000000000004,80,80.0,°ãÄ§
67,1,11.0,2020-03-24 06:24:00,2020-03-24 06:44:00,88.79999999981372,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1189.8,,,,1211.9,,1191.9238095238095,140,80.0,°ãÄ§
68,1,11.0,2020-03-24 07:12:00,2020-03-24 07:22:00,44.299999999813735,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1238.2,,,,1247.4,,1235.6363636363635,160,160.0,°ãÄ§
69,1,11.0,2020-03-24 07:32:00,2020-03-24 08:30:00,218.10000000055882,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1253.5,,,,1264.7,,1246.7881355932204,160,160.0,°ãÄ§
70,1,11.0,2020-03-24 09:18:00,2020-03-24 09:26:00,24.700000000186268,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1266.0,,,,1268.2,,1257.9555555555555,160,160.0,°ãÄ§
71,1,11.0,2020-03-24 09:48:00,2020-03-24 10:04:00,43.799999999813735,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1265.8,,,,1268.2,,1256.6764705882354,160,160.0,°ãÄ§
72,1,11.0,2020-03-24 10:19:00,2020-03-24 10:20:00,3.5,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1248.5,,,,1267.3,,1257.9,160,160.0,°ãÄ§
73,1,11.0,2020-03-24 10:31:00,2020-03-24 10:46:00,36.699999999254935,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1245.5,,,,1267.0,,1253.5375,160,160.0,°ãÄ§
74,1,11.0,2020-03-24 10:57:00,2020-03-24 20:10:00,959.2999999998137,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1247.8,,,,1284.8,,1254.314891696751,160,160.0,°ãÄ§
75,1,11.0,2020-03-24 20:26:00,2020-03-24 20:32:00,10.600000000558794,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1285.1,,,,1284.7,,1275.6,160,160.0,°ãÄ§
76,1,11.0,2020-03-24 21:11:00,2020-03-25 01:20:00,466.4000000003725,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1271.7,,,,1286.5,,1273.7872,160,160.0,°ãÄ§
77,1,11.0,2020-03-25 01:37:00,2020-03-25 01:54:00,30.40000000037253,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1255.7,,,,1286.5,,1273.65,160,160.0,°ãÄ§
78,1,11.0,2020-03-25 02:09:00,2020-03-25 02:34:00,42.799999999813735,hold,"['200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-040', '200204-19411-041', '200226-15055-002', '200131-19157-028', '200131-19157-031']",2020-03-24,¾ß°£,,,,0.0,,,,,,,,,1258.9,,,,1289.1,,1273.5615384615385,160,160.0,°ãÄ§
