,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
20,4,38,2020-04-26 10:17:00,2020-04-26 16:39:00,503.3,heat,"['200129-19968-001', '200129-19968-006']",2020-04-27,주간,주말,,,0,0.219895288,holding 0,1.4,6.366666667,999.7,0,0,137,998.3,2020-04-26 07:40:00,1058.5,0,999.7,0,,0,8,안겹침
21,4,45,2020-05-08 18:49:00,2020-05-09 09:54:00,1462.4,heat,"['200212-15045-001', '200212-15045-001']",2020-05-09,주간,평일,,,0,0.251933702,holding 0,3.8,15.08333333,1001.7,2020-05-09 10:05:00,2,194,1005.5,2020-05-08 18:34:00,889,0,1001.7,914.4,,2,2,겹침
22,4,65,2020-06-27 07:59:00,2020-06-28 02:56:00,562.2,heat,"['200623-15055-016', '200623-15055-016', '200612-99010-016', '200612-99010-017', '200612-99010-018']",2020-06-29,주간,주말,,,0,0.907651715,holding 0,17.2,18.95,398.8,0,0,871,416,2020-06-27 06:48:00,323.1,0,398.8,0,,5,5,겹침
23,5,12,2020-03-30 23:08:00,2020-03-31 04:51:00,321.1,heat,"['200204-19180-671', '200204-19180-672', '200204-19180-677', '200204-19180-674', '200204-19180-673', '200204-19180-675', '200204-19180-676']",2020-04-01,야간,주말,,,0,5.125364431,holding 0,29.3,5.716666667,329.9,2020-04-01 06:51:00,5,1207,300.6,2020-03-30 11:00:00,22,0,329.9,726.2,,7,7,겹침
24,5,12,2020-03-31 11:06:00,2020-03-31 23:50:00,1090.2,heat,"['200204-19180-671', '200204-19180-672', '200204-19180-677', '200204-19180-674', '200204-19180-673', '200204-19180-675', '200204-19180-676']",2020-04-01,야간,평일,,,0,0.706806283,holding 1,9,12.73333333,602.4,2020-04-01 06:51:00,5,1207,593.4,2020-03-30 11:00:00,22,0,602.4,726.2,,7,7,겹침
25,5,21,2020-04-11 15:47:00,2020-04-12 06:15:00,330.5,heat,"['가열로다이', '가열로다이', '200212-15045-001', '200212-15045-001', '200401-99010-001']",2020-04-13,주간,주말,,,0,0.200460829,holding 0,2.9,14.46666667,354.7,0,0,811,357.6,2020-04-10 21:10:00,423.6,0,354.7,0,,0,9,안겹침
26,5,22,2020-04-20 16:13:00,2020-04-20 18:48:00,657.8,heat,"['200316-15008-004', '200311-19133-003', '200311-19133-001', '200316-15008-005', '200316-15008-002', '200316-15008-001']",2020-04-21,주간,주말,,,0,0.967741935,holding 0,2.5,2.583333333,659.3,2020-04-20 15:41:00,1,204,661.8,2020-04-20 10:10:00,102.5,0,659.3,159.7,,6,6,겹침
27,5,34,2020-05-16 08:08:00,2020-05-17 16:36:00,1236.8,heat,"['가열로다이', '가열로다이', '200513-19226-003', '200513-19226-003', '200513-19226-003', '200513-19226-003', '200513-19226-003', '200513-19226-003', '200513-19226-003', '200513-19226-003']",2020-05-18,야간,주말,,,0,0.76386037,holding 0,24.8,32.46666667,352.4,0,0,1520,377.2,2020-05-16 07:45:00,285.3,0,352.4,0,,10,10,겹침
28,5,44,2020-06-07 07:42:00,2020-06-07 21:06:00,307.7,heat,"['200212-14730-002', '200212-14730-001', '200522-14099-002', '200522-14099-001']",2020-06-08,야간,주말,,,0,1.589552239,holding 0,21.3,13.4,374.5,0,0,751,353.2,2020-06-06 06:52:00,479.7,0,374.5,0,,2,5,겹침
29,5,49,2020-06-13 19:54:00,2020-06-14 03:47:00,277.1,heat,"['200609-15207-002', '200609-15207-002', '가열로다이', '가열로다이', '200520-15007-004', '200520-15007-004', '200609-15207-001', '200609-15207-001']",2020-06-15,주간,주말,,,0,5.543340381,holding 0,43.7,7.883333333,396.7,0,0,452,440.4,2020-06-13 06:58:00,588,0,396.7,0,,0,7,안겹침
