,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,17,0.0,2020-03-01 00:10:00,2020-03-01 03:47:00,1038.3000000000468,heat,[],,,,,,NO MATERIAL,1.0,43.797235023041466,increasing 0,158.39999999999995,3.6166666666666663,821.8,0,0.0,10.0,663.4,2020-03-01 00:00:00,651.6,,821.8,0.0,
1,17,0.0,2020-03-01 03:47:00,2020-03-01 06:19:00,601.6999999999534,heat,[],,,,,,NO MATERIAL,1.0,3.868421052631561,holding 0,9.799999999999956,2.533333333333333,812.0,0,0.0,10.0,821.8,2020-03-01 00:00:00,651.6,0,812.0,0.0,
2,17,0.0,2020-03-01 06:19:00,2020-03-01 11:08:00,2383.5,heat,[],,,,,,NO MATERIAL,1.0,91.64013840830452,increasing 1,441.40000000000015,4.816666666666666,1253.4,0,0.0,10.0,812.0,2020-03-01 00:00:00,651.6,2020-03-01 03:47:00,1253.4,0.0,
3,17,1.0,2020-03-02 14:24:00,2020-03-02 14:55:00,212.29999999993012,heat,"['200121-19151-001', '200102-19157-004', '200102-19157-004']",,,,,,OK,0.0,1137.6774193548385,increasing 0,587.8,0.5166666666666667,1251.6,0,0.0,1.0,663.8,2020-03-02 14:20:00,822.5,2020-03-02 14:09:00,1251.6,0.0,
4,17,2.0,2020-03-03 05:56:00,2020-03-03 06:10:00,105.80000000004655,heat,"['200102-19157-004', '200102-19157-004']",,,,,,OK,0.0,1460.1428571428573,increasing 0,340.7000000000001,0.2333333333333333,1244.2,0,0.0,1.0,903.5,2020-03-03 05:53:00,1186.7,2020-03-03 05:51:00,1244.2,0.0,
5,17,3.0,2020-03-03 18:55:00,2020-03-03 20:56:00,1037.6999999999532,heat,"['200120-19334-002', '200120-19334-002', '200204-19411-018', '200204-19411-018', '200204-19411-018', '200204-19411-018']",,,,,,OK,0.0,364.5123966942148,increasing 0,735.0999999999998,2.0166666666666666,1255.3,0,0.0,3.0,520.2,2020-03-03 18:55:00,520.2,2020-03-03 18:20:00,1255.3,0.0,
6,17,4.0,2020-03-04 16:07:00,2020-03-04 17:13:00,700.7999999999303,heat,"['191127-15042-011', '200108-15200-005', '191127-15042-010', '200108-15200-006', '191021-19133-002']",,,,,,OK,0.0,789.1818181818179,increasing 0,868.0999999999998,1.1,1256.3,0,0.0,1.0,388.2,2020-03-04 16:07:00,388.2,2020-03-04 13:50:00,1256.3,0.0,
7,17,5.0,2020-03-05 18:12:00,2020-03-05 19:08:00,540.4000000000234,heat,"['191225-17035-002', '200203-72315-003', '200203-72315-003', '191021-19133-002']",,,,,,OK,0.0,749.0357142857144,increasing 0,699.1000000000001,0.9333333333333332,1259.9,0,0.0,1.0,560.8,2020-03-05 18:12:00,560.8,2020-03-05 17:57:00,1259.9,0.0,
8,17,6.0,2020-03-06 18:16:00,2020-03-06 18:56:00,293.4000000001397,heat,"['191225-17035-002', '191021-19133-002']",,,,,,DOOR OPENED WHILE HEATING,0.0,220.64999999999984,increasing 0,147.0999999999999,0.6666666666666666,1230.5,2020-03-06 18:29:00,1.0,3.0,1083.4,2020-03-06 18:15:00,873.9,2020-03-06 18:04:00,1230.5,780.1,
9,17,7.0,2020-03-07 10:34:00,2020-03-07 11:25:00,106.10000000009312,heat,"['200129-19476-001', '200129-19476-001', '181112-19581-005']",,,,,,OK,0.0,46.58823529411767,increasing 0,39.60000000000002,0.85,648.0,0,0.0,21.0,608.4,2020-03-07 05:37:00,756.9,2020-03-07 05:34:00,648.0,0.0,
