,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,18,0.0,2020-03-01 00:10:00,2020-03-01 03:03:00,704.2999999999303,heat,[],,,,,,NO MATERIAL,1.0,97.38728323699421,increasing 0,280.79999999999995,2.8833333333333333,805.3,0,0.0,56.0,524.5,2020-03-01 00:00:00,507.0,,805.3,0.0,
1,18,0.0,2020-03-01 03:03:00,2020-03-01 07:50:00,1083.2000000000696,heat,[],,,,,,NO MATERIAL,1.0,1.0452961672473868,holding 0,5.0,4.783333333333333,800.3,0,0.0,56.0,805.3,2020-03-01 00:00:00,507.0,0,800.3,0.0,
2,18,0.0,2020-03-01 07:50:00,2020-03-01 12:33:00,2044.3999999999066,heat,[],,,,,,NO MATERIAL,1.0,94.64310954063606,increasing 1,446.40000000000015,4.716666666666667,1246.7,0,0.0,56.0,800.3,2020-03-01 00:00:00,507.0,2020-03-01 03:03:00,1246.7,0.0,
3,18,1.0,2020-03-02 17:06:00,2020-03-02 17:42:00,444.40000000002334,heat,"['191118-15111-001', '200207-19226-010', '200207-19226-010', '200207-19226-010', '200207-19226-010', '200110-15133-004']",,,,,,OK,0.0,973.6666666666665,increasing 0,584.1999999999998,0.6,1244.3,0,0.0,1.0,660.1,2020-03-02 17:06:00,660.1,2020-03-02 16:54:00,1244.3,0.0,
4,18,2.0,2020-03-03 14:08:00,2020-03-03 14:23:00,112.40000000002328,heat,"['191127-15042-008', '200123-19004-002', '191118-15111-001']",,,,,,GAS OFF/TEMP OFF,1.0,1075.333333333334,increasing 0,268.8333333333335,0.25,1250.3333333333335,0,0.0,1.0,981.5,2020-03-03 14:04:00,1109.9500000000003,2020-03-03 13:56:00,1250.3333333333335,0.0,
5,18,3.0,2020-03-04 19:50:00,2020-03-04 23:35:00,2815.0999999999767,heat,"['200121-19226-001', '190619-12005-004', '200204-19411-019', '200204-19411-019', '200204-19411-019', '200108-15200-002', '200121-17720-003', '200121-17720-003']",,,,,,OK,0.0,260.9066666666667,increasing 0,978.4,3.75,1249.4,0,0.0,3.0,271.0,2020-03-04 15:42:00,582.1,2020-03-04 15:21:00,1249.4,0.0,
6,18,4.0,2020-03-05 16:00:00,2020-03-05 17:31:00,1037.0999999999767,heat,"['200130-15007-064', '200130-15007-064', '200204-19411-019', '200212-15509-001', '200115-15133-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,408.46153846153845,increasing 0,619.5,1.5166666666666666,1247.2,2020-03-05 16:32:00,1.0,12.0,627.7,2020-03-05 16:00:00,627.7,2020-03-05 15:24:00,1247.2,589.4,
7,18,5.0,2020-03-06 16:30:00,2020-03-06 17:16:00,326.0,heat,"['200203-72315-003', '200203-72315-003', '200115-15133-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,438.91304347826105,increasing 0,336.5000000000001,0.7666666666666667,1255.4,2020-03-06 16:50:00,1.0,6.0,918.9,2020-03-06 16:27:00,922.5,2020-03-06 16:21:00,1255.4,729.0,
8,18,6.0,2020-03-09 11:07:00,2020-03-09 15:09:00,2816.6000000000927,heat,"['190619-12005-004', '200130-15007-066', '200130-15007-066']",,,,,,OK,0.0,302.15702479338836,increasing 0,1218.6999999999996,4.033333333333333,1249.6,0,0.0,3.0,30.9,2020-03-09 11:07:00,30.9,2020-03-06 22:41:00,1249.6,0.0,
9,18,7.0,2020-03-10 02:52:00,2020-03-10 03:32:00,345.69999999995343,heat,"['190619-12005-004', '200130-15007-066', '200130-15007-066']",,,,,,DOOR OPENED WHILE HEATING,0.0,620.1000000000001,increasing 0,413.40000000000015,0.6666666666666666,1219.4,2020-03-10 03:00:00,1.0,6.0,806.0,2020-03-10 02:48:00,902.1,2020-03-10 02:44:00,1219.4,807.5,
