,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
17,1,20.0,2020-04-15 23:24:00,2020-04-16 00:51:00,123.5,hold,"['200313-99010-001', '200313-99010-001', '200326-15207-005', '200326-15207-001', '200212-15045-001', '200212-15045-001']",2020-04-15,야간,,,,0.0,,,,,,,,,1280.4,,,,1283.8,,1280.4613636363636,,,
18,1,21.0,2020-04-17 00:12:00,2020-04-17 01:03:00,72.40000000037253,hold,"['200218-99896-006', '200218-99896-006', '200218-99896-003', '200218-99896-003', '200217-15226-088', '200217-15226-069', '200217-15226-055', '200217-15226-052']",2020-04-16,야간,,,,0.0,,,,,,,,,1245.6,,,,1235.2,,1239.8326923076922,,,
19,1,22.0,2020-04-17 16:51:00,2020-04-17 23:01:00,818.5,hold,"['200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-001', '200323-19998-007', '200323-19998-007', '200323-19998-007', '200323-19998-007', '200323-19998-007']",2020-04-17,야간,,,,0.0,,,,,,,,,1281.5,,,,1275.6,,1274.1711590296495,,,
20,1,24.0,2020-04-21 17:19:00,2020-04-21 20:36:00,501.79999999981385,hold,"['가열로다이', '가열로다이', '200323-14059-002']",2020-04-21,야간,,,,0.0,,,,,,,,,1254.3,,,,1286.5,,1261.877777777778,,,
21,1,25.0,2020-04-23 23:04:00,2020-04-24 01:08:00,180.30000000074506,hold,"['200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '200312-99914-038', '가열로다이', '가열로다이']",2020-04-23,야간,,,,0.0,,,,,,,,,1285.2,,,,1282.9,,1274.1592,,,
22,1,26.0,2020-04-24 22:16:00,2020-04-24 22:47:00,49.09999999962746,hold,"['200330-15133-001', '200414-15622-001', '200312-99914-039', '200312-99914-039', '200312-99914-039']",2020-04-24,야간,,,,0.0,,,,,,,,,1262.1,,,,1285.4,,1272.30625,,,
23,1,27.0,2020-04-26 03:45:00,2020-04-26 05:02:00,112.7000000001863,hold,"['200326-19234-010', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011', '200326-19234-011']",2020-04-25,야간,,,,0.0,,,,,,,,,1266.9,,,,1282.4,,1274.4551282051282,,,
24,1,29.0,2020-04-28 11:38:00,2020-04-28 12:59:00,161.89999999944118,hold,"['200212-15045-010', '200212-15045-010', '200316-15008-003', '200323-19476-002', '200323-19476-002', '200323-19476-003', '200323-19476-003', '200323-19476-003', '200323-19476-003']",2020-04-28,주간,,,,0.0,,,,,,,,,1267.8,,,,1286.9,,1276.0146341463415,,,
25,1,30.0,2020-04-30 02:50:00,2020-04-30 06:06:00,320.7000000001862,hold,"['200409-15509-005', '200409-15509-005', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001', '200401-19234-001']",2020-04-29,야간,,,,0.0,,,,,,,,,1286.1,,,,1286.5,,1274.0598984771573,,,
26,1,31.0,2020-04-30 21:37:00,2020-04-30 22:52:00,143.20000000018626,hold,"['200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005', '200409-19226-005']",2020-04-30,야간,,,,0.0,,,,,,,,,1268.2,,,,1286.1,,1274.7565789473686,,,
27,1,32.0,2020-05-06 23:27:00,2020-05-07 01:46:00,241.39999999944118,hold,"['200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-004', '200205-19922-003', '200205-19922-003', '200205-19922-003']",2020-05-06,야간,,,,0.0,,,,,,,,,1254.8,,,,1267.8,,1260.3714285714286,,,
28,1,33.0,2020-05-07 21:51:00,2020-05-08 05:18:00,950.9000000003723,hold,"['200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013', '200212-15045-013']",2020-05-08,주간,,,,0.0,,,,,,,,,1261.5,,,,1287.8,,1277.215625,,,
29,1,34.0,2020-05-09 09:47:00,2020-05-09 21:52:00,1490.8999999994412,hold,"['200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200212-15045-011', '200330-15006-019', '200330-15006-018']",2020-05-09,야간,,,,0.0,,,,,,,,,1258.9,,,,1287.2,,1263.5849862258956,,,
30,1,36.0,2020-05-13 01:49:00,2020-05-13 03:46:00,285.6000000005588,hold,"['200408-15007-046', '200408-15007-046', '200408-15007-038', '200408-15007-038']",2020-05-13,주간,,,,0.0,,,,,,,,,1280.9,,,,1288.3,,1280.072033898305,,,
31,1,37.0,2020-05-25 22:49:00,2020-05-25 23:29:00,81.6000000005588,hold,"['200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004', '200521-19226-004']",2020-05-25,야간,,,,0.0,,,,,,,,,1285.5,,,,1288.2,,1277.4560975609754,,,
32,1,38.0,2020-05-26 22:11:00,2020-05-26 23:28:00,142.70000000018626,hold,"['200204-19411-068', '200204-19411-068', '200204-19411-068', '200204-19411-068', '200204-19411-069', '200204-19411-069', '200204-19411-069', '200204-19411-069']",2020-05-26,야간,,,,0.0,,,,,,,,,1268.4,,,,1287.6,,1274.6833333333334,,,
33,1,39.0,2020-05-27 14:52:00,2020-05-27 16:48:00,209.6999999992549,hold,"['200527-051', '200527-051', '200527-051', '200527-051', '200527-051', '200417-12321-001', '200407-19001-020']",2020-05-27,야간,,,,0.0,,,,,,,,,1269.8,,,,1267.1,,1257.6649572649574,,,
34,1,41.0,2020-05-29 22:03:00,2020-05-29 22:38:00,62.299999999813735,hold,"['200516-19249-001', '200516-19249-006', '200518-15622-002', '200209-15088-001', '200209-15088-001']",2020-05-29,야간,,,,0.0,,,,,,,,,1276.6,,,,1287.9,,1278.1611111111113,,,
35,1,42.0,2020-06-01 09:32:00,2020-06-01 13:00:00,341.1000000005588,hold,"['200518-15622-002', '200407-19001-021', '200407-19001-022', '200407-19001-023', '200407-19001-024']",2020-06-01,주간,,,,0.0,,,,,,,,,1285.5,,,,1281.4,,1274.2,,,
36,1,43.0,2020-06-04 09:50:00,2020-06-04 16:55:00,752.8999999994412,hold,"['190812-19968-005', '200514-19558-001', '200511-19925-001', '200511-19925-001', '200511-19925-001']",2020-06-04,주간,,,,0.0,,,,,,,,,1287.5,,,,1287.5,,1280.5,,,
37,1,44.0,2020-06-05 15:24:00,2020-06-05 18:02:00,261.09999999962747,hold,"['200204-19411-065', '200204-19411-065', '200204-19411-065', '200204-19411-065', '200511-19925-001', '200511-19925-001', '200511-19925-001']",2020-06-05,주간,,,,0.0,,,,,,,,,1284.7,,,,1287.7,,1279.3754716981132,,,
38,1,45.0,2020-06-08 11:33:00,2020-06-09 02:55:00,1865.8999999994405,hold,"['200409-19001-025', '200409-19001-024', '200409-19001-023', '200409-19001-022', '200409-19001-021', '200603-13134-003', '200603-13134-003']",2020-06-08,야간,,,,0.0,,,,,,,,,1262.2,,,,1279.3,,1266.9742145178764,,,
39,1,46.0,2020-06-09 17:05:00,2020-06-09 18:37:00,169.39999999944118,hold,"['200511-19925-001', '200511-19925-001', '200511-19925-001', '가열로다이', '가열로다이', '가열로다이']",2020-06-09,야간,,,,0.0,,,,,,,,,1262.6,,,,1263.9,,1255.6774193548388,,,
40,1,48.0,2020-06-11 20:37:00,2020-06-12 00:38:00,321.59999999962747,hold,"['200529-30409-037', '200529-30409-039', '200529-30409-040', '200529-30409-038']",2020-06-11,야간,,,,0.0,,,,,,,,,1263.4,,,,1264.8,,1250.9280991735593,,,
41,1,49.0,2020-06-12 08:52:00,2020-06-12 20:25:00,1318.4000000003725,hold,"['200525-19149-002', '200525-19149-003', '200525-19149-003', '200609-15207-001', '200609-15207-001', '200609-15207-002', '200609-15207-002']",2020-06-12,야간,,,,0.0,,,,,,,,,1262.5,,,,1266.7,,1261.8406340057636,,,
42,1,50.0,2020-06-15 22:12:00,2020-06-16 03:18:00,1169.2000000001865,hold,"['200605-15226-001', '200605-15226-002', '200605-19949-002', '200605-19949-006', '200605-19949-006']",2020-06-15,야간,,,,0.0,,,,,,,,,1282.0,,,,1287.4,,1277.5977198697071,,,
43,1,51.0,2020-06-17 02:43:00,2020-06-17 04:50:00,207.39999999944118,hold,"['가열로다이', '가열로다이', '200204-19411-076', '200204-19411-076', '200204-19411-077', '200204-19411-077']",2020-06-16,야간,,,,0.0,,,,,,,,,1273.8,,,,1286.4,,1279.109375,,,
44,1,53.0,2020-06-23 15:36:00,2020-06-23 20:17:00,340.2999999998138,hold,"['200605-19004-001', '200620-19711-009', '200620-19711-008', '200620-19711-007', '200620-19711-006', '200620-19711-005', '200620-19711-004']",2020-06-23,야간,,,,0.0,,,,,,,,,1259.3,,,,1276.3,,1253.4987588652486,,,
45,1,54.0,2020-06-24 23:45:00,2020-06-25 01:03:00,91.0,hold,"['200520-19478-011', '200520-19478-011', '200520-19478-011', '200520-19478-011', '200520-19478-010', '200520-19478-010', '200520-19478-010', '200520-19478-010']",2020-06-24,야간,,,,0.0,,,,,,,,,1273.3,,,,1273.1,,1272.8113924050633,,,
46,1,59.0,2020-07-02 08:39:00,2020-07-02 10:10:00,132.79999999981374,hold,"['200529-30409-021', '200529-30409-022', '200529-30409-023', '200529-30409-024', '200529-30409-025', '200529-30409-026', '200529-30409-027', '200529-30409-028']",2020-07-02,주간,,,,0.0,,,,,,,,,1273.2,,,,1273.7,,1273.5380434782608,,,
47,1,61.0,2020-07-07 20:29:00,2020-07-08 02:32:00,0.0,hold,"['200429-12321-001', '200624-99010-001', '200624-99010-001', '200624-99010-001', '200624-99010-001']",2020-07-07,야간,,,,0.0,,,,,,,,,1275.0,,,,1274.2,,1273.057142857143,,,
48,1,62.0,2020-07-10 20:58:00,2020-07-10 21:40:00,69.8999999994412,hold,"['200529-30409-076', '200529-30409-077', '200520-19478-017', '200520-19478-017']",2020-07-10,야간,,,,0.0,,,,,,,,,1278.9,,,,1274.5,,1274.3953488372092,,,
49,1,63.0,2020-07-13 10:42:00,2020-07-13 11:14:00,38.89999999944121,hold,"['200624-99010-001', '200624-99010-001', '200624-99010-001', '200624-99010-001']",2020-07-13,주간,,,,0.0,,,,,,,,,1271.3,,,,1273.6,,1272.8121212121214,,,
50,2,1.0,2020-03-03 23:23:00,2020-03-04 00:58:00,255.5999999996274,hold,"['200204-19180-573', '200204-19180-572', '200204-19180-571', '200204-19180-570', '200204-19180-569', '200204-19180-567', '200204-19180-568']",2020-03-03,야간,,,,0.0,,,,,,,,,1291.9,,,,1275.1,,1275.103125,,,
51,2,3.0,2020-03-05 07:09:00,2020-03-05 22:39:00,2684.4000000003725,hold,"['200204-19180-584', '200204-19180-585', '200212-19042-008', '200212-19042-008', '200204-19180-583', '200204-19180-582', '200204-19180-580', '200204-19180-581']",2020-03-05,야간,,,,0.0,,,,,,,,,1271.2,,,,1274.0,,1256.1940923737916,,,
52,2,5.0,2020-03-09 08:49:00,2020-03-09 13:02:00,639.6999999992547,hold,"['가열로다이', '200217-17035-002', '200204-19411-035', '200204-19411-035', '200204-19411-035', '200204-19411-035', '200221-19234-008', '200221-19234-008', '200221-19234-008', '200221-19234-008', '200221-19234-008']",2020-03-09,주간,,,,0.0,,,,,,,,,1276.5,,,,1273.5,,1272.3322834645676,,,
53,2,6.0,2020-03-10 00:31:00,2020-03-10 02:35:00,365.59999999962747,hold,"['191206-19162-005', '200307-99010-001', '200307-99010-001', '200307-99010-001']",2020-03-10,주간,,,,0.0,,,,,,,,,1272.1,,,,1251.9,,1254.4616,,,
54,2,7.0,2020-03-11 17:16:00,2020-03-11 17:57:00,95.09999999962747,hold,"['200204-19180-591', '200204-19180-590', '200204-19180-589', '200204-19180-588', '200204-19180-587', '200204-19180-586', '200204-19180-592']",2020-03-11,주간,,,,0.0,,,,,,,,,1281.5,,,,1274.8,,1273.9738095238095,,,
55,2,8.0,2020-03-12 17:20:00,2020-03-12 17:55:00,80.09999999962747,hold,"['200122-12321-001', '200204-19180-600', '200204-19180-601', '200204-19180-602', '200204-19180-603', '200204-19180-604', '200204-19180-605']",2020-03-12,주간,,,,0.0,,,,,,,,,1252.7,,,,1255.4,,1252.8111111111114,,,
56,2,9.0,2020-03-13 09:46:00,2020-03-13 17:56:00,1111.5999999996277,hold,"['200205-19922-001', '200205-19922-001', '200205-19922-001', '200221-19234-018', '200221-19234-018', '200221-19234-018', '200221-19234-018', '200221-19234-018']",2020-03-13,주간,,,,0.0,,,,,,,,,1283.6,,,,1275.3,,1273.486761710794,,,
57,2,10.0,2020-03-18 07:05:00,2020-03-18 21:07:00,2892.0999999996275,hold,"['200204-19180-625', '200204-19180-624', '200204-19180-623', '200204-19180-622', '200204-19180-621', '200204-19180-620', '200204-19180-619']",2020-03-18,야간,,,,0.0,,,,,,,,,1263.2,,,,1253.0,,1252.9041518386716,,,
58,2,11.0,2020-03-19 06:40:00,2020-03-19 21:46:00,2589.0999999996275,hold,"['200204-19180-633', '200204-19180-634', '200204-19180-635', '200204-19180-636', '200204-19180-637', '191003-12321-007', '200204-19180-632']",2020-03-19,야간,,,,0.0,,,,,,,,,1255.7,,,,1275.4,,1255.7950385887543,,,
59,2,12.0,2020-03-20 09:48:00,2020-03-20 15:34:00,846.1999999992549,hold,"['200320-051', '200320-051', '200320-051', '200320-051', '200320-052', '200320-052']",2020-03-20,야간,,,,0.0,,,,,,,,,1220.6,,,,1205.9,,1200.9397694524496,,,
60,2,15.0,2020-03-26 11:56:00,2020-03-26 13:06:00,223.30000000074506,hold,"['200105-19180-430', '200105-19180-431', '200105-19180-432', '200105-19180-433', '200105-19180-434', '200105-19180-435', '200105-19180-436', '200105-19180-437']",2020-03-26,주간,,,,0.0,,,,,,,,,1284.8,,,,1276.0,,1275.13661971831,,,
61,2,16.0,2020-03-26 18:29:00,2020-03-26 21:22:00,582.6999999992547,hold,"['200229-14072-011', '200229-14072-017', '200229-14072-014', '200217-15226-055', '191212-12005-009', '200313-19095-005', '200205-19922-002', '200313-19095-004']",2020-03-27,주간,,,,0.0,,,,,,,,,1250.7,,,,1253.4,,1253.5097701149425,,,
62,2,17.0,2020-03-30 09:12:00,2020-03-30 10:25:00,234.80000000074506,hold,"['200217-15226-070', '200217-15226-072', '191202-19581-002', '191202-19581-002', '200313-01055-001', '200212-15226-011', '200212-15226-011']",2020-03-30,야간,,,,0.0,,,,,,,,,1262.2,,,,1253.2,,1254.3202702702702,,,
63,2,18.0,2020-03-31 10:01:00,2020-03-31 20:34:00,1642.3000000007446,hold,"['200204-19180-677', '200204-19180-676', '200204-19180-674', '200204-19180-673', '200204-19180-672', '200204-19180-671', '200204-19180-675']",2020-03-31,야간,,,,0.0,,,,,,,,,1253.8,,,,1272.3,,1254.4184542586752,,,
64,2,19.0,2020-04-01 07:18:00,2020-04-01 20:09:00,1931.2000000011176,hold,"['200212-19157-001', '200401-051', '200401-051', '200401-052', '200401-052', '200401-053', '200401-053', '200401-054']",2020-04-01,야간,,,,0.0,,,,,,,,,1262.8,,,,1274.7,,1252.869235751294,,,
65,2,20.0,2020-04-02 23:53:00,2020-04-03 01:12:00,191.0999999996274,hold,"['200212-14730-053', '200212-14730-061', '191025-19581-003', '200212-14730-036', '200229-14072-013', '200229-14072-020', '200229-14072-020', '200229-14072-021']",2020-04-02,야간,,,,0.0,,,,,,,,,1281.3,,,,1274.2,,1273.46625,,,
66,2,23.0,2020-04-07 04:53:00,2020-04-07 20:18:00,2907.699999999255,hold,"['200204-19180-690', '200204-19180-685', '200204-19180-686', '200204-19180-687', '200204-19180-688', '200204-19180-689', '200204-19180-691']",2020-04-07,야간,,,,0.0,,,,,,,,,1255.8,,,,1255.7,,1253.3126349892011,,,
67,2,24.0,2020-04-08 07:10:00,2020-04-08 20:13:00,1987.8000000007446,hold,"['200217-12333-001', '200217-12333-001', '190807-12321-021', '190807-12321-016', '191212-12005-021']",2020-04-08,야간,,,,0.0,,,,,,,,,1265.9,,,,1254.9,,1253.116198979592,,,
68,2,25.0,2020-04-09 15:55:00,2020-04-09 18:31:00,383.0,hold,"['200212-15045-001', '200212-15045-001', '가열로다이', '가열로다이']",2020-04-09,야간,,,,0.0,,,,,,,,,1283.6,,,,1274.0,,1273.896815286624,,,
69,2,26.0,2020-04-13 15:06:00,2020-04-13 16:38:00,309.5,hold,"['200401-19234-008', '200401-19234-008', '200305-15133-005', '200305-15133-005', '200212-15045-001', '200401-19234-009', '200401-19234-009']",2020-04-13,야간,,,,0.0,,,,,,,,,1268.9,,,,1255.7,,1234.090322580645,,,
70,2,28.0,2020-04-15 07:36:00,2020-04-15 20:11:00,2528.3999999985103,hold,"['200204-19180-703', '200204-19180-702', '200204-19180-701', '200204-19180-700', '200204-19180-699', '200204-19180-704', '200204-19180-705']",2020-04-15,야간,,,,0.0,,,,,,,,,1267.6,,,,1274.7,,1254.1642195767195,,,
71,2,29.0,2020-04-16 20:59:00,2020-04-16 21:38:00,106.5,hold,"['200205-19922-002', '200401-99010-001', '190515-15088-001', '190515-15088-001', '200205-15088-001', '200205-15088-001', '200217-15226-052']",2020-04-16,야간,,,,0.0,,,,,,,,,1290.8,,,,1275.1,,1277.2975,,,
72,2,30.0,2020-04-17 13:55:00,2020-04-17 15:53:00,610.5999999996276,hold,"['200314-19581-001', '200314-19581-001', '가열로다이', '200402-19226-001', '200402-19226-001', '200312-99914-020', '200312-99914-020', '200312-99914-020', '200312-99914-020', '200312-99914-020', '200312-99914-020', '200310-19004-001']",2020-04-17,야간,,,,0.0,,,,,,,,,1263.2,,,,1254.5,,1254.1243697478992,,,
73,2,31.0,2020-04-20 23:50:00,2020-04-21 01:21:00,268.0,hold,"['200312-99914-029', '200312-99914-029', '200312-99914-029', '200312-99914-029', '200312-99914-029', '200312-99914-029', '200312-99914-028', '200312-99914-028', '200312-99914-028', '200312-99914-028', '200312-99914-028', '200312-99914-028']",2020-04-20,야간,,,,0.0,,,,,,,,,1288.9,,,,1275.1,,1273.0293478260871,,,
74,2,32.0,2020-04-21 20:53:00,2020-04-21 22:01:00,209.4000000003726,hold,"['200323-19581-002', '200323-19581-002', '200116-19476-001', '200116-19476-001', '200116-19476-001', '200116-19476-001', '200116-19476-001', '200116-19476-001', '200116-19476-001', '191127-19929-001']",2020-04-21,야간,,,,0.0,,,,,,,,,1292.6,,,,1275.0,,1275.8173913043474,,,
75,2,33.0,2020-04-22 23:36:00,2020-04-23 00:57:00,186.7999999988824,hold,"['200326-19234-001', '200326-19234-001', '200326-19234-001', '200326-19234-001', '200326-19234-001', '200326-19234-001', '200326-19234-001', '200312-99914-036', '200312-99914-036', '200312-99914-036', '200312-99914-036']",2020-04-22,야간,,,,0.0,,,,,,,,,1282.1,,,,1274.9,,1273.491463414634,,,
76,2,34.0,2020-04-24 20:43:00,2020-04-24 23:37:00,552.6000000014901,hold,"['200129-19968-006', '200129-19968-001']",2020-04-24,야간,,,,0.0,,,,,,,,,1188.7,,,,1174.2,,1173.3182857142858,,,
77,2,35.0,2020-04-25 07:55:00,2020-04-25 10:01:00,376.5,hold,"['200129-19968-006', '200129-19968-001']",2020-04-25,주간,,,,0.0,,,,,,,,,1185.6,,,,1177.3,,1173.6724409448814,,,
78,2,37.0,2020-04-27 07:41:00,2020-04-27 09:09:00,246.80000000074506,hold,"['200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200323-19998-012', '200311-19133-001', '200311-19133-003']",2020-04-27,주간,,,,0.0,,,,,,,,,1268.9,,,,1253.7,,1242.0898876404494,,,
79,2,38.0,2020-04-28 11:31:00,2020-04-28 14:46:00,658.6999999992547,hold,"['200326-19313-001', '200326-19313-001', '200212-15045-001', '200212-15045-001', '200323-19476-002', '200323-19476-002']",2020-04-28,주간,,,,0.0,,,,,,,,,1287.0,,,,1275.4,,1274.17806122449,,,
80,2,39.0,2020-04-28 21:37:00,2020-04-29 02:28:00,794.5,hold,"['200212-14730-067', '200212-14730-066', '200212-14730-060', '200212-14730-059']",2020-04-29,주간,,,,0.0,,,,,,,,,1270.6,,,,1257.9,,1254.3162671232876,,,
81,2,40.0,2020-04-30 11:52:00,2020-04-30 12:59:00,163.69999999925494,hold,"['200307-13134-001', '200307-13134-001', '200307-13134-001', '200307-13134-001', '200307-13134-001', '200307-13134-001', '200307-13134-001', '200307-13134-001']",2020-04-30,주간,,,,0.0,,,,,,,,,1290.2,,,,1274.2,,1276.375,,,
82,2,41.0,2020-05-06 12:10:00,2020-05-06 13:02:00,140.5,hold,"['200304-15200-060', '200304-15200-061', '200304-15200-070', '200304-15200-069', '200304-15200-073', '200304-15200-072', '200304-15200-071']",2020-05-06,주간,,,,0.0,,,,,,,,,1286.7,,,,1274.7,,1274.9716981132076,,,
83,2,42.0,2020-05-07 09:53:00,2020-05-07 10:24:00,148.59999999962747,hold,"['200212-15045-010', '200212-15045-010', '200212-15045-010', '200212-15045-010']",2020-05-07,주간,,,,0.0,,,,,,,,,1289.7,,,,1279.8,,1279.1875,,,
84,2,43.0,2020-05-08 23:38:00,2020-05-09 01:01:00,232.80000000074506,hold,"['200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008', '200324-01502-008']",2020-05-08,야간,,,,0.0,,,,,,,,,1273.4,,,,1276.3,,1273.5654761904766,,,
85,2,44.0,2020-05-11 19:43:00,2020-05-11 21:04:00,216.2000000011176,hold,"['200407-19001-012', '200407-19001-011', '200407-19001-010', '200415-15008-006', '200205-19922-003', '200205-19922-003', '200205-19922-003']",2020-05-11,야간,,,,0.0,,,,,,,,,1281.4,,,,1275.1,,1275.0597560975611,,,
86,2,46.0,2020-05-13 23:35:00,2020-05-14 01:02:00,224.6999999992549,hold,"['200205-19922-004', '200205-19922-004', '200205-19922-004', '200407-19001-016', '200407-19001-015', '200407-19001-013', '200407-19001-014']",2020-05-13,야간,,,,0.0,,,,,,,,,1277.5,,,,1276.9,,1275.2818181818182,,,
