,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,5,0.0,2020-03-01 07:50:00,2020-03-01 22:56:00,4556.10000000149,heat,[],,,,,,NO MATERIAL,1.0,57.139072847682115,increasing 0,862.8000000000002,15.1,1252.9,0,0.0,54.0,390.1,2020-03-01 00:00:00,399.5,,1252.9,0.0,
1,5,1.0,2020-03-02 19:58:00,2020-03-02 22:37:00,951.4000000003723,heat,"['200106-19157-011', '191106-12005-009', '200115-94140-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,195.69811320754718,increasing 0,518.6,2.65,1258.2,2020-03-02 21:03:00,2.0,13.0,739.6,2020-03-02 19:58:00,739.6,2020-03-02 19:46:00,1258.2,907.6,
2,5,2.0,2020-03-03 19:13:00,2020-03-04 01:29:00,2555.9000000003725,heat,"['200204-19180-562', '200204-19411-028', '200204-19180-566', '200204-19180-565', '200204-19180-563', '200204-19180-560', '200204-19180-561', '200204-19180-564']",,,,,,OK,0.0,110.05851063829788,increasing 0,689.7,6.2666666666666675,1257.2,2020-03-03 19:13:00,0.0,11.0,567.5,2020-03-03 19:12:00,539.9,2020-03-03 18:03:00,1257.2,567.5,
3,5,3.0,2020-03-04 19:02:00,2020-03-05 01:07:00,2568.9000000003725,heat,"['200204-19180-575', '200204-19180-574', '200204-19180-577', '200204-19180-578', '200204-19180-579', '200204-19180-576']",,,,,,OK,0.0,116.33424657534245,increasing 0,707.6999999999998,6.083333333333332,1256.1,0,0.0,9.0,548.4,2020-03-04 19:02:00,548.4,2020-03-04 16:53:00,1256.1,0.0,
4,5,4.0,2020-03-10 20:30:00,2020-03-11 19:31:00,9009.0,heat,"['200204-19180-598', '200204-19180-597', '200204-19180-596', '200204-19180-594', '200204-19180-593', '200204-19180-599', '200204-19180-595']",,,,,,DOOR OPENED WHILE HEATING,0.0,30.62563359884141,increasing 0,704.8999999999999,23.016666666666666,1216.6,2020-03-11 06:18:00,2.0,290.0,511.7,2020-03-10 20:20:00,27.1,2020-03-05 19:02:00,1216.6,470.3,
5,5,5.0,2020-03-12 07:16:00,2020-03-12 12:22:00,2058.300000000745,heat,"['200122-12321-001', '200204-19180-611', '200204-19180-610', '200204-19180-609', '200204-19180-606', '200204-19180-607', '200204-19180-608']",,,,,,OK,0.0,111.49019607843135,increasing 0,568.5999999999998,5.1,1255.8,0,0.0,12.0,687.2,2020-03-12 07:16:00,687.2,2020-03-12 06:59:00,1255.8,0.0,
6,5,6.0,2020-03-13 06:22:00,2020-03-13 11:34:00,2110.9000000003725,heat,"['200105-19180-413', '200105-19180-412', '200105-19180-411', '200105-19180-410', '200105-19180-409', '200105-19180-408', '200105-19180-407', '200105-19180-406']",,,,,,OK,0.0,96.19230769230771,increasing 0,500.2000000000001,5.2,1257.0,0,0.0,5.0,756.8,2020-03-13 06:21:00,718.7,2020-03-13 06:06:00,1257.0,0.0,
7,5,7.0,2020-03-15 07:04:00,2020-03-15 23:24:00,5115.800000000745,heat,"['200221-19234-019', '200221-19234-019', '200221-19234-020', '200221-19234-020', '200221-19234-020', '200221-19234-020', '200221-19234-020', '200212-19042-014', '200212-19042-014', '200212-19042-014']",,,,,,OK,0.0,54.195918367346934,increasing 0,885.1999999999998,16.333333333333332,1250.8,0,0.0,43.0,365.6,2020-03-15 07:00:00,367.7,2020-03-13 21:24:00,1250.8,0.0,
8,5,8.0,2020-03-16 18:21:00,2020-03-17 01:02:00,2591.800000000745,heat,"['191205-19151-015', '191125-19581-002', '200204-19411-028', '200225-94594-001', '200225-94594-001']",,,,,,DOOR OPENED WHILE HEATING,0.0,93.72568578553616,increasing 0,626.4,6.683333333333334,1256.3,2020-03-16 22:39:00,3.0,26.0,629.9,2020-03-16 18:21:00,629.9,2020-03-16 16:34:00,1256.3,850.7,
9,5,9.0,2020-03-17 18:54:00,2020-03-17 22:37:00,1801.5999999996275,heat,"['200204-19180-618', '200204-19180-617', '200204-19180-616', '200204-19180-615', '200204-19180-614', '200204-19180-613', '200204-19180-612']",,,,,,OK,0.0,146.2600896860987,increasing 0,543.6,3.716666666666667,1256.5,0,0.0,2.0,712.9,2020-03-17 18:54:00,712.9,2020-03-17 18:24:00,1256.5,0.0,
