,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,384.0,2020-03-03 05:08:00,2020-03-03 05:52:00,2640,2580,906.3,1251.7,3,38600,17100,CARBON,0,1,0,0,0,0,2,30850,17100,1,7750,7750,0,0,0,0,0,0,0,0,0,0,0,0,1,17100,17100,2,21500,13750,2640,0,누락없음,3,3/3/2020,야간,화,안겹침,이상없음,2,0,CS,평일,0
1,122.9,2020-03-09 18:01:00,2020-03-09 18:19:00,1080,1020,1011.9,1264.1,4,36300,11000,ALLOY,1,0,0,4,36300,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3300,3300,3,33000,11000,3480,0,누락없음,2,3/10/2020,주간,월,안겹침,이상없음,11,0,A,평일,0
2,139.5,2020-03-18 01:15:00,2020-03-18 01:34:00,1140,1080,856.4,1246.9,7,111200,22100,ALLOY,1,0,0,6,89100,14850,1,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22100,22100,6,89100,14850,1020,0,누락없음,3,3/18/2020,야간,수,안겹침,이상없음,7,0,AC,평일,0
3,600.5,2020-04-09 02:10:00,2020-04-09 03:14:00,3840,3720,738.6,1240.5,4,33200,8600,CARBON,0,1,0,0,0,0,2,17200,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16000,8000,2,17200,8600,1140,0,강종누락,2,4/9/2020,야간,목,안겹침,이상없음,5,0,C,평일,0
4,710.4,2020-04-16 06:18:00,2020-04-16 07:26:00,4080,3960,666.1,1264.3,7,60180,10300,SUS,0,0,1,1,9200,9200,4,39680,10300,2,11300,6050,0,0,0,0,0,0,0,0,0,0,0,0,1,9200,9200,6,50980,10300,1860,0,누락없음,2,4/16/2020,야간,목,안겹침,이상없음,7,0,ACS,평일,0
5,808.6,2020-04-16 19:25:00,2020-04-16 20:55:00,5400,5340,683.3,1200.1,8,57600,10320,CARBON,0,1,0,0,0,0,2,20640,10320,6,36960,7800,0,0,0,0,0,0,0,0,0,0,0,0,3,25600,10320,5,32000,7800,2820,0,누락없음,3,4/17/2020,주간,목,안겹침,이상없음,8,0,CS,평일,0
6,620.5,2020-04-20 18:59:00,2020-04-20 20:02:00,3780,3720,880.5,1249.7,8,70200,10730,ALLOY,1,0,0,1,4560,4560,5,45640,10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24560,10000,5,45640,10730,1140,0,강종누락,3,4/21/2020,주간,월,안겹침,이상없음,8,0,AC,주말,0
7,199.4,2020-04-21 19:06:00,2020-04-21 19:33:00,1620,1560,932.7,1253.6,7,76140,11190,CARBON,0,1,0,0,0,0,7,76140,11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43920,10980,3,32220,11190,840,0,누락없음,3,4/22/2020,주간,화,안겹침,이상없음,8,0,C,평일,0
8,893.2,2020-05-07 05:43:00,2020-05-07 07:11:00,5280,5280,714.2,1252.6,6,65880,10980,CARBON,0,1,0,0,0,0,6,65880,10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65880,10980,0,0,0,2340,0,누락없음,3,5/7/2020,야간,목,안겹침,이상없음,14,0,C,평일,0
9,538.6,2020-05-13 06:34:00,2020-05-13 07:38:00,3840,3720,896.3,1253.2,6,63840,12650,CARBON,0,1,0,2,21460,10730,4,42380,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21460,10730,4,42380,12650,960,0,누락없음,3,5/13/2020,야간,수,안겹침,이상없음,9,0,AC,평일,0
