,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,36.92706298828125,26.664564172090248,37.38751983642578,25.726745309226562
1,30.57927703857422,24.380312981890135,37.285030364990234,24.888805847442942
2,25.462390899658203,23.378375877845027,26.88483238220215,22.834836931947596
3,34.69485855102539,33.414516970206705,38.814598083496094,32.01913704680591
4,31.007335662841797,21.24238787933105,25.585433959960938,19.448489849327956
5,44.69231033325195,25.37472237769492,40.53987503051758,29.003631803177537
6,28.376699447631836,24.435678943947188,23.75423812866211,22.65417836686471
7,22.37638282775879,20.57133023608316,22.118099212646484,18.245280533954173
8,26.505220413208008,31.172613442841428,25.51133155822754,28.740385100308686
9,27.239919662475586,24.976991740846596,25.813701629638672,24.90482148286243
average,30.786145782470705,25.561149462277648,30.369466018676757,24.846631227191846
