,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,4,278.59999999962747,2020-03-04 11:34:00,2020-03-04 13:08:00,5640.0,1282.1,1273.2,9,113820.0,14850,ALLOY,1,0,0,1.0,0,0.0,0,9,113820.0,14850,이상없음,0
1,4,1009.7000000011176,2020-03-04 16:29:00,2020-03-04 20:25:00,14160.0,1257.3,1251.3,5,83500.0,20350,CARBON,0,1,0,2.0,0,0.0,0,5,83500.0,20350,이상없음,0
2,4,1068.9000000003723,2020-03-04 20:42:00,2020-03-05 04:14:00,27120.0,1259.1,1254.1,5,83500.0,20350,CARBON,0,1,0,2.0,0,0.0,0,5,83500.0,20350,이상없음,0
3,4,533.8000000007452,2020-03-05 04:40:00,2020-03-05 09:03:00,15780.0,1250.4,1254.3,5,83500.0,20350,CARBON,0,1,0,2.0,0,0.0,0,5,83500.0,20350,이상없음,0
4,4,102.60000000149012,2020-03-05 09:45:00,2020-03-05 10:34:00,2940.0,1250.6,1255.4,5,83500.0,20350,CARBON,0,1,0,2.0,0,0.0,0,5,83500.0,20350,이상없음,0
5,4,253.4000000003726,2020-03-05 10:50:00,2020-03-05 12:52:00,7320.0,1255.6,1254.0,5,83500.0,20350,CARBON,0,1,0,2.0,0,0.0,0,5,83500.0,20350,이상없음,0
6,4,206.0,2020-03-06 11:54:00,2020-03-06 13:18:00,5040.0,1253.9,1253.2,8,84240.0,10530,ALLOY,1,0,0,3.0,0,0.0,0,8,84240.0,10530,이상없음,0
7,4,2528.800000000745,2020-03-16 17:12:00,2020-03-17 08:16:00,54240.0,1255.6,1253.7,7,103950.0,14850,ALLOY,1,0,0,10.0,0,0.0,0,7,103950.0,14850,이상없음,0
8,4,2713.5,2020-03-17 15:48:00,2020-03-18 08:34:00,60360.0,1259.4,1253.0,7,117100.0,28000,CARBON,0,1,0,11.0,0,0.0,0,7,117100.0,28000,이상없음,0
9,4,319.20000000111764,2020-03-18 11:39:00,2020-03-18 13:53:00,8040.0,1249.2,1273.9,7,117100.0,28000,CARBON,0,1,0,11.0,0,0.0,0,7,117100.0,28000,이상없음,0
10,4,209.5,2020-03-19 11:25:00,2020-03-19 12:54:00,5340.0,1275.0,1273.3,8,88800.0,11100,ALLOY,1,0,0,12.0,0,0.0,0,8,88800.0,11100,이상없음,0
11,4,150.2000000011176,2020-03-20 11:54:00,2020-03-20 13:00:00,3960.0,1251.2,1253.7,8,76432.0,9554,ALLOY,1,0,0,13.0,0,0.0,0,8,76432.0,9554,이상없음,0
12,4,290.90000000037253,2020-03-23 23:28:00,2020-03-24 01:25:00,7020.0,1250.4,1249.5,7,103950.0,14850,ALLOY,1,0,0,14.0,0,0.0,0,7,103950.0,14850,이상없음,0
13,4,280.40000000037253,2020-03-24 03:26:00,2020-03-24 05:09:00,6180.0,1256.1,1255.0,7,103950.0,14850,ALLOY,1,0,0,14.0,0,0.0,0,7,103950.0,14850,이상없음,0
14,4,3126.199999999255,2020-03-25 04:17:00,2020-03-25 23:29:00,69120.0,1252.1,1255.1,6,89100.0,14850,ALLOY,1,0,0,16.0,0,0.0,0,6,89100.0,14850,이상없음,0
15,4,168.2000000011176,2020-03-26 00:15:00,2020-03-26 01:23:00,4080.0,1260.1,1253.3,6,89100.0,14850,ALLOY,1,0,0,16.0,0,0.0,0,6,89100.0,14850,이상없음,0
16,4,223.6000000014901,2020-03-26 22:32:00,2020-03-27 00:14:00,6120.0,1278.3,1273.5,6,80880.0,13480,ALLOY,1,0,0,17.0,0,0.0,0,6,80880.0,13480,이상없음,0
17,4,174.7000000011176,2020-03-27 00:55:00,2020-03-27 02:00:00,3900.0,1278.4,1272.7,6,80880.0,13480,ALLOY,1,0,0,17.0,0,0.0,0,6,80880.0,13480,이상없음,0
18,4,534.5,2020-03-27 20:37:00,2020-03-28 00:40:00,14580.0,1279.0,1272.5,10,112810.0,20850,CARBON,0,1,0,18.0,0,0.0,0,10,112810.0,20850,이상없음,0
19,4,510.9000000003725,2020-03-28 01:05:00,2020-03-28 05:20:00,15300.0,1271.0,1252.2,10,112810.0,20850,CARBON,0,1,0,18.0,0,0.0,0,10,112810.0,20850,이상없음,0
20,4,1208.6000000014901,2020-03-30 23:40:00,2020-03-31 05:49:00,22140.0,1252.6,1253.2,5,49040.0,10120,CARBON,0,1,0,20.0,0,0.0,0,5,49040.0,10120,이상없음,0
21,4,945.5999999996277,2020-03-31 06:21:00,2020-03-31 13:07:00,24360.0,1251.7,1253.6,5,49040.0,10120,CARBON,0,1,0,20.0,0,0.0,0,5,49040.0,10120,이상없음,0
22,4,220.5999999996274,2020-03-31 13:36:00,2020-03-31 15:01:00,5100.0,1268.5,1274.6,5,49040.0,10120,CARBON,0,1,0,20.0,0,0.0,0,5,49040.0,10120,이상없음,0
23,4,1619.1999999992554,2020-03-31 23:16:00,2020-04-01 10:01:00,38700.0,1252.3,1273.1,3,59560.0,22930,CARBON,0,1,0,21.0,0,0.0,0,3,59560.0,22930,이상없음,0
24,4,642.2999999988824,2020-04-01 10:35:00,2020-04-01 14:55:00,15600.0,1267.0,1274.0,3,59560.0,22930,CARBON,0,1,0,21.0,0,0.0,0,3,59560.0,22930,이상없음,0
25,4,202.6999999992549,2020-04-01 15:18:00,2020-04-01 16:39:00,4860.0,1275.8,1274.7,3,59560.0,22930,CARBON,0,1,0,21.0,0,0.0,0,3,59560.0,22930,이상없음,0
26,4,174.4000000003726,2020-04-09 23:52:00,2020-04-10 01:03:00,4260.0,1267.4,1271.6,6,48370.0,9490,CARBON,0,1,0,28.0,0,0.0,0,6,48370.0,9490,이상없음,0
27,4,3249.5,2020-04-13 17:13:00,2020-04-14 08:52:00,56340.0,1250.6,1253.4,7,103950.0,14850,ALLOY,1,0,0,30.0,0,0.0,0,7,103950.0,14850,이상없음,0
28,4,305.0,2020-04-14 11:13:00,2020-04-14 12:59:00,6360.0,1260.6,1253.2,7,103950.0,14850,ALLOY,1,0,0,30.0,0,0.0,0,7,103950.0,14850,이상없음,0
29,4,201.0999999996274,2020-04-15 11:35:00,2020-04-15 12:59:00,5040.0,1254.8,1252.3,8,88800.0,11100,ALLOY,1,0,0,31.0,0,0.0,0,8,88800.0,11100,이상없음,0
30,4,532.9000000003724,2020-04-15 23:57:00,2020-04-16 02:50:00,10380.0,1258.0,1254.1,4,62470.0,22930,CARBON,0,1,0,32.0,0,0.0,0,4,62470.0,22930,이상없음,0
31,4,854.5,2020-04-16 03:40:00,2020-04-16 08:48:00,18480.0,1257.6,1272.5,4,62470.0,22930,CARBON,0,1,0,32.0,0,0.0,0,4,62470.0,22930,이상없음,0
32,4,319.20000000111764,2020-04-16 17:29:00,2020-04-16 18:03:00,2040.0,1252.8,1255.1,11,98700.0,10350,CARBON,0,1,0,33.0,0,0.0,0,11,98700.0,10350,이상없음,0
33,4,2985.800000000745,2020-04-16 18:33:00,2020-04-17 09:45:00,54720.0,1259.0,1272.8,11,98700.0,10350,CARBON,0,1,0,33.0,0,0.0,0,11,98700.0,10350,이상없음,0
34,4,673.0999999996276,2020-04-17 12:33:00,2020-04-17 16:10:00,13020.0,1274.7,1273.2,11,98700.0,10350,CARBON,0,1,0,33.0,0,0.0,0,11,98700.0,10350,이상없음,0
35,4,110.69999999925491,2020-04-17 17:16:00,2020-04-17 17:52:00,2160.0,1286.1,1273.3,11,98700.0,10350,CARBON,0,1,0,33.0,0,0.0,0,11,98700.0,10350,이상없음,0
36,4,3148.0999999996275,2020-04-27 09:52:00,2020-04-28 05:30:00,70680.0,1258.5,1273.0,2,32700.0,16350,SUS,0,0,1,38.0,0,0.0,0,2,32700.0,16350,이상없음,0
37,4,108.0,2020-04-29 02:18:00,2020-04-29 02:51:00,1980.0,1278.0,1273.2,4,62940.0,22930,CARBON,0,1,0,40.0,0,0.0,0,4,62940.0,22930,이상없음,0
38,4,816.4000000003723,2020-04-29 03:23:00,2020-04-29 08:38:00,18900.0,1273.5,1274.3,4,62940.0,22930,CARBON,0,1,0,40.0,0,0.0,0,4,62940.0,22930,이상없음,0
39,4,479.5,2020-04-29 10:15:00,2020-04-29 13:31:00,11760.0,1273.7,1274.6,4,62940.0,22930,CARBON,0,1,0,40.0,0,0.0,0,4,62940.0,22930,이상없음,0
