,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,평균온도,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,17,1121.2,2020-03-07 11:25:00,2020-03-07 20:41:00,33360.0,648.0,650.6,3,193323.0,173703,CARBON,0,1,0,7.0,,0,0.0,0,3,193323.0,173703,이상없음,0
1,17,83.9,2020-06-01 17:21:00,2020-06-01 18:13:00,3120.0,373.3,370.0,7,139410.0,27610,CARBON,0,1,0,69.0,,0,0.0,0,7,139410.0,27610,이상없음,0
2,17,1103.0,2020-06-02 04:12:00,2020-06-02 10:26:00,22440.0,658.1,672.2,7,139410.0,27610,CARBON,0,1,0,69.0,,0,0.0,0,7,139410.0,27610,이상없음,0
3,20,721.7,2020-05-31 06:06:00,2020-05-31 09:57:00,13860.0,649.0,662.9,5,149720.0,43500,SUS,0,0,1,63.0,,0,0.0,0,5,149720.0,43500,이상없음,0
4,17,1230.4000000000233,2020-03-02 21:04:00,2020-03-03 00:54:00,13800.0,1267.8,1264.7,3,140500.0,67500,CARBON,0,1,0,1.0,1252.8380952380953,0,0.0,0,3,140500.0,67500,이상없음,0
5,17,41.30000000004657,2020-03-03 02:14:00,2020-03-03 02:22:00,480.0,1229.8,1231.0,3,140500.0,67500,CARBON,0,1,0,1.0,1226.1999999999996,0,0.0,0,3,140500.0,67500,이상없음,0
6,17,210.29999999993007,2020-03-03 02:46:00,2020-03-03 03:25:00,2340.0,1234.5,1240.7,3,140500.0,67500,CARBON,0,1,0,1.0,1231.5575,0,0.0,0,3,140500.0,67500,이상없음,0
7,17,65.5,2020-03-03 09:05:00,2020-03-03 09:24:00,1140.0,1237.8,1262.0,2,73000.0,36500,CARBON,0,1,0,2.0,1251.405,0,0.0,0,2,73000.0,36500,이상없음,0
8,17,43.0,2020-03-03 09:40:00,2020-03-03 09:51:00,660.0,1250.0,1262.3,2,73000.0,36500,CARBON,0,1,0,2.0,1250.0583333333334,0,0.0,0,2,73000.0,36500,이상없음,0
9,17,6.800000000046568,2020-03-03 10:13:00,2020-03-03 10:14:00,60.0,1262.1,1268.1,2,73000.0,36500,CARBON,0,1,0,2.0,1265.1,0,0.0,0,2,73000.0,36500,이상없음,0
10,17,1354.1000000000931,2020-03-03 10:37:00,2020-03-03 17:44:00,25620.0,1244.9,1265.3,2,73000.0,36500,CARBON,0,1,0,2.0,1250.9466121495327,0,0.0,0,2,73000.0,36500,이상없음,0
11,17,2952.3000000000466,2020-03-03 21:57:00,2020-03-04 08:39:00,38520.0,1261.4,1268.7,6,82640.0,15700,CARBON,0,1,0,3.0,1257.3102643856919,0,0.0,0,6,82640.0,15700,이상없음,0
12,17,47.69999999995344,2020-03-04 09:36:00,2020-03-04 09:45:00,540.0,1255.4,1268.7,6,82640.0,15700,CARBON,0,1,0,3.0,1256.12,0,0.0,0,6,82640.0,15700,이상없음,0
13,17,30.700000000069853,2020-03-04 10:19:00,2020-03-04 10:26:00,420.0,1258.5,1260.9,6,82640.0,15700,CARBON,0,1,0,3.0,1253.9875,0,0.0,0,6,82640.0,15700,이상없음,0
14,17,78.30000000004655,2020-03-04 10:47:00,2020-03-04 11:08:00,1260.0,1253.1,1264.3,6,82640.0,15700,CARBON,0,1,0,3.0,1251.590909090909,0,0.0,0,6,82640.0,15700,이상없음,0
15,17,334.80000000004657,2020-03-04 11:29:00,2020-03-04 13:12:00,6180.0,1245.7,1264.4,6,82640.0,15700,CARBON,0,1,0,3.0,1251.328846153846,0,0.0,0,6,82640.0,15700,이상없음,0
16,17,41.5,2020-03-06 03:04:00,2020-03-06 03:11:00,420.0,1253.4,1256.3,4,113680.0,36200,ALLOY,1,0,0,5.0,1248.5875,0,0.0,0,4,113680.0,36200,이상없음,0
17,17,1326.6999999999534,2020-03-06 03:44:00,2020-03-06 07:39:00,14100.0,1238.3,1253.2,4,113680.0,36200,ALLOY,1,0,0,5.0,1241.9364406779664,0,0.0,0,4,113680.0,36200,이상없음,0
18,17,118.80000000004655,2020-03-06 08:01:00,2020-03-06 08:18:00,1020.0,1255.6,1245.5,4,113680.0,36200,ALLOY,1,0,0,5.0,1244.6277777777775,0,0.0,0,4,113680.0,36200,이상없음,0
19,17,509.2000000001863,2020-03-06 08:48:00,2020-03-06 11:06:00,8280.0,1251.3,1263.9,4,113680.0,36200,ALLOY,1,0,0,5.0,1251.3330935251795,0,0.0,0,4,113680.0,36200,이상없음,0
20,17,213.0,2020-03-06 11:56:00,2020-03-06 12:58:00,3720.0,1249.6,1250.1,4,113680.0,36200,ALLOY,1,0,0,5.0,1250.674603174603,0,0.0,0,4,113680.0,36200,이상없음,0
21,17,50.39999999990685,2020-03-06 13:11:00,2020-03-06 13:21:00,600.0,1248.6,1204.6,4,113680.0,36200,ALLOY,1,0,0,5.0,1019.8,0,0.0,0,4,113680.0,36200,이상없음,0
22,17,90.5999999998603,2020-03-06 13:38:00,2020-03-06 13:54:00,960.0,1241.7,1262.9,4,113680.0,36200,ALLOY,1,0,0,5.0,1237.2470588235294,0,0.0,0,4,113680.0,36200,이상없음,0
