,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,3,54,98.0,2020-03-31 14:15:00,2020-03-31 14:37:00,1320,0.0742424242,1079.1,1252.6,7,94360,13480,473.1818182,173.5,0.36666666700000006,ALLOY,1,0,0,720,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,1260,4/1/2020,주간,화,겹침,이상없음,7,7,A,평일,0
1,3,47,2642.1,2020-03-22 10:02:00,2020-03-22 19:49:00,35220,0.0750170358,589.9,1243.4,7,49840,10530,66.79727428,653.5,9.783333333,ALLOY,1,0,0,103860,7,49840,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28780,9200,2,21060,10530,0,누락없음,35040,3/23/2020,주간,일,안겹침,이상없음,7,0,A,주말,0
2,3,14,108.6,2020-01-23 16:04:00,2020-01-23 16:28:00,1440,0.0754166667,411.8,653.1,8,88800,11100,603.25,241.3,0.4,ALLOY,1,0,0,21240,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,누락없음,-42360,1/29/2020,야간,목,안겹침,이상없음,6,0,A,평일,0
3,3,151,1137.0,2020-09-09 19:24:00,2020-09-09 23:35:00,15060,0.07549800799999999,621.6,1255.0,7,94360,13480,151.4103586,633.4,4.183333333,ALLOY,1,0,0,189000,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,5,누락없음,9900,9/10/2020,주간,수,안겹침,이상없음,8,0,A,평일,0
4,3,43,2229.4,2020-03-15 20:26:00,2020-03-16 04:05:00,27540,0.0809513435,516.3,1244.6,9,69600,12120,95.20261438,728.3,7.65,CARBON,0,1,0,199200,0,0,0,9,69600,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23100,12120,7,46500,11550,0,누락없음,26880,3/16/2020,야간,일,안겹침,이상없음,8,0,C,주말,0
5,3,142,2534.1,2020-08-24 19:01:00,2020-08-25 03:33:00,30720,0.0824902344,570.8,1250.2,10,79540,9130,79.6171875,679.4,8.533333333,CARBON,0,1,0,8340,0,0,0,10,79540,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,79540,9130,0,누락없음,30420,8/25/2020,주간,월,안겹침,이상없음,3,0,C,평일,0
6,3,86,3312.5,2020-05-17 08:41:00,2020-05-17 19:48:00,40020,0.0827711144,509.3,1242.3,10,88580,9410,65.93703148,733.0,11.11666667,CARBON,0,1,0,108900,0,0,0,10,88580,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88580,9410,0,누락없음,39240,5/18/2020,주간,일,안겹침,이상없음,9,0,C,주말,0
7,3,141,2188.9,2020-08-23 12:01:00,2020-08-23 19:20:00,26340,0.0831017464,546.0,1243.8,3,43150,14540,95.37129841,697.8,7.316666667000001,CARBON,0,1,0,117720,0,0,0,3,43150,14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29080,14540,1,14070,14070,0,누락없음,26040,8/24/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
8,3,52,2189.8,2020-03-29 09:11:00,2020-03-29 16:24:00,25980,0.0842879138,544.3,1242.8,7,59840,19100,96.78983834,698.5,7.216666667,CARBON,0,1,0,96840,0,0,0,5,22890,10950,2,36950,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,59840,19100,0,중량누락,25140,3/30/2020,주간,일,안겹침,이상없음,8,0,CS,주말,0
9,3,105,102.9,2020-06-11 19:39:00,2020-06-11 19:59:00,1200,0.08575,1069.9,1253.9,2,36200,18100,552.0,184.0,0.333333333,CARBON,0,1,0,2040,0,0,0,2,36200,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36200,18100,0,0,0,0,누락없음,1140,6/12/2020,주간,목,안겹침,이상없음,6,0,C,평일,0
10,3,73,2685.6,2020-04-26 20:53:00,2020-04-27 05:19:00,30360,0.08845849800000001,528.7,1249.6,10,85740,8950,85.48221344,720.9,8.433333333,CARBON,0,1,0,107400,0,0,0,10,85740,8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85740,8950,0,누락없음,30060,4/27/2020,야간,일,안겹침,이상없음,6,0,C,주말,0
11,3,13,64.2,2020-01-22 14:08:00,2020-01-22 14:20:00,720,0.0891666667,1169.5,1249.5,6,89100,14850,400.0,80.0,0.2,ALLOY,1,0,0,840,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,누락없음,720,1/23/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
12,3,132,134.4,2020-07-29 01:27:00,2020-07-29 01:52:00,1500,0.0896,1063.7,1250.6,7,100450,14350,448.56,186.9,0.41666666700000005,ALLOY,1,0,0,5040,7,100450,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100450,14350,0,누락없음,1440,7/29/2020,야간,수,안겹침,이상없음,7,0,A,평일,0
13,3,72,141.1,2020-04-24 19:57:00,2020-04-24 20:22:00,1500,0.0940666667,1067.0,1268.3,6,61550,11360,483.12,201.3,0.41666666700000005,CARBON,0,1,0,4800,0,0,0,6,61550,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61550,11360,0,0,0,0,누락없음,1440,4/25/2020,주간,금,안겹침,이상없음,6,0,C,평일,0
14,3,102,232.0,2020-06-09 08:54:00,2020-06-09 09:35:00,2460,0.0943089431,1053.8,1247.4,5,31270,8600,283.3170732,193.6,0.683333333,CARBON,0,1,0,42600,0,0,0,2,17200,8600,3,14070,4690,0,0,0,0,0,0,0,0,0,0,0,0,3,14070,4690,2,17200,8600,2,누락없음,-1620,6/9/2020,주간,화,겹침,이상없음,5,5,CS,평일,0
15,3,92,137.4,2020-05-25 19:59:00,2020-05-25 20:23:00,1440,0.0954166667,1043.1,1252.2,4,71160,22930,522.75,209.1,0.4,CARBON,0,1,0,6300,0,0,0,4,71160,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71160,22930,0,누락없음,1440,5/26/2020,주간,월,안겹침,이상없음,10,0,C,평일,0
16,3,44,1278.3,2020-03-17 04:54:00,2020-03-17 08:34:00,13200,0.0968409091,975.2,1249.4,7,103950,14850,74.78181818,274.2,3.666666667,ALLOY,1,0,0,11760,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,2,누락없음,8340,3/17/2020,야간,화,안겹침,이상없음,9,0,A,평일,0
17,3,15,145.6,2020-01-30 01:28:00,2020-01-30 01:53:00,1500,0.0970666667,1001.1,1270.3,7,103950,14850,646.08,269.2,0.41666666700000005,ALLOY,1,0,0,660,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1080,1/30/2020,야간,목,안겹침,이상없음,8,0,A,평일,0
18,3,6,2873.2,2020-01-13 00:19:00,2020-01-13 08:31:00,29520,0.0973306233,651.5,1247.8,11,91550,14150,72.7195122,596.3,8.2,CARBON,0,1,0,16080,0,0,0,11,91550,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,91550,14150,0,누락없음,15900,1/13/2020,야간,월,겹침,이상없음,11,11,C,평일,0
19,3,150,2850.5,2020-09-06 11:54:00,2020-09-06 19:39:00,27900,0.102168459,516.3,1249.0,8,108430,14070,94.54193548,732.7,7.75,ALLOY,1,0,0,133800,7,94360,13480,1,14070,14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,108430,14070,0,누락없음,27300,9/7/2020,주간,일,안겹침,이상없음,8,0,AC,주말,0
20,3,12,92.5,2020-01-21 13:45:00,2020-01-21 14:00:00,900,0.10277777800000001,1010.0,1248.8,7,103950,14850,955.2,238.8,0.25,ALLOY,1,0,0,420,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,840,1/22/2020,주간,화,안겹침,이상없음,8,0,A,평일,0
21,3,153,1647.2,2020-09-15 01:53:00,2020-09-15 06:19:00,15960,0.10320802,456.8,1237.6,2,22160,11080,176.12030080000002,780.8,4.433333333,CARBON,0,1,0,281100,0,0,0,2,22160,11080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22160,11080,0,0,0,1,누락없음,10200,9/15/2020,야간,화,안겹침,이상없음,3,0,C,평일,0
22,3,130,105.5,2020-07-27 15:39:00,2020-07-27 15:56:00,1020,0.10343137300000001,1097.3,1259.2,2,29080,14540,571.4117647,161.9,0.283333333,CARBON,0,1,0,540,0,0,0,2,29080,14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29080,14540,0,0,0,0,누락없음,1020,7/27/2020,야간,월,안겹침,이상없음,8,0,C,평일,0
23,3,100,248.5,2020-06-05 03:27:00,2020-06-05 04:07:00,2400,0.10354166699999999,696.9,1202.2,5,103250,22600,757.95,505.3,0.666666667,ALLOY,1,0,0,3600,4,83900,22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103250,22600,0,0,0,0,강종누락,2340,6/5/2020,주간,금,안겹침,이상없음,6,0,A,평일,0
24,3,138,1204.0,2020-08-19 07:31:00,2020-08-19 10:44:00,11580,0.103972366,680.1,1251.6,7,54040,7720,177.66839380000002,571.5,3.2166666669999997,CARBON,0,1,0,16200,0,0,0,7,54040,7720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54040,7720,0,누락없음,7560,8/19/2020,야간,수,안겹침,이상없음,8,0,C,평일,0
25,3,7,162.8,2020-01-14 00:14:00,2020-01-14 00:40:00,1560,0.10435897400000001,1011.6,1244.3,7,103950,14850,537.0,232.7,0.433333333,ALLOY,1,0,0,2820,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1560,1/14/2020,야간,화,안겹침,이상없음,11,0,A,평일,0
26,3,16,82.4,2020-01-31 01:24:00,2020-01-31 01:37:00,780,0.105641026,1009.4,1247.0,8,108600,14850,1096.615385,237.6,0.21666666699999998,ALLOY,1,0,0,240,6,89100,14850,2,19500,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,108600,14850,0,누락없음,720,1/31/2020,야간,금,안겹침,이상없음,7,0,AC,평일,0
27,3,26,97.1,2020-02-17 10:31:00,2020-02-17 10:46:00,900,0.107888889,1050.3,1245.4,7,103950,14850,780.4,195.1,0.25,ALLOY,1,0,0,360,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,840,2/18/2020,주간,월,안겹침,이상없음,10,0,A,평일,0
28,3,53,117.0,2020-03-30 13:54:00,2020-03-30 14:12:00,1080,0.108333333,1056.9,1248.8,7,103950,14850,639.6666667000001,191.9,0.3,ALLOY,1,0,0,2940,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1020,3/31/2020,주간,월,안겹침,이상없음,7,0,A,평일,0
29,3,41,865.0,2020-03-11 15:28:00,2020-03-11 17:40:00,7920,0.10921717199999999,774.4,1249.7,9,108400,19600,216.0454545,475.3,2.2,ALLOY,1,0,0,3840,8,88800,11100,1,19600,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,108400,19600,1,누락없음,5280,3/12/2020,주간,수,안겹침,이상없음,6,0,AC,평일,0
30,3,20,1849.5,2020-02-06 19:58:00,2020-02-07 00:37:00,16740,0.110483871,552.5,1263.7,8,88800,11100,152.9462366,711.2,4.65,ALLOY,1,0,0,49680,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,2,누락없음,11820,2/7/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
31,3,154,420.9,2020-09-16 05:57:00,2020-09-16 07:00:00,3780,0.11134920599999999,956.7,1247.2,5,36240,10620,276.6666667,290.5,1.05,CARBON,0,1,0,840,0,0,0,2,21240,10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15000,5000,2,21240,10620,0,강종누락,3780,9/16/2020,야간,수,안겹침,이상없음,2,0,C,평일,0
32,3,126,910.2,2020-07-15 02:46:00,2020-07-15 04:58:00,7920,0.114924242,951.4,1252.2,7,102200,14600,136.7272727,300.8,2.2,ALLOY,1,0,0,1140,7,102200,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102200,14600,3,누락없음,6180,7/15/2020,야간,수,안겹침,이상없음,8,0,A,평일,0
33,3,69,199.4,2020-04-21 19:06:00,2020-04-21 19:33:00,1620,0.12308642,932.7,1253.6,7,76140,11190,713.1111111,320.9,0.45,CARBON,0,1,0,840,0,0,0,7,76140,11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43920,10980,3,32220,11190,0,누락없음,1560,4/22/2020,주간,화,안겹침,이상없음,8,0,C,평일,0
34,3,98,242.4,2020-06-03 13:02:00,2020-06-03 13:34:00,1920,0.12625,1019.8,1255.6,11,98570,9910,442.125,235.8,0.533333333,CARBON,0,1,0,25320,0,0,0,11,98570,9910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,98570,9910,0,누락없음,1860,6/3/2020,야간,수,겹침,이상없음,10,11,C,평일,0
35,3,107,221.1,2020-06-16 07:25:00,2020-06-16 07:54:00,1740,0.127068966,911.3,1247.0,4,35540,11920,694.5517241,335.7,0.483333333,CARBON,0,1,0,17580,0,0,0,4,35540,11920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35540,11920,0,누락없음,1620,6/16/2020,야간,화,안겹침,이상없음,6,0,C,평일,0
