,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,5,116,1754.7,2020-07-30 07:31:00,2020-07-30 13:20:00,20940,0.0837965616,706.4,1220.3,7,94360,13480,88.3495702,513.9,5.816666667000001,ALLOY,1,0,0,5820,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,20880,7/30/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
1,5,41,4556.1,2020-03-01 07:50:00,2020-03-01 22:56:00,54360,0.0838134658,390.1,1252.9,8,76432,9554,57.13907285,862.8,15.1,ALLOY,1,0,0,120300,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,51120,3/2/2020,주간,일,안겹침,이상없음,8,0,A,주말,0
2,5,23,685.2,2020-02-06 01:24:00,2020-02-06 03:40:00,8160,0.0839705882,905.4,1264.0,7,88880,13480,158.2058824,358.6,2.266666667,ALLOY,1,0,0,1320,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,6,80880,13480,0,강종누락,7980,2/6/2020,야간,목,겹침,이상없음,7,7,A,평일,0
3,5,122,1175.1,2020-08-11 20:01:00,2020-08-11 23:53:00,13920,0.0844181034,774.4,1187.3,7,94360,13480,106.78448279999999,412.9,3.866666667,ALLOY,1,0,0,1200,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,13740,8/12/2020,주간,화,안겹침,이상없음,8,0,A,평일,0
4,5,119,2020.8,2020-08-08 19:14:00,2020-08-09 01:50:00,23760,0.08505050509999999,612.2,1067.6,8,63030,9310,69.0,455.4,6.6,CARBON,0,1,0,16020,0,0,0,8,63030,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63030,9310,2,누락없음,19380,8/9/2020,주간,토,안겹침,이상없음,7,0,C,주말,0
5,5,31,3340.7,2020-02-16 09:31:00,2020-02-16 20:19:00,38880,0.0859233539,667.8,1256.4,7,65100,14500,54.5,588.6,10.8,CARBON,0,1,0,92580,0,0,0,7,65100,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65100,14500,1,누락없음,-600,2/17/2020,주간,일,겹침,이상없음,7,7,C,주말,0
6,5,96,4273.4,2020-06-21 09:19:00,2020-06-21 23:05:00,49560,0.0862267958,365.5,1243.6,7,58590,11920,63.78450363,878.1,13.76666667,CARBON,0,1,0,94800,0,0,0,7,58590,11920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58590,11920,0,누락없음,-21300,6/22/2020,주간,일,겹침,이상없음,7,7,C,주말,0
7,5,48,5115.8,2020-03-15 07:04:00,2020-03-15 23:24:00,58800,0.0870034014,365.6,1250.8,10,83720,9580,54.19591837,885.2,16.33333333,CARBON,0,1,0,117720,0,0,0,10,83720,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83720,9580,0,누락없음,56220,3/16/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
8,5,20,4227.4,2020-02-02 22:28:00,2020-02-03 11:32:00,47040,0.08986819730000001,651.2,1256.2,12,93600,7890,46.30102041,605.0,13.06666667,CARBON,0,1,0,52020,0,0,0,12,93600,7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93600,7890,0,누락없음,29820,2/3/2020,야간,일,겹침,이상없음,12,12,C,주말,0
9,5,132,4388.7,2020-09-01 13:46:00,2020-09-02 03:10:00,48240,0.0909763682,542.7,1256.0,12,91370,7660,53.23134328,713.3,13.4,CARBON,0,1,0,8280,0,0,0,12,91370,7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91370,7660,2,누락없음,46020,9/2/2020,주간,화,안겹침,이상없음,4,0,C,평일,0
10,5,73,2940.1,2020-05-10 12:36:00,2020-05-10 21:34:00,32280,0.0910811648,535.8,1252.5,10,57360,7980,79.92936803,716.7,8.966666667,CARBON,0,1,0,31980,6,25440,4240,4,31920,7980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25440,4240,4,31920,7980,0,누락없음,29880,5/11/2020,주간,일,안겹침,이상없음,5,0,AC,주말,0
11,5,86,4333.2,2020-06-07 21:06:00,2020-06-08 10:17:00,47460,0.0913021492,374.5,1250.0,4,66500,18000,66.40960809,875.5,13.18333333,CARBON,0,1,0,165060,2,30500,15250,2,36000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66500,18000,0,0,0,0,누락없음,2400,6/8/2020,야간,일,겹침,이상없음,4,4,AC,주말,0
12,5,100,2067.8,2020-06-25 18:15:00,2020-06-26 00:32:00,22620,0.09141467730000001,681.5,1246.5,4,41080,11300,89.9204244,565.0,6.283333333,ALLOY,1,0,0,1020,2,22600,11300,2,18480,10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22600,11300,2,18480,10770,2,누락없음,21060,6/26/2020,주간,목,안겹침,이상없음,7,0,AC,평일,0
13,5,83,164.6,2020-06-03 01:55:00,2020-06-03 02:25:00,1800,0.09144444439999999,786.8,1254.7,7,104860,15760,935.8,467.9,0.5,CARBON,0,1,0,1020,6,89100,14850,1,15760,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,104860,15760,0,누락없음,1740,6/3/2020,야간,수,안겹침,이상없음,7,0,AC,평일,0
14,5,21,3471.3,2020-02-04 02:56:00,2020-02-04 13:27:00,37860,0.09168779710000001,657.3,1256.3,8,111950,14850,56.95721078,599.0,10.51666667,ALLOY,1,0,0,1560,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,7,103950,14850,1,강종누락,34920,2/4/2020,야간,화,안겹침,이상없음,12,0,A,평일,0
15,5,98,1127.1,2020-06-23 19:53:00,2020-06-23 23:15:00,12120,0.0929950495,842.0,1257.0,9,52594,6950,123.2673267,415.0,3.366666667,CARBON,0,1,0,13260,3,13440,4480,6,39154,6950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13440,4480,6,39154,6950,2,누락없음,11460,6/24/2020,주간,화,겹침,이상없음,8,5,AC,평일,0
16,5,99,1666.4,2020-06-24 15:27:00,2020-06-24 20:23:00,17760,0.09382882880000001,736.0,1223.4,7,98200,14100,98.7972973,487.4,4.933333333,ALLOY,1,0,0,660,7,98200,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98200,14100,2,누락없음,16920,6/25/2020,주간,수,안겹침,이상없음,9,0,A,평일,0
17,5,20,133.0,2020-02-02 07:38:00,2020-02-02 08:01:00,1380,0.0963768116,393.9,639.2,12,93600,7890,639.9130435,245.3,0.38333333299999994,CARBON,0,1,0,67140,0,0,0,12,93600,7890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,93600,7890,0,누락없음,-15840,2/3/2020,야간,일,안겹침,이상없음,7,0,C,주말,0
18,5,133,4816.5,2020-09-06 21:34:00,2020-09-07 11:11:00,49020,0.098255814,354.5,1251.4,6,64420,15130,65.86780906,896.9,13.61666667,CARBON,0,1,0,137220,0,0,0,6,64420,15130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30260,15130,4,34160,8540,0,누락없음,-44640,9/7/2020,야간,일,겹침,이상없음,6,6,C,주말,0
19,5,26,159.6,2020-02-10 09:01:00,2020-02-10 09:28:00,1620,0.0985185185,927.0,1245.5,3,57550,20850,707.7777778,318.5,0.45,SUS,0,0,1,720,0,0,0,0,0,0,3,57550,20850,0,0,0,0,0,0,0,0,0,0,0,0,3,57550,20850,0,0,0,0,누락없음,1560,2/10/2020,야간,월,겹침,이상없음,3,3,S,평일,0
20,5,129,4459.1,2020-08-23 09:07:00,2020-08-23 21:39:00,45120,0.0988275709,373.3,1254.1,7,53570,8130,70.27659574,880.8,12.53333333,CARBON,0,1,0,92820,0,0,0,7,53570,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53570,8130,0,누락없음,-14400,8/24/2020,주간,일,겹침,이상없음,7,7,C,주말,0
21,5,42,951.4,2020-03-02 19:58:00,2020-03-02 22:37:00,9540,0.0997274633,739.6,1258.2,3,42090,17100,195.6981132,518.6,2.65,CARBON,0,1,0,720,0,0,0,3,42090,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17100,17100,2,24990,14270,2,누락없음,8760,3/3/2020,주간,월,안겹침,이상없음,8,0,C,평일,0
22,5,125,3778.5,2020-08-18 02:00:00,2020-08-18 12:30:00,37800,0.0999603175,542.3,1250.6,11,81820,7620,67.45714286,708.3,10.5,CARBON,0,1,0,8880,0,0,0,11,81820,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,81820,7620,0,누락없음,37260,8/18/2020,야간,화,안겹침,이상없음,7,0,C,평일,0
23,5,117,3555.6,2020-07-31 06:44:00,2020-07-31 16:30:00,35160,0.10112628,603.3,1253.5,10,84020,9410,66.57337884,650.2,9.766666667,CARBON,0,1,0,2760,0,0,0,10,84020,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,84020,9410,1,누락없음,34860,7/31/2020,야간,금,안겹침,이상없음,7,0,C,평일,0
24,5,29,2366.6,2020-02-12 15:27:00,2020-02-12 21:56:00,23340,0.101396744,641.9,1256.4,8,88800,11100,94.781491,614.5,6.483333332999999,ALLOY,1,0,0,4500,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,20400,2/13/2020,주간,수,안겹침,이상없음,8,0,A,평일,0
25,5,97,614.1,2020-06-22 18:38:00,2020-06-22 20:18:00,6000,0.10235,750.5,1258.6,8,56950,15100,304.86,508.1,1.6666666669999999,CARBON,0,1,0,1860,0,0,0,8,56950,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56950,15100,0,누락없음,5820,6/23/2020,주간,월,겹침,이상없음,7,5,C,평일,0
26,5,119,1229.5,2020-08-09 08:35:00,2020-08-09 11:55:00,12000,0.10245833300000001,1070.6,1274.3,8,63030,9310,61.11,203.7,3.333333333,CARBON,0,1,0,24300,0,0,0,8,63030,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63030,9310,2,누락없음,7620,8/9/2020,주간,일,겹침,이상없음,8,8,C,주말,0
27,5,80,172.9,2020-05-21 17:12:00,2020-05-21 17:40:00,1680,0.10291666699999999,861.7,1251.4,11,88840,15760,835.0714286,389.7,0.46666666700000003,CARBON,0,1,0,600,0,0,0,11,88840,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,88840,15760,0,누락없음,1620,5/22/2020,야간,목,안겹침,이상없음,7,0,C,평일,0
28,5,131,934.3,2020-08-31 18:40:00,2020-08-31 21:08:00,8880,0.10521396400000001,713.8,1255.3,4,39080,14540,219.527027,541.5,2.4666666669999997,CARBON,0,1,0,1560,0,0,0,2,29080,14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39080,14540,0,0,0,0,강종누락,8460,9/1/2020,주간,월,겹침,이상없음,5,2,C,평일,0
29,5,37,260.0,2020-02-25 01:22:00,2020-02-25 02:03:00,2460,0.10569105699999999,930.5,1259.4,7,103950,14850,481.3170732,328.9,0.683333333,ALLOY,1,0,0,6840,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,2340,2/25/2020,야간,화,안겹침,이상없음,8,0,A,평일,0
30,5,49,2591.8,2020-03-16 18:21:00,2020-03-17 01:02:00,24060,0.107722361,629.9,1256.3,5,39330,13930,93.72568579,626.4,6.683333332999999,CARBON,0,1,0,6420,0,0,0,3,30490,13930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8840,4420,3,30490,13930,3,강종누락,22500,3/17/2020,주간,월,안겹침,이상없음,10,0,C,평일,0
31,5,120,2043.7,2020-08-09 19:55:00,2020-08-10 01:10:00,18900,0.108132275,712.2,1256.4,7,56800,9940,103.6571429,544.2,5.25,CARBON,0,1,0,960,0,0,0,7,56800,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9940,9940,6,46860,7810,2,누락없음,18300,8/10/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
32,5,30,2203.7,2020-02-13 16:38:00,2020-02-13 22:16:00,20280,0.10866370800000001,619.7,1257.1,8,76432,9554,113.147929,637.4,5.6333333329999995,ALLOY,1,0,0,7680,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,2,누락없음,19620,2/14/2020,주간,목,겹침,이상없음,8,8,A,평일,0
33,5,45,9009.0,2020-03-10 20:30:00,2020-03-11 19:31:00,82860,0.108725561,511.7,1216.6,7,94360,13480,30.6256336,704.9,23.01666667,ALLOY,1,0,0,437280,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,2,누락없음,65460,3/11/2020,야간,화,안겹침,이상없음,6,0,A,평일,0
34,5,88,772.3,2020-06-10 05:29:00,2020-06-10 07:26:00,7020,0.110014245,817.4,1258.5,5,55880,20100,226.20512819999996,441.1,1.95,CARBON,0,1,0,10140,0,0,0,5,55880,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55880,20100,1,누락없음,5880,6/10/2020,야간,수,겹침,이상없음,10,2,C,평일,0
35,5,28,2727.1,2020-02-11 15:19:00,2020-02-11 22:09:00,24600,0.110857724,588.5,1257.8,8,108300,14850,97.94634146,669.3,6.833333333,ALLOY,1,0,0,3840,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19200,9600,6,89100,14850,1,강종누락,23520,2/12/2020,주간,화,안겹침,이상없음,7,0,A,평일,0
36,5,102,346.1,2020-06-30 06:40:00,2020-06-30 07:32:00,3120,0.110929487,846.8,1257.0,5,28620,6460,473.30769230000004,410.2,0.8666666670000001,ALLOY,1,0,0,600,1,6460,6460,4,22160,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6460,6460,4,22160,5540,0,누락없음,3060,6/30/2020,야간,화,안겹침,이상없음,11,0,AC,평일,0
37,5,87,1378.7,2020-06-09 04:44:00,2020-06-09 08:11:00,12420,0.111006441,745.6,1258.9,10,101610,15760,148.78260869999997,513.3,3.45,CARBON,0,1,0,9480,0,0,0,10,101610,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,101610,15760,5,누락없음,11100,6/9/2020,야간,화,안겹침,이상없음,4,0,C,평일,0
38,5,33,2389.5,2020-02-18 18:44:00,2020-02-19 00:41:00,21420,0.11155462199999999,697.7,1255.4,3,35410,12450,93.73109244,557.7,5.95,ALLOY,1,0,0,1440,3,35410,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35410,12450,0,0,0,2,누락없음,20760,2/19/2020,주간,화,안겹침,이상없음,7,0,A,평일,0
39,5,46,2058.3,2020-03-12 07:16:00,2020-03-12 12:22:00,18360,0.11210784300000001,687.2,1255.8,7,100480,19600,111.49019609999999,568.6,5.1,ALLOY,1,0,0,1020,6,80880,13480,1,19600,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100480,19600,0,누락없음,17640,3/12/2020,야간,목,안겹침,이상없음,7,0,AC,평일,0
40,5,34,1494.3,2020-02-19 18:38:00,2020-02-19 22:20:00,13320,0.112184685,631.9,1256.2,8,143800,20600,168.72972969999998,624.3,3.7,ALLOY,1,0,0,1560,8,143800,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41200,20600,6,102600,19350,0,누락없음,13080,2/20/2020,주간,수,안겹침,이상없음,3,0,A,평일,0
41,5,40,2127.1,2020-02-28 07:50:00,2020-02-28 13:05:00,18900,0.112544974,713.3,1256.3,8,76432,9554,103.42857140000001,543.0,5.25,ALLOY,1,0,0,1320,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,18720,2/28/2020,야간,금,안겹침,이상없음,6,0,A,평일,0
42,5,104,6076.3,2020-07-13 08:55:00,2020-07-13 23:54:00,53940,0.11264924,155.0,1255.0,7,102200,14600,73.41490545,1100.0,14.98333333,ALLOY,1,0,0,812880,7,102200,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102200,14600,2,누락없음,49920,7/14/2020,주간,월,안겹침,이상없음,8,0,A,주말,0
43,5,54,4373.3,2020-03-31 23:50:00,2020-04-01 10:37:00,38820,0.112655848,602.4,1256.4,7,94360,13480,60.64914992,654.0,10.78333333,ALLOY,1,0,0,45840,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,5,누락없음,-33600,4/1/2020,야간,화,겹침,이상없음,7,7,A,평일,0
44,5,47,2110.9,2020-03-13 06:22:00,2020-03-13 11:34:00,18720,0.11276175199999999,756.8,1257.0,8,76432,9554,96.19230769,500.2,5.2,ALLOY,1,0,0,960,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,18420,3/13/2020,야간,금,안겹침,이상없음,7,0,A,평일,0
45,5,27,3004.1,2020-02-10 15:01:00,2020-02-10 22:24:00,26580,0.113021068,583.9,1257.0,7,103950,14850,91.16478555,673.1,7.3833333329999995,ALLOY,1,0,0,2880,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,25380,2/11/2020,주간,월,안겹침,이상없음,3,0,A,주말,0
46,5,43,2555.9,2020-03-03 19:13:00,2020-03-04 01:29:00,22560,0.11329344,567.5,1257.2,8,102600,13480,110.05851059999999,689.7,6.266666667000001,ALLOY,1,0,0,4200,7,94360,13480,1,8240,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102600,13480,0,누락없음,21900,3/4/2020,주간,화,안겹침,이상없음,3,0,AC,평일,0
47,5,39,1870.5,2020-02-27 06:18:00,2020-02-27 10:53:00,16500,0.11336363599999999,752.8,1257.4,6,80880,13480,110.09454550000001,504.6,4.583333333,ALLOY,1,0,0,2520,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,누락없음,15960,2/27/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
48,5,32,2692.4,2020-02-17 16:44:00,2020-02-17 23:16:00,23520,0.114472789,736.7,1249.2,7,56270,14150,78.44387755,512.5,6.533333333,CARBON,0,1,0,900,0,0,0,5,46270,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10000,5000,5,46270,14150,0,강종누락,23100,2/18/2020,주간,월,안겹침,이상없음,7,0,C,평일,0
49,5,35,957.0,2020-02-20 17:38:00,2020-02-20 19:57:00,8340,0.114748201,817.1,1255.4,3,46200,20600,189.1942446,438.3,2.316666667,ALLOY,1,0,0,10200,2,41200,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46200,20600,0,0,0,0,강종누락,7860,2/21/2020,주간,목,겹침,이상없음,8,2,A,평일,0
50,5,78,2663.8,2020-05-19 02:48:00,2020-05-19 09:14:00,23160,0.11501727099999999,918.5,1257.8,12,61080,5090,52.74093264,339.3,6.433333332999999,CARBON,0,1,0,420,0,0,0,12,61080,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61080,5090,4,누락없음,21420,5/20/2020,야간,화,안겹침,이상없음,9,0,C,평일,0
51,5,135,1632.5,2020-09-09 06:31:00,2020-09-09 10:27:00,14160,0.115289548,813.4,1255.0,6,57324,9554,112.2711864,441.6,3.933333333,ALLOY,1,0,0,10140,6,57324,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57324,9554,1,누락없음,12780,9/9/2020,야간,수,안겹침,이상없음,4,0,A,평일,0
52,5,38,2457.2,2020-02-26 07:09:00,2020-02-26 13:03:00,21240,0.11568738199999999,659.5,1254.9,7,94360,13480,100.9152542,595.4,5.9,ALLOY,1,0,0,19860,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,20700,2/26/2020,야간,수,겹침,이상없음,7,7,A,평일,0
53,5,24,2772.6,2020-02-07 02:31:00,2020-02-07 09:06:00,23700,0.116987342,691.9,1234.9,8,82960,18350,82.48101266,543.0,6.583333333,CARBON,0,1,0,2760,0,0,0,6,46260,7710,2,36700,18350,0,0,0,0,0,0,0,0,0,0,0,0,2,36700,18350,6,46260,7710,0,누락없음,23100,2/7/2020,야간,금,안겹침,이상없음,7,0,CS,평일,0
