,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1,4,1393.5,2020-01-19 23:19:00,2020-01-20 07:37:00,29880,0.046636546200000004,661.4,1256.1,6,41220,6870,71.65060241,594.7,8.3,CARBON,0,1,0,127080,0,0,0,6,41220,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41220,6870,0,누락없음,-22680,1/20/2020,야간,일,겹침,이상없음,6,6,C,주말,0
1,1,85,3181.1,2020-07-19 17:17:00,2020-07-20 11:49:00,66720,0.0476783573,361.3,1256.7,7,44940,6420,48.31294964,895.4,18.53333333,ALLOY,1,0,0,121260,7,44940,6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44940,6420,1,누락없음,-30120,7/20/2020,야간,일,겹침,이상없음,7,7,A,주말,0
2,1,76,1782.3,2020-06-28 07:45:00,2020-06-28 17:57:00,36720,0.0485375817,707.0,1205.0,4,28320,8520,48.82352941,498.0,10.2,ALLOY,1,0,0,9060,1,8520,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28320,8520,0,0,0,0,강종누락,31140,6/29/2020,주간,일,겹침,이상없음,4,4,A,주말,0
3,1,90,1895.2,2020-07-26 08:40:00,2020-07-26 19:30:00,39000,0.048594871799999995,568.5,1252.8,4,33960,8490,63.16615385,684.3,10.83333333,CARBON,0,1,0,106860,0,0,0,4,33960,8490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33960,8490,0,누락없음,37620,7/27/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
4,1,21,2194.8,2020-03-08 17:46:00,2020-03-09 06:10:00,44640,0.0491666667,516.2,1252.4,7,57050,8250,59.37096774,736.2,12.4,CARBON,0,1,0,129600,0,0,0,5,41250,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15800,7900,5,41250,8250,0,강종누락,41880,3/9/2020,야간,일,안겹침,이상없음,1,0,C,주말,0
5,1,61,2518.7,2020-05-31 07:08:00,2020-05-31 21:15:00,50820,0.04956119639999999,468.4,1240.3,5,69060,15660,54.68004723,771.9,14.11666667,CARBON,0,1,0,86760,0,0,0,5,69060,15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69060,15660,1,누락없음,48240,6/1/2020,주간,일,겹침,이상없음,5,1,C,주말,0
6,1,4,834.7,2020-01-18 07:29:00,2020-01-18 12:01:00,16320,0.0511458333,65.3,651.2,6,41220,6870,129.2426471,585.9,4.533333333,CARBON,0,1,0,649860,0,0,0,6,41220,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41220,6870,0,누락없음,-36240,1/20/2020,야간,토,안겹침,이상없음,6,0,C,주말,0
7,1,116,1714.9,2020-09-20 22:01:00,2020-09-21 07:11:00,33000,0.0519666667,509.5,1255.1,4,28320,7710,81.33818182,745.6,9.166666667000001,CARBON,0,1,0,182640,1,5190,5190,3,23130,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5190,5190,3,23130,7710,0,누락없음,31740,9/21/2020,야간,일,안겹침,이상없음,8,0,AC,주말,0
8,1,23,2225.9,2020-03-15 14:52:00,2020-03-16 02:35:00,42180,0.052771455700000004,486.4,1261.5,9,50130,5570,66.15362731,775.1,11.71666667,CARBON,0,1,0,161580,0,0,0,9,50130,5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50130,5570,2,누락없음,39780,3/16/2020,야간,일,안겹침,이상없음,6,0,C,주말,0
9,1,15,2627.5,2020-02-23 13:11:00,2020-02-24 02:50:00,49140,0.0534696785,365.3,1164.3,10,77900,8030,58.53479853,799.0,13.65,CARBON,0,1,0,100380,0,0,0,10,77900,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77900,8030,4,누락없음,-30780,2/24/2020,야간,일,겹침,이상없음,10,10,C,주말,0
