,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,2,45,122.9,2020-03-09 18:01:00,2020-03-09 18:19:00,1080,0.11379629599999999,1011.9,1264.1,4,36300,11000,840.6666667000002,252.2,0.3,ALLOY,1,0,0,3480,4,36300,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3300,3300,3,33000,11000,0,누락없음,1020,3/10/2020,주간,월,안겹침,이상없음,11,0,A,평일,0
1,2,2,117.1,2020-01-06 13:28:00,2020-01-06 13:45:00,1020,0.11480392199999999,838.6,1265.5,7,94100,14850,1506.705882,426.9,0.283333333,ALLOY,1,0,0,420,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,5000,6,89100,14850,0,강종누락,960,1/6/2020,야간,월,안겹침,이상없음,8,0,A,주말,0
2,2,153,912.2,2020-09-09 02:11:00,2020-09-09 04:23:00,7920,0.11517676800000001,604.5,1264.1,7,100450,14350,299.8181818,659.6,2.2,ALLOY,1,0,0,2880,7,100450,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100450,14350,2,누락없음,6060,9/9/2020,야간,수,안겹침,이상없음,8,0,A,평일,0
3,2,136,996.6,2020-08-14 02:09:00,2020-08-14 04:32:00,8580,0.11615384599999999,623.6,1266.3,7,102200,14600,269.6643357,642.7,2.383333333,ALLOY,1,0,0,15900,7,102200,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102200,14600,2,누락없음,6720,8/14/2020,야간,금,안겹침,이상없음,6,0,A,평일,0
4,2,140,789.5,2020-08-19 14:15:00,2020-08-19 16:07:00,6720,0.117485119,609.6,1258.5,8,88800,11100,347.625,648.9,1.8666666669999998,ALLOY,1,0,0,10260,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,5160,8/20/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
5,2,13,951.9,2020-01-21 02:59:00,2020-01-21 05:13:00,8040,0.11839552199999999,574.1,1252.8,8,116880,14850,303.8955224,678.7,2.233333333,ALLOY,1,0,0,7380,7,103950,14850,1,12930,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,116880,14850,2,누락없음,6000,1/21/2020,야간,화,안겹침,이상없음,9,0,AC,평일,0
6,2,66,1065.8,2020-04-14 02:56:00,2020-04-14 05:24:00,8880,0.120022523,653.2,1255.3,8,111470,14600,244.0945946,602.1,2.4666666669999997,ALLOY,1,0,0,3120,8,111470,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9270,9270,7,102200,14600,2,누락없음,6660,4/14/2020,야간,화,안겹침,이상없음,7,0,A,평일,0
7,2,132,1564.5,2020-07-27 15:40:00,2020-07-27 19:12:00,12720,0.12299528300000001,620.5,1265.8,9,119420,14600,182.63207549999998,645.3,3.5333333330000003,CARBON,0,1,0,10020,7,102200,14600,2,17220,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,119420,14600,3,누락없음,10260,7/28/2020,주간,월,안겹침,이상없음,2,0,AC,평일,0
8,2,128,1006.3,2020-07-22 06:49:00,2020-07-22 09:05:00,8160,0.123321078,557.2,1263.0,8,78696,9837,311.38235289999994,705.8,2.266666667,ALLOY,1,0,0,21360,8,78696,9837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,78696,9837,0,누락없음,6240,7/22/2020,야간,수,겹침,이상없음,8,8,A,평일,0
9,2,58,1164.1,2020-04-01 02:52:00,2020-04-01 05:28:00,9360,0.12436965800000001,590.4,1250.4,8,118300,15100,253.84615380000002,660.0,2.6,ALLOY,1,0,0,5040,1,14100,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14100,14100,7,104200,15100,2,강종누락,7500,4/1/2020,야간,수,안겹침,이상없음,7,0,A,평일,0
10,2,100,1077.1,2020-06-05 06:27:00,2020-06-05 08:44:00,8220,0.131034063,808.2555556,1285.4,7,65210,15660,208.9683698,477.1444444,2.2833333330000003,CARBON,0,1,0,960,0,0,0,4,51140,15660,3,14070,4690,0,0,0,0,0,0,0,0,0,0,0,0,3,14070,4690,4,51140,15660,0,누락없음,7980,6/5/2020,야간,금,안겹침,이상없음,5,0,CS,평일,0
11,2,134,722.6,2020-08-12 06:09:00,2020-08-12 07:40:00,5460,0.132344322,888.6,1257.5,7,94360,13480,243.23076919999997,368.9,1.516666667,ALLOY,1,0,0,16560,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,1,누락없음,4560,8/12/2020,야간,수,겹침,이상없음,7,7,A,평일,0
12,2,8,582.5,2020-01-13 16:56:00,2020-01-13 18:09:00,4380,0.132990868,660.3,1261.5,3,51050,20350,494.1369863,601.2,1.216666667,ALLOY,1,0,0,1680,2,30700,15350,1,20350,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30700,15350,1,20350,20350,1,누락없음,3540,1/14/2020,주간,월,안겹침,이상없음,10,0,AC,평일,0
13,2,127,1300.5,2020-07-21 00:28:00,2020-07-21 03:09:00,9660,0.134627329,255.7,1261.7,8,88000,11000,374.9068323,1006.0,2.683333333,ALLOY,1,0,0,242820,8,88000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88000,11000,1,누락없음,9240,7/21/2020,야간,화,안겹침,이상없음,11,0,A,평일,0
14,2,73,543.3,2020-04-24 16:18:00,2020-04-24 17:25:00,4020,0.135149254,409.1,1172.4,2,32700,16350,683.5522387999999,763.3,1.116666667,SUS,0,0,1,121560,0,0,0,0,0,0,2,32700,16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32700,16350,0,누락없음,3960,4/24/2020,야간,금,안겹침,이상없음,11,0,S,평일,0
15,2,142,220.0,2020-08-25 05:28:00,2020-08-25 05:55:00,1620,0.135802469,919.1,1262.4,3,41820,17400,762.8888889,343.3,0.45,ALLOY,1,0,0,318420,1,7020,7020,2,34800,17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41820,17400,0,0,0,0,누락없음,1560,8/25/2020,야간,화,안겹침,이상없음,8,0,AC,평일,0
16,2,144,1467.5,2020-08-27 05:36:00,2020-08-27 08:35:00,10740,0.136638734,805.8,1263.1,11,124200,13480,153.28491619999997,457.3,2.983333333,CARBON,0,1,0,16500,7,94360,13480,4,29840,7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,124200,13480,1,누락없음,9060,8/27/2020,야간,목,겹침,이상없음,7,7,AC,평일,0
17,2,133,1698.1,2020-08-10 20:13:00,2020-08-10 23:40:00,12420,0.136723027,133.5,1258.6,7,102200,14600,326.115942,1125.1,3.45,ALLOY,1,0,0,1147620,7,102200,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102200,14600,0,누락없음,12120,8/11/2020,야간,월,안겹침,이상없음,9,0,A,주말,0
18,2,147,783.4,2020-08-31 15:39:00,2020-08-31 17:14:00,5700,0.137438596,590.4,1264.2,7,100450,14350,425.55789469999996,673.8,1.5833333330000001,ALLOY,1,0,0,4140,7,100450,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100450,14350,1,누락없음,5040,9/1/2020,주간,월,안겹침,이상없음,8,0,A,평일,0
19,2,5,877.0,2020-01-09 03:02:00,2020-01-09 04:48:00,6360,0.137893082,482.0,1255.2,6,109350,20600,437.6603774,773.2,1.766666667,ALLOY,1,0,0,5820,3,58800,20600,1,12350,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97000,20600,1,12350,12350,1,강종누락,5040,1/9/2020,야간,목,안겹침,이상없음,7,0,AC,평일,0
20,2,80,2436.5,2020-05-05 07:50:00,2020-05-05 12:44:00,17640,0.138123583,104.4,1264.1,7,64150,9850,236.67346940000002,1159.7,4.9,CARBON,0,1,0,411600,0,0,0,7,64150,9850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64150,9850,0,누락없음,16740,5/6/2020,주간,화,안겹침,이상없음,8,0,C,평일,0
