,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,15.226140975952148,10.70632192587218,18.2760009765625,10.428385678347695
1,11.729268074035645,22.004204492731212,14.451879501342773,21.013210044392796
2,9.650712013244629,17.43508961816229,11.080270767211914,14.263224012930085
3,10.236252784729004,17.761509107973584,12.587790489196777,17.517091329500982
4,11.22785758972168,17.827743387525445,11.805920600891113,17.141866915263765
5,16.827510833740234,18.908689979365928,9.206265449523926,19.348279590228394
6,21.555587768554688,18.04893286129316,23.07915496826172,17.642392348058554
7,15.117615699768066,21.126521297909328,12.348187446594238,21.08564422091766
8,14.417014122009277,18.259257559600954,15.701752662658691,18.054908022599133
9,14.945561408996582,12.398349552380976,15.502906799316406,12.710681007423918
average,14.093352127075196,17.44766197828151,14.404012966156007,16.9205683169663
