,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,46.942588806152344,41.12612535539717,40.93154525756836,50.60336074253162
1,37.14702606201172,69.04831591750933,44.31129837036133,63.81245297929114
2,42.38869857788086,86.24903942707115,48.68498992919922,88.00322523092427
3,115.91291046142578,147.83355265004218,410.5319519042969,223.53689653024858
4,222.32443237304688,202.14922525837375,223.37481689453125,214.69600891257116
5,30.03238868713379,49.3537750890098,35.72072219848633,63.89210839205156
6,45.947181701660156,39.64382066913275,52.131202697753906,45.3653355579647
7,460.1192321777344,147.55108636551526,307.6968994140625,228.91961361685654
8,36.796058654785156,34.59553388831313,33.22045135498047,33.187028524485314
9,28.627704620361328,42.48785500466858,22.525386810302734,49.54050761819424
average,106.62382221221924,86.00383296250331,121.9129264831543,106.1556538105119
