,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,130.79842122395834,127.26902946054726,47.445502811008026,165.21016793716657
1,76.6879170735677,124.54402215586941,80.6787863837348,118.00158690230462
2,89.91770426432292,119.41239286181204,54.15040079752604,146.06723855133254
3,45.32497914632162,56.70580994012994,53.74110878838433,75.77508320133174
4,50.00734625922309,109.18111117078307,53.782379150390625,147.27868567289443
5,120.331118689643,131.90005820775275,41.894232008192276,132.4633623331066
6,60.5134023030599,69.6096823827283,58.96129014756944,100.98173482142643
7,105.2766604953342,93.97171393561756,54.616306728786896,77.62724711755375
8,112.99207644992404,109.7514843743201,63.579697926839195,126.74366444627753
9,46.47740130954318,60.6688110900506,52.90862274169922,82.30704543441317
average,83.83270272148981,100.30141155796109,56.175832748413086,117.24558164178072
