,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,55.10967254638672,62.038740466394906,59.27494430541992,61.079993903332365
1,57.34154510498047,99.16899945212342,53.53912353515625,135.04666727622435
2,42.90703582763672,70.35960655593236,42.63576889038086,83.3171906536916
3,63.00083923339844,93.98226585516211,52.239036560058594,111.01890563247576
4,56.16081237792969,89.31797825840921,59.746456146240234,110.53301327898657
5,63.058143615722656,117.04928424144241,57.905975341796875,154.9535478440616
6,59.039634704589844,89.94516906630736,53.12307357788086,111.11762135153056
7,64.14375305175781,89.70723106476444,71.399169921875,131.96621786670727
8,83.7463150024414,99.7215724788854,78.2029037475586,112.49884818855523
9,65.64947509765625,73.1631031331376,64.7578125,141.58560276504662
average,61.01572265625,88.44539505725592,59.28242645263672,115.3117608760612
