,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,18.819074630737305,54.83380075934069,9.607660293579102,56.73549579893381
1,19.617385864257812,61.65665536682259,22.548786163330078,59.579830675873026
2,5.339714527130127,48.4706812394563,5.220427513122559,48.49015809718632
3,12.335527420043945,51.89911052288547,13.018937110900879,52.36817142939047
4,8.332621574401855,25.091927140635388,2.697763442993164,26.489711348900197
5,17.935049057006836,42.01915308858,20.63520622253418,40.624460720453314
6,4.1315484046936035,26.548165848246473,5.839104652404785,27.10134679071493
7,7.752147674560547,39.701670527224714,4.719381332397461,26.45919106030102
8,10.477751731872559,47.77453671135143,4.053979873657227,47.38561665318796
9,11.811717987060547,40.82787938103468,4.673184394836426,34.06170971645297
average,11.655253887176514,43.88235805855777,9.301443099975586,41.9295692291394
