,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,5,1622.5,8/8/2019 7:03,8/8/2019 10:31,12480,727.4,1253.5,8,48890,6730,CARBON,0,1,0,1860,13,0,0,0,8,48890,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48890,6730,0,누락없음,12300,8/8/2019,야간,목,안겹침,이상없음,7,0,C,평일,0
1,5,4813.6,8/22/2019 21:09,8/23/2019 9:18,43740,145.2,1251.5,3,45570,15190,CARBON,0,1,0,146760,20,0,0,0,3,45570,15190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45570,15190,0,누락없음,43200,8/23/2019,야간,목,안겹침,이상없음,1,0,C,평일,0
2,4,831.0,8/24/2019 9:10,8/25/2019 1:38,59280,389.6,655.2,10,82860,12310,CARBON,0,1,0,63180,29,0,0,0,10,82860,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82860,12310,0,누락없음,19920,8/26/2019,야간,토,안겹침,이상없음,8,0,C,주말,0
3,4,2491.0,8/25/2019 7:27,8/25/2019 16:40,33180,650.0,1253.6,10,82860,12310,CARBON,0,1,0,20940,29,0,0,0,10,82860,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82860,12310,0,누락없음,-6180,8/26/2019,야간,일,겹침,이상없음,10,10,C,주말,0
4,4,1670.0,8/27/2019 3:59,8/27/2019 6:36,9420,708.2,1245.2,9,89550,15190,CARBON,0,1,0,4320,30,0,0,0,9,89550,15190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,89550,15190,0,누락없음,9360,8/27/2019,야간,화,안겹침,이상없음,7,0,C,평일,0
5,4,1264.0,8/29/2019 3:35,8/29/2019 5:37,7320,647.4,1248.1,10,75240,7750,CARBON,0,1,0,4200,32,0,0,0,10,75240,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75240,7750,0,누락없음,7080,8/29/2019,야간,목,안겹침,이상없음,6,0,C,평일,0
6,5,698.2,9/7/2019 18:41,9/7/2019 20:30,6540,830.6,1258.5,4,34640,12750,CARBON,0,1,0,900,29,0,0,0,4,34640,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34640,12750,0,누락없음,6420,9/8/2019,주간,토,겹침,이상없음,7,1,C,주말,0
7,5,284.4,9/9/2019 9:18,9/9/2019 10:06,2880,823.0,1282.1,8,58840,7750,CARBON,0,1,0,480,31,0,0,0,8,58840,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58840,7750,0,누락없음,2760,9/9/2019,주간,월,안겹침,이상없음,1,0,C,평일,0
8,5,1100.5,9/9/2019 18:51,9/9/2019 21:53,10920,779.4,1260.1,4,30720,10530,CARBON,0,1,0,660,32,0,0,0,4,30720,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30720,10530,0,누락없음,10860,9/10/2019,주간,월,안겹침,이상없음,8,0,C,주말,0
9,4,1040.9,9/22/2019 3:07,9/22/2019 11:37,30600,408.0,636.4,3,51300,17600,SUS,0,0,1,137100,39,0,0,0,0,0,0,3,51300,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51300,17600,0,누락없음,22800,9/23/2019,야간,일,안겹침,이상없음,6,0,S,주말,0
10,4,3243.2,9/22/2019 19:35,9/23/2019 7:44,43740,650.5,1230.0,3,51300,17600,SUS,0,0,1,28680,39,0,0,0,0,0,0,3,51300,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51300,17600,0,누락없음,35940,9/23/2019,야간,일,겹침,이상없음,3,3,S,주말,0
11,4,953.6,9/27/2019 5:43,9/27/2019 7:14,5460,756.0,1237.0,11,79520,8560,CARBON,0,1,0,1500,43,0,0,0,8,53840,6730,3,25680,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,79520,8560,0,누락없음,5340,9/27/2019,야간,금,안겹침,이상없음,7,0,CS,평일,0
12,5,2690.2,9/29/2019 8:27,9/29/2019 18:39,36720,661.7,1250.0,7,46500,15930,CARBON,0,1,0,82860,42,0,0,0,7,46500,15930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46500,15930,0,누락없음,-21960,9/30/2019,주간,일,겹침,이상없음,7,7,C,주말,0
13,5,752.2,10/5/2019 21:21,10/6/2019 3:28,22020,348.9,648.7,9,53980,9020,CARBON,0,1,0,44820,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,-20220,10/7/2019,주간,토,겹침,이상없음,9,9,C,주말,0
14,5,37.5,10/5/2019 8:20,10/5/2019 8:54,2040,315.9,356.3,9,53980,9020,CARBON,0,1,0,76140,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,-40200,10/7/2019,주간,토,안겹침,이상없음,10,0,C,주말,0
15,5,3735.9,10/6/2019 9:17,10/6/2019 21:15,43080,643.9,1254.4,9,53980,9020,CARBON,0,1,0,20940,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,840,10/7/2019,주간,일,겹침,이상없음,9,9,C,주말,0
