,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
51,1,1133.1,10/2/2019 7:33,10/2/2019 11:22,13740,637.7,1260.7,9,59550,7750,CARBON,0,1,0,1080,52,0,0,0,9,59550,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,59550,7750,0,누락없음,13560,10/2/2019,야간,수,안겹침,이상없음,4,0,C,평일,0
52,2,926.9,10/2/2019 19:29,10/2/2019 21:16,6420,554.4,1262.0,6,40530,7030,CARBON,0,1,0,2040,41,0,0,0,6,40530,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40530,7030,0,누락없음,6360,10/3/2019,주간,수,안겹침,이상없음,6,0,C,평일,0
53,18,117.9,10/4/2019 11:35,10/4/2019 11:50,900,1063.9,1240.7,1,40850,40850,CARBON,0,1,0,3600,11,0,0,0,1,40850,40850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40850,40850,0,누락없음,780,10/4/2019,야간,금,겹침,이상없음,3,1,C,평일,0
54,3,1251.7,10/4/2019 3:29,10/4/2019 6:13,9840,734.5,1256.6,9,91760,12380,CARBON,0,1,0,3900,39,0,0,0,8,80610,12380,1,11150,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91760,12380,0,누락없음,9480,10/4/2019,야간,금,안겹침,이상없음,5,0,CS,평일,0
55,1,331.5,10/6/2019 8:33,10/6/2019 12:15,13320,522.5,661.4,5,34450,6890,CARBON,0,1,0,92280,55,0,0,0,5,34450,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34450,6890,0,누락없음,-2400,10/7/2019,야간,일,안겹침,이상없음,6,0,C,주말,0
56,1,1577.3,10/6/2019 21:03,10/7/2019 6:18,33300,662.8,1260.5,5,34450,6890,CARBON,0,1,0,31680,55,0,0,0,5,34450,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34450,6890,0,누락없음,17580,10/7/2019,야간,일,겹침,이상없음,5,5,C,주말,0
57,5,752.2,10/5/2019 21:21,10/6/2019 3:28,22020,348.9,648.7,9,53980,9020,CARBON,0,1,0,44820,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,-20220,10/7/2019,주간,토,겹침,이상없음,9,9,C,주말,0
58,18,3464.7,10/6/2019 13:05,10/6/2019 22:03,32280,359.9,1200.7,7,146370,32500,CARBON,0,1,0,130080,12,0,0,0,5,96170,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,146370,32500,0,강종누락,31020,10/7/2019,주간,일,안겹침,이상없음,1,0,C,주말,0
59,5,37.5,10/5/2019 8:20,10/5/2019 8:54,2040,315.9,356.3,9,53980,9020,CARBON,0,1,0,76140,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,-40200,10/7/2019,주간,토,안겹침,이상없음,10,0,C,주말,0
60,5,3735.9,10/6/2019 9:17,10/6/2019 21:15,43080,643.9,1254.4,9,53980,9020,CARBON,0,1,0,20940,47,0,0,0,9,53980,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53980,9020,0,중량누락,840,10/7/2019,주간,일,겹침,이상없음,9,9,C,주말,0
61,18,148.1,10/7/2019 17:16,10/7/2019 17:31,900,914.7,1247.8,1,32500,32500,CARBON,0,1,0,600,13,0,0,0,1,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32500,32500,0,누락없음,840,10/7/2019,야간,월,겹침,이상없음,7,1,C,평일,0
62,19,280.7,10/5/2019 0:03,10/5/2019 0:27,1440,1019.1,1247.4,1,173703,173703,CARBON,0,1,0,20040,10,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,누락없음,1380,10/7/2019,주간,토,겹침,이상없음,3,1,C,주말,0
63,19,129.5,10/7/2019 19:35,10/7/2019 19:50,900,1075.0,1246.6,1,173703,173703,CARBON,0,1,0,240,11,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,누락없음,840,10/8/2019,주간,월,겹침,이상없음,1,1,C,평일,0
64,17,3262.5,10/8/2019 7:36,10/8/2019 13:27,21060,406.7,1255.5,10,120230,25350,CARBON,0,1,0,1920,10,0,0,0,10,120230,25350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120230,25350,0,누락없음,20700,10/8/2019,야간,화,안겹침,이상없음,8,0,C,평일,0
65,5,2885.5,10/7/2019 19:15,10/8/2019 2:35,26400,614.9,1256.6,8,59120,7750,CARBON,0,1,0,2100,48,0,0,0,8,59120,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59120,7750,0,누락없음,26160,10/8/2019,주간,월,안겹침,이상없음,7,0,C,평일,0
66,6,173.5,10/8/2019 16:59,10/8/2019 17:37,2280,1011.1,1235.9,4,51940,14970,CARBON,0,1,0,240,7,0,0,0,2,29940,14970,2,22000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51940,14970,0,누락없음,2220,10/8/2019,야간,화,겹침,이상없음,6,4,CS,평일,0
67,6,1215.7,10/7/2019 14:48,10/7/2019 16:51,7380,49.6,1165.3,6,81880,14970,SUS,0,0,1,233880,6,0,0,0,4,59880,14970,2,22000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81880,14970,0,누락없음,7260,10/8/2019,주간,월,안겹침,이상없음,7,0,CS,주말,0
68,1,636.3,10/9/2019 7:43,10/9/2019 9:50,7620,786.2,1249.8,4,36240,13100,CARBON,0,1,0,660,57,0,0,0,4,36240,13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36240,13100,0,누락없음,7320,10/9/2019,야간,수,안겹침,이상없음,3,0,C,평일,0
69,17,162.7,10/9/2019 4:18,10/9/2019 4:36,1080,746.8,1258.0,3,91540,61600,CARBON,0,1,0,540,11,0,0,0,3,91540,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91540,61600,0,누락없음,960,10/9/2019,주간,수,안겹침,이상없음,10,0,C,평일,0
70,5,1591.9,10/8/2019 18:53,10/8/2019 23:00,14820,785.6,1256.9,6,45600,11150,CARBON,0,1,0,1140,49,0,0,0,5,34450,6890,1,11150,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45600,11150,0,누락없음,14520,10/9/2019,주간,화,안겹침,이상없음,8,0,CS,평일,0
71,6,2777.9,10/9/2019 2:22,10/9/2019 7:40,19080,515.0,1189.2,6,91825,23800,CARBON,0,1,0,3600,8,0,0,0,6,91825,23800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91825,23800,0,누락없음,18900,10/9/2019,야간,수,안겹침,이상없음,4,0,C,평일,0
72,6,1580.2,10/10/2019 7:04,10/10/2019 9:51,10020,516.4,1150.1,8,68600,12200,SUS,0,0,1,4020,9,0,0,0,5,32000,6400,3,36600,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68600,12200,0,누락없음,9840,10/10/2019,야간,목,안겹침,이상없음,6,0,CS,평일,0
73,6,1880.2,10/11/2019 4:49,10/11/2019 8:17,12480,539.8,1171.5,10,82300,8230,CARBON,0,1,0,19980,10,0,0,0,10,82300,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82300,8230,0,누락없음,12360,10/11/2019,야간,금,안겹침,이상없음,8,0,C,평일,0
74,1,1708.3,10/11/2019 6:41,10/11/2019 12:26,20700,503.0,1262.7,11,74030,6730,CARBON,0,1,0,1680,59,0,0,0,11,74030,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,74030,6730,0,누락없음,20460,10/11/2019,야간,금,안겹침,이상없음,2,0,C,평일,0
