,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,23.896925967672598,46.30103978611908
1,26.329012331755266,42.17747451457548
2,23.416501335475754,42.784710784641824
3,26.747128362241,36.79250203855972
4,24.824473588362984,45.41112437569705
5,23.490264892578125,39.689479001003285
6,28.10931869175123,39.64854624057885
7,26.14796555560568,37.808325208218996
8,28.67736061759617,47.27184402979523
9,28.884284641431726,49.45292976871077
average,26.052323598447053,42.733797574790024
