,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,30.227577209472656,48.94186560450138
1,23.21519660949707,42.6360979876932
2,18.233694076538086,44.64236946004315
3,16.072050094604492,54.869495115687116
4,25.711483001708984,42.483446372882135
5,21.649633407592773,40.926055469856735
6,38.409812927246094,46.72575818282566
7,19.44637107849121,33.93328443578372
8,23.133962631225586,60.12128467316049
9,17.95306396484375,42.854876467442296
average,23.40528450012207,45.813453376987596
