,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,22.293533325195312,34.66213077400273
1,24.556093597412108,36.43852057803819
2,26.005440521240235,37.12412731445325
3,22.114561462402342,37.81257962543262
4,24.73682060241699,36.15820172951637
5,25.174256134033204,38.653112956552825
6,22.485846710205077,30.381133322454996
7,22.365560913085936,35.21670716519726
8,23.59219093322754,42.046454967351224
9,24.466580200195313,38.042793415871074
average,23.779088439941404,36.65357618488706
