,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,21.44979517083419,34.50528799049488
1,16.816953960217926,31.51331648506437
2,24.357227191590425,50.85597029502629
3,17.430547346148575,34.521430155129025
4,15.965542408457974,29.452134625797587
5,20.276106918067264,45.58820442132408
6,15.793044140464382,39.738571427623306
7,20.153781757020113,36.27891008909101
8,19.578004201253254,33.172103071599174
9,17.91082683362459,32.83529378729998
average,18.973182992767867,36.84612223484497
