,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,86.03817749023438,15.838102321019601,102.39547729492188,18.801224352395487
1,79.64424896240234,80.9554655697688,65.6813735961914,84.25953148396115
2,53.3575325012207,71.64715504979114,47.045345306396484,73.17525932973456
3,53.38723373413086,24.579404779360843,37.79838943481445,22.9983567618521
4,46.32939147949219,45.61333896625126,88.64978790283203,54.577828169944056
5,28.715383529663086,28.84507471056209,65.35231018066406,28.227470136188415
6,123.56974792480469,27.109463717461374,98.3584976196289,30.878967451213864
7,180.31504821777344,86.49168326543966,184.04115295410156,88.65600245849299
8,28.938976287841797,14.61376365765654,47.553897857666016,17.13031989559116
9,35.52171325683594,41.337601743373284,38.56116485595703,44.12773485171175
average,71.58174533843994,43.70310537806846,77.54373970031739,46.283269489108555
