,에너지,시간(총),시간(0제외),시작온도,종료온도,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
25,3287.5999999996275,25260.0,25080.0,80.1,1253.8,CARBON,0,1,0,0,0.0,0,5,61550.0,12310,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,61550.0,12310,0,0.0,0,0,0.0,0,5,61550.0,12310,324600.0,0,누락없음,2,2019-09-04,주간,2019-09-03 08:34:00,화,안겹침,이상없음,2.0,0,C,평일,0
26,3673.7000000001854,86880.0,79620.0,99.2,1262.5,CARBON,0,1,0,0,0.0,0,6,41940.0,6990,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,51540.0,9600,0,0.0,0,1,9600.0,9600,6,41940.0,6990,270120.0,0,강종누락,1,2019-09-04,야간,2019-09-03 08:40:00,화,겹침,이상없음,5.0,1,C,평일,0
27,4690.699999999255,41760.0,41220.0,158.2,1251.1,ALLOY,1,0,0,4,24710.0,6940,3,16970.0,5790,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,41680.0,6940,0,0.0,0,4,24710.0,6940,3,16970.0,5790,310740.0,0,누락없음,5,2019-09-04,주간,2019-09-03 08:34:00,화,안겹침,이상없음,6.0,0,AC,평일,0
28,919.2000000011176,5460.0,5400.0,760.1,1260.0,CARBON,0,1,0,3,35930.0,14270,2,18340.0,9210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,54270.0,14270,0,0.0,0,5,54270.0,14270,0,0.0,0,1680.0,0,누락없음,4,2019-09-05,야간,2019-09-05 05:37:00,목,안겹침,이상없음,6.0,0,AC,평일,0
29,624.2999999988824,4320.0,4260.0,687.0,1256.8,CARBON,0,1,0,1,3890.0,3890,4,53220.0,15190,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,57110.0,15190,0,0.0,0,1,3890.0,3890,4,53220.0,15190,1200.0,0,누락없음,2,2019-09-05,주간,2019-09-04 19:10:00,수,안겹침,이상없음,5.0,0,AC,평일,0
30,496.09999999962747,6240.0,6180.0,780.8,1262.1,CARBON,0,1,0,0,0.0,0,4,29040.0,7260,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,29040.0,7260,0,0.0,0,0,0.0,0,4,29040.0,7260,780.0,0,누락없음,1,2019-09-05,야간,2019-09-05 06:41:00,목,안겹침,이상없음,7.0,0,C,평일,0
31,716.5,6000.0,5940.0,817.7,1258.5,ALLOY,1,0,0,2,28540.0,14270,3,32340.0,11460,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,60880.0,14270,0,0.0,0,2,28540.0,14270,3,32340.0,11460,900.0,0,누락없음,2,2019-09-06,주간,2019-09-05 18:32:00,목,안겹침,이상없음,5.0,0,AC,평일,0
32,643.2999999988824,3840.0,3780.0,779.9,1248.8,ALLOY,1,0,0,6,50470.0,14270,1,7200.0,7200,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,57670.0,14270,0,0.0,0,6,50470.0,14270,1,7200.0,7200,4380.0,0,누락없음,4,2019-09-06,야간,2019-09-06 03:35:00,금,안겹침,이상없음,5.0,0,AC,평일,0
33,418.3999999994412,5220.0,5160.0,851.8,1255.9,CARBON,0,1,0,0,0.0,0,4,29040.0,7260,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,29040.0,7260,0,0.0,0,0,0.0,0,4,29040.0,7260,720.0,0,누락없음,1,2019-09-06,야간,2019-09-06 07:01:00,금,안겹침,이상없음,4.0,0,C,평일,0
34,2966.600000001489,28620.0,28440.0,668.6,1257.4,ALLOY,1,0,0,1,14270.0,14270,6,62407.0,12750,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,76677.0,14270,0,0.0,0,1,14270.0,14270,6,62407.0,12750,2100.0,0,누락없음,5,2019-09-07,주간,2019-09-06 15:39:00,금,안겹침,이상없음,6.0,0,AC,평일,0
35,1707.6999999992554,12060.0,11940.0,471.4,1266.4,ALLOY,1,0,0,8,84240.0,10530,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,84240.0,10530,0,0.0,0,8,84240.0,10530,0,0.0,0,19320.0,0,누락없음,2,2019-09-07,야간,2019-09-06 23:30:00,금,안겹침,이상없음,5.0,0,A,평일,0
36,2129.5,28500.0,28080.0,488.3,1258.7,CARBON,0,1,0,0,0.0,0,8,67360.0,8420,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,67360.0,8420,0,0.0,0,0,0.0,0,8,67360.0,8420,49200.0,0,누락없음,1,2019-09-08,주간,2019-09-07 19:27:00,토,안겹침,이상없음,4.0,0,C,주말,0
37,698.2000000011176,6540.0,6420.0,830.6,1258.5,CARBON,0,1,0,0,0.0,0,4,34640.0,12750,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,34640.0,12750,0,0.0,0,0,0.0,0,4,34640.0,12750,900.0,0,누락없음,5,2019-09-08,주간,2019-09-07 18:41:00,토,겹침,이상없음,7.0,1,C,주말,0
38,1189.4000000003725,9000.0,8760.0,559.7,1261.2,CARBON,0,1,0,0,0.0,0,5,46120.0,11970,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,51120.0,11970,0,0.0,0,1,5000.0,5000,5,46120.0,11970,2340.0,0,강종누락,2,2019-09-08,야간,2019-09-08 03:26:00,일,안겹침,이상없음,8.0,0,C,주말,0
39,1175.6000000005588,14640.0,14520.0,635.4,1260.5,CARBON,0,1,0,0,0.0,0,7,64330.0,9190,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,64330.0,9190,0,0.0,0,0,0.0,0,7,64330.0,9190,2100.0,0,누락없음,1,2019-09-09,주간,2019-09-08 16:32:00,일,안겹침,이상없음,8.0,0,C,주말,0
40,782.4000000003723,4800.0,4620.0,580.8,1259.4,CARBON,0,1,0,0,0.0,0,7,52710.0,7530,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,52710.0,7530,0,0.0,0,0,0.0,0,7,52710.0,7530,14460.0,0,누락없음,3,2019-09-09,야간,2019-09-09 03:25:00,월,안겹침,이상없음,8.0,0,C,평일,0
41,487.1000000005588,6180.0,6060.0,737.4,1261.9,CARBON,0,1,0,0,0.0,0,4,26920.0,6730,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,26920.0,6730,0,0.0,0,0,0.0,0,4,26920.0,6730,6720.0,0,누락없음,1,2019-09-10,주간,2019-09-09 14:45:00,월,안겹침,이상없음,7.0,0,C,평일,0
42,976.9000000003723,6360.0,6300.0,599.2,1261.3,CARBON,0,1,0,2,19650.0,10300,8,64850.0,11970,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,84500.0,11970,0,0.0,0,2,19650.0,10300,8,64850.0,11970,14880.0,0,누락없음,3,2019-09-10,야간,2019-09-10 03:37:00,화,안겹침,이상없음,7.0,0,AC,평일,0
43,1100.5,10920.0,10860.0,779.4,1260.1,CARBON,0,1,0,0,0.0,0,4,30720.0,10530,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,30720.0,10530,0,0.0,0,0,0.0,0,4,30720.0,10530,660.0,0,누락없음,5,2019-09-10,주간,2019-09-09 18:51:00,월,안겹침,이상없음,8.0,0,C,주말,0
44,2460.5999999996275,34200.0,33900.0,127.4,1259.9,CARBON,0,1,0,0,0.0,0,7,39830.0,5690,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,39830.0,5690,0,0.0,0,0,0.0,0,7,39830.0,5690,315480.0,0,누락없음,1,2019-09-16,야간,2019-09-15 07:27:00,일,안겹침,이상없음,7.0,0,C,주말,0
45,3954.7000000011176,30360.0,30120.0,162.1,1247.6,CARBON,0,1,0,0,0.0,0,8,57530.0,7620,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,57530.0,7620,0,0.0,0,0,0.0,0,8,57530.0,7620,292680.0,0,누락없음,3,2019-09-16,주간,2019-09-15 07:25:00,일,안겹침,이상없음,8.0,0,C,주말,0
