,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
41,4039.900000000373,78660.0,73620.0,380.4,0,0.0,0,2,13460.0,6730,3,24730.0,10100,0,0.0,0,0,0.0,0,0,0.0,0,5,38190.0,10100,0,0.0,0,0,0.0,0,5,38190.0,10100,141900.0,0,누락없음,3,2019-09-23,야간,2019-09-22 09:53:00,일,안겹침,이상없음,10.0,0,CS,주말,0
42,3385.200000000012,34080.0,33660.0,525.7,6,80880.0,13480,0,0.0,0,2,20700.0,10350,0,0.0,0,0,0.0,0,0,0.0,0,8,101580.0,13480,0,0.0,0,6,80880.0,13480,2,20700.0,10350,6000.0,0,누락없음,6,2019-09-26,야간,2019-09-26 07:02:00,목,안겹침,이상없음,5.0,0,AS,평일,0
43,953.5999999996277,5460.0,5340.0,756.0,0,0.0,0,8,53840.0,6730,3,25680.0,8560,0,0.0,0,0,0.0,0,0,0.0,0,11,79520.0,8560,0,0.0,0,0,0.0,0,11,79520.0,8560,1500.0,0,누락없음,4,2019-09-27,야간,2019-09-27 05:43:00,금,안겹침,이상없음,7.0,0,CS,평일,0
44,616.0999999996276,3720.0,3660.0,520.4,6,81144.0,13524,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,81144.0,13524,0,0.0,0,6,81144.0,13524,0,0.0,0,9120.0,0,누락없음,3,2019-09-27,주간,2019-09-26 16:49:00,목,안겹침,이상없음,7.0,0,A,평일,0
45,869.7999999988824,5880.0,5820.0,621.0,0,0.0,0,4,22520.0,6260,2,15570.0,8560,0,0.0,0,0,0.0,0,0,0.0,0,7,47690.0,9600,0,0.0,0,2,16610.0,9600,5,31080.0,8560,1860.0,0,강종누락,2,2019-09-27,주간,2019-09-26 18:33:00,목,안겹침,이상없음,3.0,0,CS,평일,0
46,3900.5,122820.0,86760.0,356.8,0,0.0,0,8,59690.0,7620,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,69290.0,9600,0,0.0,0,1,9600.0,9600,8,59690.0,7620,19740.0,0,강종누락,2,2019-09-30,주간,2019-09-28 07:35:00,토,겹침,이상없음,7.0,1,C,주말,0
47,3725.300000000745,126240.0,67560.0,611.8,0,0.0,0,7,46500.0,15930,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,46500.0,15930,0,0.0,0,0,0.0,0,7,46500.0,15930,2400.0,0,누락없음,5,2019-09-30,주간,2019-09-28 07:35:00,토,안겹침,이상없음,8.0,0,C,주말,0
48,1952.5999999996275,18060.0,17880.0,632.1,0,0.0,0,0,0.0,0,2,13620.0,7010,0,0.0,0,0,0.0,0,0,0.0,0,4,56970.0,25000,0,0.0,0,2,32010.0,25000,2,24960.0,18350,1800.0,0,강종누락,5,2019-10-01,주간,2019-09-30 19:44:00,월,안겹침,이상없음,7.0,0,S,평일,0
49,1935.9000000003725,18180.0,17700.0,635.7,7,94360.0,13480,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,94360.0,13480,0,0.0,0,7,94360.0,13480,0,0.0,0,1560.0,0,누락없음,5,2019-10-02,주간,2019-10-01 18:43:00,화,안겹침,이상없음,4.0,0,A,평일,0
50,2559.8999999999937,17460.0,17220.0,569.3,7,94360.0,13480,2,32370.0,16185,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,126730.0,16185,0,0.0,0,7,94360.0,13480,2,32370.0,16185,1860.0,0,누락없음,6,2019-10-02,야간,2019-10-02 05:50:00,수,안겹침,이상없음,5.0,0,AC,평일,0
