,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
51,heat,2.0,1,1075.333333333334,[],[],increasing 0,268.8333333333335,0.25,112.40000000002328,112.40000000002328,18,1250.3333333333335,0,0.0,1.0,"['200123-19004-002', '191127-15042-008_1', '191118-15111-001_1']",2020-03-03 14:08:00,981.5,2020-03-03 14:04:00,1109.9500000000003,2020-03-03 13:56:00,,2020-03-03 14:23:00,1250.3333333333335,,0.0,,
52,open,,0,,[],[],,,,22.19999999995343,,18,,,,,,2020-03-03 17:46:00,1255.0,,,,,2020-03-03 17:58:00,723.9,,,,
53,reheat,,0,,[],[],,,,157.90000000002328,,18,,,,2.0,,2020-03-03 17:58:00,723.9,,,,,2020-03-03 18:13:00,,,,,
54,hold,,0,,[],[],,,,863.9000000000232,,18,,,,,,2020-03-03 18:13:00,1252.2,,,,,2020-03-03 20:38:00,1248.9,,,1249.0472602739728,
55,open,,0,,[],"['191127-15042-008', '191118-15111-001']",,,,11.899999999906866,,18,,,,,['200123-19004-002'],2020-03-03 20:38:00,1248.9,,,,,2020-03-03 20:43:00,891.7,,,,
56,reheat,,0,,[],[],,,,80.30000000004655,,18,,,,1.0,,2020-03-03 20:43:00,891.7,,,,,2020-03-03 20:52:00,,,,,
57,hold,,0,,[],[],,,,1945.0,,18,,,,,,2020-03-03 20:52:00,1251.6,,,,,2020-03-04 08:26:00,1248.7,,,1248.420143884892,
58,open,,0,,[],[],,,,3.4000000000232835,,18,,,,,,2020-03-04 08:26:00,1248.7,,,,,2020-03-04 08:31:00,748.4,,,,
59,reheat,,0,,[],[],,,,64.59999999997672,,18,,,,2.0,,2020-03-04 08:31:00,748.4,,,,,2020-03-04 08:39:00,,,,,
60,hold,,0,,[],[],,,,821.4000000000232,,18,,,,,,2020-03-04 08:39:00,1253.2,,,,,2020-03-04 13:04:00,1255.8,,,1240.3016917293232,
61,open,,0,,[],[],,,,8.5,,18,,,,,,2020-03-04 13:04:00,1255.8,,,,,2020-03-04 13:14:00,683.9,,,,
62,reheat,,0,,[],[],,,,118.29999999993015,,18,,,,3.0,,2020-03-04 13:14:00,683.9,,,,,2020-03-04 13:29:00,,,,,
63,hold,,0,,[],[],,,,154.5,,18,,,,,,2020-03-04 13:29:00,1247.6,,,,,2020-03-04 14:11:00,1255.1,,,1247.6976744186047,
64,open,,0,,[],[],,,,3.4000000000232835,,18,,,,,,2020-03-04 14:11:00,1255.1,,,,,2020-03-04 14:19:00,656.7,,,,
65,reheat,,0,,[],[],,,,108.0,,18,,,,2.0,,2020-03-04 14:19:00,656.7,,,,,2020-03-04 14:31:00,,,,,
66,heat,3.0,0,260.9066666666667,[],[],increasing 0,978.4,3.75,2815.0999999999767,2815.0999999999767,18,1249.4,0,0.0,3.0,"['200121-19226-001', '190619-12005-004', '200204-19411-019', '200204-19411-019', '200204-19411-019', '200108-15200-002', '200121-17720-003', '200121-17720-003']",2020-03-04 19:50:00,271.0,2020-03-04 15:42:00,582.1,2020-03-04 15:21:00,,2020-03-04 23:35:00,1249.4,,0.0,,
67,open,,0,,[],[],,,,17.199999999953434,,18,,,,,,2020-03-05 10:39:00,1248.7,,,,,2020-03-05 10:49:00,701.5,,,,
68,reheat,,0,,[],[],,,,88.30000000004655,,18,,,,2.0,,2020-03-05 10:49:00,701.5,,,,,2020-03-05 10:59:00,,,,,
69,hold,,0,,[],[],,,,421.7999999999302,,18,,,,,,2020-03-05 10:59:00,1253.5,,,,,2020-03-05 13:00:00,1255.9,,,1249.3483606557381,
70,open,,0,,[],[],,,,23.800000000046573,,18,,,,,,2020-03-05 13:00:00,1255.9,,,,,2020-03-05 13:11:00,852.0,,,,
71,reheat,,0,,[],[],,,,38.699999999953434,,18,,,,3.0,,2020-03-05 13:11:00,852.0,,,,,2020-03-05 13:17:00,,,,,
72,open,,0,,[],[],,,,42.20000000006985,,18,,,,,,2020-03-05 13:20:00,1253.4,,,,,2020-03-05 13:31:00,946.9,,,,
73,reheat,,0,,[],[],,,,37.0,,18,,,,1.0,,2020-03-05 13:31:00,946.9,,,,,2020-03-05 13:36:00,,,,,
74,hold,,0,,[],[],,,,18.5,,18,,,,,,2020-03-05 13:36:00,1255.0,,,,,2020-03-05 13:39:00,1253.1,,,1251.3249999999996,
75,open,,0,,[],[],,,,28.69999999995343,,18,,,,,,2020-03-05 13:39:00,1253.1,,,,,2020-03-05 13:48:00,845.4,,,,
76,reheat,,0,,[],[],,,,70.40000000002328,,18,,,,2.0,,2020-03-05 13:48:00,845.4,,,,,2020-03-05 13:57:00,,,,,
77,open,,0,,[],[],,,,13.5,,18,,,,,,2020-03-05 14:02:00,1253.7,,,,,2020-03-05 14:09:00,764.8,,,,
78,reheat,,0,,[],[],,,,58.400000000023276,,18,,,,2.0,,2020-03-05 14:09:00,764.8,,,,,2020-03-05 14:16:00,,,,,
79,open,,0,,[],[],,,,1.699999999953434,,18,,,,,,2020-03-05 14:17:00,1233.6,,,,,2020-03-05 14:22:00,748.5,,,,
80,reheat,,0,,[],[],,,,48.5,,18,,,,2.0,,2020-03-05 14:22:00,748.5,,,,,2020-03-05 14:28:00,,,,,
81,open,,0,,[],[],,,,1.699999999953434,,18,,,,,,2020-03-05 14:29:00,1203.3,,,,,2020-03-05 14:33:00,848.6,,,,
82,reheat,,0,,[],[],,,,105.40000000002328,,18,,,,1.0,,2020-03-05 14:33:00,848.6,,,,,2020-03-05 14:44:00,,,,,
83,heat,4.0,0,408.46153846153845,[],[],increasing 0,619.5,1.5166666666666666,1037.0999999999767,746.9000000000232,18,1247.2,2020-03-05 16:32:00,1.0,12.0,"['200130-15007-064', '200130-15007-064', '200204-19411-019', '200212-15509-001', '200115-15133-001']",2020-03-05 16:00:00,627.7,2020-03-05 16:00:00,627.7,2020-03-05 15:24:00,,2020-03-05 17:31:00,1247.2,,589.4,,
84,open,,0,,[],[],,,,5.200000000069849,,18,,,,,,2020-03-06 08:46:00,1249.0,,,,,2020-03-06 08:55:00,670.7,,,,
85,reheat,,0,,[],[],,,,85.29999999993015,,18,,,,2.0,,2020-03-06 08:55:00,670.7,,,,,2020-03-06 09:04:00,,,,,
86,open,,0,,[],[],,,,20.599999999976717,,18,,,,,,2020-03-06 09:09:00,1253.0,,,,,2020-03-06 09:19:00,680.4,,,,
87,reheat,,0,,[],[],,,,137.5,,18,,,,1.0,,2020-03-06 09:19:00,680.4,,,,,2020-03-06 09:32:00,,,,,
88,hold,,0,,[],[],,,,47.800000000046566,,18,,,,,,2020-03-06 09:32:00,1248.5,,,,,2020-03-06 09:39:00,1254.5,,,1247.325,
89,open,,0,,[],[],,,,13.699999999953434,,18,,,,,,2020-03-06 09:39:00,1254.5,,,,,2020-03-06 09:44:00,867.8,,,,
90,reheat,,0,,[],[],,,,84.80000000004655,,18,,,,1.0,,2020-03-06 09:44:00,867.8,,,,,2020-03-06 09:54:00,,,,,
91,hold,,0,,[],[],,,,74.89999999990687,,18,,,,,,2020-03-06 09:54:00,1252.3,,,,,2020-03-06 10:07:00,1256.1,,,1246.2928571428572,
92,open,,0,,[],[],,,,23.900000000023283,,18,,,,,,2020-03-06 10:07:00,1256.1,,,,,2020-03-06 10:15:00,938.5,,,,
93,reheat,,0,,[],[],,,,30.400000000023283,,18,,,,1.0,,2020-03-06 10:15:00,938.5,,,,,2020-03-06 10:20:00,,,,,
94,open,,0,,[],[],,,,30.5,,18,,,,,,2020-03-06 10:21:00,1252.6,,,,,2020-03-06 10:32:00,719.2,,,,
95,reheat,,0,,[],[],,,,85.70000000006985,,18,,,,2.0,,2020-03-06 10:32:00,719.2,,,,,2020-03-06 10:41:00,,,,,
96,open,,0,,[],[],,,,52.19999999995344,,18,,,,,,2020-03-06 10:42:00,1253.4,,,,,2020-03-06 10:52:00,864.5,,,,
97,reheat,,0,,[],[],,,,90.80000000004655,,18,,,,1.0,,2020-03-06 10:52:00,864.5,,,,,2020-03-06 11:03:00,,,,,
98,hold,,0,,[],[],,,,74.39999999990687,,18,,,,,,2020-03-06 11:03:00,1246.9,,,,,2020-03-06 11:16:00,1254.0,,,1245.5571428571427,
99,open,,0,,[],[],,,,18.60000000009313,,18,,,,,,2020-03-06 11:16:00,1254.0,,,,,2020-03-06 11:23:00,908.4,,,,
100,reheat,,0,,[],[],,,,48.39999999990686,,18,,,,2.0,,2020-03-06 11:23:00,908.4,,,,,2020-03-06 11:29:00,,,,,
101,hold,,0,,[],[],,,,8.400000000023283,,18,,,,,,2020-03-06 11:29:00,1245.9,,,,,2020-03-06 11:30:00,1255.0,,,1250.45,
102,open,,0,,[],[],,,,6.700000000069848,,18,,,,,,2020-03-06 11:30:00,1255.0,,,,,2020-03-06 11:34:00,855.9,,,,
103,reheat,,0,,[],[],,,,110.0,,18,,,,1.0,,2020-03-06 11:34:00,855.9,,,,,2020-03-06 11:47:00,,,,,
104,hold,,0,,[],[],,,,402.5,,18,,,,,,2020-03-06 11:47:00,1239.7,,,,,2020-03-06 13:32:00,1253.5,,,1248.5575471698112,
105,open,,0,,[],[],,,,16.79999999993015,,18,,,,,,2020-03-06 13:32:00,1253.5,,,,,2020-03-06 13:40:00,841.0,,,,
106,reheat,,0,,[],[],,,,68.09999999997672,,18,,,,2.0,,2020-03-06 13:40:00,841.0,,,,,2020-03-06 13:48:00,,,,,
107,open,,0,,[],[],,,,21.700000000069853,,18,,,,,,2020-03-06 13:48:00,1255.1,,,,,2020-03-06 13:53:00,894.9,,,,
108,reheat,,0,,[],[],,,,88.0,,18,,,,1.0,,2020-03-06 13:53:00,894.9,,,,,2020-03-06 14:03:00,,,,,
109,hold,,0,,[],[],,,,331.4000000000233,,18,,,,,,2020-03-06 14:03:00,1245.9,,,,,2020-03-06 15:24:00,1255.7,,,1249.318292682927,
110,open,,0,,[],[],,,,23.59999999997672,,18,,,,,,2020-03-06 15:24:00,1255.7,,,,,2020-03-06 15:38:00,667.7,,,,
111,reheat,,0,,[],[],,,,135.09999999997672,,18,,,,2.0,,2020-03-06 15:38:00,667.7,,,,,2020-03-06 15:54:00,,,,,
112,heat,5.0,0,438.91304347826105,[],[],increasing 0,336.5000000000001,0.7666666666666667,326.0,221.69999999995343,18,1255.4,2020-03-06 16:50:00,1.0,6.0,"['200115-15133-001_1', '200203-72315-003_2', '200203-72315-003_1']",2020-03-06 16:30:00,918.9,2020-03-06 16:27:00,922.5,2020-03-06 16:21:00,,2020-03-06 17:16:00,1255.4,,729.0,,
113,open,,0,,[],['200115-15133-001'],,,,6.800000000046567,,18,,,,,"['200203-72315-003', '200203-72315-003']",2020-03-06 20:22:00,1249.0,,,,,2020-03-06 20:28:00,733.0,,,,
114,reheat,,0,,[],[],,,,90.69999999995345,,18,,,,2.0,,2020-03-06 20:28:00,733.0,,,,,2020-03-06 20:40:00,,,,,
115,hold,,0,,[],[],,,,91.40000000002328,,18,,,,,,2020-03-06 20:40:00,1240.9,,,,,2020-03-06 21:01:00,1254.7,,,1247.4272727272728,
116,open,,0,,[],[],,,,10.20000000006985,,18,,,,,,2020-03-06 21:01:00,1254.7,,,,,2020-03-06 21:08:00,751.0,,,,
117,reheat,,0,,[],[],,,,158.79999999993015,,18,,,,1.0,,2020-03-06 21:08:00,751.0,,,,,2020-03-06 21:23:00,,,,,
118,hold,,0,,[],[],,,,232.09999999997672,,18,,,,,,2020-03-06 21:23:00,1238.5,,,,,2020-03-06 21:57:00,1253.0,,,1247.5685714285714,
119,open,,0,,[],[],,,,35.400000000023276,,18,,,,,,2020-03-06 21:57:00,1253.0,,,,,2020-03-06 22:10:00,703.7,,,,
120,reheat,,0,,[],[],,,,112.0,,18,,,,3.0,,2020-03-06 22:10:00,703.7,,,,,2020-03-06 22:22:00,,,,,
121,hold,,0,,[],[],,,,33.599999999976724,,18,,,,,,2020-03-06 22:22:00,1253.7,,,,,2020-03-06 22:27:00,1253.7,,,1248.5666666666666,
122,open,,0,,[],"['200203-72315-003', '200203-72315-003']",,,,28.700000000069853,,18,,,,,[],2020-03-06 22:27:00,1253.7,,,,,2020-03-06 22:35:00,757.8,,,,
123,reheat,,0,,[],[],,,,45.19999999995344,,18,,,,2.0,,2020-03-06 22:35:00,757.8,,,,,2020-03-06 22:41:00,,,,,
124,heat,6.0,0,302.15702479338836,[],[],increasing 0,1218.6999999999996,4.033333333333333,2816.6000000000927,2816.6000000000927,18,1249.6,0,0.0,3.0,"['190619-12005-004', '200130-15007-066', '200130-15007-066']",2020-03-09 11:07:00,30.9,2020-03-09 11:07:00,30.9,2020-03-06 22:41:00,,2020-03-09 15:09:00,1249.6,,0.0,,
125,open,,0,,[],[],,,,10.099999999976717,,18,,,,,,2020-03-10 02:09:00,1248.8,,,,,2020-03-10 02:15:00,767.3,,,,
126,reheat,,0,,[],[],,,,93.5,,18,,,,1.0,,2020-03-10 02:15:00,767.3,,,,,2020-03-10 02:25:00,,,,,
127,hold,,0,,[],[],,,,11.70000000006985,,18,,,,,,2020-03-10 02:25:00,1252.1,,,,,2020-03-10 02:27:00,1253.5,,,1249.0,
128,open,,0,,[],[],,,,41.89999999990687,,18,,,,,,2020-03-10 02:27:00,1253.5,,,,,2020-03-10 02:38:00,918.3,,,,
129,reheat,,0,,[],[],,,,48.300000000046566,,18,,,,0.0,,2020-03-10 02:38:00,918.3,,,,,2020-03-10 02:43:00,,,,,
130,heat,7.0,0,620.1000000000001,[],[],increasing 0,413.40000000000015,0.6666666666666666,345.69999999995343,294.2999999999301,18,1219.4,2020-03-10 03:00:00,1.0,6.0,"['190619-12005-004', '200130-15007-066', '200130-15007-066']",2020-03-10 02:52:00,806.0,2020-03-10 02:48:00,902.1,2020-03-10 02:44:00,,2020-03-10 03:32:00,1219.4,,807.5,,
131,open,,0,,[],[],,,,30.0,,18,,,,,,2020-03-10 09:12:00,1254.8,,,,,2020-03-10 09:23:00,895.2,,,,
132,reheat,,0,,[],[],,,,28.0,,18,,,,1.0,,2020-03-10 09:23:00,895.2,,,,,2020-03-10 09:27:00,,,,,
133,open,,0,,[],[],,,,9.899999999906868,,18,,,,,,2020-03-10 09:27:00,1213.4,,,,,2020-03-10 09:31:00,824.9,,,,
134,reheat,,0,,[],[],,,,102.10000000009312,,18,,,,1.0,,2020-03-10 09:31:00,824.9,,,,,2020-03-10 09:43:00,,,,,
135,hold,,0,,[],[],,,,161.29999999993015,,18,,,,,,2020-03-10 09:43:00,1253.1,,,,,2020-03-10 10:22:00,1255.5,,,1246.3825000000004,
136,open,,0,,[],[],,,,28.400000000023283,,18,,,,,,2020-03-10 10:22:00,1255.5,,,,,2020-03-10 10:47:00,456.8,,,,
137,reheat,,0,,[],[],,,,135.40000000002328,,18,,,,3.0,,2020-03-10 10:47:00,456.8,,,,,2020-03-10 11:02:00,,,,,
138,open,,0,,[],[],,,,16.599999999976713,,18,,,,,,2020-03-10 11:03:00,1144.8,,,,,2020-03-10 11:09:00,593.0,,,,
139,reheat,,0,,[],[],,,,526.2000000000698,,18,,,,2.0,,2020-03-10 11:09:00,593.0,,,,,2020-03-10 11:52:00,,,,,
140,hold,,0,,[],[],,,,800.3999999999069,,18,,,,,,2020-03-10 11:52:00,1244.7,,,,,2020-03-10 14:34:00,1254.3,,,1183.9638036809822,
141,open,,0,,[],[],,,,72.80000000004655,,18,,,,,,2020-03-10 14:34:00,1254.3,,,,,2020-03-10 14:43:00,1094.4,,,,
142,reheat,,0,,[],[],,,,71.0,,18,,,,1.0,,2020-03-10 14:43:00,1094.4,,,,,2020-03-10 14:51:00,,,,,
143,hold,,0,,[],[],,,,678.6999999999534,,18,,,,,,2020-03-10 14:51:00,1247.9,,,,,2020-03-10 17:08:00,1248.7,,,1249.2731884057969,
144,open,,0,,[],[],,,,3.4000000000232835,,18,,,,,,2020-03-10 17:08:00,1248.7,,,,,2020-03-10 17:13:00,695.6,,,,
145,reheat,,0,,[],[],,,,106.20000000006985,,18,,,,2.0,,2020-03-10 17:13:00,695.6,,,,,2020-03-10 17:25:00,,,,,
146,heat,8.0,0,1276.4347826086955,[],[],increasing 0,489.3,0.38333333333333336,257.0,257.0,18,1241.0,0,0.0,1.0,"['190515-15111-002', '190515-15111-002', '190515-15111-003', '190515-15111-003', '200304-99010-001', '200213-75360-001']",2020-03-10 18:19:00,751.7,2020-03-10 18:17:00,562.8,2020-03-10 17:50:00,,2020-03-10 18:42:00,1241.0,,0.0,,
147,open,,0,,[],[],,,,20.300000000046566,,18,,,,,,2020-03-10 23:02:00,1254.9,,,,,2020-03-10 23:19:00,528.3,,,,
148,reheat,,0,,[],[],,,,419.59999999997666,,18,,,,3.0,,2020-03-10 23:19:00,528.3,,,,,2020-03-10 23:54:00,,,,,
149,open,,0,,[],[],,,,48.19999999995344,,18,,,,,,2020-03-10 23:58:00,1253.9,,,,,2020-03-11 00:14:00,524.4,,,,
150,reheat,,0,,[],[],,,,990.4000000000232,,18,,,,4.0,,2020-03-11 00:14:00,524.4,,,,,2020-03-11 01:33:00,,,,,
151,heat,9.0,0,1434.0000000000007,[],[],increasing 0,382.40000000000015,0.26666666666666666,102.09999999997672,102.09999999997672,18,1236.4,0,0.0,1.0,"['200304-99010-001', '190515-15111-003_2', '190515-15111-002_2', '190515-15111-002_1', '190515-15111-003_1']",2020-03-11 15:40:00,854.0,2020-03-11 15:38:00,942.6,2020-03-11 15:35:00,,2020-03-11 15:56:00,1236.4,,0.0,,
152,open,,0,,[],[],,,,12.0,,18,,,,,,2020-03-11 20:14:00,1250.5,,,,,2020-03-11 20:22:00,827.8,,,,
153,reheat,,0,,[],[],,,,90.09999999997672,,18,,,,1.0,,2020-03-11 20:22:00,827.8,,,,,2020-03-11 20:36:00,,,,,
154,hold,,0,,[],[],,,,118.10000000009312,,18,,,,,,2020-03-11 20:36:00,1230.1,,,,,2020-03-11 21:17:00,1256.2,,,1249.2690476190473,
155,open,,0,,[],[],,,,12.0,,18,,,,,,2020-03-11 21:17:00,1256.2,,,,,2020-03-11 21:25:00,768.8,,,,
156,reheat,,0,,[],[],,,,101.59999999997672,,18,,,,2.0,,2020-03-11 21:25:00,768.8,,,,,2020-03-11 21:39:00,,,,,
157,hold,,0,,[],[],,,,99.09999999997672,,18,,,,,,2020-03-11 21:39:00,1252.8,,,,,2020-03-11 22:07:00,1254.9,,,1248.1241379310345,
158,open,,0,,[],"['190515-15111-002', '190515-15111-003']",,,,8.599999999976717,,18,,,,,"['200304-99010-001', '190515-15111-002']",2020-03-11 22:07:00,1254.9,,,,,2020-03-11 22:13:00,854.1,,,,
159,reheat,,0,,[],[],,,,73.20000000006985,,18,,,,1.0,,2020-03-11 22:13:00,854.1,,,,,2020-03-11 22:24:00,,,,,
