,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
30,open,,0,,[],[],,,,43.5,,6,,,,,,2020-03-03 21:50:00,1252.9,,,,,2020-03-03 22:03:00,904.5,,,,
31,reheat,,0,,[],[],,,,100.59999999997672,,6,,,,0.0,,2020-03-03 22:03:00,904.5,,,,,2020-03-03 22:16:00,,,,,
32,open,,0,,[],['200220-19234-006'],,,,12.20000000006985,,6,,,,,"['가열로 다이', '가열로 다이', '200220-19234-006', '190619-12005-003', '200203-99010-001']",2020-03-03 22:17:00,1256.7,,,,,2020-03-03 22:21:00,1020.8,,,,
33,reheat,,0,,[],[],,,,64.29999999993015,,6,,,,0.0,,2020-03-03 22:21:00,1020.8,,,,,2020-03-03 22:30:00,,,,,
34,open,,0,,[],['200220-19234-006'],,,,5.300000000046566,,6,,,,,"['가열로 다이', '가열로 다이', '190619-12005-003', '200203-99010-001']",2020-03-03 22:31:00,1244.4,,,,,2020-03-03 22:34:00,959.3,,,,
35,reheat,,0,,[],[],,,,111.39999999990688,,6,,,,0.0,,2020-03-03 22:34:00,959.3,,,,,2020-03-03 22:50:00,,,,,
36,hold,,0,,[],[],,,,66.20000000006985,,6,,,,,,2020-03-03 22:50:00,1253.7,,,,,2020-03-03 23:02:00,1254.1,,,1252.0076923076927,
37,open,,0,,[],[],,,,24.5,,6,,,,,,2020-03-03 23:02:00,1254.1,,,,,2020-03-03 23:09:00,1032.3,,,,
38,reheat,,0,,[],[],,,,48.599999999976724,,6,,,,0.0,,2020-03-03 23:09:00,1032.3,,,,,2020-03-03 23:16:00,,,,,
39,heat,2.0,1,169.85340314136127,[],[],increasing 0,540.6999999999998,3.183333333333333,2195.399999999907,2195.399999999907,6,1173.6,0,0.0,2.0,"['191218-19054-008', '200220-19234-006', '191218-19054-008_2', '191218-19054-008_3', '191218-19054-008_4']",2020-03-03 23:28:00,632.9,2020-03-03 23:28:00,632.9,2020-03-03 23:16:00,,2020-03-04 02:39:00,1173.6,,0.0,,
40,open,,0,,[],[],,,,29.5,,6,,,,,,2020-03-04 10:12:00,1253.5,,,,,2020-03-04 10:34:00,1139.6,,,,
41,reheat,,0,,[],[],,,,98.5,,6,,,,1.0,,2020-03-04 10:34:00,1139.6,,,,,2020-03-04 10:51:00,,,,,
42,hold,,0,,[],[],,,,127.89999999990688,,6,,,,,,2020-03-04 10:51:00,1252.6,,,,,2020-03-04 11:13:00,1253.6,,,1252.508695652174,
43,open,,0,,[],[],,,,13.900000000023287,,6,,,,,,2020-03-04 11:13:00,1253.6,,,,,2020-03-04 12:14:00,1059.3,,,,
44,reheat,,0,,[],[],,,,161.59999999997672,,6,,,,0.0,,2020-03-04 12:14:00,1059.3,,,,,2020-03-04 12:33:00,,,,,
45,hold,,0,,[],[],,,,2312.0,,6,,,,,,2020-03-04 12:33:00,1253.2,,,,,2020-03-04 21:01:00,1251.6,,,1250.6917485265226,
46,open,,0,,[],[],,,,5.200000000069849,,6,,,,,,2020-03-04 21:01:00,1251.6,,,,,2020-03-04 21:04:00,1066.7,,,,
47,reheat,,0,,[],[],,,,54.19999999995344,,6,,,,2.0,,2020-03-04 21:04:00,1066.7,,,,,2020-03-04 21:13:00,,,,,
48,open,,0,,[],[],,,,10.5,,6,,,,,,2020-03-04 21:14:00,1253.5,,,,,2020-03-04 21:18:00,985.2,,,,
49,reheat,,0,,[],[],,,,89.09999999997672,,6,,,,1.0,,2020-03-04 21:18:00,985.2,,,,,2020-03-04 21:32:00,,,,,
50,hold,,0,,[],[],,,,38.699999999953434,,6,,,,,,2020-03-04 21:32:00,1251.6,,,,,2020-03-04 21:40:00,1251.6,,,1251.2777777777776,
51,open,,0,,[],['191218-19054-008'],,,,10.5,,6,,,,,"['191218-19054-008', '191218-19054-008', '191218-19054-008', '200220-19234-006']",2020-03-04 21:40:00,1251.6,,,,,2020-03-04 21:45:00,912.9,,,,
52,reheat,,0,,[],[],,,,87.30000000004655,,6,,,,0.0,,2020-03-04 21:45:00,912.9,,,,,2020-03-04 21:57:00,,,,,
53,hold,,0,,[],[],,,,92.90000000002328,,6,,,,,,2020-03-04 21:57:00,1252.6,,,,,2020-03-04 22:13:00,1253.8,,,1186.0647058823527,
54,open,,0,,[],"['191218-19054-008', '191218-19054-008']",,,,40.5,,6,,,,,"['191218-19054-008', '200220-19234-006']",2020-03-04 22:13:00,1253.8,,,,,2020-03-04 22:23:00,942.4,,,,
55,reheat,,0,,[],[],,,,108.5,,6,,,,0.0,,2020-03-04 22:23:00,942.4,,,,,2020-03-04 22:39:00,,,,,
56,heat,3.0,0,177.02777777777774,[],[],increasing 0,637.3,3.6,2412.9000000000233,2026.7000000000696,6,1254.1,2020-03-05 01:54:00,1.0,9.0,"['191218-19054-009', '191218-19054-009', '191218-19054-009_2', '191218-19054-009_1', '200130-15007-061_1', '200130-15007-061_2']",2020-03-05 01:14:00,616.8,2020-03-05 01:14:00,616.8,2020-03-05 00:57:00,,2020-03-05 04:50:00,1254.1,,664.0,,
57,open,,0,,[],[],,,,51.099999999976724,,6,,,,,,2020-03-05 09:18:00,1254.2,,,,,2020-03-05 09:29:00,980.2,,,,
58,reheat,,0,,[],[],,,,145.80000000004657,,6,,,,0.0,,2020-03-05 09:29:00,980.2,,,,,2020-03-05 09:48:00,,,,,
59,hold,,0,,[],[],,,,1738.6999999999537,,6,,,,,,2020-03-05 09:48:00,1252.6,,,,,2020-03-05 15:35:00,1252.9,,,1252.2879310344827,
60,open,,0,,[],[],,,,7.0,,6,,,,,,2020-03-05 15:35:00,1252.9,,,,,2020-03-05 15:39:00,984.7,,,,
61,reheat,,0,,[],[],,,,67.30000000004657,,6,,,,0.0,,2020-03-05 15:39:00,984.7,,,,,2020-03-05 15:49:00,,,,,
62,hold,,0,,[],[],,,,1377.0,,6,,,,,,2020-03-05 15:49:00,1254.0,,,,,2020-03-05 20:44:00,1274.1,,,1250.0824324324326,
63,open,,0,,[],[],,,,8.79999999993015,,6,,,,,,2020-03-05 20:44:00,1274.1,,,,,2020-03-05 20:48:00,1030.9,,,,
64,reheat,,0,,[],[],,,,84.59999999997672,,6,,,,0.0,,2020-03-05 20:48:00,1030.9,,,,,2020-03-05 21:01:00,,,,,
65,hold,,0,,[],[],,,,44.20000000006985,,6,,,,,,2020-03-05 21:01:00,1274.0,,,,,2020-03-05 21:09:00,1274.1,,,1272.4333333333334,
66,open,,0,,[],[],,,,37.099999999976724,,6,,,,,,2020-03-05 21:09:00,1274.1,,,,,2020-03-05 21:19:00,1091.2,,,,
67,reheat,,0,,[],[],,,,56.400000000023276,,6,,,,1.0,,2020-03-05 21:19:00,1091.2,,,,,2020-03-05 21:27:00,,,,,
68,open,,0,,[],['200130-15007-061'],,,,19.400000000023287,,6,,,,,"['200130-15007-061', '191218-19054-009', '191218-19054-009', '191218-19054-009', '191218-19054-009']",2020-03-05 21:28:00,1275.1,,,,,2020-03-05 21:34:00,1024.9,,,,
69,reheat,,0,,[],[],,,,56.39999999990686,,6,,,,0.0,,2020-03-05 21:34:00,1024.9,,,,,2020-03-05 21:43:00,,,,,
70,open,,0,,[],[],,,,8.79999999993015,,6,,,,,,2020-03-05 21:44:00,1255.9,,,,,2020-03-05 21:48:00,925.7,,,,
71,reheat,,0,,[],[],,,,0.0,,6,,,,5.0,,2020-03-05 21:48:00,925.7,,,,,2020-03-05 21:53:00,,,,,
72,open,,0,,[],"['191218-19054-009', '200130-15007-061']",,,,0.0,,6,,,,,"['200130-15007-061', '191218-19054-009', '191218-19054-009', '191218-19054-009']",2020-03-05 21:54:00,1011.0,,,,,2020-03-05 21:57:00,917.9,,,,
73,reheat,,0,,[],[],,,,135.80000000004657,,6,,,,0.0,,2020-03-05 21:57:00,917.9,,,,,2020-03-05 22:14:00,,,,,
74,hold,,0,,[],[],,,,731.7999999999303,,6,,,,,,2020-03-05 22:14:00,1254.4,,,,,2020-03-06 00:57:00,1254.2,,,1252.1756097560976,
75,open,,0,,[],[],,,,9.0,,6,,,,,,2020-03-06 00:57:00,1254.2,,,,,2020-03-06 01:01:00,1063.2,,,,
76,reheat,,0,,[],[],,,,55.0,,6,,,,0.0,,2020-03-06 01:01:00,1063.2,,,,,2020-03-06 01:09:00,,,,,
77,hold,,0,,[],[],,,,16.0,,6,,,,,,2020-03-06 01:09:00,1253.8,,,,,2020-03-06 01:12:00,1255.1,,,1253.9499999999996,
78,open,,0,,[],[],,,,16.0,,6,,,,,,2020-03-06 01:12:00,1255.1,,,,,2020-03-06 01:19:00,877.4,,,,
79,reheat,,0,,[],[],,,,92.20000000006985,,6,,,,0.0,,2020-03-06 01:19:00,877.4,,,,,2020-03-06 01:31:00,,,,,
80,hold,,0,,[],[],,,,16.0,,6,,,,,,2020-03-06 01:31:00,1252.5,,,,,2020-03-06 01:34:00,1254.2,,,1253.125,
81,open,,0,,[],['191218-19054-009'],,,,16.099999999976713,,6,,,,,"['200130-15007-061', '200130-15007-061', '191218-19054-009', '191218-19054-009', '191218-19054-009']",2020-03-06 01:34:00,1254.2,,,,,2020-03-06 01:40:00,930.0,,,,
82,reheat,,0,,[],[],,,,92.19999999995345,,6,,,,0.0,,2020-03-06 01:40:00,930.0,,,,,2020-03-06 01:52:00,,,,,
83,heat,4.0,0,523.8333333333334,[],[],increasing 0,628.6,1.2,792.3000000000467,792.3000000000467,6,1250.5,0,0.0,2.0,"['200204-19411-024_4', '200204-19411-024_3', '200204-19411-024_2', '200204-19411-024_1', '200130-15007-064_4', '200130-15007-064_3']",2020-03-06 02:10:00,621.9,2020-03-06 02:10:00,621.9,2020-03-06 01:56:00,,2020-03-06 03:22:00,1250.5,,0.0,,
84,open,,0,,"['200130-15007-064', '200130-15007-064_3']",[],,,,40.10000000009313,,6,,,,,"['200130-15007-064', '200204-19411-024', '200130-15007-064_4', '200130-15007-064_3']",2020-03-06 10:43:00,1254.2,,,,,2020-03-06 10:56:00,895.8,,,,
85,reheat,,0,,[],[],,,,90.09999999997672,,6,,,,0.0,,2020-03-06 10:56:00,895.8,,,,,2020-03-06 11:07:00,,,,,
86,open,,0,,[],"['200130-15007-064_4', '200130-15007-064_3']",,,,6.900000000023283,,6,,,,,"['200130-15007-064', '200204-19411-024']",2020-03-06 11:07:00,1232.0,,,,,2020-03-06 11:10:00,1016.1,,,,
87,reheat,,0,,[],[],,,,152.19999999995343,,6,,,,0.0,,2020-03-06 11:10:00,1016.1,,,,,2020-03-06 11:29:00,,,,,
88,hold,,0,,[],[],,,,3157.0999999999767,,6,,,,,,2020-03-06 11:29:00,1250.1,,,,,2020-03-06 23:30:00,1254.2,,,1252.2775623268699,
89,open,,0,,[],[],,,,14.0,,6,,,,,,2020-03-06 23:30:00,1254.2,,,,,2020-03-06 23:35:00,1075.5,,,,
90,reheat,,0,,[],[],,,,48.900000000023276,,6,,,,0.0,,2020-03-06 23:35:00,1075.5,,,,,2020-03-06 23:43:00,,,,,
91,open,,0,,[],"['200130-15007-064', '200130-15007-064']",,,,14.0,,6,,,,,['200204-19411-024'],2020-03-06 23:44:00,1255.1,,,,,2020-03-06 23:49:00,1033.6,,,,
92,reheat,,0,,[],[],,,,69.60000000009313,,6,,,,1.0,,2020-03-06 23:49:00,1033.6,,,,,2020-03-07 00:01:00,,,,,
93,hold,,0,,[],[],,,,1341.0,,6,,,,,,2020-03-07 00:01:00,1255.7,,,,,2020-03-07 05:34:00,1254.6,,,1252.2622754491015,
94,open,,0,,[],[],,,,28.19999999995343,,6,,,,,,2020-03-07 05:34:00,1254.6,,,,,2020-03-07 05:44:00,927.3,,,,
95,reheat,,0,,[],[],,,,71.80000000004655,,6,,,,0.0,,2020-03-07 05:44:00,927.3,,,,,2020-03-07 05:54:00,,,,,
96,open,,0,,[],[],,,,3.5,,6,,,,,,2020-03-07 05:55:00,1254.1,,,,,2020-03-07 05:59:00,857.3,,,,
97,reheat,,0,,[],[],,,,68.09999999997672,,6,,,,0.0,,2020-03-07 05:59:00,857.3,,,,,2020-03-07 06:08:00,,,,,
98,open,,0,,[],"['200204-19411-024', '200204-19411-024', '200204-19411-024', '200204-19411-024']",,,,10.5,,6,,,,,"['200130-15007-064', '200130-15007-064']",2020-03-07 06:08:00,1233.9,,,,,2020-03-07 06:12:00,903.3,,,,
99,reheat,,0,,[],[],,,,74.90000000002328,,6,,,,0.0,,2020-03-07 06:12:00,903.3,,,,,2020-03-07 06:22:00,,,,,
100,heat,5.0,0,84.49056603773586,[],[],increasing 0,895.6,10.6,4770.900000000023,4770.900000000023,6,1249.0,0,0.0,10.0,"['200212-15226-002', '200212-15226-002', '191127-15042-011', '200218-15055-155', '191127-15042-013', '191127-15042-014']",2020-03-08 06:15:00,353.4,2020-03-07 07:00:00,565.2,2020-03-07 06:22:00,,2020-03-08 16:51:00,1249.0,,0.0,,
101,open,,0,,[],[],,,,8.70000000006985,,6,,,,,,2020-03-09 07:24:00,1253.9,,,,,2020-03-09 07:30:00,915.1,,,,
102,hold,,0,,[],[],,,,143.09999999997672,,6,,,,,,2020-03-09 07:30:00,915.1,,,,,2020-03-09 07:59:00,1253.6,,,1219.47,
103,reheat,,0,,[],[],,,,0.0,,6,,,,0.0,,2020-03-09 07:30:00,915.1,,,,,2020-03-09 07:30:00,,,,,
104,open,,0,,[],[],,,,6.900000000023283,,6,,,,,,2020-03-09 07:59:00,1253.6,,,,,2020-03-09 08:04:00,875.8,,,,
105,reheat,,0,,[],[],,,,123.39999999990688,,6,,,,1.0,,2020-03-09 08:04:00,875.8,,,,,2020-03-09 08:23:00,,,,,
106,hold,,0,,[],[],,,,41.900000000023276,,6,,,,,,2020-03-09 08:23:00,1251.4,,,,,2020-03-09 08:32:00,1251.3,,,1250.87,
107,open,,0,,[],[],,,,7.0,,6,,,,,,2020-03-09 08:32:00,1251.3,,,,,2020-03-09 08:36:00,912.2,,,,
108,reheat,,0,,[],[],,,,137.09999999997672,,6,,,,1.0,,2020-03-09 08:36:00,912.2,,,,,2020-03-09 08:54:00,,,,,
109,hold,,0,,[],[],,,,27.800000000046573,,6,,,,,,2020-03-09 08:54:00,1248.2,,,,,2020-03-09 08:58:00,1254.1,,,1251.3,
110,open,,0,,[],[],,,,38.199999999953434,,6,,,,,,2020-03-09 08:58:00,1254.1,,,,,2020-03-09 09:08:00,955.5,,,,
111,reheat,,0,,[],[],,,,29.200000000069853,,6,,,,0.0,,2020-03-09 09:08:00,955.5,,,,,2020-03-09 09:12:00,,,,,
112,open,,0,,[],[],,,,3.5,,6,,,,,,2020-03-09 09:13:00,1177.1,,,,,2020-03-09 09:17:00,877.6,,,,
113,reheat,,0,,[],[],,,,171.5,,6,,,,0.0,,2020-03-09 09:17:00,877.6,,,,,2020-03-09 09:38:00,,,,,
114,hold,,0,,[],[],,,,83.19999999995345,,6,,,,,,2020-03-09 09:38:00,1253.5,,,,,2020-03-09 09:54:00,1251.7,,,1251.1823529411765,
115,open,,0,,[],[],,,,5.200000000069849,,6,,,,,,2020-03-09 09:54:00,1251.7,,,,,2020-03-09 09:57:00,1053.1,,,,
116,reheat,,0,,[],[],,,,93.29999999993015,,6,,,,0.0,,2020-03-09 09:57:00,1053.1,,,,,2020-03-09 10:11:00,,,,,
117,hold,,0,,[],[],,,,31.200000000069853,,6,,,,,,2020-03-09 10:11:00,1252.2,,,,,2020-03-09 10:17:00,1252.5,,,1251.3142857142855,
118,open,,0,,[],[],,,,38.099999999976724,,6,,,,,,2020-03-09 10:17:00,1252.5,,,,,2020-03-09 10:26:00,1086.8,,,,
119,reheat,,0,,[],[],,,,72.69999999995345,,6,,,,1.0,,2020-03-09 10:26:00,1086.8,,,,,2020-03-09 10:38:00,,,,,
120,hold,,0,,[],[],,,,153.80000000004657,,6,,,,,,2020-03-09 10:38:00,1251.5,,,,,2020-03-09 11:13:00,1252.2,,,1249.7527777777775,
121,open,,0,,[],[],,,,8.699999999953434,,6,,,,,,2020-03-09 11:13:00,1252.2,,,,,2020-03-09 11:22:00,878.3,,,,
122,reheat,,0,,[],[],,,,125.80000000004655,,6,,,,0.0,,2020-03-09 11:22:00,878.3,,,,,2020-03-09 11:39:00,,,,,
123,heat,6.0,0,836.9999999999992,[],[],increasing 0,223.19999999999985,0.26666666666666666,92.70000000006985,92.70000000006985,6,1248.6,0,0.0,1.0,"['191127-15042-014_1', '200212-15226-015_1', '200212-15226-014_1', '200212-15226-003_2', '200212-15226-003_1']",2020-03-09 15:48:00,1025.4,2020-03-09 15:47:00,1039.1,2020-03-09 15:39:00,,2020-03-09 16:04:00,1248.6,,0.0,,
124,open,,0,,[],[],,,,1.699999999953434,,6,,,,,,2020-03-09 16:28:00,1253.5,,,,,2020-03-09 17:15:00,1064.3,,,,
125,reheat,,0,,[],[],,,,51.599999999976724,,6,,,,1.0,,2020-03-09 17:15:00,1064.3,,,,,2020-03-09 17:23:00,,,,,
126,open,,0,,[],['191127-15042-014'],,,,5.200000000069849,,6,,,,,"['200212-15226-003', '200212-15226-003', '200212-15226-014', '200212-15226-015']",2020-03-09 17:23:00,1231.4,,,,,2020-03-09 18:14:00,998.6,,,,
127,reheat,,0,,[],[],,,,147.0,,6,,,,1.0,,2020-03-09 18:14:00,998.6,,,,,2020-03-09 18:33:00,,,,,
128,hold,,0,,[],[],,,,1120.0999999999767,,6,,,,,,2020-03-09 18:33:00,1251.3,,,,,2020-03-09 22:59:00,1251.4,,,1250.7865168539329,
129,open,,0,,[],[],,,,8.599999999976717,,6,,,,,,2020-03-09 22:59:00,1251.4,,,,,2020-03-09 23:04:00,959.0,,,,
130,reheat,,0,,[],[],,,,77.5,,6,,,,0.0,,2020-03-09 23:04:00,959.0,,,,,2020-03-09 23:16:00,,,,,
131,hold,,0,,[],[],,,,813.0999999999768,,6,,,,,,2020-03-09 23:16:00,1253.4,,,,,2020-03-10 03:03:00,1249.7,,,1251.0530701754385,
132,open,,0,,[],[],,,,6.800000000046567,,6,,,,,,2020-03-10 03:03:00,1249.7,,,,,2020-03-10 03:06:00,1064.8,,,,
133,reheat,,0,,[],[],,,,49.5,,6,,,,1.0,,2020-03-10 03:06:00,1064.8,,,,,2020-03-10 03:15:00,,,,,
134,hold,,0,,[],[],,,,53.19999999995344,,6,,,,,,2020-03-10 03:15:00,1254.7,,,,,2020-03-10 03:29:00,1252.3,,,1251.3533333333332,
135,open,,0,,[],[],,,,5.200000000069849,,6,,,,,,2020-03-10 03:29:00,1252.3,,,,,2020-03-10 03:32:00,1043.3,,,,
136,reheat,,0,,[],[],,,,75.5,,6,,,,0.0,,2020-03-10 03:32:00,1043.3,,,,,2020-03-10 03:46:00,,,,,
137,hold,,0,,[],[],,,,260.7999999999301,,6,,,,,,2020-03-10 03:46:00,1250.1,,,,,2020-03-10 04:58:00,1251.7,,,1251.180821917808,
138,open,,0,,[],"['200212-15226-015', '200212-15226-014', '200212-15226-003', '200212-15226-003']",,,,3.4000000000232835,,6,,,,,[],2020-03-10 04:58:00,1251.7,,,,,2020-03-10 05:05:00,862.7,,,,
139,reheat,,0,,[],[],,,,108.09999999997672,,6,,,,2.0,,2020-03-10 05:05:00,862.7,,,,,2020-03-10 05:21:00,,,,,
140,heat,7.0,0,0.17543859649122806,[],[],holding 0,0.5,2.85,186.40000000002328,186.40000000002328,6,351.1,0,0.0,96.0,"['200130-15007-066', '200130-15007-066', '200130-15007-061', '200130-15007-061']",2020-03-15 05:04:00,350.6,2020-03-14 06:24:00,352.6,2020-03-10 05:23:00,,2020-03-15 07:55:00,351.1,,0.0,,
141,heat,7.0,0,94.32167832167832,[],[],increasing 0,899.1999999999998,9.533333333333333,2903.5,2903.5,6,1250.3,0,0.0,96.0,"['200130-15007-066', '200130-15007-066', '200130-15007-061', '200130-15007-061']",2020-03-15 07:55:00,351.1,2020-03-14 06:24:00,352.6,2020-03-10 05:23:00,,2020-03-15 17:27:00,1250.3,,0.0,,
142,open,,0,,[],[],,,,5.399999999906868,,6,,,,,,2020-03-16 08:31:00,1250.3,,,,,2020-03-16 08:34:00,1074.5,,,,
143,reheat,,0,,[],[],,,,40.80000000004657,,6,,,,0.0,,2020-03-16 08:34:00,1074.5,,,,,2020-03-16 08:41:00,,,,,
144,open,,0,,[],[],,,,33.80000000004657,,6,,,,,,2020-03-16 08:42:00,1254.2,,,,,2020-03-16 08:50:00,1074.6,,,,
145,reheat,,0,,[],[],,,,53.19999999995344,,6,,,,0.0,,2020-03-16 08:50:00,1074.6,,,,,2020-03-16 08:58:00,,,,,
146,hold,,0,,[],[],,,,12.400000000023287,,6,,,,,,2020-03-16 08:58:00,1253.8,,,,,2020-03-16 09:00:00,1251.7,,,1252.8333333333333,
147,open,,0,,[],[],,,,5.400000000023283,,6,,,,,,2020-03-16 09:00:00,1251.7,,,,,2020-03-16 09:03:00,1017.2,,,,
148,reheat,,0,,[],[],,,,54.900000000023276,,6,,,,0.0,,2020-03-16 09:03:00,1017.2,,,,,2020-03-16 09:11:00,,,,,
149,heat,8.0,0,690.8780487804878,[],[],increasing 0,472.1,0.6833333333333333,341.7999999999301,287.2999999999301,6,1250.5,2020-03-16 09:26:00,1.0,2.0,"['200130-15007-066', '200130-15007-066', '200130-15007-061', '200130-15007-061']",2020-03-16 09:18:00,778.4,2020-03-16 09:13:00,1043.6,2020-03-16 09:11:00,,2020-03-16 09:59:00,1250.5,,870.1,,
150,open,,0,,[],[],,,,3.5,,6,,,,,,2020-03-16 23:23:00,1252.6,,,,,2020-03-16 23:25:00,1102.8,,,,
151,reheat,,0,,[],[],,,,8.699999999953434,,6,,,,1.0,,2020-03-16 23:25:00,1102.8,,,,,2020-03-16 23:27:00,,,,,
152,open,,0,,[],[],,,,7.0,,6,,,,,,2020-03-16 23:28:00,1207.6,,,,,2020-03-16 23:31:00,1044.2,,,,
153,reheat,,0,,[],[],,,,8.699999999953434,,6,,,,0.0,,2020-03-16 23:31:00,1044.2,,,,,2020-03-16 23:32:00,,,,,
