,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
17,reheat,,0,,,,,,,100.30000000004657,,13,,,,1,,2020-03-04 21:21:00,834.6,,,,,2020-03-04 21:32:00,,,,,
18,heat,2,0,96.27272727272724,,,increasing 0,141.19999999999993,1.4666666666666666,185.10000000009313,185.10000000009313,13,758.9,0,0,43,['200121-19151-001'],2020-03-07 08:21:00,617.7,2020-03-07 07:00:00,616.7,2020-03-04 21:33:00,,2020-03-07 09:49:00,758.9,,0,,
19,heat,2,0,0.16243654822335257,,,holding 0,3.2000000000000455,19.7,2056.0,2056.0,13,762.1,0,0,43,['200121-19151-001'],2020-03-07 09:49:00,758.9,2020-03-07 07:00:00,616.7,2020-03-04 21:33:00,,2020-03-08 05:31:00,762.1,,0,,
20,heat,2,0,46.175548589341695,,,increasing 1,245.5,5.316666666666666,1373.3999999999069,1373.3999999999069,13,1007.6,0,0,43,['200121-19151-001'],2020-03-08 05:31:00,762.1,2020-03-07 07:00:00,616.7,2020-03-04 21:33:00,,2020-03-08 10:50:00,1007.6,,0,,
21,heat,2,0,2.7777777777777777,,,holding 1,7.5,2.7,648.2000000000698,648.2000000000698,13,1015.1,0,0,43,['200121-19151-001'],2020-03-08 10:50:00,1007.6,2020-03-07 07:00:00,616.7,2020-03-04 21:33:00,,2020-03-08 13:32:00,1015.1,,0,,
22,heat,2,0,20.367567567567562,,,increasing 2,251.19999999999993,12.333333333333334,3379.5,3379.5,13,1266.3,0,0,43,['200121-19151-001'],2020-03-08 13:32:00,1015.1,2020-03-07 07:00:00,616.7,2020-03-04 21:33:00,,2020-03-09 01:52:00,1266.3,,0,,
23,open,,0,,,,,,,29.699999999953434,,13,,,,,,2020-03-09 16:10:00,1272.1,,,,,2020-03-09 16:23:00,815.1,,,,
24,reheat,,0,,,,,,,146.90000000002328,,13,,,,0,,2020-03-09 16:23:00,815.1,,,,,2020-03-09 16:39:00,,,,,
25,hold,,0,,,,,,,72.0,,13,,,,,,2020-03-09 16:39:00,1263.1,,,,,2020-03-09 16:52:00,1265.7,,,1260.8214285714287,
26,open,,0,,,,,,,8.199999999953434,,13,,,,,,2020-03-09 16:52:00,1265.7,,,,,2020-03-09 16:59:00,814.6,,,,
27,reheat,,0,,,,,,,175.5,,13,,,,0,,2020-03-09 16:59:00,814.6,,,,,2020-03-09 17:16:00,,,,,
28,hold,,0,,,,,,,766.5999999999767,,13,,,,,,2020-03-09 17:16:00,1262.7,,,,,2020-03-09 20:00:00,1263.9,,,1263.4275757575756,
29,open,,0,,,,,,,29.79999999993015,,13,,,,,,2020-03-09 23:46:00,1270.9,,,,,2020-03-09 23:58:00,891.6,,,,
30,reheat,,0,,,,,,,31.300000000046566,,13,,,,0,,2020-03-09 23:58:00,891.6,,,,,2020-03-10 00:02:00,,,,,
31,heat,4,0,712.6285714285713,,,increasing 0,415.69999999999993,0.5833333333333334,330.0999999999767,330.0999999999767,13,1252.8,0,0,1,[],2020-03-13 07:21:00,837.1,2020-03-13 07:21:00,837.1,2020-03-10 03:29:00,,2020-03-13 07:56:00,1252.8,,0,,
32,heat,5,0,190.28571428571428,,,increasing 0,111.0,0.5833333333333334,203.90000000002328,203.90000000002328,13,1264.8,0,0,2,['200121-19151-001'],2020-03-13 10:36:00,1153.8,2020-03-13 10:36:00,1153.8,2020-03-13 10:18:00,,2020-03-13 11:11:00,1264.8,,0,,
33,heat,6,0,101.40845070422537,,,increasing 0,600.0000000000001,5.916666666666667,3030.8000000000466,3030.8000000000466,13,1256.4,0,0,3,"['200228-14072-008', '200228-14072-009', '200213-19151-006']",2020-03-20 03:14:00,656.4,2020-03-20 03:14:00,656.4,2020-03-14 04:28:00,,2020-03-20 09:09:00,1256.4,,0,,
34,heat,7,0,4.32899770466718,,,holding 0,94.30000000000007,21.783333333333335,895.3999999999069,895.3999999999069,13,761.3,0,0,499,"['190905-19234-090', '190905-19234-090']",2020-03-21 07:13:00,855.6,2020-03-21 07:00:00,859.6,2020-03-20 23:46:00,,2020-03-22 05:00:00,761.3,,0,,
35,heat,7,0,53.025270758122765,,,increasing 0,244.80000000000007,4.616666666666666,1003.3000000000466,1003.3000000000466,13,1006.1,0,0,499,"['190905-19234-090', '190905-19234-090']",2020-03-22 05:00:00,761.3,2020-03-21 07:00:00,859.6,2020-03-20 23:46:00,,2020-03-22 09:37:00,1006.1,,0,,
36,heat,7,0,3.183098591549283,,,holding 1,11.299999999999955,3.55,818.5,818.5,13,1017.4,0,0,499,"['190905-19234-090', '190905-19234-090']",2020-03-22 09:37:00,1006.1,2020-03-21 07:00:00,859.6,2020-03-20 23:46:00,,2020-03-22 13:10:00,1017.4,,0,,
37,heat,7,0,20.024193548387103,,,increasing 1,248.30000000000007,12.4,3327.6999999999534,3327.6999999999534,13,1265.7,0,0,499,"['190905-19234-090', '190905-19234-090']",2020-03-22 13:10:00,1017.4,2020-03-21 07:00:00,859.6,2020-03-20 23:46:00,,2020-03-23 01:34:00,1265.7,,0,,
38,open,,0,,,,,,,13.20000000006985,,13,,,,,,2020-03-23 10:58:00,1274.3,,,,,2020-03-23 11:06:00,820.9,,,,
39,reheat,,0,,,,,,,95.0,,13,,,,1,,2020-03-23 11:06:00,820.9,,,,,2020-03-23 11:17:00,,,,,
40,open,,0,,,,,,,8.5,,13,,,,,,2020-03-23 11:18:00,1235.1,,,,,2020-03-23 11:23:00,821.5,,,,
41,reheat,,0,,,,,,,9.0,,13,,,,0,,2020-03-23 11:23:00,821.5,,,,,2020-03-23 11:25:00,,,,,
42,hold,,0,,,,,,,1032.3999999999069,,13,,,,,,2020-03-23 11:25:00,918.3,,,,,2020-03-23 14:30:00,1271.5,,,1229.818817204301,
43,open,,0,,,,,,,35.20000000006985,,13,,,,,,2020-03-23 14:30:00,1271.5,,,,,2020-03-23 14:43:00,860.1,,,,
44,reheat,,0,,,,,,,12.0,,13,,,,0,,2020-03-23 14:43:00,860.1,,,,,2020-03-23 14:45:00,,,,,
45,open,,0,,,,,,,7.400000000023283,,13,,,,,,2020-03-23 14:45:00,970.6,,,,,2020-03-23 14:53:00,645.6,,,,
46,reheat,,0,,,,,,,11.0,,13,,,,2,,2020-03-23 14:53:00,645.6,,,,,2020-03-23 14:57:00,,,,,
47,heat,8,0,368.3428571428572,,,increasing 0,644.6000000000001,1.75,1074.0,926.2999999999302,13,1259.4,2020-03-31 13:58:00,1,5,"['190905-19234-096', '190905-19234-096']",2020-03-31 13:37:00,614.8,2020-03-31 13:37:00,614.8,2020-03-28 06:15:00,,2020-03-31 15:22:00,1259.4,,631.3,,
48,open,,0,,,,,,,32.70000000006985,,13,,,,,,2020-03-31 22:52:00,1274.5,,,,,2020-03-31 23:04:00,856.0,,,,
49,reheat,,0,,,,,,,36.59999999997672,,13,,,,0,,2020-03-31 23:04:00,856.0,,,,,2020-03-31 23:09:00,,,,,
50,open,,0,,,,,,,4.199999999953434,,13,,,,,,2020-03-31 23:09:00,1106.4,,,,,2020-03-31 23:14:00,781.4,,,,
51,reheat,,0,,,,,,,94.90000000002328,,13,,,,0,,2020-03-31 23:14:00,781.4,,,,,2020-03-31 23:24:00,,,,,
52,heat,9,0,435.0000000000001,,,increasing 0,435.0000000000001,1.0,595.2000000000698,595.2000000000698,13,1260.4,0,0,1,"['190905-19234-102', '190905-19234-102']",2020-04-03 22:53:00,825.4,2020-04-03 22:53:00,825.4,2020-03-31 23:24:00,,2020-04-03 23:53:00,1260.4,,0,,
53,open,,0,,,,,,,15.5,,13,,,,,,2020-04-04 01:37:00,1255.7,,,,,2020-04-04 01:48:00,726.6,,,,
54,reheat,,0,,,,,,,101.40000000002328,,13,,,,0,,2020-04-04 01:48:00,726.6,,,,,2020-04-04 01:59:00,,,,,
55,open,,0,,,,,,,11.5,,13,,,,,,2020-04-04 01:59:00,1153.6,,,,,2020-04-04 02:05:00,843.5,,,,
56,reheat,,0,,,,,,,336.9000000000233,,13,,,,1,,2020-04-04 02:05:00,843.5,,,,,2020-04-04 02:41:00,,,,,
57,hold,,0,,,,,,,98.5,,13,,,,,,2020-04-04 02:41:00,1259.6,,,,,2020-04-04 02:55:00,1253.5,,,1255.1066666666666,
58,open,,0,,,,,,,49.5,,13,,,,,,2020-04-04 02:55:00,1253.5,,,,,2020-04-04 03:09:00,768.9,,,,
59,reheat,,0,,,,,,,295.0,,13,,,,0,,2020-04-04 03:09:00,768.9,,,,,2020-04-04 03:41:00,,,,,
60,hold,,0,,,,,,,927.3999999999069,,13,,,,,,2020-04-04 03:41:00,1262.3,,,,,2020-04-04 06:39:00,1272.0,,,1258.9513966480447,
61,open,,0,,,,,,,8.400000000023283,,13,,,,,,2020-04-04 06:39:00,1272.0,,,,,2020-04-04 06:45:00,879.8,,,,
62,reheat,,0,,,,,,,35.90000000002328,,13,,,,0,,2020-04-04 06:45:00,879.8,,,,,2020-04-04 06:49:00,,,,,
63,open,,0,,,,,,,3.300000000046566,,13,,,,,,2020-04-04 06:49:00,1097.2,,,,,2020-04-04 06:54:00,758.1,,,,
64,reheat,,0,,,,,,,224.39999999990687,,13,,,,0,,2020-04-04 06:54:00,758.1,,,,,2020-04-04 07:15:00,,,,,
65,hold,,0,,,,,,,1982.2000000000698,,13,,,,,,2020-04-04 07:15:00,1262.2,,,,,2020-04-04 14:59:00,1271.8,,,1266.821935483871,
66,open,,0,,,,,,,27.099999999976717,,13,,,,,,2020-04-04 14:59:00,1271.8,,,,,2020-04-04 15:09:00,937.8,,,,
67,reheat,,0,,,,,,,30.599999999976717,,13,,,,0,,2020-04-04 15:09:00,937.8,,,,,2020-04-04 15:13:00,,,,,
68,hold,,0,,,,,,,7.300000000046566,,13,,,,,,2020-04-04 15:13:00,1144.4,,,,,2020-04-04 15:18:00,802.9,,,987.0166666666665,
69,heat,10,0,80.48275862068967,,,increasing 0,194.5,2.4166666666666665,522.3000000000466,522.3000000000466,13,1012.3,0,0,9,[],2020-04-05 11:17:00,817.8,2020-04-05 09:00:00,864.1,2020-04-04 15:18:00,,2020-04-05 13:42:00,1012.3,,0,,
70,heat,10,0,2.9246231155779028,,,holding 0,9.700000000000045,3.316666666666667,652.6999999999534,652.6999999999534,13,1022.0,0,0,9,[],2020-04-05 13:42:00,1012.3,2020-04-05 09:00:00,864.1,2020-04-04 15:18:00,,2020-04-05 17:01:00,1022.0,,0,,
71,heat,10,0,26.586956521739122,,,increasing 1,244.5999999999999,9.2,2392.600000000093,2392.600000000093,13,1266.6,0,0,9,[],2020-04-05 17:01:00,1022.0,2020-04-05 09:00:00,864.1,2020-04-04 15:18:00,,2020-04-06 02:13:00,1266.6,,0,,
72,open,,0,,,,,,,23.399999999906868,,13,,,,,,2020-04-06 12:51:00,1274.1,,,,,2020-04-06 13:02:00,930.0,,,,
73,reheat,,0,,,,,,,158.0,,13,,,,0,,2020-04-06 13:02:00,930.0,,,,,2020-04-06 13:19:00,,,,,
74,hold,,0,,,,,,,521.6000000000931,,13,,,,,,2020-04-06 13:19:00,1267.3,,,,,2020-04-06 15:11:00,1274.5,,,1270.041592920354,
75,open,,0,,,,,,,20.199999999953434,,13,,,,,,2020-04-06 15:11:00,1274.5,,,,,2020-04-06 15:20:00,876.3,,,,
76,reheat,,0,,,,,,,55.0,,13,,,,0,,2020-04-06 15:20:00,876.3,,,,,2020-04-06 15:26:00,,,,,
77,open,,0,,,,,,,6.400000000139698,,13,,,,,,2020-04-06 15:27:00,1192.0,,,,,2020-04-06 15:33:00,768.5,,,,
78,reheat,,0,,,,,,,268.39999999990687,,13,,,,0,,2020-04-06 15:33:00,768.5,,,,,2020-04-06 15:59:00,,,,,
79,hold,,0,,,,,,,16.899999999906868,,13,,,,,,2020-04-06 15:59:00,1261.1,,,,,2020-04-06 16:01:00,1260.2,,,1259.533333333333,
80,open,,0,,,,,,,51.10000000009313,,13,,,,,,2020-04-06 16:01:00,1260.2,,,,,2020-04-06 16:16:00,700.1,,,,
81,reheat,,0,,,,,,,319.5,,13,,,,1,,2020-04-06 16:16:00,700.1,,,,,2020-04-06 16:47:00,,,,,
82,open,,0,,,,,,,50.800000000046566,,13,,,,,,2020-04-06 16:51:00,1260.6,,,,,2020-04-06 17:03:00,828.3,,,,
83,reheat,,0,,,,,,,432.39999999990687,,13,,,,2,,2020-04-06 17:03:00,828.3,,,,,2020-04-06 17:48:00,,,,,
84,hold,,0,,,,,,,211.20000000018626,,13,,,,,,2020-04-06 17:48:00,1257.2,,,,,2020-04-06 18:19:00,1258.7,,,1254.565625,
85,open,,0,,,,,,,12.299999999813735,,13,,,,,,2020-04-06 18:19:00,1258.7,,,,,2020-04-06 18:33:00,630.0,,,,
86,reheat,,0,,,,,,,442.0,,13,,,,0,,2020-04-06 18:33:00,630.0,,,,,2020-04-06 19:14:00,,,,,
87,hold,,0,,,,,,,6.0,,13,,,,,,2020-04-06 19:14:00,1256.8,,,,,2020-04-06 19:15:00,1261.5,,,1259.15,
88,open,,0,,,,,,,60.5,,13,,,,,,2020-04-06 19:15:00,1261.5,,,,,2020-04-06 19:24:00,1190.6,,,,
89,reheat,,0,,,,,,,117.60000000009313,,13,,,,0,,2020-04-06 19:24:00,1190.6,,,,,2020-04-06 19:38:00,,,,,
90,hold,,0,,,,,,,45.39999999990687,,13,,,,,,2020-04-06 19:38:00,1250.8,,,,,2020-04-06 19:45:00,1252.1,,,1251.3375,
91,open,,0,,,,,,,18.5,,13,,,,,,2020-04-06 19:45:00,1252.1,,,,,2020-04-06 19:51:00,878.9,,,,
92,reheat,,0,,,,,,,256.60000000009313,,13,,,,0,,2020-04-06 19:51:00,878.9,,,,,2020-04-06 20:19:00,,,,,
93,hold,,0,,,,,,,467.19999999995343,,13,,,,,,2020-04-06 20:19:00,1251.3,,,,,2020-04-06 21:38:00,1252.2,,,1252.0887500000001,
94,open,,0,,,,,,,3.199999999953434,,13,,,,,,2020-04-06 21:38:00,1252.2,,,,,2020-04-06 21:43:00,892.9,,,,
95,reheat,,0,,,,,,,191.4000000001397,,13,,,,1,,2020-04-06 21:43:00,892.9,,,,,2020-04-06 22:06:00,,,,,
96,hold,,0,,,,,,,281.69999999995343,,13,,,,,,2020-04-06 22:06:00,1252.1,,,,,2020-04-06 23:12:00,1252.6,,,1252.1499999999987,
97,open,,0,,,,,,,7.199999999953434,,13,,,,,,2020-04-06 23:12:00,1252.6,,,,,2020-04-06 23:18:00,831.2,,,,
98,reheat,,0,,,,,,,138.5,,13,,,,0,,2020-04-06 23:18:00,831.2,,,,,2020-04-06 23:32:00,,,,,
99,hold,,0,,,,,,,3022.0,,13,,,,,,2020-04-06 23:32:00,1257.9,,,,,2020-04-07 14:46:00,1253.2,,,1252.6201092896176,
100,open,,0,,,,,,,8.0,,13,,,,,,2020-04-07 14:46:00,1253.2,,,,,2020-04-07 14:51:00,893.0,,,,
101,reheat,,0,,,,,,,28.699999999953434,,13,,,,1,,2020-04-07 14:51:00,893.0,,,,,2020-04-07 14:55:00,,,,,
102,open,,0,,,,,,,16.800000000046566,,13,,,,,,2020-04-07 14:55:00,1138.2,,,,,2020-04-07 15:01:00,783.5,,,,
103,reheat,,0,,,,,,,233.0,,13,,,,1,,2020-04-07 15:01:00,783.5,,,,,2020-04-07 15:27:00,,,,,
104,hold,,0,,,,,,,664.0,,13,,,,,,2020-04-07 15:27:00,1253.3,,,,,2020-04-07 18:28:00,1219.5,,,1251.9543956043956,
105,heat,11,0,174.85714285714283,,,increasing 0,591.5999999999999,3.3833333333333333,1963.5,993.1999999999534,13,1259.1,2020-04-08 22:44:00,2,26,"['200310-15226-001', '200217-19151-001', '200213-19151-004', '200226-19581-001', '200226-19581-001']",2020-04-08 20:51:00,667.5,2020-04-08 20:46:00,803.5,2020-04-07 18:28:00,,2020-04-09 00:14:00,1259.1,,645.3,,
106,open,,0,,,,,,,5.199999999953434,,13,,,,,,2020-04-09 20:18:00,1252.4,,,,,2020-04-09 20:27:00,817.7,,,,
107,reheat,,0,,,,,,,110.60000000009313,,13,,,,1,,2020-04-09 20:27:00,817.7,,,,,2020-04-09 20:38:00,,,,,
108,open,,0,,,,,,,20.699999999953434,,13,,,,,,2020-04-09 20:39:00,1263.3,,,,,2020-04-09 20:47:00,858.6,,,,
109,reheat,,0,,,,,,,113.60000000009313,,13,,,,1,,2020-04-09 20:47:00,858.6,,,,,2020-04-09 20:58:00,,,,,
110,open,,0,,,,,,,18.5,,13,,,,,,2020-04-09 20:59:00,1262.7,,,,,2020-04-09 21:07:00,825.5,,,,
111,reheat,,0,,,,,,,143.79999999981374,,13,,,,1,,2020-04-09 21:07:00,825.5,,,,,2020-04-09 21:21:00,,,,,
112,open,,0,,,,,,,32.699999999953434,,13,,,,,,2020-04-09 21:22:00,1262.8,,,,,2020-04-09 21:31:00,834.4,,,,
113,reheat,,0,,,,,,,143.80000000004657,,13,,,,0,,2020-04-09 21:31:00,834.4,,,,,2020-04-09 21:44:00,,,,,
114,hold,,0,,,,,,,18.299999999813735,,13,,,,,,2020-04-09 21:44:00,1261.3,,,,,2020-04-09 21:46:00,1262.6,,,1261.3,
115,open,,0,,,,,,,44.0,,13,,,,,,2020-04-09 21:46:00,1262.6,,,,,2020-04-09 22:02:00,686.3,,,,
116,reheat,,0,,,,,,,111.60000000009313,,13,,,,5,,2020-04-09 22:02:00,686.3,,,,,2020-04-09 22:18:00,,,,,
117,hold,,0,,,,,,,513.8000000000466,,13,,,,,,2020-04-09 22:18:00,1111.0,,,,,2020-04-10 01:47:00,1102.1,,,1102.4880952380952,
118,open,,0,,,,,,,4.199999999953434,,13,,,,,,2020-04-10 01:47:00,1102.1,,,,,2020-04-10 01:52:00,825.1,,,,
119,reheat,,0,,,,,,,60.0,,13,,,,1,,2020-04-10 01:52:00,825.1,,,,,2020-04-10 01:59:00,,,,,
120,hold,,0,,,,,,,4.199999999953434,,13,,,,,,2020-04-10 01:59:00,1104.2,,,,,2020-04-10 02:03:00,1048.5,,,1071.04,
121,heat,12,0,43.47058823529412,,,increasing 0,147.8,3.4,0.0,392.4000000001397,13,411.7,2020-04-15 06:06:00,1,621,"['200323-15129-003', '200228-19503-004', '200228-19503-004', '200309-15107-001']",2020-04-13 21:56:00,263.9,2020-04-13 21:56:00,263.9,2020-04-13 21:53:00,,2020-04-14 01:20:00,411.7,,674.2,,
122,heat,12,0,2.534129692832764,,,holding 0,49.5,19.533333333333335,970.5999999998603,970.5999999998603,13,362.2,2020-04-15 06:06:00,1,621,"['200323-15129-003', '200228-19503-004', '200228-19503-004', '200309-15107-001']",2020-04-14 01:20:00,411.7,2020-04-13 21:56:00,263.9,2020-04-13 21:53:00,,2020-04-14 20:52:00,362.2,,674.2,,
123,heat,12,0,82.1834862385321,,,increasing 1,895.8,10.9,4378.600000000093,4378.600000000093,13,1258.0,2020-04-15 06:06:00,1,621,"['200323-15129-003', '200228-19503-004', '200228-19503-004', '200309-15107-001']",2020-04-14 20:52:00,362.2,2020-04-13 21:56:00,263.9,2020-04-13 21:53:00,,2020-04-15 07:46:00,1258.0,,674.2,,
124,open,,0,,,,,,,20.299999999813735,,13,,,,,,2020-04-15 09:45:00,1253.4,,,,,2020-04-15 09:52:00,818.9,,,,
125,reheat,,0,,,,,,,612.4000000001397,,13,,,,0,,2020-04-15 09:52:00,818.9,,,,,2020-04-15 10:47:00,,,,,
126,hold,,0,,,,,,,2059.399999999907,,13,,,,,,2020-04-15 10:47:00,1252.2,,,,,2020-04-15 15:30:00,1253.9,,,1252.5954225352114,
127,open,,0,,,,,,,11.100000000093132,,13,,,,,,2020-04-15 15:30:00,1253.9,,,,,2020-04-15 15:39:00,720.4,,,,
128,reheat,,0,,,,,,,225.5,,13,,,,3,,2020-04-15 15:39:00,720.4,,,,,2020-04-15 16:02:00,,,,,
129,heat,13,0,123.2693498452012,,,increasing 0,663.5999999999999,5.383333333333334,3323.3000000000466,1937.2000000001863,13,1257.1,2020-04-20 19:02:00,2,14,"['200228-19503-006', '200228-19503-006', '200228-19503-003', '200228-19503-003', '200212-15226-008', '200212-15226-008']",2020-04-20 16:31:00,593.5,2020-04-20 16:31:00,593.5,2020-04-20 14:55:00,,2020-04-20 21:54:00,1257.1,,633.1,,
130,open,,0,,,,,,,16.100000000093132,,13,,,,,,2020-04-21 16:09:00,1255.0,,,,,2020-04-21 16:22:00,682.0,,,,
131,reheat,,0,,,,,,,184.39999999990687,,13,,,,1,,2020-04-21 16:22:00,682.0,,,,,2020-04-21 16:41:00,,,,,
132,hold,,0,,,,,,,452.10000000009313,,13,,,,,,2020-04-21 16:41:00,1260.3,,,,,2020-04-21 18:07:00,1252.0,,,1252.4597701149428,
133,open,,0,,,,,,,13.199999999953434,,13,,,,,,2020-04-21 18:07:00,1252.0,,,,,2020-04-21 18:14:00,839.6,,,,
134,reheat,,0,,,,,,,117.80000000004657,,13,,,,0,,2020-04-21 18:14:00,839.6,,,,,2020-04-21 18:25:00,,,,,
135,heat,14,0,576.6521739130435,,,increasing 0,442.1,0.7666666666666667,423.19999999995343,231.30000000004657,13,1260.2,2020-04-21 19:00:00,1,6,"['200228-19503-003', '200228-19503-003', '200212-15226-008', '200212-15226-008']",2020-04-21 18:37:00,818.1,2020-04-21 18:36:00,764.0,2020-04-21 18:28:00,,2020-04-21 19:23:00,1260.2,,792.8,,
136,open,,0,,,,,,,17.399999999906868,,13,,,,,,2020-04-21 20:17:00,1257.1,,,,,2020-04-21 20:25:00,826.0,,,,
137,reheat,,0,,,,,,,168.10000000009313,,13,,,,0,,2020-04-21 20:25:00,826.0,,,,,2020-04-21 20:41:00,,,,,
138,hold,,0,,,,,,,708.8000000000466,,13,,,,,,2020-04-21 20:41:00,1258.7,,,,,2020-04-21 22:47:00,1253.0,,,1252.2417322834647,
139,open,,0,,,,,,,11.5,,13,,,,,,2020-04-21 22:47:00,1253.0,,,,,2020-04-21 22:53:00,877.7,,,,
140,reheat,,0,,,,,,,581.2999999998137,,13,,,,3,,2020-04-21 22:53:00,877.7,,,,,2020-04-22 00:32:00,,,,,
141,hold,,0,,,,,,,1353.3000000000466,,13,,,,,,2020-04-22 00:32:00,1250.2,,,,,2020-04-22 05:37:00,1255.2,,,1253.0408496732025,
142,open,,0,,,,,,,310.60000000009313,,13,,,,,,2020-04-22 05:37:00,1255.2,,,,,2020-04-22 07:00:00,487.5,,,,
143,reheat,,0,,,,,,,11.5,,13,,,,1,,2020-04-22 07:00:00,487.5,,,,,2020-04-22 07:04:00,,,,,
144,heat,15,0,111.4595744680851,,,increasing 0,873.0999999999999,7.833333333333333,4758.5,3366.399999999907,13,1260.3,2020-04-23 22:13:00,2,35,"['200316-15008-004', '200316-15008-005', '200228-14072-008', '200316-15008-002', '200316-15008-001', '200218-99896-002', '200218-99896-002', '200218-99896-002', '200218-99896-002']",2020-04-23 19:15:00,387.2,2020-04-23 19:15:00,387.2,2020-04-23 18:54:00,,2020-04-24 03:05:00,1260.3,,464.9,,
145,open,,0,,,,,,,59.300000000046566,,13,,,,,,2020-04-24 04:27:00,1253.8,,,,,2020-04-24 04:45:00,635.3,,,,
146,reheat,,0,,,,,,,382.9000000001397,,13,,,,2,,2020-04-24 04:45:00,635.3,,,,,2020-04-24 05:20:00,,,,,
147,hold,,0,,,,,,,3146.1999999999534,,13,,,,,,2020-04-24 05:20:00,1252.1,,,,,2020-04-24 14:25:00,1254.8,,,1252.1426739926737,
148,open,,0,,,,,,,14.199999999953434,,13,,,,,,2020-04-24 14:25:00,1254.8,,,,,2020-04-24 14:33:00,862.1,,,,
149,reheat,,0,,,,,,,145.19999999995343,,13,,,,0,,2020-04-24 14:33:00,862.1,,,,,2020-04-24 14:47:00,,,,,
150,hold,,0,,,,,,,161.4000000001397,,13,,,,,,2020-04-24 14:47:00,1259.6,,,,,2020-04-24 15:16:00,1252.1,,,1253.2933333333335,
151,open,,0,,,,,,,9.099999999860302,,13,,,,,,2020-04-24 15:16:00,1252.1,,,,,2020-04-24 15:38:00,540.1,,,,
152,reheat,,0,,,,,,,989.5,,13,,,,2,,2020-04-24 15:38:00,540.1,,,,,2020-04-24 17:07:00,,,,,
153,hold,,0,,,,,,,632.8000000000466,,13,,,,,,2020-04-24 17:07:00,1259.7,,,,,2020-04-24 18:17:00,1253.8,,,1252.4633802816902,
154,open,,0,,,,,,,23.399999999906868,,13,,,,,,2020-04-24 18:17:00,1253.8,,,,,2020-04-24 18:48:00,475.1,,,,
