,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
12,reheat,,0,,,,,,,0.0,4,,,,28,,2020-03-02 16:21:00,800.4,,,,,2020-03-02 16:49:00,,,,,
13,hold,,0,,,,,,,1794.199999999255,4,,,,,,2020-03-02 16:49:00,825.8,,,,,2020-03-02 19:52:00,1261.2,,,1185.0157608695654,
14,open,,0,,,,,,,8.700000001117587,4,,,,,,2020-03-02 19:52:00,1261.2,,,,,2020-03-02 19:57:00,887.6,,,,
15,reheat,,0,,,,,,,155.5,4,,,,2,,2020-03-02 19:57:00,887.6,,,,,2020-03-02 20:15:00,,,,,
16,hold,,0,,,,,,,2584.9000000003725,4,,,,,,2020-03-02 20:15:00,1257.1,,,,,2020-03-03 10:00:00,1252.5,,,1250.9154963680387,
17,open,,0,,,,,,,3.5,4,,,,,,2020-03-03 10:00:00,1252.5,,,,,2020-03-03 10:05:00,991.3,,,,
18,reheat,,0,,,,,,,55.899999998509884,4,,,,1,,2020-03-03 10:05:00,991.3,,,,,2020-03-03 10:17:00,,,,,
19,hold,,0,,,,,,,31.600000001490116,4,,,,,,2020-03-03 10:17:00,1257.3,,,,,2020-03-03 10:28:00,1253.3,,,1253.1000000000001,
20,open,,0,,,,,,,14.099999999627471,4,,,,,,2020-03-03 10:28:00,1253.3,,,,,2020-03-03 10:36:00,939.2,,,,
21,reheat,,0,,,,,,,60.79999999888241,4,,,,2,,2020-03-03 10:36:00,939.2,,,,,2020-03-03 10:48:00,,,,,
22,hold,,0,,,,,,,15.800000000745058,4,,,,,,2020-03-03 10:48:00,1259.0,,,,,2020-03-03 10:53:00,1255.2,,,1256.2333333333333,
23,open,,0,,,,,,,21.0,4,,,,,,2020-03-03 10:53:00,1255.2,,,,,2020-03-03 11:04:00,962.2,,,,
24,reheat,,0,,,,,,,47.09999999962747,4,,,,1,,2020-03-03 11:04:00,962.2,,,,,2020-03-03 11:15:00,,,,,
25,hold,,0,,,,,,,38.5,4,,,,,,2020-03-03 11:15:00,1268.3,,,,,2020-03-03 11:25:00,1254.6,,,1259.990909090909,
26,open,,0,,,,,,,8.700000001117587,4,,,,,,2020-03-03 11:25:00,1254.6,,,,,2020-03-03 11:35:00,827.0,,,,
27,reheat,,0,,,,,,,140.89999999850988,4,,,,2,,2020-03-03 11:35:00,827.0,,,,,2020-03-03 12:01:00,,,,,
28,hold,,0,,,,,,,166.80000000074506,4,,,,,,2020-03-03 12:01:00,1252.2,,,,,2020-03-03 13:01:00,1253.0,,,1251.365573770492,
29,open,,0,,,,,,,3.5,4,,,,,,2020-03-03 13:01:00,1253.0,,,,,2020-03-03 13:04:00,1104.3,,,,
30,reheat,,1,,,,,,,59.5,4,,,,2,,2020-03-03 13:04:00,1104.3,,,,,2020-03-03 13:23:00,,,,,
31,hold,,1,,,,,,,8.800000000745058,4,,,,,,2020-03-03 13:23:00,1251.6,,,,,2020-03-03 13:26:00,1253.9,,,1252.1750000000002,
32,open,,0,,,,,,,21.0,4,,,,,,2020-03-03 13:26:00,1253.9,,,,,2020-03-03 13:35:00,1068.6,,,,
33,reheat,,1,,,,,,,52.399999998509884,4,,,,1,,2020-03-03 13:35:00,1068.6,,,,,2020-03-03 13:50:00,,,,,
34,hold,,1,,,,,,,15.700000001117587,4,,,,,,2020-03-03 13:50:00,1258.65,,,,,2020-03-03 13:56:00,1254.7,,,1254.8357142857144,
35,open,,1,,,,,,,17.5,4,,,,,,2020-03-03 13:56:00,1254.7,,,,,2020-03-03 14:04:00,1135.3,,,,
36,reheat,,1,,,,,,,73.0,4,,,,0,,2020-03-03 14:04:00,1135.3,,,,,2020-03-03 14:26:00,,,,,
37,hold,,0,,,,,,,1.799999998882413,4,,,,,,2020-03-03 14:26:00,1249.9,,,,,2020-03-03 14:29:00,1255.0,,,1251.4750000000001,
38,open,,0,,,,,,,24.40000000037253,4,,,,,,2020-03-03 14:29:00,1255.0,,,,,2020-03-03 14:38:00,1015.3,,,,
39,reheat,,0,,,,,,,93.90000000037253,4,,,,1,,2020-03-03 14:38:00,1015.3,,,,,2020-03-03 15:07:00,,,,,
40,heat,1,0,316.10204081632656,,,increasing 0,516.3000000000001,1.6333333333333333,1022.8000000007451,4,1254.9,0,0,1,"['200204-19411-028', '200204-19411-028', '200204-19411-028', '200204-19180-579', '200204-19180-578', '200204-19180-577', '200204-19180-576', '200204-19180-575', '200204-19180-574']",2020-03-03 15:35:00,738.6,2020-03-03 15:35:00,738.6,2020-03-03 15:07:00,,2020-03-03 17:13:00,1254.9,,0,,
41,open,,0,,,,,,,5.299999998882413,4,,,,,,2020-03-04 08:24:00,1252.5,,,,,2020-03-04 08:30:00,967.3,,,,
42,reheat,,0,,,,,,,57.59999999962747,4,,,,1,,2020-03-04 08:30:00,967.3,,,,,2020-03-04 08:41:00,,,,,
43,hold,,0,,,,,,,38.70000000111759,4,,,,,,2020-03-04 08:41:00,1261.3,,,,,2020-03-04 08:55:00,1254.3,,,1253.0,
44,open,,0,,,,,,,17.59999999962747,4,,,,,,2020-03-04 08:55:00,1254.3,,,,,2020-03-04 09:06:00,948.4,,,,
45,reheat,,0,,,,,,,83.69999999925494,4,,,,1,,2020-03-04 09:06:00,948.4,,,,,2020-03-04 09:25:00,,,,,
46,hold,,0,,,,,,,10.5,4,,,,,,2020-03-04 09:25:00,1251.7,,,,,2020-03-04 09:29:00,1254.0,,,1251.6200000000001,
47,open,,0,,,,,,,17.5,4,,,,,,2020-03-04 09:29:00,1254.0,,,,,2020-03-04 09:40:00,928.3,,,,
48,reheat,,0,,,,,,,100.80000000074506,4,,,,1,,2020-03-04 09:40:00,928.3,,,,,2020-03-04 10:05:00,,,,,
49,hold,,0,,,,,,,5.300000000745058,4,,,,,,2020-03-04 10:05:00,1251.3,,,,,2020-03-04 10:07:00,1253.6,,,1251.7666666666667,
50,open,,0,,,,,,,15.699999999254942,4,,,,,,2020-03-04 10:07:00,1253.6,,,,,2020-03-04 10:16:00,935.0,,,,
51,reheat,,0,,,,,,,65.90000000037253,4,,,,1,,2020-03-04 10:16:00,935.0,,,,,2020-03-04 10:30:00,,,,,
52,hold,,0,,,,,,,10.5,4,,,,,,2020-03-04 10:30:00,1256.3,,,,,2020-03-04 10:33:00,1256.6,,,1256.8,
53,open,,0,,,,,,,26.09999999962747,4,,,,,,2020-03-04 10:33:00,1256.6,,,,,2020-03-04 10:45:00,923.3,,,,
54,reheat,,0,,,,,,,72.80000000074506,4,,,,1,,2020-03-04 10:45:00,923.3,,,,,2020-03-04 11:00:00,,,,,
55,hold,,0,,,,,,,33.09999999962747,4,,,,,,2020-03-04 11:00:00,1257.9,,,,,2020-03-04 11:10:00,1255.0,,,1254.9545454545455,
56,open,,0,,,,,,,5.299999998882413,4,,,,,,2020-03-04 11:10:00,1255.0,,,,,2020-03-04 11:19:00,837.7,,,,
57,reheat,,0,,,,,,,94.60000000149012,4,,,,2,,2020-03-04 11:19:00,837.7,,,,,2020-03-04 11:34:00,,,,,
58,hold,,0,,,,,,,278.59999999962747,4,,,,,,2020-03-04 11:34:00,1282.1,,,,,2020-03-04 13:08:00,1273.2,,,1272.0810526315788,
59,open,,0,,,,,,,7.0,4,,,,,,2020-03-04 13:08:00,1273.2,,,,,2020-03-04 13:12:00,1118.5,,,,
60,reheat,,0,,,,,,,34.5,4,,,,1,,2020-03-04 13:12:00,1118.5,,,,,2020-03-04 13:22:00,,,,,
61,hold,,0,,,,,,,12.099999999627471,4,,,,,,2020-03-04 13:22:00,1291.3,,,,,2020-03-04 13:26:00,1287.1,,,1285.3,
62,open,,0,,,,,,,12.099999999627471,4,,,,,,2020-03-04 13:26:00,1287.1,,,,,2020-03-04 13:32:00,1110.9,,,,
63,reheat,,0,,,,,,,34.5,4,,,,1,,2020-03-04 13:32:00,1110.9,,,,,2020-03-04 13:41:00,,,,,
64,open,,0,,,,,,,24.200000001117587,4,,,,,,2020-03-04 13:42:00,1286.8,,,,,2020-03-04 13:52:00,1103.6,,,,
65,reheat,,0,,,,,,,36.19999999925494,4,,,,1,,2020-03-04 13:52:00,1103.6,,,,,2020-03-04 14:02:00,,,,,
66,heat,2,0,535.9999999999998,,,increasing 0,187.5999999999999,0.35,75.70000000111759,4,1271.8,0,0,1,"['191210-12321-001', '191212-12005-015', '200114-17035-001', '191212-12005-010', '191118-12161-001']",2020-03-04 14:16:00,1084.2,2020-03-04 14:16:00,1084.2,2020-03-04 14:10:00,,2020-03-04 14:37:00,1271.8,,0,,
67,open,,0,,,,,,,13.800000000745058,4,,,,,,2020-03-04 15:02:00,1274.3,,,,,2020-03-04 15:14:00,882.4,,,,
68,reheat,,0,,,,,,,165.80000000074506,4,,,,2,,2020-03-04 15:14:00,882.4,,,,,2020-03-04 15:34:00,,,,,
69,open,,0,,,,,,,17.0,4,,,,,,2020-03-04 15:34:00,1207.1,,,,,2020-03-04 15:39:00,929.3,,,,
70,reheat,,0,,,,,,,54.399999998509884,4,,,,2,,2020-03-04 15:39:00,929.3,,,,,2020-03-04 15:48:00,,,,,
71,open,,0,,,,,,,8.5,4,,,,,,2020-03-04 15:48:00,1150.5,,,,,2020-03-04 15:50:00,978.9,,,,
72,reheat,,0,,,,,,,334.5,4,,,,1,,2020-03-04 15:50:00,978.9,,,,,2020-03-04 16:29:00,,,,,
73,hold,,0,,,,,,,1009.7000000011176,4,,,,,,2020-03-04 16:29:00,1257.3,,,,,2020-03-04 20:25:00,1251.3,,,1251.8426160337551,
74,open,,0,,,,,,,7.099999999627471,4,,,,,,2020-03-04 20:25:00,1251.3,,,,,2020-03-04 20:31:00,993.6,,,,
75,reheat,,0,,,,,,,59.69999999925494,4,,,,2,,2020-03-04 20:31:00,993.6,,,,,2020-03-04 20:42:00,,,,,
76,hold,,0,,,,,,,1068.9000000003725,4,,,,,,2020-03-04 20:42:00,1259.1,,,,,2020-03-05 04:14:00,1254.1,,,1250.861810154525,
77,open,,0,,,,,,,16.09999999962747,4,,,,,,2020-03-05 04:14:00,1254.1,,,,,2020-03-05 04:23:00,1004.7,,,,
78,reheat,,0,,,,,,,65.90000000037253,4,,,,7,,2020-03-05 04:23:00,1004.7,,,,,2020-03-05 04:40:00,,,,,
79,hold,,0,,,,,,,533.8000000007451,4,,,,,,2020-03-05 04:40:00,1250.4,,,,,2020-03-05 09:03:00,1254.3,,,1250.7219696969696,
80,open,,0,,,,,,,12.400000000372529,4,,,,,,2020-03-05 09:03:00,1254.3,,,,,2020-03-05 09:11:00,1099.8,,,,
81,reheat,,0,,,,,,,37.29999999888241,4,,,,3,,2020-03-05 09:11:00,1099.8,,,,,2020-03-05 09:21:00,,,,,
82,open,,0,,,,,,,5.300000000745058,4,,,,,,2020-03-05 09:22:00,1266.1,,,,,2020-03-05 09:25:00,1113.9,,,,
83,reheat,,0,,,,,,,56.79999999888241,4,,,,7,,2020-03-05 09:25:00,1113.9,,,,,2020-03-05 09:45:00,,,,,
84,hold,,0,,,,,,,102.60000000149012,4,,,,,,2020-03-05 09:45:00,1250.6,,,,,2020-03-05 10:34:00,1255.4,,,1250.928,
85,open,,0,,,,,,,3.599999999627471,4,,,,,,2020-03-05 10:34:00,1255.4,,,,,2020-03-05 10:39:00,1074.0,,,,
86,reheat,,0,,,,,,,40.5,4,,,,4,,2020-03-05 10:39:00,1074.0,,,,,2020-03-05 10:50:00,,,,,
87,hold,,0,,,,,,,253.40000000037253,4,,,,,,2020-03-05 10:50:00,1255.6,,,,,2020-03-05 12:52:00,1254.0,,,1251.391056910569,
88,open,,0,,,,,,,15.799999998882413,4,,,,,,2020-03-05 12:52:00,1254.0,,,,,2020-03-05 13:01:00,1060.4,,,,
89,reheat,,0,,,,,,,47.20000000111759,4,,,,5,,2020-03-05 13:01:00,1060.4,,,,,2020-03-05 13:14:00,,,,,
90,heat,3,0,88.25000000000017,,,increasing 0,70.60000000000014,0.8,548.5,4,1253.4,2020-03-05 16:31:00,0,14,"['200105-19180-397', '200105-19180-396', '200105-19180-395', '200105-19180-394', '200105-19180-393', '200105-19180-392', '200105-19180-391', '200105-19180-390']",2020-03-05 16:31:00,1182.8,2020-03-05 15:16:00,1011.9,2020-03-05 14:00:00,,2020-03-05 17:19:00,1253.4,,1182.8,,
91,open,,0,,,,,,,0.0,4,,,,,,2020-03-06 10:49:00,1250.4,,,,,2020-03-06 10:52:00,998.2,,,,
92,reheat,,0,,,,,,,55.79999999888241,4,,,,0,,2020-03-06 10:52:00,998.2,,,,,2020-03-06 11:05:00,,,,,
93,hold,,0,,,,,,,7.0,4,,,,,,2020-03-06 11:05:00,1268.5,,,,,2020-03-06 11:07:00,1269.7,,,1269.3,
94,open,,0,,,,,,,10.600000001490116,4,,,,,,2020-03-06 11:07:00,1269.7,,,,,2020-03-06 11:18:00,896.2,,,,
95,reheat,,0,,,,,,,74.39999999850988,4,,,,0,,2020-03-06 11:18:00,896.2,,,,,2020-03-06 11:29:00,,,,,
96,open,,0,,,,,,,8.799999998882413,4,,,,,,2020-03-06 11:31:00,1263.6,,,,,2020-03-06 11:36:00,1051.2,,,,
97,reheat,,0,,,,,,,91.90000000037253,4,,,,0,,2020-03-06 11:36:00,1051.2,,,,,2020-03-06 11:54:00,,,,,
98,hold,,0,,,,,,,206.0,4,,,,,,2020-03-06 11:54:00,1253.9,,,,,2020-03-06 13:18:00,1253.2,,,1251.4388235294118,
99,open,,0,,,,,,,12.200000001117587,4,,,,,,2020-03-06 13:18:00,1253.2,,,,,2020-03-06 13:25:00,1137.6,,,,
100,reheat,,0,,,,,,,33.0,4,,,,0,,2020-03-06 13:25:00,1137.6,,,,,2020-03-06 13:35:00,,,,,
101,hold,,0,,,,,,,13.899999998509884,4,,,,,,2020-03-06 13:35:00,1257.6,,,,,2020-03-06 13:41:00,1252.7,,,1253.4428571428573,
102,open,,0,,,,,,,15.700000001117587,4,,,,,,2020-03-06 13:41:00,1252.7,,,,,2020-03-06 13:50:00,1127.6,,,,
103,reheat,,0,,,,,,,48.79999999888241,4,,,,0,,2020-03-06 13:50:00,1127.6,,,,,2020-03-06 14:06:00,,,,,
104,hold,,0,,,,,,,12.200000001117587,4,,,,,,2020-03-06 14:06:00,1251.8,,,,,2020-03-06 14:11:00,1253.5,,,1252.3999999999999,
105,open,,0,,,,,,,3.5,4,,,,,,2020-03-06 14:11:00,1253.5,,,,,2020-03-06 14:15:00,1097.4,,,,
106,reheat,,0,,,,,,,61.0,4,,,,1,,2020-03-06 14:15:00,1097.4,,,,,2020-03-06 14:35:00,,,,,
107,hold,,0,,,,,,,7.0,4,,,,,,2020-03-06 14:35:00,1251.1,,,,,2020-03-06 14:38:00,1254.2,,,1252.2749999999999,
108,open,,0,,,,,,,3.5,4,,,,,,2020-03-06 14:38:00,1254.2,,,,,2020-03-06 14:41:00,1095.3,,,,
109,reheat,,0,,,,,,,43.29999999888241,4,,,,6,,2020-03-06 14:41:00,1095.3,,,,,2020-03-06 14:54:00,,,,,
110,hold,,0,,,,,,,22.600000001490116,4,,,,,,2020-03-06 14:54:00,1260.6,,,,,2020-03-06 15:02:00,1253.0,,,1260.8666666666666,
111,open,,0,,,,,,,13.899999998509884,4,,,,,,2020-03-06 15:02:00,1253.0,,,,,2020-03-06 15:10:00,1080.9,,,,
112,reheat,,0,,,,,,,52.20000000111759,4,,,,3,,2020-03-06 15:10:00,1080.9,,,,,2020-03-06 15:24:00,,,,,
113,hold,,0,,,,,,,17.40000000037253,4,,,,,,2020-03-06 15:24:00,1265.9,,,,,2020-03-06 15:32:00,1252.5,,,1257.011111111111,
114,open,,0,,,,,,,5.199999999254942,4,,,,,,2020-03-06 15:32:00,1252.5,,,,,2020-03-06 15:36:00,1066.8,,,,
115,reheat,,0,,,,,,,43.40000000037253,4,,,,1,,2020-03-06 15:36:00,1066.8,,,,,2020-03-06 15:47:00,,,,,
116,hold,,0,,,,,,,27.90000000037253,4,,,,,,2020-03-06 15:47:00,1258.4,,,,,2020-03-06 15:58:00,1253.6,,,1253.6416666666667,
117,open,,0,,,,,,,14.0,4,,,,,,2020-03-06 15:58:00,1253.6,,,,,2020-03-06 16:06:00,1068.6,,,,
118,reheat,,0,,,,,,,73.19999999925494,4,,,,2,,2020-03-06 16:06:00,1068.6,,,,,2020-03-06 16:28:00,,,,,
119,heat,4,0,20.48520710059172,,,increasing 0,173.10000000000002,8.45,730.7999999988824,4,653.1,2020-03-08 21:47:00,0,185,"['200105-19180-395', '200105-19180-394', '200105-19180-393', '200105-19180-392', '200105-19180-391', '200105-19180-390']",2020-03-08 21:47:00,480.0,2020-03-07 07:00:00,658.9,2020-03-06 16:32:00,,2020-03-09 06:14:00,653.1,,480.0,,
120,heat,4,0,1.048543689320362,,,holding 0,1.7999999999999545,1.7166666666666666,176.59999999962747,4,654.9,2020-03-08 21:47:00,0,185,"['200105-19180-395', '200105-19180-394', '200105-19180-393', '200105-19180-392', '200105-19180-391', '200105-19180-390']",2020-03-09 06:14:00,653.1,2020-03-07 07:00:00,658.9,0,,2020-03-09 07:57:00,654.9,,480.0,,
121,heat,4,0,244.1756756756757,,,increasing 1,602.3000000000001,2.466666666666667,1443.300000000745,4,1257.2,2020-03-08 21:47:00,0,185,"['200105-19180-395', '200105-19180-394', '200105-19180-393', '200105-19180-392', '200105-19180-391', '200105-19180-390']",2020-03-09 07:57:00,654.9,2020-03-07 07:00:00,658.9,2020-03-09 06:14:00,,2020-03-09 10:25:00,1257.2,,480.0,,
122,open,,0,,,,,,,7.0,4,,,,,,2020-03-09 21:20:00,1288.6,,,,,2020-03-09 21:24:00,1047.4,,,,
123,reheat,,0,,,,,,,47.0,4,,,,0,,2020-03-09 21:24:00,1047.4,,,,,2020-03-09 21:33:00,,,,,
124,heat,5,0,698.2105263157893,,,increasing 0,221.0999999999999,0.31666666666666665,129.90000000037253,4,1256.1,2020-03-09 22:57:00,0,3,"['가열로다이', '200204-19180-599', '200204-19180-598', '200204-19180-597', '200204-19180-596', '200204-19180-594', '200204-19180-593', '200204-19180-595']",2020-03-09 22:57:00,1035.0,2020-03-09 22:55:00,1000.1,2020-03-09 21:33:00,,2020-03-09 23:16:00,1256.1,,1035.0,,
125,open,,0,,,,,,,0.0,4,,,,,,2020-03-10 00:14:00,1252.6,,,,,2020-03-10 00:16:00,1035.3,,,,
126,reheat,,0,,,,,,,64.09999999962747,4,,,,0,,2020-03-10 00:16:00,1035.3,,,,,2020-03-10 00:27:00,,,,,
127,hold,,0,,,,,,,211.5,4,,,,,,2020-03-10 00:27:00,1259.8,,,,,2020-03-10 01:36:00,1252.5,,,1251.3114285714285,
128,open,,0,,,,,,,1.700000001117587,4,,,,,,2020-03-10 01:36:00,1252.5,,,,,2020-03-10 01:39:00,1054.4,,,,
129,reheat,,0,,,,,,,68.0,4,,,,5,,2020-03-10 01:39:00,1054.4,,,,,2020-03-10 02:01:00,,,,,
130,hold,,0,,,,,,,71.59999999962747,4,,,,,,2020-03-10 02:01:00,1249.8,,,,,2020-03-10 02:23:00,1254.8,,,1251.2739130434782,
131,open,,0,,,,,,,15.699999999254942,4,,,,,,2020-03-10 02:23:00,1254.8,,,,,2020-03-10 02:31:00,1083.0,,,,
132,reheat,,0,,,,,,,150.59999999962747,4,,,,0,,2020-03-10 02:31:00,1083.0,,,,,2020-03-10 02:56:00,,,,,
133,hold,,0,,,,,,,5.200000001117587,4,,,,,,2020-03-10 02:56:00,1249.7,,,,,2020-03-10 02:57:00,1252.9,,,1251.3000000000002,
134,open,,0,,,,,,,19.0,4,,,,,,2020-03-10 02:57:00,1252.9,,,,,2020-03-10 03:09:00,834.2,,,,
135,reheat,,0,,,,,,,238.69999999925494,4,,,,0,,2020-03-10 03:09:00,834.2,,,,,2020-03-10 03:34:00,,,,,
136,open,,0,,,,,,,5.200000001117587,4,,,,,,2020-03-10 03:34:00,1237.0,,,,,2020-03-10 03:37:00,993.4,,,,
137,reheat,,0,,,,,,,119.69999999925494,4,,,,1,,2020-03-10 03:37:00,993.4,,,,,2020-03-10 03:52:00,,,,,
138,open,,0,,,,,,,1.800000000745058,4,,,,,,2020-03-10 03:52:00,1214.0,,,,,2020-03-10 03:57:00,842.3,,,,
139,reheat,,0,,,,,,,779.6999999992549,4,,,,2,,2020-03-10 03:57:00,842.3,,,,,2020-03-10 05:12:00,,,,,
140,hold,,0,,,,,,,2869.300000000745,4,,,,,,2020-03-10 05:12:00,1256.1,,,,,2020-03-10 20:15:00,1253.2,,,1251.0474557522125,
141,open,,0,,,,,,,10.5,4,,,,,,2020-03-10 20:15:00,1253.2,,,,,2020-03-10 20:23:00,988.8,,,,
142,reheat,,0,,,,,,,64.19999999925494,4,,,,1,,2020-03-10 20:23:00,988.8,,,,,2020-03-10 20:38:00,,,,,
143,hold,,0,,,,,,,38.40000000037253,4,,,,,,2020-03-10 20:38:00,1268.1,,,,,2020-03-10 20:54:00,1251.6,,,1254.8176470588235,
144,open,,0,,,,,,,1.799999998882413,4,,,,,,2020-03-10 20:54:00,1251.6,,,,,2020-03-10 21:00:00,921.5,,,,
145,reheat,,0,,,,,,,118.10000000149012,4,,,,1,,2020-03-10 21:00:00,921.5,,,,,2020-03-10 21:27:00,,,,,
146,hold,,0,,,,,,,5.199999999254942,4,,,,,,2020-03-10 21:27:00,1252.7,,,,,2020-03-10 21:29:00,1253.3,,,1252.8999999999999,
147,open,,0,,,,,,,5.199999999254942,4,,,,,,2020-03-10 21:29:00,1253.3,,,,,2020-03-10 21:35:00,960.8,,,,
148,reheat,,0,,,,,,,100.90000000037253,4,,,,1,,2020-03-10 21:35:00,960.8,,,,,2020-03-10 22:00:00,,,,,
149,hold,,0,,,,,,,10.5,4,,,,,,2020-03-10 22:00:00,1252.9,,,,,2020-03-10 22:04:00,1253.2,,,1251.8,
150,open,,0,,,,,,,1.700000001117587,4,,,,,,2020-03-10 22:04:00,1253.2,,,,,2020-03-10 22:08:00,956.9,,,,
151,reheat,,0,,,,,,,106.19999999925494,4,,,,1,,2020-03-10 22:08:00,956.9,,,,,2020-03-10 22:35:00,,,,,
152,open,,0,,,,,,,3.5,4,,,,,,2020-03-10 22:35:00,1251.2,,,,,2020-03-10 22:41:00,918.8,,,,
153,reheat,,0,,,,,,,100.90000000037253,4,,,,3,,2020-03-10 22:41:00,918.8,,,,,2020-03-10 23:04:00,,,,,
154,hold,,0,,,,,,,12.199999999254942,4,,,,,,2020-03-10 23:04:00,1252.3,,,,,2020-03-10 23:08:00,1254.4,,,1252.6,
155,open,,0,,,,,,,7.0,4,,,,,,2020-03-10 23:08:00,1254.4,,,,,2020-03-10 23:14:00,936.7,,,,
156,reheat,,0,,,,,,,72.90000000037253,4,,,,1,,2020-03-10 23:14:00,936.7,,,,,2020-03-10 23:29:00,,,,,
157,hold,,0,,,,,,,277.09999999962747,4,,,,,,2020-03-10 23:29:00,1261.7,,,,,2020-03-11 01:21:00,1255.1,,,1251.658407079646,
158,open,,0,,,,,,,12.300000000745058,4,,,,,,2020-03-11 01:21:00,1255.1,,,,,2020-03-11 01:29:00,1062.0,,,,
159,reheat,,0,,,,,,,48.90000000037253,4,,,,0,,2020-03-11 01:29:00,1062.0,,,,,2020-03-11 01:41:00,,,,,
160,heat,6,0,562.3999999999996,,,increasing 0,140.5999999999999,0.25,43.69999999925494,4,1251.6,0,0,3,"['190208-15111-010', '200204-19180-611', '200204-19180-610', '200204-19180-609', '200204-19180-608', '200204-19180-607', '200204-19180-606']",2020-03-11 02:06:00,1111.0,2020-03-11 02:07:00,1150.5,2020-03-11 02:03:00,,2020-03-11 02:21:00,1251.6,,0,,
161,open,,0,,,,,,,15.900000000372529,4,,,,,,2020-03-11 02:40:00,1255.0,,,,,2020-03-11 02:50:00,1053.1,,,,
162,reheat,,0,,,,,,,35.0,4,,,,0,,2020-03-11 02:50:00,1053.1,,,,,2020-03-11 02:56:00,,,,,
163,open,,0,,,,,,,0.0,4,,,,,,2020-03-11 02:57:00,1253.2,,,,,2020-03-11 03:01:00,946.1,,,,
164,reheat,,0,,,,,,,114.29999999888241,4,,,,0,,2020-03-11 03:01:00,946.1,,,,,2020-03-11 03:16:00,,,,,
165,hold,,0,,,,,,,19.0,4,,,,,,2020-03-11 03:16:00,1263.1,,,,,2020-03-11 03:18:00,1263.4,,,1262.6666666666667,
166,open,,0,,,,,,,24.40000000037253,4,,,,,,2020-03-11 03:18:00,1263.4,,,,,2020-03-11 03:24:00,1017.2,,,,
167,reheat,,0,,,,,,,14.0,4,,,,0,,2020-03-11 03:24:00,1017.2,,,,,2020-03-11 03:27:00,,,,,
168,open,,0,,,,,,,0.0,4,,,,,,2020-03-11 03:28:00,1119.9,,,,,2020-03-11 03:30:00,937.6,,,,
169,reheat,,0,,,,,,,22.899999998509884,4,,,,1,,2020-03-11 03:30:00,937.6,,,,,2020-03-11 03:37:00,,,,,
170,open,,0,,,,,,,0.0,4,,,,,,2020-03-11 03:37:00,1061.4,,,,,2020-03-11 03:40:00,893.6,,,,
171,reheat,,0,,,,,,,431.80000000074506,4,,,,1,,2020-03-11 03:40:00,893.6,,,,,2020-03-11 04:23:00,,,,,
172,hold,,0,,,,,,,2046.800000000745,4,,,,,,2020-03-11 04:23:00,1251.3,,,,,2020-03-11 14:39:00,1253.7,,,1251.4076175040518,
