,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
1507,3,2020-04-20 18:21:00,2020-04-20 18:30:00,35.800000000745065,reheat,[''],2020-04-20,ÁÖ°£,,,33.0,,0.0,,,,,,,,1.0,1093.4,,,,,,,4,4.0,°ãÄ§
1508,3,2020-04-20 21:13:00,2020-04-20 21:17:00,19.0,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,0.0,1171.4,,,,,,,4,4.0,°ãÄ§
1509,3,2020-04-21 08:42:00,2020-04-21 08:50:00,27.699999999254945,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1070.8,,,,,,,4,4.0,°ãÄ§
1510,3,2020-04-21 08:56:00,2020-04-21 09:06:00,72.5,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,2.0,969.2,,,,,,,4,4.0,°ãÄ§
1511,3,2020-04-21 09:20:00,2020-04-21 09:38:00,124.0,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,2.0,885.4,,,,,,,4,4.0,°ãÄ§
1512,3,2020-04-21 09:56:00,2020-04-21 10:11:00,74.0,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1081.5,,,,,,,4,4.0,°ãÄ§
1513,3,2020-04-21 10:20:00,2020-04-21 10:34:00,60.19999999925494,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1104.1,,,,,,,4,4.0,°ãÄ§
1514,3,2020-04-21 10:43:00,2020-04-21 10:52:00,34.40000000037253,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1075.4,,,,,,,4,4.0,°ãÄ§
1515,3,2020-04-21 11:02:00,2020-04-21 11:09:00,27.40000000037253,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,0.0,1128.9,,,,,,,4,4.0,°ãÄ§
1516,3,2020-04-21 11:18:00,2020-04-21 11:25:00,36.0,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,0.0,1040.1,,,,,,,4,4.0,°ãÄ§
1517,3,2020-04-21 11:32:00,2020-04-21 11:46:00,75.5,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1002.6,,,,,,,4,4.0,°ãÄ§
1518,3,2020-04-21 13:39:00,2020-04-21 13:49:00,42.40000000037253,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,4.0,1076.5,,,,,,,4,4.0,°ãÄ§
1519,3,2020-04-21 13:55:00,2020-04-21 14:11:00,74.79999999888241,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,0.0,1102.2,,,,,,,4,4.0,°ãÄ§
1520,3,2020-04-21 16:42:00,2020-04-21 16:56:00,0.0,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,14.0,1067.8,,,,,,,4,4.0,°ãÄ§
1521,3,2020-04-21 18:20:00,2020-04-21 18:46:00,100.90000000037253,reheat,[''],2020-04-21,ÁÖ°£,,,34.0,,0.0,,,,,,,,1.0,1093.8,,,,,,,4,4.0,°ãÄ§
1522,3,2020-04-21 20:36:00,2020-04-21 20:54:00,98.90000000037253,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1163.6,,,,,,,4,4.0,°ãÄ§
1523,3,2020-04-22 06:28:00,2020-04-22 06:34:00,31.90000000037253,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1037.0,,,,,,,4,4.0,°ãÄ§
1524,3,2020-04-22 06:38:00,2020-04-22 06:46:00,40.699999999254935,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1047.4,,,,,,,4,4.0,°ãÄ§
1525,3,2020-04-22 07:01:00,2020-04-22 07:13:00,88.0,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1014.3,,,,,,,4,4.0,°ãÄ§
1526,3,2020-04-22 08:50:00,2020-04-22 09:02:00,54.39999999850989,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1124.8,,,,,,,4,4.0,°ãÄ§
1527,3,2020-04-22 09:12:00,2020-04-22 09:25:00,56.200000001117594,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,1.0,1147.8,,,,,,,4,4.0,°ãÄ§
1528,3,2020-04-22 09:35:00,2020-04-22 09:43:00,29.699999999254945,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,1.0,1119.9,,,,,,,4,4.0,°ãÄ§
1529,3,2020-04-22 09:47:00,2020-04-22 10:00:00,63.0,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,1.0,1091.7,,,,,,,4,4.0,°ãÄ§
1530,3,2020-04-22 13:58:00,2020-04-22 14:15:00,73.69999999925494,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,1.0,1083.0,,,,,,,4,4.0,°ãÄ§
1531,3,2020-04-22 14:29:00,2020-04-22 14:41:00,53.0,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,0.0,1105.1,,,,,,,4,4.0,°ãÄ§
1532,3,2020-04-22 14:53:00,2020-04-22 15:09:00,66.69999999925494,reheat,[''],2020-04-22,ÁÖ°£,,,35.0,,0.0,,,,,,,,2.0,1090.9,,,,,,,4,4.0,°ãÄ§
1533,3,2020-04-23 14:53:00,2020-04-23 15:01:00,30.800000000745055,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,1.0,1119.7,,,,,,,4,4.0,°ãÄ§
1534,3,2020-04-23 15:11:00,2020-04-23 15:27:00,67.0,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,0.0,1125.9,,,,,,,4,4.0,°ãÄ§
1535,3,2020-04-23 15:35:00,2020-04-23 15:53:00,72.19999999925494,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,1.0,1120.0,,,,,,,4,4.0,°ãÄ§
1536,3,2020-04-23 16:07:00,2020-04-23 16:21:00,44.599999999627464,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,1.0,1171.5,,,,,,,4,4.0,°ãÄ§
1537,3,2020-04-23 16:38:00,2020-04-23 16:50:00,51.5,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,0.0,1129.1,,,,,,,4,4.0,°ãÄ§
1538,3,2020-04-23 17:07:00,2020-04-23 17:19:00,55.0,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,0.0,1107.5,,,,,,,4,4.0,°ãÄ§
1539,3,2020-04-23 18:01:00,2020-04-23 18:14:00,56.700000001117594,reheat,[''],2020-04-23,ÁÖ°£,,,36.0,,0.0,,,,,,,,1.0,1063.4,,,,,,,4,4.0,°ãÄ§
1540,3,2020-04-24 02:06:00,2020-04-24 02:15:00,36.800000000745065,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1084.5,,,,,,,4,4.0,°ãÄ§
1541,3,2020-04-24 02:25:00,2020-04-24 02:33:00,35.0,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1091.5,,,,,,,4,4.0,°ãÄ§
1542,3,2020-04-24 02:43:00,2020-04-24 02:53:00,43.89999999850989,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,1.0,1063.8,,,,,,,4,4.0,°ãÄ§
1543,3,2020-04-24 03:00:00,2020-04-24 03:11:00,54.5,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1067.7,,,,,,,4,4.0,°ãÄ§
1544,3,2020-04-24 03:17:00,2020-04-24 03:27:00,49.30000000074506,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,1.0,1006.5,,,,,,,4,4.0,°ãÄ§
1545,3,2020-04-24 03:32:00,2020-04-24 03:45:00,72.30000000074506,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,3.0,1029.1,,,,,,,4,4.0,°ãÄ§
1546,3,2020-04-24 08:43:00,2020-04-24 08:53:00,43.799999998882406,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1135.0,,,,,,,4,4.0,°ãÄ§
1547,3,2020-04-24 09:04:00,2020-04-24 09:16:00,56.200000001117594,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1113.9,,,,,,,4,4.0,°ãÄ§
1548,3,2020-04-24 11:07:00,2020-04-24 11:18:00,43.599999999627464,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1149.3,,,,,,,4,4.0,°ãÄ§
1549,3,2020-04-24 13:08:00,2020-04-24 13:18:00,33.0,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,1.0,1182.7,,,,,,,4,4.0,°ãÄ§
1550,3,2020-04-24 15:55:00,2020-04-24 16:10:00,63.900000000372536,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,3.0,1102.4,,,,,,,4,4.0,°ãÄ§
1551,3,2020-04-24 16:21:00,2020-04-24 16:34:00,53.400000000372536,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1129.6,,,,,,,4,4.0,°ãÄ§
1552,3,2020-04-24 16:42:00,2020-04-24 17:09:00,101.40000000037253,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1128.9,,,,,,,4,4.0,°ãÄ§
1553,3,2020-04-24 18:02:00,2020-04-24 18:13:00,46.599999999627464,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,0.0,1115.0,,,,,,,4,4.0,°ãÄ§
1554,3,2020-04-24 18:23:00,2020-04-24 18:33:00,46.80000000074506,reheat,[''],2020-04-24,ÁÖ°£,,,37.0,,0.0,,,,,,,,3.0,1096.9,,,,,,,4,4.0,°ãÄ§
1555,3,2020-04-24 20:50:00,2020-04-24 20:58:00,36.5,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1139.4,,,,,,,4,4.0,°ãÄ§
1556,3,2020-04-24 21:10:00,2020-04-24 21:20:00,47.0,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,1.0,1112.7,,,,,,,4,4.0,°ãÄ§
1557,3,2020-04-24 21:31:00,2020-04-24 21:46:00,83.59999999962747,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,1.0,1074.0,,,,,,,4,4.0,°ãÄ§
1558,3,2020-04-25 01:35:00,2020-04-25 01:42:00,29.699999999254945,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1170.4,,,,,,,4,4.0,°ãÄ§
1559,3,2020-04-25 01:47:00,2020-04-25 01:56:00,36.699999999254935,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,1.0,1128.0,,,,,,,4,4.0,°ãÄ§
1560,3,2020-04-25 02:07:00,2020-04-25 02:14:00,26.199999999254945,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,936.4,,,,,,,4,4.0,°ãÄ§
1561,3,2020-04-25 02:16:00,2020-04-25 02:28:00,75.09999999962747,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1026.5,,,,,,,4,4.0,°ãÄ§
1562,3,2020-04-25 02:32:00,2020-04-25 02:42:00,50.80000000074506,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1074.6,,,,,,,4,4.0,°ãÄ§
1563,3,2020-04-25 02:45:00,2020-04-25 03:00:00,94.5,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,1.0,1103.8,,,,,,,4,4.0,°ãÄ§
1564,3,2020-04-25 05:26:00,2020-04-25 05:38:00,52.600000001490116,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1130.4,,,,,,,4,4.0,°ãÄ§
1565,3,2020-04-25 05:45:00,2020-04-25 05:52:00,29.79999999888241,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1156.1,,,,,,,4,4.0,°ãÄ§
1566,3,2020-04-25 05:57:00,2020-04-25 06:06:00,40.200000001117594,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1095.5,,,,,,,4,4.0,°ãÄ§
1567,3,2020-04-25 06:10:00,2020-04-25 06:19:00,43.599999999627464,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1072.9,,,,,,,4,4.0,°ãÄ§
1568,3,2020-04-25 06:39:00,2020-04-25 07:04:00,215.0,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,2.0,796.8,,,,,,,4,4.0,°ãÄ§
1569,3,2020-04-25 13:02:00,2020-04-25 13:12:00,40.700000001117594,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,2.0,1133.3,,,,,,,4,4.0,°ãÄ§
1570,3,2020-04-25 13:23:00,2020-04-25 13:37:00,63.0,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1127.3,,,,,,,4,4.0,°ãÄ§
1571,3,2020-04-25 14:28:00,2020-04-25 14:40:00,59.0,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,970.2,,,,,,,4,4.0,°ãÄ§
1572,3,2020-04-25 14:49:00,2020-04-25 15:03:00,73.09999999962747,reheat,[''],2020-04-25,ÁÖ°£,,,38.0,,0.0,,,,,,,,0.0,1070.8,,,,,,,4,4.0,°ãÄ§
1573,3,2020-04-28 01:02:00,2020-04-28 01:13:00,43.599999999627464,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,3.0,1117.2,,,,,,,4,4.0,°ãÄ§
1574,3,2020-04-28 01:17:00,2020-04-28 01:28:00,52.599999999627464,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,4.0,1085.1,,,,,,,4,4.0,°ãÄ§
1575,3,2020-04-28 01:33:00,2020-04-28 01:46:00,55.900000000372536,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,5.0,1117.4,,,,,,,4,4.0,°ãÄ§
1576,3,2020-04-28 01:56:00,2020-04-28 02:08:00,61.299999998882406,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,5.0,1064.1,,,,,,,4,4.0,°ãÄ§
1577,3,2020-04-28 02:21:00,2020-04-28 02:30:00,38.5,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,4.0,1081.4,,,,,,,4,4.0,°ãÄ§
1578,3,2020-04-28 02:40:00,2020-04-28 02:50:00,43.69999999925494,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,4.0,1090.9,,,,,,,4,4.0,°ãÄ§
1579,3,2020-04-28 02:59:00,2020-04-28 03:12:00,64.80000000074506,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,5.0,1096.2,,,,,,,4,4.0,°ãÄ§
1580,3,2020-04-28 03:22:00,2020-04-28 03:35:00,61.299999998882406,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,6.0,1077.8,,,,,,,4,4.0,°ãÄ§
1581,3,2020-04-28 03:51:00,2020-04-28 04:10:00,87.80000000074507,reheat,[''],2020-04-27,¾ß°£,,,39.0,,0.0,,,,,,,,8.0,1053.4,,,,,,,4,4.0,°ãÄ§
1582,3,2020-04-28 20:30:00,2020-04-28 20:42:00,54.799999998882406,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1130.1,,,,,,,4,4.0,°ãÄ§
1583,3,2020-04-28 20:53:00,2020-04-28 21:04:00,48.200000001117594,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,2.0,1086.1,,,,,,,4,4.0,°ãÄ§
1584,3,2020-04-28 21:16:00,2020-04-28 21:32:00,84.60000000149013,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,2.0,1039.8,,,,,,,4,4.0,°ãÄ§
1585,3,2020-04-28 21:43:00,2020-04-28 21:56:00,65.5,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1041.0,,,,,,,4,4.0,°ãÄ§
1586,3,2020-04-29 01:01:00,2020-04-29 01:12:00,52.0,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1074.2,,,,,,,4,4.0,°ãÄ§
1587,3,2020-04-29 01:20:00,2020-04-29 01:29:00,43.599999999627464,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1126.1,,,,,,,4,4.0,°ãÄ§
1588,3,2020-04-29 01:34:00,2020-04-29 01:41:00,29.59999999962747,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1163.0,,,,,,,4,4.0,°ãÄ§
1589,3,2020-04-29 01:49:00,2020-04-29 02:10:00,90.80000000074507,reheat,[''],2020-04-28,¾ß°£,,,40.0,,0.0,,,,,,,,0.0,1077.3,,,,,,,4,4.0,°ãÄ§
1590,3,2020-04-29 09:16:00,2020-04-29 09:27:00,66.09999999962747,reheat,[''],2020-04-29,ÁÖ°£,,,41.0,,0.0,,,,,,,,2.0,1035.6,,,,,,,4,4.0,°ãÄ§
1591,3,2020-04-29 09:36:00,2020-04-29 09:52:00,104.20000000111759,reheat,[''],2020-04-29,ÁÖ°£,,,41.0,,0.0,,,,,,,,0.0,1027.7,,,,,,,4,4.0,°ãÄ§
1592,3,2020-04-29 18:04:00,2020-04-29 18:15:00,51.19999999925494,reheat,[''],2020-04-29,ÁÖ°£,,,41.0,,0.0,,,,,,,,2.0,1042.2,,,,,,,4,4.0,°ãÄ§
1593,3,2020-04-29 20:37:00,2020-04-29 20:51:00,59.900000000372536,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1124.6,,,,,,,4,4.0,°ãÄ§
1594,3,2020-04-29 21:16:00,2020-04-29 21:24:00,34.30000000074506,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,1.0,1132.7,,,,,,,4,4.0,°ãÄ§
1595,3,2020-04-29 21:33:00,2020-04-29 21:41:00,36.09999999962747,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1114.8,,,,,,,4,4.0,°ãÄ§
1596,3,2020-04-29 21:54:00,2020-04-29 22:02:00,39.5,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1093.3,,,,,,,4,4.0,°ãÄ§
1597,3,2020-04-29 22:13:00,2020-04-29 22:22:00,43.0,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1098.1,,,,,,,4,4.0,°ãÄ§
1598,3,2020-04-29 22:30:00,2020-04-29 22:38:00,39.59999999962747,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1107.6,,,,,,,4,4.0,°ãÄ§
1599,3,2020-04-29 22:46:00,2020-04-29 22:59:00,60.400000000372536,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,2.0,1092.4,,,,,,,4,4.0,°ãÄ§
1600,3,2020-04-29 23:08:00,2020-04-29 23:17:00,44.799999998882406,reheat,[''],2020-04-29,¾ß°£,,,42.0,,0.0,,,,,,,,0.0,1077.8,,,,,,,4,4.0,°ãÄ§
1601,3,2020-04-30 20:24:00,2020-04-30 20:35:00,51.0,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1108.1,,,,,,,4,4.0,°ãÄ§
1602,3,2020-04-30 20:49:00,2020-04-30 21:01:00,52.80000000074506,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1111.5,,,,,,,4,4.0,°ãÄ§
1603,3,2020-04-30 21:23:00,2020-04-30 21:36:00,61.19999999925494,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,1.0,1074.3,,,,,,,4,4.0,°ãÄ§
1604,3,2020-04-30 21:45:00,2020-04-30 21:54:00,40.800000000745065,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1069.1,,,,,,,4,4.0,°ãÄ§
1605,3,2020-04-30 22:07:00,2020-04-30 22:17:00,49.39999999850989,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1046.6,,,,,,,4,4.0,°ãÄ§
1606,3,2020-04-30 22:28:00,2020-04-30 22:41:00,68.09999999962747,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1059.7,,,,,,,4,4.0,°ãÄ§
1607,3,2020-04-30 23:16:00,2020-04-30 23:26:00,40.800000000745065,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,1.0,1147.7,,,,,,,4,4.0,°ãÄ§
1608,3,2020-05-01 02:54:00,2020-05-01 03:11:00,71.90000000037253,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,1.0,1115.8,,,,,,,4,4.0,°ãÄ§
1609,3,2020-05-01 03:34:00,2020-05-01 03:45:00,54.80000000074506,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,1.0,1066.7,,,,,,,4,4.0,°ãÄ§
1610,3,2020-05-01 04:16:00,2020-05-01 04:27:00,58.100000001490116,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,3.0,1051.9,,,,,,,4,4.0,°ãÄ§
1611,3,2020-05-01 05:02:00,2020-05-01 05:13:00,46.0,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1146.6,,,,,,,4,4.0,°ãÄ§
1612,3,2020-05-01 05:51:00,2020-05-01 06:04:00,56.30000000074506,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,2.0,1110.2,,,,,,,4,4.0,°ãÄ§
1613,3,2020-05-01 06:40:00,2020-05-01 06:51:00,52.799999998882406,reheat,[''],2020-04-30,¾ß°£,,,43.0,,0.0,,,,,,,,0.0,1083.2,,,,,,,4,4.0,°ãÄ§
1614,3,2020-05-06 20:20:00,2020-05-06 20:29:00,39.300000000745065,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,0.0,1117.6,,,,,,,4,4.0,°ãÄ§
1615,3,2020-05-06 20:37:00,2020-05-06 20:49:00,55.099999999627464,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,0.0,1112.4,,,,,,,4,4.0,°ãÄ§
1616,3,2020-05-06 20:58:00,2020-05-06 21:11:00,65.40000000037253,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,0.0,1062.5,,,,,,,4,4.0,°ãÄ§
1617,3,2020-05-06 21:19:00,2020-05-06 21:28:00,48.200000001117594,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,1.0,1044.7,,,,,,,4,4.0,°ãÄ§
1618,3,2020-05-06 21:45:00,2020-05-06 22:06:00,144.59999999962747,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,0.0,917.9,,,,,,,4,4.0,°ãÄ§
1619,3,2020-05-07 02:56:00,2020-05-07 03:08:00,55.200000001117594,reheat,[''],2020-05-06,¾ß°£,,,44.0,,0.0,,,,,,,,0.0,1112.2,,,,,,,4,4.0,°ãÄ§
1620,3,2020-05-07 20:24:00,2020-05-07 20:35:00,48.200000001117594,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1118.7,,,,,,,4,4.0,°ãÄ§
1621,3,2020-05-07 20:45:00,2020-05-07 20:54:00,43.0,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1070.5,,,,,,,4,4.0,°ãÄ§
1622,3,2020-05-07 21:05:00,2020-05-07 21:16:00,51.69999999925494,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1125.9,,,,,,,4,4.0,°ãÄ§
1623,3,2020-05-07 21:25:00,2020-05-07 21:35:00,46.400000000372536,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1062.4,,,,,,,4,4.0,°ãÄ§
1624,3,2020-05-07 21:44:00,2020-05-07 21:51:00,31.09999999962747,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,1.0,1145.8,,,,,,,4,4.0,°ãÄ§
1625,3,2020-05-07 22:05:00,2020-05-07 22:16:00,72.69999999925494,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,1.0,995.8,,,,,,,4,4.0,°ãÄ§
1626,3,2020-05-07 22:20:00,2020-05-07 22:34:00,77.90000000037253,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1105.2,,,,,,,4,4.0,°ãÄ§
1627,3,2020-05-08 03:42:00,2020-05-08 03:50:00,34.59999999962747,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1141.9,,,,,,,4,4.0,°ãÄ§
1628,3,2020-05-08 04:04:00,2020-05-08 04:14:00,44.900000000372536,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,926.7,,,,,,,4,4.0,°ãÄ§
1629,3,2020-05-08 04:19:00,2020-05-08 04:38:00,119.70000000111759,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,1.0,939.3,,,,,,,4,4.0,°ãÄ§
1630,3,2020-05-08 05:46:00,2020-05-08 06:02:00,71.29999999888241,reheat,[''],2020-05-07,¾ß°£,,,45.0,,0.0,,,,,,,,0.0,1123.8,,,,,,,4,4.0,°ãÄ§
1631,3,2020-05-08 22:12:00,2020-05-08 22:22:00,67.09999999962747,reheat,[''],2020-05-09,ÁÖ°£,,,46.0,,0.0,,,,,,,,0.0,1002.6,,,,,,,4,4.0,°ãÄ§
1632,3,2020-05-08 22:34:00,2020-05-08 22:56:00,139.7000000011176,reheat,[''],2020-05-09,ÁÖ°£,,,46.0,,0.0,,,,,,,,0.0,1033.9,,,,,,,4,4.0,°ãÄ§
