,가열로 번호,시작시간,시작온도,종료시간,종료온도,평균온도,가스사용량
90,2,2019-10-19 08:02:00,353.6,2019-10-19 08:15:00,373.5,368.7642857142858,19.200000001117587
91,2,2019-10-19 08:15:00,373.5,2019-10-19 16:39:00,353.4,363.081746031746,260.59999999962747
92,2,2019-10-19 19:09:00,462.5,2019-10-19 20:03:00,486.1,489.2370370370371,118.20000000111759
93,2,2019-10-21 10:13:00,1294.1,2019-10-21 10:32:00,1274.4,1280.157894736842,49.29999999888241
94,2,2019-10-22 20:03:00,920.0,2019-10-22 20:43:00,956.7,812.8475000000001,61.399999998509884
95,2,2019-10-22 23:04:00,1256.1,2019-10-22 23:06:00,1254.1,1258.25,15.400000000372529
96,2,2019-10-24 20:07:00,1272.4,2019-10-24 20:13:00,1265.7,1261.8999999999999,50.70000000111759
97,2,2019-10-26 17:00:00,654.2,2019-10-26 22:26:00,645.1,654.1592024539877,737.7999999988824
98,2,2019-11-01 09:37:00,1231.1,2019-11-01 09:40:00,1239.2,1235.8666666666666,13.599999999627471
99,2,2019-11-02 22:22:00,577.0,2019-11-03 10:42:00,578.8,581.3197297297297,1105.4000000003725
100,2,2019-11-03 22:26:00,1106.4,2019-11-04 03:16:00,1134.7,1121.4772413793105,819.5
101,2,2019-11-04 03:16:00,1134.7,2019-11-04 03:36:00,1140.3,1135.655,45.5
102,2,2019-11-09 11:16:00,648.7,2019-11-09 11:45:00,683.0,681.7199999999999,24.5
103,2,2019-11-09 11:45:00,683.0,2019-11-10 21:12:00,645.2,658.750971599402,1415.0999999996275
104,2,2019-11-13 02:22:00,1246.5,2019-11-13 02:28:00,1253.5,1249.8666666666668,48.600000001490116
105,2,2019-11-13 03:08:00,657.7,2019-11-13 03:09:00,672.0,672.0,3.599999999627471
106,2,2019-11-13 05:34:00,1251.5,2019-11-13 05:37:00,1264.2,1258.8999999999999,28.0
107,2,2019-11-15 05:54:00,1257.8,2019-11-15 05:58:00,1255.3,1258.075,35.40000000037253
108,2,2019-11-23 08:33:00,757.5,2019-11-24 09:55:00,748.5,726.7337713534823,1211.699999999255
109,2,2019-11-25 15:27:00,1165.7,2019-11-25 15:28:00,1189.3,1189.3,8.699999999254942
110,2,2019-11-25 15:37:00,998.9,2019-11-25 15:38:00,1002.0,1002.0,5.300000000745058
111,2,2019-11-25 17:29:00,1266.7,2019-11-25 17:32:00,1252.1,1256.6333333333334,26.299999998882413
112,2,2019-11-28 05:54:00,1267.3,2019-11-28 05:55:00,1274.9,1274.9,8.799999998882413
113,2,2019-11-29 07:43:00,663.8,2019-11-29 07:44:00,664.4,664.4,1.800000000745058
114,2,2019-12-02 21:00:00,757.8,2019-12-02 21:01:00,770.4,770.4,5.400000000372529
115,2,2019-12-03 20:53:00,1261.3,2019-12-03 20:55:00,1261.6,1266.25,19.399999998509884
116,2,2019-12-05 17:40:00,1271.1,2019-12-05 17:42:00,1274.1,1268.1999999999998,17.700000001117587
117,2,2019-12-07 08:24:00,650.5,2019-12-08 19:56:00,655.3,655.4807692307693,2686.699999999255
118,2,2019-12-08 19:56:00,655.3,2019-12-08 20:36:00,700.7,673.98,62.20000000111759
119,2,2019-12-09 08:32:00,473.2,2019-12-09 08:39:00,464.1,468.88571428571424,0.0
120,2,2019-12-09 08:39:00,464.1,2019-12-09 08:40:00,465.4,465.4,0.0
121,2,2019-12-09 11:34:00,1244.6,2019-12-09 11:41:00,1262.7,1256.3714285714286,63.5
122,2,2019-12-10 06:07:00,1256.8,2019-12-10 06:11:00,1264.7,1256.5,40.90000000037253
123,2,2019-12-10 06:25:00,1268.9,2019-12-10 06:32:00,1270.9,1259.1857142857145,63.79999999888241
124,2,2019-12-14 22:28:00,653.4,2019-12-15 10:19:00,644.6,653.9614627285513,1422.5999999996275
125,2,2019-12-16 15:53:00,929.6,2019-12-16 15:54:00,968.1,968.1,10.400000000372529
126,2,2019-12-16 17:29:00,1267.4,2019-12-16 17:30:00,1252.7,1252.7,0.0
127,2,2019-12-17 17:14:00,1152.1,2019-12-17 17:15:00,1159.9,1159.9,20.59999999962747
128,2,2019-12-17 17:51:00,1129.9,2019-12-17 17:53:00,1144.8,1132.1999999999998,20.700000001117587
129,2,2019-12-17 19:00:00,1263.3,2019-12-17 19:05:00,1264.5,1260.94,45.100000001490116
130,2,2019-12-18 18:02:00,1251.7,2019-12-18 18:03:00,1265.0,1265.0,8.699999999254942
131,2,2019-12-19 18:11:00,1096.1,2019-12-19 18:17:00,1107.7,1096.6333333333334,61.40000000037253
132,2,2019-12-19 19:57:00,1257.3,2019-12-19 20:00:00,1265.6,1262.3333333333333,30.100000001490116
133,2,2019-12-23 08:54:00,675.0,2019-12-23 09:15:00,680.0,677.5380952380951,67.59999999962747
134,2,2019-12-23 09:15:00,680.0,2019-12-23 09:26:00,695.3,683.6727272727273,36.40000000037253
135,2,2019-12-23 10:06:00,676.8,2019-12-23 10:14:00,668.9,663.7125,25.40000000037253
136,2,2019-12-26 08:07:00,1256.2,2019-12-26 08:10:00,1264.5,1261.1666666666667,28.0
137,3,2019-07-02 03:41:00,909.1,2019-07-02 03:44:00,921.3,917.6999999999999,11.799999998882413
138,3,2019-07-02 03:44:00,921.3,2019-07-02 03:49:00,891.3,908.1199999999999,5.0
139,3,2019-07-02 06:34:00,1250.8,2019-07-02 06:49:00,1261.8,1254.5,130.30000000074506
140,3,2019-07-08 21:17:00,1230.3,2019-07-08 21:26:00,1264.5,1256.02,1023.7000000011176
141,3,2019-07-15 17:59:00,927.1,2019-07-15 18:00:00,929.2,929.2,10.099999999627471
142,3,2019-07-15 18:07:00,842.1,2019-07-15 18:08:00,842.8,842.8,5.099999999627471
143,3,2019-07-22 17:12:00,1257.7000000001099,2019-07-22 17:15:00,1261.1,1259.4000000000274,9240.700000001118
144,3,2019-08-06 16:02:00,1039.1,2019-08-06 16:03:00,1041.7,1041.7,11.799999998882413
145,3,2019-08-06 18:01:00,1242.8,2019-08-06 18:36:00,1249.6,1198.7685714285712,306.5
146,3,2019-08-07 17:38:00,1235.8,2019-08-07 18:49:00,1187.4,1242.5169014084506,444.69999999925494
147,3,2019-09-06 08:32:00,394.1,2019-09-06 12:02:00,359.9,360.39142857142855,355.2999999988824
148,3,2019-09-22 09:53:00,380.4,2019-09-22 10:17:00,390.4,385.1599999999999,12.199999999254942
149,3,2019-09-22 15:41:00,660.9,2019-09-22 22:28:00,650.8,659.1199017199016,904.2999999988824
150,3,2019-09-25 11:01:00,1261.3,2019-09-25 11:04:00,1256.5,1259.1000000000001,23.700000001117587
151,3,2019-09-29 05:46:00,475.7,2019-09-29 05:53:00,463.2,467.9428571428571,12.199999999254942
152,3,2019-09-29 09:14:00,561.6,2019-09-29 09:40:00,586.9,572.6153846153846,62.30000000074506
153,3,2019-09-29 11:44:00,662.6,2019-09-29 20:32:00,655.7,658.2721590909091,1157.0
154,3,2019-09-30 05:33:00,952.3,2019-09-30 08:35:00,1001.5,971.8967032967032,590.8999999985099
155,3,2019-09-30 08:35:00,1001.5,2019-09-30 08:40:00,990.2,993.5,15.300000000745058
156,3,2019-10-01 04:02:00,896.6,2019-10-01 04:03:00,901.1,901.1,5.099999999627471
157,3,2019-10-01 05:57:00,1256.0,2019-10-01 06:01:00,1255.6,1248.55,40.90000000037253
158,3,2019-10-06 11:45:00,667.7,2019-10-06 20:32:00,669.4,658.5618595825426,1047.9000000003725
159,3,2019-10-08 03:57:00,910.3,2019-10-08 03:58:00,912.0,912.0,6.800000000745058
160,3,2019-10-08 05:26:00,1238.7,2019-10-08 05:32:00,1246.0,1249.5833333333333,63.40000000037253
161,3,2019-10-11 05:41:00,1166.7,2019-10-11 05:46:00,1180.4,1173.8799999999999,54.90000000037253
162,3,2019-10-11 06:40:00,1245.9,2019-10-11 06:47:00,1256.1,1247.857142857143,73.59999999962747
163,3,2019-10-12 08:26:00,663.0,2019-10-13 20:47:00,649.1,654.9068775790921,3442.0
164,3,2019-10-19 14:08:00,395.4,2019-10-19 19:45:00,389.3,390.84510385756676,605.5999999996275
165,3,2019-10-22 06:32:00,1248.5,2019-10-22 06:53:00,1244.0,1248.504761904762,214.40000000037253
166,3,2019-10-25 10:44:00,1255.3,2019-10-25 10:49:00,1247.2,1248.7199999999998,49.19999999925494
167,3,2019-10-26 07:39:00,690.2,2019-10-26 21:28:00,650.3,666.4790108564536,1171.0999999996275
168,3,2019-10-29 03:37:00,329.3,2019-10-29 03:43:00,327.5,328.3666666666667,0.0
169,3,2019-10-29 05:41:00,1253.5,2019-10-29 05:48:00,1245.7,1249.3428571428572,73.19999999925494
170,3,2019-11-03 04:23:00,653.8,2019-11-03 04:24:00,672.2,672.2,3.599999999627471
171,3,2019-11-03 04:24:00,672.2,2019-11-03 18:58:00,645.9,659.2549199084668,1696.5
172,3,2019-11-05 05:15:00,1251.3,2019-11-05 05:18:00,1255.1,1256.5666666666666,21.0
173,3,2019-11-07 07:22:00,1251.6,2019-11-07 07:33:00,1246.8,1249.8363636363636,109.70000000111759
174,3,2019-11-14 17:54:00,1250.6,2019-11-14 18:24:00,1256.3,1250.3233333333335,288.3999999985099
175,3,2019-11-17 02:30:00,668.5,2019-11-17 09:22:00,673.9,655.0638349514564,852.1999999992549
176,3,2019-11-23 07:39:00,652.3,2019-11-24 16:27:00,671.9,654.3081300813008,3656.5
177,3,2019-11-26 06:35:00,773.9,2019-11-26 06:36:00,775.4,775.4,7.099999999627471
178,3,2019-11-26 08:30:00,1250.8,2019-11-26 08:38:00,1247.5,1251.4875,83.09999999962747
179,3,2019-11-27 03:34:00,920.1,2019-11-27 03:35:00,905.4,905.4,7.099999999627471
180,3,2019-11-27 05:28:00,1236.6,2019-11-27 05:42:00,1245.8,1247.3571428571427,147.09999999962747
181,3,2019-11-28 03:26:00,1120.1,2019-11-28 03:27:00,1124.7,1124.7,10.599999999627471
182,3,2019-11-28 04:36:00,1243.8,2019-11-28 04:47:00,1265.6,1254.1909090909094,111.0
183,3,2019-12-01 05:56:00,587.0,2019-12-01 06:00:00,581.1,581.95,10.799999998882413
184,3,2019-12-01 08:11:00,668.8,2019-12-01 15:20:00,668.5,655.0888111888113,1002.4000000003725
185,3,2019-12-05 03:47:00,945.3,2019-12-05 03:49:00,947.4,946.5,12.5
186,3,2019-12-05 06:30:00,1250.0,2019-12-05 06:37:00,1256.1,1250.185714285714,66.19999999925494
187,3,2019-12-12 18:11:00,1259.4,2019-12-12 18:14:00,1255.9,1250.9333333333332,32.09999999962747
188,3,2019-12-15 08:53:00,648.7,2019-12-15 09:14:00,669.7,658.1190476190477,52.69999999925494
189,3,2019-12-15 09:14:00,669.7,2019-12-15 23:07:00,647.1,654.9858343337335,1656.9000000003725
190,3,2019-12-18 03:34:00,1255.5,2019-12-18 03:39:00,1260.0,1250.94,49.0
191,3,2019-12-18 04:54:00,1254.5,2019-12-18 05:21:00,1267.4,1260.340740740741,249.2999999988824
192,4,2019-07-02 23:37:00,1240.9,2019-07-02 23:40:00,1234.5,1235.6000000000001,31.09999999962747
193,4,2019-07-03 21:05:00,1249.6,2019-07-03 21:12:00,1241.9,1247.3857142857144,72.30000000074506
194,4,2019-07-06 20:19:00,450.5,2019-07-06 20:31:00,470.4,473.3076923076923,20.200000001117587
195,4,2019-07-06 20:31:00,470.4,2019-07-06 20:32:00,472.7,472.7,0.0
196,4,2019-07-07 01:55:00,653.0,2019-07-07 09:29:00,650.8,652.3887665198238,737.6999999992549
197,4,2019-07-14 03:59:00,662.2,2019-07-14 11:40:00,650.2,653.196529284165,746.8000000007451
198,4,2019-07-14 16:36:00,611.9,2019-07-14 16:38:00,614.3,613.5,0.0
199,4,2019-07-16 03:00:00,1019.7,2019-07-16 03:01:00,1014.3,1014.3,3.199999999254942
200,4,2019-07-16 04:04:00,1243.6,2019-07-16 04:10:00,1256.7,1248.45,54.600000001490116
201,4,2019-07-17 06:18:00,1250.4,2019-07-17 06:27:00,1252.1,1253.1555555555556,48.19999999925494
202,4,2019-07-20 07:32:00,355.0,2019-07-20 07:52:00,389.8,384.99047619047616,28.59999999962747
203,4,2019-07-20 07:52:00,389.8,2019-07-20 09:44:00,396.1,393.19107142857143,59.09999999962747
204,4,2019-07-24 04:13:00,690.5,2019-07-24 05:11:00,705.6,720.1440677966102,28.300000000745058
205,4,2019-07-24 05:11:00,705.6,2019-07-24 05:13:00,709.4,708.5999999999999,0.0
206,4,2019-07-24 05:13:00,709.4,2019-07-24 05:21:00,709.7,709.7125000000001,0.0
207,4,2019-07-25 08:49:00,1240.1,2019-07-25 08:57:00,1263.0,1250.0124999999998,79.70000000111759
208,4,2019-07-26 08:31:00,1272.8,2019-07-26 09:25:00,1255.9,1254.0254545454545,203.40000000037253
209,4,2019-08-02 19:58:00,1252.4,2019-08-02 20:03:00,1260.3,1250.68,51.20000000111759
210,4,2019-08-03 16:23:00,1041.8,2019-08-03 16:31:00,1056.4,1046.2555555555552,1937.0999999996275
211,4,2019-08-03 18:12:00,1250.8,2019-08-03 18:21:00,1244.5,1246.6666666666667,81.20000000111759
212,4,2019-08-06 04:57:00,1245.8,2019-08-06 05:00:00,1246.4,1249.0666666666668,31.0
213,4,2019-08-07 01:34:00,1251.4,2019-08-07 01:36:00,1255.1,1248.5,14.800000000745058
214,4,2019-08-08 23:40:00,1200.723522315976,2019-08-08 23:41:00,1200.773401688714,1200.7484620023451,5.0
215,4,2019-08-17 11:44:00,402.5,2019-08-17 13:01:00,448.5,426.2142857142857,199.09999999962747
216,4,2019-08-17 17:51:00,582.4,2019-08-17 17:56:00,593.4,591.46,14.699999999254942
217,4,2019-08-19 19:09:00,1253.4,2019-08-19 19:16:00,1248.6,1247.8,71.40000000037253
218,4,2019-08-20 17:52:00,1240.5,2019-08-20 17:59:00,1253.3,1248.5571428571427,71.30000000074506
219,4,2019-08-24 09:10:00,389.6,2019-08-24 09:17:00,395.0,396.0375,8.5
220,4,2019-08-24 09:17:00,395.0,2019-08-24 09:25:00,392.3,392.84999999999997,1.700000001117587
221,4,2019-08-25 01:38:00,655.2,2019-08-25 07:27:00,650.0,651.627793696275,686.0
222,4,2019-09-03 11:49:00,231.4,2019-09-03 13:45:00,192.1,204.603448275862,0.0
223,4,2019-09-03 14:57:00,654.9,2019-09-03 21:32:00,657.6,652.1718987341773,1160.4000000003725
224,4,2019-09-22 11:37:00,636.4,2019-09-22 19:35:00,650.5,650.8332635983263,861.1000000014901
225,4,2019-09-24 02:41:00,1236.5,2019-09-24 03:20:00,1261.6,1150.948717948718,295.2000000011176
226,4,2019-09-26 03:28:00,1245.2,2019-09-26 03:31:00,1257.6,1248.9,23.59999999962747
227,4,2019-10-17 09:43:00,1251.9,2019-10-17 09:47:00,1251.9,1246.8000000000002,43.20000000111759
228,4,2019-10-18 07:07:00,1244.9,2019-10-18 07:12:00,1246.7,1248.54,53.40000000037253
229,4,2019-10-21 22:08:00,1241.0,2019-10-21 22:14:00,1252.2,1247.0333333333333,63.19999999925494
230,4,2019-10-22 19:27:00,1251.5,2019-10-22 19:44:00,1257.0,1247.4941176470588,170.0
231,4,2019-10-24 17:12:00,1242.7,2019-10-24 17:23:00,1256.8,1250.1454545454546,111.09999999962747
232,4,2019-10-26 07:53:00,658.9,2019-10-26 22:26:00,658.2,652.5274914089347,842.1000000014901
233,4,2019-10-28 19:53:00,1233.5,2019-10-28 19:59:00,1235.1,1234.5666666666666,49.09999999962747
234,4,2019-11-04 16:44:00,1214.7,2019-11-04 16:46:00,1220.4,1216.6,21.799999998882413
235,4,2019-11-04 17:11:00,1243.0,2019-11-04 17:15:00,1236.5,1237.125,32.100000001490116
236,4,2019-11-07 16:36:00,1248.6,2019-11-07 16:45:00,1256.4,1248.0222222222221,87.19999999925494
237,4,2019-11-09 07:51:00,641.6,2019-11-10 08:09:00,650.1,651.9189986282579,1932.0
238,4,2019-11-12 15:20:00,1257.0,2019-11-12 15:24:00,1264.0,1261.1,35.30000000074506
239,4,2019-11-12 16:33:00,1244.0,2019-11-12 17:03:00,1258.3,1250.6266666666668,235.30000000074506
240,4,2019-11-14 01:50:00,1246.5,2019-11-14 01:57:00,1239.0,1244.9142857142856,46.0
241,4,2019-11-16 08:00:00,382.0,2019-11-16 08:42:00,430.3,422.2720930232558,92.0
242,4,2019-11-16 08:42:00,430.3,2019-11-17 03:36:00,409.4,419.6412698412698,667.4000000003725
243,4,2019-11-17 10:39:00,637.0,2019-11-17 20:35:00,647.4,650.780033557047,1065.0
244,4,2019-12-01 08:44:00,652.6,2019-12-01 23:36:00,646.2,651.3041479820627,1416.3999999985099
245,4,2019-12-03 04:51:00,1264.6,2019-12-03 04:54:00,1263.7,1256.6999999999998,29.90000000037253
246,4,2019-12-05 07:08:00,1149.9,2019-12-05 07:09:00,1150.3,1150.3,3.599999999627471
247,4,2019-12-15 03:35:00,656.0,2019-12-15 13:23:00,657.3,651.7141156462585,839.9000000003725
248,4,2019-12-18 07:08:00,1249.6,2019-12-18 07:28:00,1264.4,1246.375,196.90000000037253
249,5,2019-07-02 15:49:00,919.4,2019-07-02 15:50:00,903.9,903.9,8.099999999627471
250,5,2019-07-11 04:18:00,798.1,2019-07-11 06:29:00,798.3,806.2114503816795,183.90000000037253
251,5,2019-07-14 04:02:00,663.6,2019-07-14 11:50:00,645.7,655.8249999999999,592.0999999996275
252,5,2019-08-12 20:46:00,1195.9,2019-08-12 20:56:00,1204.2,1200.0700000000002,96.0
253,5,2019-08-12 21:57:00,1058.0,2019-08-12 21:58:00,1060.0,1060.0,9.799999998882413
254,5,2019-08-12 23:49:00,1232.6,2019-08-12 23:59:00,1235.1,1232.87,65.80000000074506
255,5,2019-08-13 18:37:00,1185.8,2019-08-13 18:51:00,1200.5,1193.1571428571428,106.79999999888241
256,5,2019-08-13 19:14:00,1152.9,2019-08-13 19:15:00,1156.2,1156.2,8.099999999627471
257,5,2019-08-17 15:31:00,365.1,2019-08-17 15:35:00,372.1,369.75999999999993,4.900000000372529
258,5,2019-08-17 15:35:00,372.1,2019-08-17 23:45:00,360.5,357.089387755102,120.30000000074506
259,5,2019-08-18 06:36:00,751.6,2019-08-18 16:19:00,746.9,752.1763293310464,1162.6000000014901
