,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
19,1,2020-03-09 12:02:00,2020-03-09 17:53:00,627.3000000007452,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1247.1,,,,1262.4,,1256.3139204545455,4,4.0,°ãÄ§
20,1,2020-03-09 18:08:00,2020-03-09 22:05:00,370.8999999994412,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1248.8,,,,1261.7,,1257.1613445378146,4,4.0,°ãÄ§
21,1,2020-03-09 22:18:00,2020-03-09 22:21:00,1.7999999998137357,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1248.5,,,,1264.3,,1255.225,4,4.0,°ãÄ§
22,1,2020-03-09 22:35:00,2020-03-10 04:11:00,505.9000000003725,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1264.1,,,,1265.4,,1256.1780415430267,4,4.0,°ãÄ§
23,1,2020-03-10 04:26:00,2020-03-10 04:35:00,14.0,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1247.3,,,,1267.5,,1254.89,4,4.0,°ãÄ§
24,1,2020-03-10 04:50:00,2020-03-10 05:11:00,33.29999999981373,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1251.7,,,,1266.7,,1256.4545454545455,4,4.0,°ãÄ§
25,1,2020-03-10 05:29:00,2020-03-10 05:41:00,17.600000000558797,hold,[''],2020-03-09,¾ß°£,,,4.0,,0.0,,,,,,,,,1266.7,,,,1265.7,,1257.2923076923078,4,4.0,°ãÄ§
26,1,2020-03-10 09:08:00,2020-03-11 02:53:00,2020.7000000001865,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1253.6,,,,1262.5,,1255.6554409005628,4,4.0,°ãÄ§
27,1,2020-03-11 03:05:00,2020-03-11 03:09:00,5.299999999813736,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1261.3,,,,1261.7,,1256.78,4,4.0,°ãÄ§
28,1,2020-03-11 03:22:00,2020-03-11 03:31:00,17.799999999813735,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1253.6,,,,1263.3,,1258.59,4,4.0,°ãÄ§
29,1,2020-03-11 03:42:00,2020-03-11 03:47:00,10.700000000186263,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1276.9,,,,1283.4,,1279.8000000000004,4,4.0,°ãÄ§
30,1,2020-03-11 03:58:00,2020-03-11 04:19:00,40.700000000186265,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1280.1,,,,1282.9,,1279.2181818181818,4,4.0,°ãÄ§
31,1,2020-03-11 04:44:00,2020-03-11 04:54:00,26.600000000558797,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1257.6,,,,1283.3,,1276.9363636363635,4,4.0,°ãÄ§
32,1,2020-03-11 05:10:00,2020-03-11 05:17:00,17.700000000186265,hold,[''],2020-03-10,¾ß°£,,,5.0,,0.0,,,,,,,,,1241.4,,,,1279.8,,1264.0124999999996,4,4.0,°ãÄ§
33,1,2020-03-16 10:39:00,2020-03-16 17:53:00,702.6000000005588,hold,[''],2020-03-16,¾ß°£,,,6.0,,0.0,,,,,,,,,1257.9,,,,1259.4,,1255.8763218390804,4,4.0,°ãÄ§
34,1,2020-03-16 18:11:00,2020-03-17 01:45:00,656.7000000001863,hold,[''],2020-03-16,¾ß°£,,,6.0,,0.0,,,,,,,,,1262.0,,,,1283.0,,1255.3272527472525,4,4.0,°ãÄ§
35,1,2020-03-17 02:09:00,2020-03-17 02:39:00,48.400000000372536,hold,[''],2020-03-16,¾ß°£,,,6.0,,0.0,,,,,,,,,1281.5,,,,1283.3,,1276.825806451613,4,4.0,°ãÄ§
36,1,2020-03-17 02:45:00,2020-03-17 02:51:00,12.5,hold,[''],2020-03-16,¾ß°£,,,6.0,,0.0,,,,,,,,,1276.8,,,,1286.7,,1276.1,4,4.0,°ãÄ§
37,1,2020-03-17 03:32:00,2020-03-17 06:13:00,290.0,hold,[''],2020-03-16,¾ß°£,,,6.0,,0.0,,,,,,,,,1270.6,,,,1283.8,,1274.424074074074,4,4.0,°ãÄ§
38,1,2020-03-17 14:37:00,2020-03-17 16:06:00,166.80000000074506,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1263.4,,,,1284.4,,1274.9533333333334,4,4.0,°ãÄ§
39,1,2020-03-17 16:16:00,2020-03-17 16:28:00,24.39999999944121,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1282.2,,,,1285.0,,1275.0153846153846,4,4.0,°ãÄ§
40,1,2020-03-17 16:39:00,2020-03-17 19:30:00,253.0,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1267.7,,,,1284.2,,1276.9377906976745,4,4.0,°ãÄ§
41,1,2020-03-17 19:36:00,2020-03-17 19:38:00,5.2000000001862645,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1282.0,,,,1283.7,,1278.0,4,4.0,°ãÄ§
42,1,2020-03-17 19:48:00,2020-03-17 20:12:00,36.89999999944121,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1281.2,,,,1284.0,,1276.984,4,4.0,°ãÄ§
43,1,2020-03-17 20:48:00,2020-03-18 01:46:00,422.2000000001863,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1281.7,,,,1279.5,,1276.4086956521735,4,4.0,°ãÄ§
44,1,2020-03-18 02:16:00,2020-03-18 03:02:00,76.29999999981374,hold,[''],2020-03-17,¾ß°£,,,7.0,,0.0,,,,,,,,,1274.1,,,,1285.1,,1277.6468085106385,4,4.0,°ãÄ§
45,1,2020-03-19 20:29:00,2020-03-19 20:33:00,7.0,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1264.3,,,,1264.7,,1256.16,4,4.0,°ãÄ§
46,1,2020-03-19 20:49:00,2020-03-19 20:55:00,12.299999999813735,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1265.4,,,,1265.8,,1256.0285714285715,4,4.0,°ãÄ§
47,1,2020-03-19 21:24:00,2020-03-19 21:33:00,14.099999999627473,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1243.7,,,,1266.8,,1253.4699999999998,4,4.0,°ãÄ§
48,1,2020-03-19 21:53:00,2020-03-20 03:47:00,552.7999999998137,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1265.6,,,,1259.5,,1254.0712676056335,4,4.0,°ãÄ§
49,1,2020-03-20 04:14:00,2020-03-20 04:29:00,26.800000000745055,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1269.8,,,,1285.3,,1274.93125,4,4.0,°ãÄ§
50,1,2020-03-20 04:39:00,2020-03-20 04:51:00,19.599999999627467,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1284.9,,,,1286.1,,1274.7538461538459,4,4.0,°ãÄ§
51,1,2020-03-20 05:02:00,2020-03-20 05:07:00,7.2000000001862645,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1268.1,,,,1286.8,,1274.3666666666666,4,4.0,°ãÄ§
52,1,2020-03-20 05:31:00,2020-03-20 06:27:00,102.19999999925493,hold,[''],2020-03-19,¾ß°£,,,8.0,,0.0,,,,,,,,,1282.7,,,,1285.3,,1273.9421052631578,4,4.0,°ãÄ§
53,1,2020-03-20 10:50:00,2020-03-20 10:59:00,28.100000000558797,hold,[''],2020-03-20,¾ß°£,,,9.0,,0.0,,,,,,,,,1223.2,,,,1260.3,,1240.9999999999998,4,4.0,°ãÄ§
54,1,2020-03-20 11:07:00,2020-03-20 11:25:00,56.200000000186265,hold,[''],2020-03-20,¾ß°£,,,9.0,,0.0,,,,,,,,,1256.9,,,,1267.5,,1250.2631578947369,4,4.0,°ãÄ§
55,1,2020-03-20 11:28:00,2020-03-20 11:31:00,8.799999999813734,hold,[''],2020-03-20,¾ß°£,,,9.0,,0.0,,,,,,,,,1243.5,,,,1265.7,,1251.925,4,4.0,°ãÄ§
56,1,2020-03-20 11:34:00,2020-03-20 20:21:00,963.5,hold,[''],2020-03-20,¾ß°£,,,9.0,,0.0,,,,,,,,,1245.3,,,,1260.6,,1254.0820075757574,4,4.0,°ãÄ§
57,1,2020-03-20 20:38:00,2020-03-20 23:49:00,303.0,hold,[''],2020-03-20,¾ß°£,,,9.0,,0.0,,,,,,,,,1246.5,,,,1287.5,,1256.4192708333333,4,4.0,°ãÄ§
58,1,2020-03-23 06:37:00,2020-03-23 09:50:00,700.6000000005588,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1140.6,,,,1265.6,,1236.792268041237,4,4.0,°ãÄ§
59,1,2020-03-23 10:50:00,2020-03-23 12:00:00,0.0,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1286.8,,,,1287.6,,1276.7394366197184,4,4.0,°ãÄ§
60,1,2020-03-23 12:09:00,2020-03-23 15:26:00,833.1999999992549,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1259.7,,,,1286.2,,1274.7964646464648,4,4.0,°ãÄ§
61,1,2020-03-23 15:42:00,2020-03-23 18:06:00,276.59999999962747,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1286.5,,,,1286.1,,1275.2641379310346,4,4.0,°ãÄ§
62,1,2020-03-23 18:32:00,2020-03-23 18:44:00,22.700000000186268,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1288.0,,,,1286.4,,1276.9461538461535,4,4.0,°ãÄ§
63,1,2020-03-23 18:56:00,2020-03-23 20:20:00,148.20000000018626,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1285.9,,,,1285.3,,1274.4329411764704,4,4.0,°ãÄ§
64,1,2020-03-23 20:34:00,2020-03-23 20:48:00,26.200000000186268,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1285.9,,,,1286.0,,1275.68,4,4.0,°ãÄ§
65,1,2020-03-23 21:04:00,2020-03-23 21:30:00,54.100000000558786,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1288.6,,,,1286.2,,1274.8444444444447,4,4.0,°ãÄ§
66,1,2020-03-23 21:46:00,2020-03-23 22:24:00,66.59999999962747,hold,[''],2020-03-23,¾ß°£,,,10.0,,0.0,,,,,,,,,1286.5,,,,1286.7,,1274.8000000000004,4,4.0,°ãÄ§
67,1,2020-03-24 06:24:00,2020-03-24 06:44:00,88.79999999981372,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1189.8,,,,1211.9,,1191.9238095238095,4,4.0,°ãÄ§
68,1,2020-03-24 07:12:00,2020-03-24 07:22:00,44.299999999813735,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1238.2,,,,1247.4,,1235.6363636363635,4,4.0,°ãÄ§
69,1,2020-03-24 07:32:00,2020-03-24 08:30:00,218.10000000055882,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1253.5,,,,1264.7,,1246.7881355932204,4,4.0,°ãÄ§
70,1,2020-03-24 09:18:00,2020-03-24 09:26:00,24.700000000186268,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1266.0,,,,1268.2,,1257.9555555555555,4,4.0,°ãÄ§
71,1,2020-03-24 09:48:00,2020-03-24 10:04:00,43.799999999813735,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1265.8,,,,1268.2,,1256.6764705882354,4,4.0,°ãÄ§
72,1,2020-03-24 10:19:00,2020-03-24 10:20:00,3.5,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1248.5,,,,1267.3,,1257.9,4,4.0,°ãÄ§
73,1,2020-03-24 10:31:00,2020-03-24 10:46:00,36.699999999254935,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1245.5,,,,1267.0,,1253.5375,4,4.0,°ãÄ§
74,1,2020-03-24 10:57:00,2020-03-24 20:10:00,959.2999999998137,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1247.8,,,,1284.8,,1254.314891696751,4,4.0,°ãÄ§
75,1,2020-03-24 20:26:00,2020-03-24 20:32:00,10.600000000558794,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1285.1,,,,1284.7,,1275.6,4,4.0,°ãÄ§
76,1,2020-03-24 21:11:00,2020-03-25 01:20:00,466.4000000003725,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1271.7,,,,1286.5,,1273.7872,4,4.0,°ãÄ§
77,1,2020-03-25 01:37:00,2020-03-25 01:54:00,30.40000000037253,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1255.7,,,,1286.5,,1273.65,4,4.0,°ãÄ§
78,1,2020-03-25 02:09:00,2020-03-25 02:34:00,42.799999999813735,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1258.9,,,,1289.1,,1273.5615384615385,4,4.0,°ãÄ§
79,1,2020-03-25 02:54:00,2020-03-25 04:06:00,128.69999999925494,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1287.2,,,,1286.5,,1274.6917808219175,4,4.0,°ãÄ§
80,1,2020-03-25 04:20:00,2020-03-25 04:36:00,28.59999999962747,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1285.5,,,,1286.8,,1275.3941176470587,4,4.0,°ãÄ§
81,1,2020-03-25 04:50:00,2020-03-25 05:08:00,30.29999999981373,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1280.6,,,,1285.5,,1275.1,4,4.0,°ãÄ§
82,1,2020-03-25 05:24:00,2020-03-25 05:28:00,7.099999999627472,hold,[''],2020-03-24,¾ß°£,,,11.0,,0.0,,,,,,,,,1285.5,,,,1286.6,,1276.38,4,4.0,°ãÄ§
83,1,2020-03-25 09:08:00,2020-03-25 09:09:00,5.2000000001862645,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1185.6,,,,1206.7,,1196.15,4,4.0,°ãÄ§
84,1,2020-03-25 09:13:00,2020-03-25 09:27:00,58.0,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1199.4,,,,1234.4,,1201.96,4,4.0,°ãÄ§
85,1,2020-03-25 09:49:00,2020-03-25 10:31:00,141.5,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1256.3,,,,1267.4,,1249.6302325581396,4,4.0,°ãÄ§
86,1,2020-03-25 10:41:00,2020-03-25 10:49:00,24.39999999944121,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1267.9,,,,1268.8,,1257.4888888888886,4,4.0,°ãÄ§
87,1,2020-03-25 11:18:00,2020-03-25 14:37:00,442.2999999998138,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1244.4,,,,1266.9,,1254.9345,4,4.0,°ãÄ§
88,1,2020-03-25 14:59:00,2020-03-25 15:51:00,114.8999999994412,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1259.5,,,,1284.0,,1271.2603773584904,4,4.0,°ãÄ§
89,1,2020-03-25 16:03:00,2020-03-25 16:07:00,8.599999999627473,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1283.6,,,,1283.9,,1276.4,4,4.0,°ãÄ§
90,1,2020-03-25 16:25:00,2020-03-25 20:17:00,395.6000000005588,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1268.2,,,,1289.0,,1261.9120171673821,4,4.0,°ãÄ§
91,1,2020-03-25 20:32:00,2020-03-25 20:43:00,21.0,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1273.3,,,,1288.2,,1278.0333333333333,4,4.0,°ãÄ§
92,1,2020-03-25 20:56:00,2020-03-25 22:45:00,181.0,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1269.9,,,,1285.9,,1277.0618181818186,4,4.0,°ãÄ§
93,1,2020-03-25 23:13:00,2020-03-25 23:19:00,12.300000000745056,hold,[''],2020-03-25,¾ß°£,,,12.0,,0.0,,,,,,,,,1279.3,,,,1288.1,,1278.2714285714285,4,4.0,°ãÄ§
94,1,2020-03-26 07:32:00,2020-03-26 07:43:00,36.89999999944121,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1235.7,,,,1264.4,,1246.4833333333333,4,4.0,°ãÄ§
95,1,2020-03-26 08:03:00,2020-03-26 15:23:00,825.5999999996276,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1262.1,,,,1263.7,,1258.7862811791385,4,4.0,°ãÄ§
96,1,2020-03-26 15:41:00,2020-03-26 15:55:00,19.100000000558797,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1265.9,,,,1266.2,,1261.2666666666667,4,4.0,°ãÄ§
97,1,2020-03-26 16:05:00,2020-03-26 16:13:00,20.799999999813735,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1264.3,,,,1284.6,,1263.9444444444443,4,4.0,°ãÄ§
98,1,2020-03-26 16:23:00,2020-03-26 20:47:00,399.0,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1284.9,,,,1284.2,,1278.427924528302,4,4.0,°ãÄ§
99,1,2020-03-26 21:04:00,2020-03-26 21:11:00,10.399999999441206,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1274.3,,,,1286.0,,1279.6125,4,4.0,°ãÄ§
100,1,2020-03-26 21:29:00,2020-03-26 21:35:00,8.600000000558794,hold,[''],2020-03-26,¾ß°£,,,13.0,,0.0,,,,,,,,,1287.0,,,,1287.5,,1280.642857142857,4,4.0,°ãÄ§
101,1,2020-03-30 05:42:00,2020-03-30 21:05:00,1615.1000000005588,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1196.2,,,,1264.0,,1236.5505411255413,4,4.0,°ãÄ§
102,1,2020-03-30 21:19:00,2020-03-30 21:41:00,42.200000000186265,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1280.6,,,,1287.9,,1276.3521739130438,4,4.0,°ãÄ§
103,1,2020-03-30 22:33:00,2020-03-30 22:53:00,36.89999999944121,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1284.7,,,,1284.3,,1274.5095238095234,4,4.0,°ãÄ§
104,1,2020-03-31 00:27:00,2020-03-31 03:20:00,341.7999999998138,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1262.1,,,,1288.2,,1272.407471264368,4,4.0,°ãÄ§
105,1,2020-03-31 03:30:00,2020-03-31 04:02:00,55.0,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1282.6,,,,1288.3,,1275.3121212121214,4,4.0,°ãÄ§
106,1,2020-03-31 04:12:00,2020-03-31 04:34:00,39.09999999962747,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1281.2,,,,1288.7,,1274.4608695652175,4,4.0,°ãÄ§
107,1,2020-03-31 04:53:00,2020-03-31 05:28:00,60.599999999627464,hold,[''],2020-03-30,¾ß°£,,,15.0,,0.0,,,,,,,,,1268.8,,,,1288.3,,1275.0888888888887,4,4.0,°ãÄ§
108,1,2020-03-31 13:26:00,2020-03-31 13:33:00,20.700000000186265,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1251.8,,,,1267.4,,1257.5375,4,4.0,°ãÄ§
109,1,2020-03-31 13:44:00,2020-03-31 13:53:00,25.79999999981373,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1247.2,,,,1266.8,,1257.3,4,4.0,°ãÄ§
110,1,2020-03-31 14:08:00,2020-03-31 14:21:00,32.60000000055879,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1252.3,,,,1266.6,,1257.0714285714287,4,4.0,°ãÄ§
111,1,2020-03-31 14:27:00,2020-04-01 01:09:00,1078.7999999998137,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1263.9,,,,1278.0,,1262.8415241057542,4,4.0,°ãÄ§
112,1,2020-04-01 01:25:00,2020-04-01 02:45:00,131.20000000018626,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1282.5,,,,1278.1,,1273.8802469135805,4,4.0,°ãÄ§
113,1,2020-04-01 02:54:00,2020-04-01 03:13:00,27.89999999944121,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1269.2,,,,1277.5,,1273.26,4,4.0,°ãÄ§
114,1,2020-04-01 03:28:00,2020-04-01 03:43:00,22.700000000186268,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1262.5,,,,1284.9,,1274.36875,4,4.0,°ãÄ§
115,1,2020-04-01 03:58:00,2020-04-01 04:11:00,20.900000000372533,hold,[''],2020-03-31,¾ß°£,,,16.0,,0.0,,,,,,,,,1258.8,,,,1286.7,,1273.964285714286,4,4.0,°ãÄ§
