,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,90.83192443847656,59.91813860911521,46.96604537963867,52.29929295373253
1,32.213478088378906,33.57166951418019,35.695335388183594,33.726240023740864
2,28.156005859375,35.20490557663119,29.09393310546875,34.60199610009692
3,46.16033935546875,37.60385003115051,49.77280807495117,37.20723835098638
4,36.613983154296875,40.09468910828027,41.88002014160156,40.867992748773716
5,38.069725036621094,42.56570302188151,62.41877746582031,44.020611520480344
6,92.917236328125,40.70801195835016,33.51497268676758,36.46883088141349
7,34.69981002807617,36.931023766274386,51.498592376708984,39.15271456228495
8,91.12306213378906,55.75141413616643,44.872833251953125,51.41800663611155
9,32.76496124267578,48.75134043643745,39.98886489868164,51.37133267030646
average,52.35505256652832,43.11007461584673,43.57021827697754,42.11342564479272
