,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,87.3915786743164,171.41879297311385,74.46954345703125,171.42735903498854
1,305.29058837890625,239.2776267538678,193.4664306640625,239.25154465935555
2,231.5415496826172,94.31273354383043,250.6464080810547,92.86492039257016
3,71.8125991821289,103.84526840964803,79.28882598876953,104.41207148729306
4,210.62249755859375,366.5717455936176,254.24790954589844,372.2358651236005
5,162.8989715576172,202.85002872745804,201.66970825195312,203.10362430086056
6,410.0,349.7325578904879,481.0,356.90035526453795
7,234.88650512695312,289.8737759415564,165.05902099609375,308.21410025885257
8,693.3504638671875,179.54086313143415,673.24267578125,179.13311342909145
9,700.806884765625,112.0969240431795,176.5635223388672,133.01737649948257
average,310.8601638793945,210.95203170081936,254.96540451049805,216.05603304506332
