,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,45.126285552978516,123.86450803327726,55.721519470214844,104.97091557118543
1,301.7933654785156,144.7120677613689,296.9859313964844,142.62768270299892
2,77.86412811279297,127.56775087685739,78.13524627685547,127.3624744056453
3,39.28955841064453,73.33906440597337,31.5893611907959,61.2896880409908
4,57.72282409667969,48.79915119220581,83.08502197265625,48.80646486434014
5,73.61897277832031,55.11743654690634,85.28550720214844,55.72219393530514
6,113.70004272460938,110.20648634662172,132.55178833007812,107.72255335651543
7,40.052223205566406,78.90698156016101,52.50166320800781,79.27574593079515
8,45.52900695800781,44.07063750213593,50.157806396484375,40.48192729141518
9,69.93380737304688,59.12579147157232,48.52301788330078,59.29346971117516
average,86.46302146911621,86.57098756970801,91.45368633270263,82.75531158103668
