,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,530.0764770507812,228.5104771987688,524.0828857421875,214.7786773634408
1,493.02490234375,145.9542492310244,486.4600524902344,137.97510397488912
2,27.077425003051758,78.12447009776486,40.90886306762695,77.370112736289
3,87.05511474609375,78.10022678956055,97.21495056152344,76.85148950838224
4,61.91217041015625,170.5176875365301,190.53384399414062,168.20371585134885
5,98.47630310058594,105.60278057342313,61.42070770263672,103.13108213987184
6,236.61073303222656,252.1994519230508,224.17059326171875,251.30204932942323
7,507.9342956542969,171.81953060396208,445.5044860839844,171.21219961009393
8,2226.589111328125,111.06199755118146,58.06575393676758,121.21751320207892
9,1953.5880126953125,259.58409200834166,301.6815490722656,269.14070059673224
average,622.234454536438,160.1474963513608,243.0043685913086,159.118264431255
