,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,233.53346252441406,18.973344234401235,391.2639465332031,15.856682441174385
1,22.86078453063965,23.45550658616262,31.40895652770996,23.455124276106567
2,73.72978210449219,18.05500660450272,118.13414001464844,18.05493824626868
3,15.791881561279297,20.294145976738996,28.806760787963867,20.297923764459984
4,34.08729934692383,23.9765166430567,111.37714385986328,24.974145223541147
5,633.9602661132812,21.608893715889742,162.92971801757812,12.973777564048818
6,21.153461456298828,19.50410082846693,34.265907287597656,19.503481734806627
7,13.56281852722168,21.47853702610872,15.874528884887695,21.471976533829437
8,338.35418701171875,25.624747652865267,1278.210205078125,25.65778544711686
9,21.952625274658203,20.294145976738996,22.39253807067871,20.297923764459995
average,140.89865684509277,21.326494524493192,219.46638450622558,20.254375899581248
