,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,2115.955810546875,46.428044737521176,2336.064208984375,27.694027519106918
1,68.50457000732422,36.413096184593456,76.1546401977539,36.24554162738381
2,219.47572326660156,45.576799687782405,61.518924713134766,45.025817264108696
3,36.370479583740234,22.588928440700997,27.23112678527832,16.512084279481325
4,55.88761901855469,35.25762894552639,56.89641189575195,35.21738370269886
5,23.476558685302734,41.827615013080525,27.347436904907227,41.41940458034134
6,498.8416748046875,46.884752682149994,1419.7138671875,25.630688713376877
7,10.261094093322754,34.74739382494052,17.731426239013672,30.524064397978563
8,53.66464614868164,43.3041940051681,36.9864616394043,43.26384006949821
9,19.5806884765625,22.588928440700997,23.259056091308594,16.51208427948133
average,310.2018864631653,37.56173819621645,408.29035606384275,31.80449364334559
