,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,4,1269.7999999988824,2019-08-04 18:44:00,2019-08-05 09:41:00,53820.0,1283.8,1277.5,7,71730.0,11430,CARBON,0,1,0,20.0,0,0.0,0,7,71730.0,11430,이상없음,0
1,4,1086.8000000007448,2019-08-05 09:56:00,2019-08-05 18:57:00,32460.0,1280.0,1275.7,7,71730.0,11430,CARBON,0,1,0,20.0,0,0.0,0,7,71730.0,11430,이상없음,0
2,4,484.59999999962747,2019-08-09 23:58:00,2019-08-10 03:25:00,12420.0,1278.1,1277.5,3,32600.0,13800,CARBON,0,1,0,23.0,1,5000.0,5000,2,27600.0,13800,이상없음,0
3,4,207.0,2019-08-20 11:33:00,2019-08-20 13:00:00,5220.0,1270.6,1276.1,6,98100.0,18850,CARBON,0,1,0,25.0,6,98100.0,18850,0,0.0,0,이상없음,0
4,4,684.5999999996276,2019-08-21 19:43:00,2019-08-21 22:45:00,10920.0,1260.8,1258.2,7,74350.0,19600,CARBON,0,1,0,27.0,2,35450.0,19600,5,38900.0,10700,이상없음,0
5,4,1644.3000000007446,2019-08-21 23:52:00,2019-08-22 08:41:00,31740.0,1250.7,1274.8,7,74350.0,19600,CARBON,0,1,0,27.0,2,35450.0,19600,5,38900.0,10700,이상없음,0
6,4,208.7999999988824,2019-08-22 11:51:00,2019-08-22 12:58:00,4020.0,1290.6,1274.6,7,74350.0,19600,CARBON,0,1,0,27.0,2,35450.0,19600,5,38900.0,10700,이상없음,0
7,4,142.39999999850988,2019-08-22 14:48:00,2019-08-22 15:52:00,3840.0,1273.8,1276.3,7,74350.0,19600,CARBON,0,1,0,27.0,2,35450.0,19600,5,38900.0,10700,이상없음,0
8,4,406.0,2019-08-23 06:35:00,2019-08-23 09:32:00,10620.0,1252.1,1274.9,7,96150.0,22100,CARBON,0,1,0,28.0,1,22100.0,22100,6,74050.0,15190,이상없음,0
9,4,729.0999999996277,2019-08-26 10:55:00,2019-08-26 16:39:00,20640.0,1265.8,1253.1,10,82860.0,12310,CARBON,0,1,0,29.0,0,0.0,0,10,82860.0,12310,이상없음,0
10,4,548.3000000007452,2019-08-26 17:04:00,2019-08-26 21:20:00,15360.0,1251.6,1273.8,10,82860.0,12310,CARBON,0,1,0,29.0,0,0.0,0,10,82860.0,12310,이상없음,0
11,4,290.29999999888236,2019-08-26 23:57:00,2019-08-27 02:00:00,7380.0,1260.9,1273.9,10,82860.0,12310,CARBON,0,1,0,29.0,0,0.0,0,10,82860.0,12310,이상없음,0
12,4,275.2999999988824,2019-08-27 23:56:00,2019-08-28 01:58:00,7320.0,1271.1,1276.8,9,89550.0,15190,CARBON,0,1,0,30.0,0,0.0,0,9,89550.0,15190,이상없음,0
13,4,1271.5999999996275,2019-08-28 07:27:00,2019-08-28 14:34:00,25620.0,1254.4,1255.7,6,77530.0,16100,ALLOY,1,0,0,31.0,6,77530.0,16100,0,0.0,0,이상없음,0
14,4,741.4000000003723,2019-08-28 14:54:00,2019-08-28 20:38:00,20640.0,1262.1,1275.0,6,77530.0,16100,ALLOY,1,0,0,31.0,6,77530.0,16100,0,0.0,0,이상없음,0
15,4,467.5,2019-08-28 22:47:00,2019-08-29 02:13:00,12360.0,1290.4,1275.2,6,77530.0,16100,ALLOY,1,0,0,31.0,6,77530.0,16100,0,0.0,0,이상없음,0
16,4,549.1999999992548,2019-08-29 22:18:00,2019-08-30 02:24:00,14760.0,1270.9,1275.1,10,75240.0,7750,CARBON,0,1,0,32.0,0,0.0,0,10,75240.0,7750,이상없음,0
17,4,2013.7000000011176,2019-09-04 09:48:00,2019-09-04 20:24:00,38160.0,1251.6,1276.1,6,77510.0,15190,CARBON,0,1,0,34.0,0,0.0,0,6,77510.0,15190,이상없음,0
18,4,454.3000000007452,2019-09-05 22:37:00,2019-09-06 02:03:00,12360.0,1254.9,1256.2,5,54270.0,14270,CARBON,0,1,0,35.0,5,54270.0,14270,0,0.0,0,이상없음,0
19,4,1565.0,2019-09-06 09:32:00,2019-09-06 21:49:00,44220.0,1251.3,1256.5,7,57670.0,14270,CARBON,0,1,0,36.0,6,50470.0,14270,1,7200.0,7200,이상없음,0
20,4,346.0,2019-09-06 23:30:00,2019-09-07 02:01:00,9060.0,1268.4,1257.6,7,57670.0,14270,CARBON,0,1,0,36.0,6,50470.0,14270,1,7200.0,7200,이상없음,0
21,4,3039.5999999996275,2019-09-18 16:53:00,2019-09-19 08:58:00,57900.0,1253.4,1254.1,4,61900.0,20350,CARBON,0,1,0,37.0,4,61900.0,20350,0,0.0,0,이상없음,0
22,4,1843.4000000003725,2019-09-19 15:24:00,2019-09-20 02:35:00,40260.0,1246.8,1255.5,5,66890.0,19600,ALLOY,1,0,0,38.0,2,38450.0,19600,3,28440.0,13200,이상없음,0
23,4,490.6999999992548,2019-09-20 03:27:00,2019-09-20 06:25:00,10680.0,1269.2,1256.5,5,66890.0,19600,ALLOY,1,0,0,38.0,2,38450.0,19600,3,28440.0,13200,이상없음,0
24,4,183.5,2019-09-20 07:03:00,2019-09-20 08:18:00,4500.0,1261.0,1256.2,5,66890.0,19600,ALLOY,1,0,0,38.0,2,38450.0,19600,3,28440.0,13200,이상없음,0
25,4,2615.9000000003725,2019-09-24 04:07:00,2019-09-24 20:38:00,59460.0,1252.8,1256.6,5,33420.0,11160,ALLOY,1,0,0,40.0,5,33420.0,11160,0,0.0,0,이상없음,0
26,4,215.2000000011176,2019-09-24 20:59:00,2019-09-24 22:45:00,6360.0,1255.7,1255.8,5,33420.0,11160,ALLOY,1,0,0,40.0,5,33420.0,11160,0,0.0,0,이상없음,0
27,4,1353.3000000007448,2019-09-25 04:46:00,2019-09-25 09:48:00,18120.0,1247.2,1254.7,8,127300.0,19350,ALLOY,1,0,0,41.0,8,127300.0,19350,0,0.0,0,이상없음,0
28,4,1314.3000000007448,2019-09-25 10:16:00,2019-09-25 20:16:00,36000.0,1258.6,1254.9,8,127300.0,19350,ALLOY,1,0,0,41.0,8,127300.0,19350,0,0.0,0,이상없음,0
29,4,1922.2000000011176,2019-09-26 06:28:00,2019-09-26 20:18:00,49800.0,1251.0,1255.9,7,87020.0,18600,CARBON,0,1,0,42.0,4,31220.0,8900,3,55800.0,18600,이상없음,0
30,4,318.19999999925494,2019-09-26 23:00:00,2019-09-27 01:40:00,9600.0,1252.8,1260.6,7,87020.0,18600,CARBON,0,1,0,42.0,4,31220.0,8900,3,55800.0,18600,이상없음,0
31,4,2029.7999999988824,2019-10-17 11:02:00,2019-10-17 20:52:00,35400.0,1253.6,1271.2,8,129300.0,20100,CARBON,0,1,0,44.0,6,89100.0,14850,2,40200.0,20100,이상없음,0
32,4,275.90000000037253,2019-10-18 00:05:00,2019-10-18 01:51:00,6360.0,1254.0,1253.4,8,129300.0,20100,CARBON,0,1,0,44.0,6,89100.0,14850,2,40200.0,20100,이상없음,0
33,4,1129.2000000011176,2019-10-22 04:23:00,2019-10-22 11:16:00,24780.0,1250.3,1255.2,7,103950.0,14850,ALLOY,1,0,0,46.0,7,103950.0,14850,0,0.0,0,이상없음,0
34,4,216.0,2019-10-22 11:31:00,2019-10-22 13:02:00,5460.0,1254.6,1254.0,7,103950.0,14850,ALLOY,1,0,0,46.0,7,103950.0,14850,0,0.0,0,이상없음,0
35,4,317.79999999888236,2019-10-23 10:18:00,2019-10-23 12:56:00,9480.0,1250.6,1252.6,8,108090.0,14850,CARBON,0,1,0,47.0,6,89100.0,14850,2,18990.0,9970,이상없음,0
36,4,1757.9000000003725,2019-10-24 19:51:00,2019-10-25 08:29:00,45480.0,1260.4,1253.3,8,88800.0,11100,ALLOY,1,0,0,49.0,8,88800.0,11100,0,0.0,0,이상없음,0
37,4,145.90000000037253,2019-10-25 11:54:00,2019-10-25 12:59:00,3900.0,1253.8,1256.5,8,88800.0,11100,ALLOY,1,0,0,49.0,8,88800.0,11100,0,0.0,0,이상없음,0
38,4,361.79999999888236,2019-11-04 11:12:00,2019-11-04 13:42:00,9000.0,1271.2,1273.9,5,76770.0,19350,ALLOY,1,0,0,55.0,3,50050.0,19350,2,26720.0,13360,이상없음,0
39,4,271.2000000011176,2019-11-05 04:38:00,2019-11-05 06:05:00,5220.0,1241.5,1236.7,4,51500.0,14100,CARBON,0,1,0,56.0,1,12850.0,12850,3,38650.0,14100,이상없음,0
40,4,2451.2999999988824,2019-11-05 17:49:00,2019-11-06 08:12:00,51780.0,1260.1,1285.7,6,89100.0,14850,ALLOY,1,0,0,57.0,6,89100.0,14850,0,0.0,0,이상없음,0
41,4,195.2000000011176,2019-11-06 11:30:00,2019-11-06 12:56:00,5160.0,1253.0,1273.6,6,89100.0,14850,ALLOY,1,0,0,57.0,6,89100.0,14850,0,0.0,0,이상없음,0
42,4,200.30000000074506,2019-11-11 11:27:00,2019-11-11 12:56:00,5340.0,1262.8,1254.8,9,74570.0,12390,CARBON,0,1,0,60.0,3,31730.0,12390,6,42840.0,7140,이상없음,0
43,4,217.7000000011176,2019-11-12 11:35:00,2019-11-12 12:59:00,5040.0,1259.6,1273.7,8,122300.0,18350,ALLOY,1,0,0,61.0,8,122300.0,18350,0,0.0,0,이상없음,0
44,4,131.0,2019-11-13 16:52:00,2019-11-13 17:55:00,3780.0,1259.4,1253.8,6,89100.0,14850,ALLOY,1,0,0,62.0,6,89100.0,14850,0,0.0,0,이상없음,0
45,4,2871.4000000003725,2019-11-27 17:25:00,2019-11-28 08:50:00,55500.0,1263.2,1263.7,8,88800.0,11100,ALLOY,1,0,0,65.0,8,88800.0,11100,0,0.0,0,이상없음,0
