,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,1,1453.8999999994412,2019-08-03 14:33:00,2019-08-03 18:12:00,13140.0,1260.8,1255.4,1,8050.0,8050,SUS,0,0,1,13.0,0,0.0,0,1,8050.0,8050,이상없음,0
1,1,187.10000000055882,2019-08-03 19:19:00,2019-08-03 21:29:00,7800.0,1256.1,1257.1,1,8050.0,8050,SUS,0,0,1,13.0,0,0.0,0,1,8050.0,8050,이상없음,0
2,1,300.7000000001862,2019-08-07 11:57:00,2019-08-07 15:34:00,13020.0,1273.7,1276.2,2,27048.0,13524,ALLOY,1,0,0,15.0,2,27048.0,13524,0,0.0,0,이상없음,0
3,1,128.09999999962747,2019-08-07 17:06:00,2019-08-07 18:40:00,5640.0,1273.9,1257.0,2,27048.0,13524,ALLOY,1,0,0,15.0,2,27048.0,13524,0,0.0,0,이상없음,0
4,1,1057.7999999998137,2019-08-07 21:04:00,2019-08-08 09:50:00,45960.0,1237.9,1276.0,3,41648.0,14600,ALLOY,1,0,0,16.0,3,41648.0,14600,0,0.0,0,이상없음,0
5,1,440.7000000001863,2019-08-13 11:00:00,2019-08-13 15:52:00,17520.0,1276.1,1282.0,6,38580.0,6470,CARBON,0,1,0,19.0,0,0.0,0,6,38580.0,6470,이상없음,0
6,1,192.39999999944118,2019-08-14 06:34:00,2019-08-14 08:35:00,7260.0,1253.7,1275.3,8,62580.0,10660,CARBON,0,1,0,20.0,2,17960.0,10660,6,44620.0,9190,이상없음,0
7,1,400.79999999981385,2019-08-14 09:30:00,2019-08-14 14:21:00,17460.0,1274.0,1276.0,8,62580.0,10660,CARBON,0,1,0,20.0,2,17960.0,10660,6,44620.0,9190,이상없음,0
8,1,569.5,2019-08-15 11:09:00,2019-08-15 17:57:00,24480.0,1255.3,1277.4,3,19410.0,6470,CARBON,0,1,0,21.0,0,0.0,0,3,19410.0,6470,이상없음,0
9,1,1188.7000000001865,2019-08-15 22:35:00,2019-08-16 09:30:00,39300.0,1232.3,1235.8,3,19410.0,6470,CARBON,0,1,0,21.0,0,0.0,0,3,19410.0,6470,이상없음,0
