,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,16.757503509521484,21.624515752926637,16.380176544189453,22.616281574609957
1,23.10508918762207,27.46850227563585,19.48253059387207,27.135542503293426
2,18.002092361450195,23.86788887265469,13.484012603759766,23.966915056356434
3,18.16057586669922,23.42987928792653,15.466842651367188,23.873977707809438
4,17.46430778503418,26.87379099226704,16.33381462097168,27.024401758286754
5,17.407276153564453,30.688959918795376,22.220458984375,31.032098889441638
6,25.733739852905273,35.96105491651434,23.525606155395508,34.127255504250115
7,15.56878662109375,23.837746508500317,16.165393829345703,24.003427442477275
8,14.376259803771973,20.704271097676635,13.763569831848145,20.531219836531406
9,13.922039031982422,19.36354082960022,13.18892765045166,19.293040802032895
average,18.049767017364502,25.382015045249762,17.001133346557616,25.360416107508932
