,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1022.8,2020-03-03 15:35:00,2020-03-03 17:13:00,5880.0,5820.0,738.6,1254.9,9,113820.0,14850,ALLOY,1,0,0,6,89100.0,14850,3,24720.0,8240,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,113820.0,14850,1680.0,0,누락없음,4,2020-03-04,주간,화,안겹침,이상없음,8,0,AC,평일,0
1,792.3,2020-03-06 02:10:00,2020-03-06 03:22:00,4320.0,4200.0,621.9,1250.5,6,76240.0,12810,CARBON,0,1,0,0,0.0,0,4,51240.0,12810,2,25000.0,12500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,76240.0,12810,840.0,0,누락없음,6,2020-03-06,야간,금,안겹침,이상없음,6,0,CS,평일,0
2,1443.3,2020-03-09 07:57:00,2020-03-09 10:25:00,8880.0,-2220.0,654.9,1257.2,6,57324.0,9554,ALLOY,1,0,0,6,57324.0,9554,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,57324.0,9554,6180.0,0,누락없음,4,2020-03-09,야간,월,겹침,이상없음,6,6,A,주말,0
3,831.2,2020-03-19 18:23:00,2020-03-19 19:47:00,5040.0,4860.0,765.6,1259.4,8,76432.0,9554,ALLOY,1,0,0,8,76432.0,9554,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,76432.0,9554,11940.0,0,누락없음,4,2020-03-20,주간,목,겹침,이상없음,8,8,A,평일,0
4,1920.4,2020-03-25 04:44:00,2020-03-25 07:31:00,10020.0,9840.0,655.1,1252.9,5,71530.0,19630,CARBON,0,1,0,0,0.0,0,5,71530.0,19630,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,71530.0,19630,900.0,0,누락없음,6,2020-03-25,야간,수,안겹침,이상없음,6,0,C,평일,0
5,676.8,2020-03-26 06:51:00,2020-03-26 07:59:00,4080.0,3960.0,736.1,1259.0,6,80880.0,13480,ALLOY,1,0,0,6,80880.0,13480,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,80880.0,13480,1800.0,0,누락없음,4,2020-03-26,야간,목,겹침,이상없음,6,6,A,평일,0
6,1177.9,2020-03-27 05:17:00,2020-03-27 07:10:00,6780.0,6780.0,796.7,1256.9,10,112810.0,20850,CARBON,0,1,0,0,0.0,0,10,112810.0,20850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,112810.0,20850,2640.0,0,누락없음,4,2020-03-27,야간,금,안겹침,이상없음,6,0,C,평일,0
7,1542.4,2020-04-01 19:45:00,2020-04-01 22:09:00,8640.0,8580.0,673.2,1258.4,8,72780.0,11000,CARBON,0,1,0,0,0.0,0,7,67950.0,11000,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,4830.0,4830,7,67950.0,11000,6000.0,0,누락없음,4,2020-04-02,주간,수,안겹침,이상없음,3,0,CS,평일,0
8,1048.3,2020-04-03 16:13:00,2020-04-03 18:00:00,6420.0,6360.0,681.4,1248.6,7,49850.0,9970,CARBON,0,1,0,0,0.0,0,6,45020.0,9970,1,4830.0,4830,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,4830.0,4830,6,45020.0,9970,8520.0,0,누락없음,4,2020-04-04,주간,금,안겹침,이상없음,4,0,CS,평일,0
9,821.8,2020-04-08 06:52:00,2020-04-08 08:13:00,4860.0,4380.0,759.5,1255.5,7,94360.0,13480,ALLOY,1,0,0,7,94360.0,13480,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,94360.0,13480,1920.0,0,누락없음,4,2020-04-08,야간,수,안겹침,이상없음,4,0,A,평일,0
